measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2020-07-30 00:20:00,0.0,-2.81515,0.0,18.817999999999998,-5e-06,13.683,-0.00027999999999995,0.0,0.0,0.0,0.0,0.33781499999999987,-5e-06,-3.1529499999999997,-99999.0,26.016000000000002,25.927500000000002,15.355999999999998,-288.225,50
2020-07-30 00:21:00,0.0,-2.9052,0.0,18.8285,0.0,13.6935,-0.00051499999999995,-0.00422999999999995,-1.9999999999999998e-05,0.0054999999999999,0.0,0.202685,0.0,-3.10785,-99999.0,26.003,25.9145,15.431999999999999,-50220.72,50
2020-07-30 00:22:00,0.0,-3.00655,0.0,18.860500000000002,0.0,13.693999999999999,-0.00049499999999995,-0.0010549999999999997,6.999999999995e-05,0.001055,0.0,0.25899,0.0,-3.2655000000000003,-99999.0,25.9995,25.914,15.473500000000001,-574.77,50
2020-07-30 00:23:00,0.0,-2.99535,0.0,18.860999999999997,0.0,13.693999999999999,-0.00049499999999995,-0.00422999999999995,-6.999999999995e-05,-0.00211999999999995,0.0,0.25899,0.0,-3.2544,-99999.0,25.986,25.8985,15.454,186.30999999999992,50
2020-07-30 00:24:00,0.0,-2.9840999999999998,0.0,18.798000000000002,0.0,13.693999999999999,-0.0002799999999999,-0.0010599999999999499,0.0001399999999999,0.002115,0.0,0.21395499999999995,0.0,-3.1980500000000003,-99999.0,25.973,25.8875,15.4315,-867.8299999999999,50
2020-07-30 00:25:00,0.0,-3.05165,0.0,18.713,0.0,13.693999999999999,-0.0002099999999999,0.002115,0.0001399999999999,-0.00317499999999995,0.0,0.25899999999999995,0.0,-3.3106,-99999.0,25.9675,25.878,15.3715,-50113.66,50
2020-07-30 00:26:00,0.0,-3.0742,0.0,18.5815,0.0,13.693999999999999,-0.00027999999999995,0.001055,0.0,-0.00845999999999995,0.0,0.24774000000000002,0.0,-3.32195,-99999.0,25.951,25.86,15.338000000000001,155.735,50
2020-07-30 00:27:00,0.0,-2.9053500000000003,0.0,18.442,1e-05,13.693999999999999,-0.0006349999999999,-0.012689999999999901,-6.999999999995e-05,0.0010600000000000002,0.0,0.28152999999999995,1e-05,-3.1868,-99999.0,25.9415,25.846,15.310500000000001,-50157.51,50
2020-07-30 00:28:00,0.0,-2.9955,0.0,18.3505,0.0,13.695,-0.00027999999999995,-0.0084599999999999,-6.999999999995e-05,-0.00211999999999995,0.0,0.2477449999999999,0.0,-3.2432,-99999.0,25.9255,25.828,15.270500000000002,-50239.15,50
2020-07-30 00:29:00,0.0,-2.9166,0.0,18.3315,0.0,13.693999999999999,-0.0006999999999999,-0.00634499999999995,-0.00021,-0.0010600000000000002,0.0,0.24774499999999994,0.0,-3.1643499999999998,-99999.0,25.910000000000004,25.808500000000002,15.313500000000001,-50203.73,50
