measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2004-12-26 00:00:00,5.24,0.0,0.0,-14.344,115.358,2.453,0.007,159.613,0.0,159.325,0.0,1.11729,1.232,13.582,14.0,12.786,0.0,0.0,-7.325999999999999,50
2004-12-26 00:15:00,5.562,0.0,0.0,-15.275,122.449,3.181,0.007,169.422,0.0,169.108,0.0,1.18595,1.298,14.708,15.016,13.73,0.0,0.0,-7.186,50
2004-12-26 00:30:00,4.849,0.0,0.0,-13.358,106.7,1.737,0.006,147.651,0.0,147.377,0.0,0.8859099999999999,1.141,12.897,13.173,12.193,0.0,0.0,-7.543,50
2004-12-26 00:45:00,5.194,0.0,0.0,-14.321,114.346,0.962,0.007,158.214,0.0,157.921,0.0,1.1075,1.213,13.702,13.953,12.827,0.0,0.0,-7.522,50
2004-12-26 01:00:00,5.194,0.0,0.0,-14.298,114.454,1.421,0.007,158.321,0.0,158.022,0.0,1.10825,1.203,13.616,13.868,12.657,0.0,0.0,-7.315,50
2004-12-26 01:15:00,5.194,0.0,0.0,-14.307,114.486,2.191,0.007,158.433,0.0,158.132,0.0,1.10903,1.226,13.612,13.859,12.68,0.0,0.0,-6.97,50
2004-12-26 01:30:00,5.199,0.0,0.0,-14.285,114.547,1.949,0.007,158.51,0.0,158.204,0.0,1.10957,1.221,13.708,13.935,12.893,0.0,0.0,-6.98,50
2004-12-26 01:45:00,5.181,0.0,0.0,-14.293,114.189,1.753,0.007,158.213,0.0,157.913,0.0,1.10749,1.177,13.707,13.879,12.887,0.0,0.0,-6.454,50
2004-12-26 02:00:00,5.548,0.0,0.0,-15.265,122.261,2.347,0.007,169.408,0.0,169.087,0.0,1.18586,1.28,14.733,14.917,13.973,0.0,0.0,-7.263,50
2004-12-26 02:15:00,5.198,0.0,0.0,-14.377,114.572,0.761,0.007,158.834,0.0,158.536,0.0,1.11184,1.183,13.59,13.817,12.864,0.0,0.0,-8.506999999999998,50
2004-12-26 02:30:00,4.851,0.0,0.0,-13.365,106.939,0.662,0.006,148.149,0.0,147.877,0.0,0.8888899999999998,1.082,12.657,12.82,11.725,0.0,0.0,-7.449,50
2004-12-26 02:45:00,5.195,0.0,0.0,-14.305,114.531,2.819,0.007,158.659,0.0,158.368,0.0,1.11061,1.174,13.697,13.797,12.666,0.0,0.0,-6.158,50
2004-12-26 03:00:00,5.197,0.0,0.0,-14.307,114.578,2.939,0.006,158.721,0.0,158.427,0.0,0.95233,1.161,13.85,13.908,12.967,0.0,0.0,-6.582,50
2004-12-26 03:15:00,5.197,0.0,0.0,-14.322,114.59,2.562,0.006,158.748,0.0,158.455,0.0,0.95249,1.152,13.737,13.842,13.026,0.0,0.0,-7.106,50
2004-12-26 03:30:00,5.195,0.0,0.0,-14.293,114.536,2.636,0.006,158.619,0.0,158.327,0.0,0.95171,1.146,13.895,13.954,13.164,0.0,0.0,-6.832,50
2004-12-26 03:45:00,5.195,0.0,0.0,-14.292,114.529,1.912,0.006,158.627,0.0,158.333,0.0,0.95176,1.173,13.804,13.906,13.207,0.0,0.0,-6.692,50
2004-12-26 04:00:00,5.198,0.0,0.0,-14.327,114.592,1.07,0.006,158.702,0.0,158.418,0.0,0.95221,1.173,13.686,13.809,13.062,0.0,0.0,-7.482,50
2004-12-26 04:15:00,5.541,0.0,0.0,-15.288,122.183,2.312,0.007,169.254,0.0,168.946,0.0,1.18478,1.226,14.646,14.76,13.975,0.0,0.0,-6.959,50
2004-12-26 04:30:00,4.847,0.0,0.0,-13.37,106.856,1.446,0.006,148.033,0.0,147.756,0.0,0.8881999999999999,1.096,12.713,12.902,12.285,0.0,0.0,-6.525,50
2004-12-26 04:45:00,5.191,0.0,0.0,-14.321,114.443,1.263,0.007,158.57,0.0,158.27,0.0,1.10999,1.179,13.49,13.68,12.846,0.0,0.0,-8.096999999999998,50
2004-12-26 05:00:00,5.186,0.0,0.0,-14.324,114.332,1.061,0.007,158.393,0.0,158.1,0.0,1.10875,1.172,13.498,13.694,12.781,0.0,0.0,-8.182,50
2004-12-26 05:15:00,5.179,0.0,0.0,-14.329,114.2,-0.096,0.007,158.277,0.0,157.982,0.0,1.10794,1.177,13.391,13.536,12.417,0.0,0.0,-7.492,50
2004-12-26 05:30:00,5.18,0.0,0.0,-14.331,114.192,1.819,0.006,158.345,0.0,158.051,0.0,0.95007,1.163,13.511,13.614,12.424,0.0,0.0,-6.448,50
2004-12-26 05:45:00,5.175,0.0,0.0,-14.312,114.109,1.536,0.007,158.197,0.0,157.907,0.0,1.10738,1.2,13.478,13.617,12.579,0.0,0.0,-5.754,50
2004-12-26 06:00:00,5.174,0.0,0.0,-14.343,114.08,2.012,0.007,158.142,0.0,157.846,0.0,1.10699,1.181,13.401,13.553,12.587,0.0,0.0,-6.359,50
2004-12-26 06:15:00,5.193,0.0,0.0,-14.34,114.463,3.342,0.007,158.761,0.0,158.458,0.0,1.11133,1.182,13.62,13.712,12.847,0.0,0.0,-5.808,50
2004-12-26 06:30:00,5.542,0.0,0.0,-15.307,122.16,3.807,0.007,169.433,0.0,169.128,0.0,1.18603,1.286,14.664,14.797,14.023,0.0,0.0,-5.977,50
2004-12-26 06:45:00,4.845,0.0,0.0,-13.358,106.805,1.286,0.006,148.098,0.0,147.841,0.0,0.8885899999999999,1.122,12.642,12.814,12.124,0.0,0.0,-6.986,50
2004-12-26 07:00:00,5.189,0.0,0.0,-14.287,114.383,1.046,0.007,158.599,0.0,158.317,0.0,1.11019,1.212,13.52,13.626,12.72,0.0,0.0,-6.623,50
2004-12-26 07:15:00,5.497,0.0,0.0,-84.90699999999998,114.361,1.432,0.0529999999999999,202.477,0.0219999999999999,202.888,4.46354,10.73128,17.074,13.872,14.535,12.476,0.0,0.0,2.431,50
2004-12-26 07:30:00,7.016,0.0,0.0,270.882,114.674,2.798,0.947,214.558,0.923,214.176,197.68445,203.18643,419.459,15.516,18.263,12.368,0.0,0.0,69.511,50
2004-12-26 07:45:00,7.474,0.0,0.0,316.119,114.741,2.728,0.957,234.827,0.974,234.383,228.28904,224.72944,503.872,18.224,22.585,12.346,0.0,0.0,82.568,50
2004-12-26 08:00:00,5.606,0.0,0.0,-32.206,114.538,2.095,0.253,219.056,0.224,218.933,49.04099,55.42117,108.46,20.273,25.618,12.353,0.0,0.0,18.63,50
2004-12-26 08:15:00,6.093,0.0,0.0,61.013,121.945,3.557,0.4869999999999999,205.095,0.449,204.383,91.76797,99.88127,191.591,23.0,29.459,13.239,0.0,0.0,29.101,50
2004-12-26 08:30:00,5.576,0.0,0.0,161.657,106.718,3.684,0.689,183.331,0.658,182.671,120.19752,126.31506,282.468,20.917,26.863,11.74,0.0,0.0,42.917,50
2004-12-26 08:45:00,6.686,0.0,0.0,336.071,114.164,4.319,1.097,218.732,1.077,217.955,234.73754,239.949,506.194,23.69,30.587,12.738,0.0,0.0,76.191,50
2004-12-26 09:00:00,7.847,0.0,0.0,551.453,114.249,4.748,1.59,213.042,1.57,212.207,333.16499,338.73678,716.023,24.769,32.548,12.864,0.0,0.0,108.057,50
2004-12-26 09:15:00,9.45,0.0,0.0,795.2659999999998,114.424,5.332,2.093,222.608,2.077,221.69,460.45013,465.91854,986.009,25.748,34.219,13.132,0.0,0.0,143.098,50
