measured_on,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__629,ac_power__752,ac_voltage__632,ac_volts__757,ambient_temp__634,ambient_temp__759,das_battery_voltage__769,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__628,dc_power__751,dc_voltage__630,inv_temp__661,inverter_temp_2__770,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__760,module_temp_2__761,module_temp_3__762,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__750,reflector_temp_1__638,system_id
2013-05-10 00:00:00,,0.0,0.2255,-0.9695,,-0.7440999999999999,,0.0,,8.1792,13.82,,22.905,,0.0067999999999999,0.0,0.0,-0.0085,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.181,22.17,21.525,,,,,,,,,-1.9957,,50
2013-05-10 00:01:00,,0.0,0.3121999999999999,-0.2288999999999999,,0.0832999999999999,,0.0,,8.1622,13.816,,22.904,,0.0067999999999999,0.0,0.0,0.002,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.153,22.13,20.748,,,,,,,,,-1.9969,,50
2013-05-10 00:02:00,,0.0,0.2706,-0.3156999999999999,,-0.0451,,0.0,,8.1073,13.821,,22.895,,0.0067999999999999,0.0,0.0,0.0041999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.134,22.094,21.272,,,,,,,,,-2.0124,,50
2013-05-10 00:03:00,,0.0,0.1353,-0.7215,,-0.5862,,0.0,,8.07,13.821,,22.892,,0.0067999999999999,0.0,0.0,-0.0064,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.117,22.08,22.324,,,,,,,,,-2.0124,,50
2013-05-10 00:04:00,,0.0,0.2029,-0.7891,,-0.5862,,0.0,,8.07,13.821,,22.892,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.116,22.067,19.938,,,,,,,,,-2.0124,,50
2013-05-10 00:05:00,,0.0,0.3156999999999999,0.1353,,0.4509,,0.0,,8.042099999999998,13.821,,22.89,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.122,22.071,18.143,,,,,,,,,-2.0124,,50
2013-05-10 00:06:00,,0.0,0.2029,-0.8568,,-0.6539,,0.0,,7.9901,13.821,,22.879,,0.0067999999999999,0.0,0.0,-0.0041999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.115,22.082,22.61,,,,,,,,,-2.1298,,50
2013-05-10 00:07:00,,0.0,0.2255,-0.6764,,-0.4509,,0.0,,7.929,13.821,,22.879,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.135,22.155,20.598,,,,,,,,,-2.3981,,50
2013-05-10 00:08:00,,0.0,0.4058999999999999,-0.0225999999999999,,0.3832999999999999,,0.0,,7.8734,13.82,,22.879,,0.0067999999999999,0.0,0.0,0.0041999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.149,22.223,17.111,,,,,,,,,-2.4149,,50
2013-05-10 00:09:00,,0.0,0.4509,-0.248,,0.2029,,0.0,,7.8366,13.821,,22.878,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.174,22.26,16.355,,,,,,,,,-2.4149,,50
2013-05-10 00:10:00,,0.0,0.2931,-0.5186,,-0.2255,,0.0,,7.7634,13.821,,22.868,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.194,22.286,17.653,,,,,,,,,-2.5491,,50
2013-05-10 00:11:00,,0.0,0.248,-0.8116999999999999,,-0.5636999999999999,,0.0,,7.700599999999999,13.821,,22.866,,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.233,22.338,21.159,,,,,,,,,-2.5323,,50
2013-05-10 00:12:00,,0.0,0.2706,-0.2931,,-0.0225999999999999,,0.0,,7.6464,13.822,,22.866,,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.265,22.357,19.119,,,,,,,,,-2.5826,,50
2013-05-10 00:13:00,,0.0,0.3382,-0.3832999999999999,,-0.0451,,0.0,,7.6268,13.821,,22.866,,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.28,22.373,19.365,,,,,,,,,-2.4988,,50
2013-05-10 00:14:00,,0.0,0.2706,-0.3832999999999999,,-0.1126999999999999,,0.0,,7.6096,13.822,,22.857,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.279,22.401,18.882,,,,,,,,,-2.5826,,50
2013-05-10 00:15:00,,0.0,0.3382,-0.2029,,0.1353,,0.0,,7.6111,13.822,,22.852,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.297,22.412,18.725,,,,,,,,,-2.4317,,50
2013-05-10 00:16:00,,0.0,0.2029,-0.5411,,-0.3382,,0.0,,7.5697,13.822,,22.852,,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.329,22.442,19.872,,,,,,,,,-2.4149,,50
2013-05-10 00:17:00,,0.0,0.248,-0.4284,,-0.1804,,0.0,,7.665899999999999,13.822,,22.852,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.372,22.485,19.353,,,,,,,,,-2.2472,,50
2013-05-10 00:18:00,,0.0,0.2706,-0.2931,,-0.0225999999999999,,0.0,,7.7358,13.822,,22.852,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.401,22.518,18.699,,,,,,,,,-2.046,,50
2013-05-10 00:19:00,,0.0,0.4058999999999999,-0.1578,,0.248,,0.0,,7.7812,13.821,,22.846,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.398,22.506,16.771,,,,,,,,,-2.0124,,50
2013-05-10 00:20:00,,0.0,0.2931,0.2029,,0.496,,0.0,,7.7702,13.822,,22.839,,0.0067999999999999,0.0,0.0,0.0041999999999999,0.0,0.0,,0.0,,,0.0,40.386,,,,,,,,,,,,,,,,,,,22.367,22.462,18.932,,,,,,,,,-2.0125,,50
2013-05-10 00:21:00,,0.0,0.2706,0.0451,,0.3156999999999999,,0.0,,7.728,13.823,,22.839,,0.0067999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,0.0,47.883,,,,,,,,,,,,,,,,,,,22.326,22.417,19.512,,,,,,,,,-2.0124,,50
2013-05-10 00:22:00,,0.0,0.496,0.1578,,0.6539,,0.0,,7.6764,13.824,,22.839,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,34.213,,,,,,,,,,,,,,,,,,,22.281,22.372,15.144,,,,,,,,,-2.0124,,50
2013-05-10 00:23:00,,0.0,0.4058999999999999,0.1353,,0.5411,,0.0,,7.6325,13.823,,22.838,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.244,22.346,16.235,,,,,,,,,-2.0124,,50
2013-05-10 00:24:00,,0.0,0.3832999999999999,-0.3156999999999999,,0.0676999999999999,,0.0,,7.5994,13.823,,22.835,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.208,22.334,18.673,,,,,,,,,-2.1131,,50
2013-05-10 00:25:00,,0.0,0.2706,-0.5411,,-0.2706,,0.0,,7.5639,13.823,,22.827,,0.0067999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.185,22.348,19.313,,,,,,,,,-2.264,,50
2013-05-10 00:26:00,,0.0,0.3382,-0.2931,,0.0451,,0.0,,7.5514,13.823,,22.826,,0.0067999999999999,0.0,0.0,-0.0041999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.195,22.35,19.498,,,,,,,,,-2.3982,,50
2013-05-10 00:27:00,,0.0,0.3156999999999999,-0.2029,,0.1126999999999999,,0.0,,7.5373,13.823,,22.826,,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.215,22.368,18.857,,,,,,,,,-2.415,,50
2013-05-10 00:28:00,,0.0,0.3832999999999999,-0.0225999999999999,,0.3608,,0.0,,7.549699999999999,13.823,,22.826,,0.0067999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.213,22.378,17.217,,,,,,,,,-2.3982,,50
2013-05-10 00:29:00,,0.0,0.2255,-0.5863,,-0.3608,,0.0,,7.516899999999999,13.823,,22.826,,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.205,22.378,20.083,,,,,,,,,-2.3478,,50
2013-05-10 00:30:00,,0.0,0.2706,-0.3156999999999999,,-0.0451,,0.0,,7.4678,13.823,,22.826,,0.0067999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,22.206,22.367,19.116,,,,,,,,,-2.1802,,50
