measured_on,ac_current__251,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__629,ac_power__752,ac_voltage__250,ac_voltage__632,ac_volts__757,ambient_temp__252,ambient_temp__634,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__628,dc_power__751,dc_voltage__630,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inv_temp__661,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__245,poa_irradiance__750,program_codeset__1373,reflector_temp_1__638,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-04-13 00:20:00,,,0.0,0.3836,-0.3610999999999999,,,0.0225999999999999,,,0.0,,,8.5926,,,,13.909,,,20.13,,0.0086999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.11,,19.998,,6.1655,,,,,,,,,,,,,,-1.544,,,,,50
2012-04-13 00:21:00,,,0.0,0.4738999999999999,0.0451,,,0.519,,,0.0,,,8.552099999999998,,,,13.908,,,20.128,,0.0088999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.129,,19.985,,6.1722,,,,,,,,,,,,,,-1.5608,,,,,50
2012-04-13 00:22:00,,,0.0,0.3159,-0.5642,,,-0.2482,,,0.0,,,8.5362,,,,13.909,,,20.118,,0.0083,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.129,,19.946,,6.1269,,,,,,,,,,,,,,-1.4937,,,,,50
2012-04-13 00:23:00,,,0.0,0.519,0.1128,,,0.6319,,,0.0,,,8.662,,,,13.909,,,20.117,,0.0085,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.103,,19.892,,6.173,,,,,,,,,,,,,,-1.4601,,,,,50
2012-04-13 00:24:00,,,0.0,0.4062,-0.519,,,-0.1128,,,0.0,,,8.8611,,,,13.909,,,20.106,,0.0094999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.087,,19.847,,6.2861,,,,,,,,,,,,,,-1.3762,,,,,50
2012-04-13 00:25:00,,,0.0,0.3836,-0.2257,,,0.158,,,0.0,,,8.9541,,,,13.909,,,20.105,,0.0088999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.106,,19.871,,6.2844,,,,,,,,,,,,,,-1.2587,,,,,50
2012-04-13 00:26:00,,,0.0,0.4512999999999999,0.1128,,,0.5642,,,0.0,,,8.9132,,,,13.909,,,20.098,,0.0082,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.138,,19.907,,6.2849,,,,,,,,,,,,,,-1.3259,,,,,50
2012-04-13 00:27:00,,,0.0,0.3385,-0.158,,,0.1804999999999999,,,0.0,,,8.9732,,,,13.909,,,20.093,,0.0086,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.166,,19.923,,6.3214,,,,,,,,,,,,,,-1.3259,,,,,50
2012-04-13 00:28:00,,,0.0,0.3610999999999999,-0.3385,,,0.0225999999999999,,,0.0,,,9.1019,,,,13.91,,,20.088,,0.0086999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.193,,19.923,,6.4668,,,,,,,,,,,,,,-1.1077,,,,,50
2012-04-13 00:29:00,,,0.0,0.3836,-0.4965,,,-0.1128,,,0.0,,,9.0939,,,,13.909,,,20.08,,0.0082,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.218,,19.944,,6.4887,,,,,,,,,,,,,,-0.9063,,,,,50
2012-04-13 00:30:00,,,0.0,0.4738999999999999,0.1128,,,0.5867,,,0.0,,,9.0165,,,,13.91,,,20.079,,0.0086,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.245,,19.973,,6.4238,,,,,,,,,,,,,,-0.9734,,,,,50
2012-04-13 00:31:00,,,0.0,0.3610999999999999,-0.3159,,,0.0451,,,0.0,,,8.9452,,,,13.91,,,20.068,,0.0088999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.248,,19.961,,6.2998,,,,,,,,,,,,,,-1.0741,,,,,50
2012-04-13 00:32:00,,,0.0,0.3385,-0.1128,,,0.2257,,,0.0,,,8.9131,,,,13.91,,,20.068,,0.0082,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.262,,19.963,,6.2448,,,,,,,,,,,,,,-1.2419,,,,,50
2012-04-13 00:33:00,,,0.0,0.2933999999999999,-0.7220999999999999,,,-0.4288,,,0.0,,,9.0461,,,,13.91,,,20.059,,0.0088999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.276,,19.968,,6.2609,,,,,,,,,,,,,,-1.2252,,,,,50
2012-04-13 00:34:00,,,0.0,0.5415999999999999,0.0451,,,0.5867,,,0.0,,,9.0655,,,,13.911,,,20.056,,0.0085,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.304,,19.987,,6.1561,,,,,,,,,,,,,,-1.3426,,,,,50
2012-04-13 00:35:00,,,0.0,0.3159,-0.677,,,-0.3610999999999999,,,0.0,,,9.0544,,,,13.91,,,20.054,,0.0083,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.331,,20.021,,6.0272,,,,,,,,,,,,,,-1.544,,,,,50
2012-04-13 00:36:00,,,0.0,0.4062,0.0903,,,0.4965,,,0.0,,,9.0457,,,,13.91,,,20.043,,0.0086999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.326,,20.031,,5.9513,,,,,,,,,,,,,,-1.7454,,,,,50
2012-04-13 00:37:00,,,0.0,0.2707999999999999,-0.7898,,,-0.519,,,0.0,,,9.0486,,,,13.91,,,20.043,,0.0094999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.334,,20.048,,5.9479,,,,,,,,,,,,,,-1.7958,,,,,50
2012-04-13 00:38:00,,,0.0,0.3159,-0.5867,,,-0.2707999999999999,,,0.0,,,8.994899999999998,,,,13.91,,,20.04,,0.0086999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.307,,20.06,,6.0335,,,,,,,,,,,,,,-1.7454,,,,,50
2012-04-13 00:39:00,,,0.0,0.3836,-0.6093,,,-0.2257,,,0.0,,,8.959099999999998,,,,13.911,,,20.031,,0.0086999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.234,,20.054,,6.1176,,,,,,,,,,,,,,-1.5776,,,,,50
2012-04-13 00:40:00,,,0.0,0.4738999999999999,-0.1804999999999999,,,0.2933999999999999,,,0.0,,,8.8194,,,,13.911,,,20.031,,0.0086,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.192,,20.062,,6.1808,,,,,,,,,,,,,,-1.4601,,,,,50
2012-04-13 00:41:00,,,0.0,0.3610999999999999,-0.0903,,,0.2707999999999999,,,0.0,,,8.6958,,,,13.912,,,20.03,,0.0083,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.164,,20.07,,6.2034,,,,,,,,,,,,,,-1.4098,,,,,50
2012-04-13 00:42:00,,,0.0,0.4288,0.0903,,,0.519,,,0.0,,,8.5669,,,,13.911,,,20.019,,0.0089999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.144,,20.051,,6.1576,,,,,,,,,,,,,,-1.4098,,,,,50
2012-04-13 00:43:00,,,0.0,0.2707999999999999,-0.7447,,,-0.4738999999999999,,,0.0,,,8.4424,,,,13.909,,,20.018,,0.0092999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.132,,20.039,,6.1021,,,,,,,,,,,,,,-1.4769,,,,,50
2012-04-13 00:44:00,,,0.0,0.3385,-0.6319,,,-0.2933999999999999,,,0.0,,,8.356199999999998,,,,13.912,,,20.018,,0.0086,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.105,,20.025,,6.0061,,,,,,,,,,,,,,-1.4601,,,,,50
2012-04-13 00:45:00,,,0.0,0.3610999999999999,0.2707999999999999,,,0.6319,,,0.0,,,8.2877,,,,13.912,,,20.016,,0.0086999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,41.562,,,,,,,,,,,,,,,,,,,,20.085,,19.981,,5.8793,,,,,,,,,,,,,,-1.628,,,,,50
2012-04-13 00:46:00,,,0.0,0.3385,-0.6093,,,-0.2707999999999999,,,0.0,,,8.286699999999998,,,,13.912,,,20.007,,0.0085,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.072,,19.93,,5.7079,,,,,,,,,,,,,,-1.779,,,,,50
2012-04-13 00:47:00,,,0.0,0.4512999999999999,0.2707999999999999,,,0.7220999999999999,,,0.0,,,8.2566,,,,13.912,,,20.006,,0.0086,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.047,,19.864,,5.521,,,,,,,,,,,,,,-1.8294,,,,,50
2012-04-13 00:48:00,,,0.0,0.4512999999999999,0.5642,,,1.0155,,,0.0,,,8.2074,,,,13.912,,,20.006,,0.0086,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,30.224,,,,,,,,,,,,,,,,,,,,20.0,,19.783,,5.3137,,,,,,,,,,,,,,-2.0979,,,,,50
2012-04-13 00:49:00,,,0.0,0.5867,0.2031,,,0.7898,,,0.0,,,8.1398,,,,13.912,,,20.001,,0.0085,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,19.956,,19.725,,5.1802,,,,,,,,,,,,,,-2.2321,,,,,50
2012-04-13 00:50:00,,,0.0,0.4738999999999999,-0.2933999999999999,,,0.1804999999999999,,,0.0,,,8.104,,,,13.912,,,19.994,,0.0086,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,19.958,,19.697,,5.0256,,,,,,,,,,,,,,-2.6014,,,,,50
2012-04-13 00:51:00,,,0.0,0.3610999999999999,-0.519,,,-0.158,,,0.0,,,8.136,,,,13.912,,,19.994,,0.0099,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,19.981,,19.701,,4.9695,,,,,,,,,,,,,,-2.6517,,,,,50
2012-04-13 00:52:00,,,0.0,0.4738999999999999,0.0225999999999999,,,0.4965,,,0.0,,,8.119199999999998,,,,13.912,,,19.983,,0.0086999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,19.987,,19.709,,4.9121,,,,,,,,,,,,,,-2.6182,,,,,50
2012-04-13 00:53:00,,,0.0,0.3610999999999999,-0.6093,,,-0.2482,,,0.0,,,8.1805,,,,13.911,,,19.981,,0.0089999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,19.983,,19.727,,4.9499,,,,,,,,,,,,,,-2.6182,,,,,50
2012-04-13 00:54:00,,,0.0,0.3159,-0.7220999999999999,,,-0.4062,,,0.0,,,8.239599999999998,,,,13.912,,,19.979,,0.0088999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.013,,19.768,,4.9111,,,,,,,,,,,,,,-2.4,,,,,50
2012-04-13 00:55:00,,,0.0,0.4738999999999999,-0.5867,,,-0.1128,,,0.0,,,8.2276,,,,13.912,,,19.971,,0.0102,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.032,,19.807,,4.9096,,,,,,,,,,,,,,-2.2489,,,,,50
2012-04-13 00:56:00,,,0.0,0.4062,0.1804999999999999,,,0.5867,,,0.0,,,8.2256,,,,13.912,,,19.969,,0.0095999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.041,,19.822,,4.8484,,,,,,,,,,,,,,-2.1986,,,,,50
2012-04-13 00:57:00,,,0.0,0.519,0.6093,,,1.1283,,,0.0,,,8.195,,,,13.912,,,19.963,,0.0086999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,29.893,,,,,,,,,,,,,,,,,,,,20.059,,19.821,,4.7625,,,,,,,,,,,,,,-2.2154,,,,,50
2012-04-13 00:58:00,,,0.0,0.4512999999999999,0.158,,,0.6093,,,0.0,,,8.1516,,,,13.912,,,19.957,,0.0085,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.077,,19.812,,4.6879,,,,,,,,,,,,,,-2.1986,,,,,50
2012-04-13 00:59:00,,,0.0,0.3385,-0.6319,,,-0.2933999999999999,,,0.0,,,8.103899999999998,,,,13.912,,,19.957,,0.0089999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.085,,19.807,,4.6198,,,,,,,,,,,,,,-2.0811,,,,,50
2012-04-13 01:00:00,,,0.0,0.4288,-0.3385,,,0.0903,,,0.0,,,8.0286,,,,13.912,,,19.949,,0.0094999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.08,,19.782,,4.5736,,,,,,,,,,,,,,-2.0475,,,,,50
2012-04-13 01:01:00,,,0.0,0.2933999999999999,-0.6319,,,-0.3385,,,0.0,,,7.9227,,,,13.913,,,19.944,,0.0091999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.064,,19.759,,4.5316,,,,,,,,,,,,,,-1.9804,,,,,50
2012-04-13 01:02:00,,,0.0,0.4738999999999999,0.0451,,,0.519,,,0.0,,,7.8249,,,,13.913,,,19.944,,0.0094999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.054,,19.75,,4.4718,,,,,,,,,,,,,,-1.8461,,,,,50
2012-04-13 01:03:00,,,0.0,0.4738999999999999,-0.1128,,,0.3610999999999999,,,0.0,,,7.7629,,,,13.913,,,19.932,,0.0086,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.032,,19.729,,4.4183,,,,,,,,,,,,,,-1.8126,,,,,50
2012-04-13 01:04:00,,,0.0,0.4512999999999999,-0.4062,,,0.0451,,,0.0,,,7.7352,,,,13.913,,,19.932,,0.0086,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.05,,19.751,,4.3512,,,,,,,,,,,,,,-1.8126,,,,,50
2012-04-13 01:05:00,,,0.0,0.4512999999999999,-0.2257,,,0.2257,,,0.0,,,7.7131,,,,13.913,,,19.932,,0.0086,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.068,,19.764,,4.2921,,,,,,,,,,,,,,-1.8965,,,,,50
2012-04-13 01:06:00,,,0.0,0.4512999999999999,-0.2933999999999999,,,0.158,,,0.0,,,7.6994,,,,13.914,,,19.932,,0.0088999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.082,,19.764,,4.24,,,,,,,,,,,,,,-2.1482,,,,,50
2012-04-13 01:07:00,,,0.0,0.4062,-0.5642,,,-0.158,,,0.0,,,7.6436,,,,13.912,,,19.921,,0.0086999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.071,,19.751,,4.1068,,,,,,,,,,,,,,-2.2489,,,,,50
2012-04-13 01:08:00,,,0.0,0.3385,-0.4738999999999999,,,-0.1353999999999999,,,0.0,,,7.5917,,,,13.914,,,19.919,,0.0094999999999999,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,20.069,,19.727,,4.0416,,,,,,,,,,,,,,-2.3832,,,,,50
