measured_on,ac_current__251,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__752,ac_voltage__250,ac_volts__757,ambient_temp__252,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__751,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__750,system_id
2011-09-19 00:46:00,,0.0,0.2479,-0.9467,,-0.6986999999999999,,0.0,,14.729,13.801,23.695,0.0,0.0,,0.0033999999999999,,-0.0085,0.0,0.0,,0.0,0.0,,-99999.0,,22.72,,22.574,,10.919,,,,,,-1238.2,50
2011-09-19 00:47:00,,0.0,0.4959,-0.3605999999999999,,0.1351999999999999,,0.0,,14.69,13.807,23.68,0.0,0.0,,0.0032,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.707,,22.564,,10.861,,,,,,-1081.4,50
2011-09-19 00:48:00,,0.0,0.3831999999999999,-0.2253999999999999,,0.1578,,0.0,,14.637,13.807,23.667,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.755,,22.65,,10.823,,,,,,-894.0,50
2011-09-19 00:49:00,,0.0,0.4959,-0.2705,,0.2253999999999999,,0.0,,14.657,13.808,23.661,0.0,0.0,,0.0025,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.878,,22.842,,10.803,,,,,,-1029.4,50
2011-09-19 00:50:00,,0.0,0.3381,-0.7213,,-0.3831999999999999,,0.0,,14.63,13.808,23.654,0.0,0.0,,0.0032,,-0.0064,0.0,0.0,,0.0,0.0,,-99999.0,,22.998,,23.022,,10.807,,,,,,-1210.7,50
2011-09-19 00:51:00,,0.0,0.5183999999999999,-0.2029,,0.3155999999999999,,0.0,,14.564,13.808,23.648,0.0,0.0,,0.0028,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,23.065,,23.168,,10.753,,,,,,-1100.9,50
2011-09-19 00:52:00,,0.0,0.4507999999999999,0.0224999999999999,,0.4733,,0.0,,14.5,13.808,23.642,0.0,0.0,,0.0030999999999999,,0.0,0.0,0.0,,0.0,0.0,,45.912,,23.083,,23.204,,10.673,,,,,,-1024.9,50
2011-09-19 00:53:00,,0.0,0.4057,-0.4057,,0.0,,0.0,,14.438,13.809,23.633,0.0,0.0,,0.0030999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,23.053,,23.14,,10.668,,,,,,-1029.2,50
2011-09-19 00:54:00,,0.0,0.3381,-0.6086,,-0.2705,,0.0,,14.397,13.809,23.628,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.999,,23.044,,10.629,,,,,,-804.22,50
2011-09-19 00:55:00,,0.0,0.2929999999999999,-0.5635,,-0.2705,,0.0,,14.383,13.809,23.618,0.0,0.0,,0.0033999999999999,,-0.0064,0.0,0.0,,0.0,0.0,,-99999.0,,22.935,,22.938,,10.593,,,,,,-1182.7,50
