measured_on,ac_current__758,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power_1__767,ac_power_2__768,ac_power__752,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_volts__757,ambient_temp__1222,ambient_temp__759,biased_3_10_leakage_na__1236,biased_3_11_leakage_na__1237,biased_3_12_leakage_na__1238,biased_3_13_leakage_na__1239,biased_3_16_leakage_na__1242,biased_3_3b_leakage_na__5161,biased_3_4b_leakage_na__5162,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,biased_module_voltage__1226,control_module_temp__1218,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1132,dc_power__751,gh_irradiance__1217,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp_2__770,inveter_temp__763,irradiance_average__1224,irradiance_stability__1225,mod10_coulombs__1252,mod11_coulombs__1253,mod12_coulombs__1254,mod1_coulombs__1243,mod2_coulombs__1244,mod3b_coulombs__5164,mod4b_coulombs__5165,mod5b_coulombs__5166,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp_5_1__4821,poa_irradiance__750,precipitation__4822,relative_humidity__1223,unbiased_3_1_leakage_na__1227,unbiased_3_2_leakage_na__1228,unbiased_3_5b_leakage_na__5163,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,wetness_kohms__1219,wind_direction__1221,wind_speed__1220,system_id
2013-03-08 00:00:00,0.0,,,0.3608,-0.2029,0.1578,,,0.0,,5.7037,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.387,0.0063,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.205,23.36,0.879,,-2.5153,,,,,,,,,,,,,,,50
2013-03-08 00:01:00,0.0,,,0.3121999999999999,-0.4578999999999999,-0.1457,,,0.0,,5.5817,,,,,,,,,,,,,,,,,,,,,,,,13.806,23.387,0.0067999999999999,0.0,0.0,-0.0058999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.229,23.393,0.7728,,-2.616,,,,,,,,,,,,,,,50
2013-03-08 00:02:00,0.0,,,0.3156999999999999,-0.496,-0.1804,,,0.0,,5.372,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.387,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.24,23.412,12.701,,-2.6327,,,,,,,,,,,,,,,50
2013-03-08 00:03:00,0.0,,,0.2706,-0.1804,0.0902,,,0.0,,5.2783,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.387,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.218,23.388,17.797,,-2.683,,,,,,,,,,,,,,,50
2013-03-08 00:04:00,0.0,,,0.2255,-0.699,-0.4734999999999999,,,0.0,,5.3193,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.387,0.0067999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.178,23.331,19.975,,-2.7333,,,,,,,,,,,,,,,50
2013-03-08 00:05:00,0.0,,,0.248,-0.2931,-0.0451,,,0.0,,5.3766,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.387,0.0067999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.145,23.279,17.278,,-2.8172,,,,,,,,,,,,,,,50
2013-03-08 00:06:00,0.0,,,0.1578,-1.0372,-0.8792999999999999,,,0.0,,5.4577,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.387,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.14,23.267,19.338,,-2.6495,,,,,,,,,,,,,,,50
2013-03-08 00:07:00,0.0,,,0.2931,-0.2706,0.0225999999999999,,,0.0,,5.4888,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.387,0.0067999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.159,23.273,17.34,,-2.8004,,,,,,,,,,,,,,,50
2013-03-08 00:08:00,0.0,,,0.3382,-0.1353,0.2029,,,0.0,,5.4755,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.387,0.0064999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.184,23.302,16.57,,-3.0184,,,,,,,,,,,,,,,50
2013-03-08 00:09:00,0.0,,,0.3382,-0.2029,0.1353,,,0.0,,5.4485,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.387,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.204,23.309,17.006,,-3.0184,,,,,,,,,,,,,,,50
