measured_on,ac_current__758,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1042,ac_power_1__767,ac_power_2__768,ac_power__1137,ac_power__752,ac_power_metered_kw__1040,ac_volts__757,ambient_temp__1053,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1136,dc_power__751,inv1_ac_power_kw__1043,inv1_dc_current__1045,inv1_dc_power__1134,inv1_dc_voltage__1044,inv1_temp__1046,inv2_ac_power_kw__1047,inv2_dc_current__1049,inv2_dc_power__1135,inv2_dc_voltage__1048,inv2_temp__1050,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp__1056,poa_irradiance__1055,poa_irradiance__750,poa_irradiance_refcell__1054,refcell_temp__1052,wind_speed__1051,system_id
2011-10-24 00:00:00,0.0,,,0.2931,-0.6088,,-0.3156999999999999,,0.0,,14.282,13.828,22.828,0.0,0.0,0.0038,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,21.968,21.79,9.8083,,,-289.57,,,,50
2011-10-24 00:01:00,0.0,,,0.2081,-0.7284,,-0.5202999999999999,,0.0,,14.302,13.826,22.828,0.0,0.0,0.0035999999999999,-0.0058999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,22.019,21.823,9.7643,,,-345.02,,,,50
2011-10-24 00:02:00,0.0,,,0.3382,0.1353,,0.4734999999999999,,0.0,,14.18,13.83,22.828,0.0,0.0,0.0033999999999999,0.0041999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,47.284,21.948,21.719,9.761,,,-95.405,,,,50
2011-10-24 00:03:00,0.0,,,0.496,-0.2029,,0.2931,,0.0,,14.056,13.829,22.828,0.0,0.0,0.0038,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,21.829,21.61,9.6993,,,-738.62,,,,50
2011-10-24 00:04:00,0.0,,,0.4284,-0.0225999999999999,,0.4058999999999999,,0.0,,13.994,13.829,22.827,0.0,0.0,0.004,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,21.81,21.643,9.6571,,,-648.19,,,,50
2011-10-24 00:05:00,0.0,,,0.248,-0.6312999999999999,,-0.3832999999999999,,0.0,,13.92,13.828,22.819,0.0,0.0,0.0035,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,21.872,21.781,9.5988,,,-378.42,,,,50
2011-10-24 00:06:00,0.0,,,0.3382,-0.3156999999999999,,0.0225999999999999,,0.0,,13.887,13.83,22.814,0.0,0.0,0.0033999999999999,-0.0041999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,21.902,21.884,9.602,,,-24.185,,,,50
2011-10-24 00:07:00,0.0,,,0.3608,0.496,,0.8568,,0.0,,13.958,13.829,22.814,0.0,0.0,0.0038,0.0064,0.0,0.0,,0.0,,,,,,,,,,,0.0,29.578,21.925,21.931,9.6228,,,-297.51,,,,50
2011-10-24 00:08:00,0.0,,,0.4284,-0.1126999999999999,,0.3156999999999999,,0.0,,13.947,13.827,22.814,0.0,0.0,0.004,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,21.943,21.924,9.5764,,,-523.57,,,,50
2011-10-24 00:09:00,0.0,,,0.3382,-0.4058999999999999,,-0.0675999999999999,,0.0,,13.895,13.829,22.814,0.0,0.0,0.0041,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,21.936,21.869,9.4759,,,-670.59,,,,50
2011-10-24 00:10:00,0.0,,,0.4058999999999999,0.1353,,0.5411,,0.0,,13.817,13.829,22.814,0.0,0.0,0.0038,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,21.837,21.656,9.3844,,,-281.08,,,,50
