measured_on,ac_current__588,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__584,ac_power__629,ac_power__752,ac_voltage__587,ac_voltage__632,ac_volts__757,ambient_temp__589,ambient_temp__634,ambient_temp__759,das_battery_voltage__595,das_battery_voltage__769,das_temp__594,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__586,dc_pos_current__754,dc_pos_voltage__585,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__583,dc_power__628,dc_power__751,dc_voltage__630,inv_temp__661,inverter_temp_2__770,inverter_temp__593,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__590,module_temp_1__760,module_temp_2__591,module_temp_2__761,module_temp_3__592,module_temp_3__762,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__582,poa_irradiance__750,power_factor__596,reflector_temp_1__638,system_id
2012-07-20 00:00:00,,,0.0,0.3602,0.1351,,,0.4953,,,0.0,,,24.271,,13.704,,,27.512,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.338,,25.173,,20.512,,,,,,,,,,-1.256,,,50
2012-07-20 00:01:00,,,0.0,0.2702,-0.788,,,-0.5178,,,0.0,,,24.228,,13.702,,,27.498,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.34,,25.154,,20.547,,,,,,,,,,-1.2057,,,50
2012-07-20 00:02:00,,,0.0,0.4052999999999999,-0.2702,,,0.1351,,,0.0,,,24.2,,13.706,,,27.488,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.328,,25.147,,20.588,,,,,,,,,,-1.2895,,,50
2012-07-20 00:03:00,,,0.0,0.2702,-0.4052999999999999,,,-0.1351,,,0.0,,,24.153,,13.706,,,27.478,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.304,,25.145,,20.589,,,,,,,,,,-1.3899,,,50
2012-07-20 00:04:00,,,0.0,0.2702,-0.6529,,,-0.3826999999999999,,,0.0,,,24.093,,13.705,,,27.464,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.284,,25.144,,20.621,,,,,,,,,,-1.4569,,,50
2012-07-20 00:05:00,,,0.0,0.1801,-0.788,,,-0.6079,,,0.0,,,24.184,,13.706,,,27.449,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.271,,25.126,,20.643,,,,,,,,,,-1.5742,,,50
2012-07-20 00:06:00,,,0.0,0.2927,0.2026,,,0.4953,,,0.0,,,24.294,,13.706,,,27.439,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.26,,25.112,,20.656,,,,,,,,,,-1.5909,,,50
2012-07-20 00:07:00,,,0.0,0.2927,-0.0675999999999999,,,0.2252,,,0.0,,,24.265,,13.707,,,27.425,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.266,,25.114,,20.673,,,,,,,,,,-1.5407,,,50
2012-07-20 00:08:00,,,0.0,0.3603,-0.4728,,,-0.1126,,,0.0,,,24.221,,13.707,,,27.414,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.274,,25.127,,20.685,,,,,,,,,,-1.6077,,,50
2012-07-20 00:09:00,,,0.0,0.2927,-0.4052999999999999,,,-0.1126,,,0.0,,,24.293,,13.707,,,27.403,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.263,,25.127,,20.677,,,,,,,,,,-1.5072,,,50
2012-07-20 00:10:00,,,0.0,0.3377999999999999,-0.2252,,,0.1126,,,0.0,,,24.259,,13.708,,,27.388,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.239,,25.105,,20.657,,,,,,,,,,-1.4402,,,50
2012-07-20 00:11:00,,,0.0,0.3377999999999999,-0.4278,,,-0.0901,,,0.0,,,24.158,,13.708,,,27.376,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.233,,25.101,,20.647,,,,,,,,,,-1.5909,,,50
2012-07-20 00:12:00,,,0.0,0.2927,-0.4728999999999999,,,-0.1801,,,0.0,,,24.061,,13.708,,,27.364,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.228,,25.089,,20.657,,,,,,,,,,-1.5407,,,50
2012-07-20 00:13:00,,,0.0,0.2927,-0.4052999999999999,,,-0.1126,,,0.0,,,23.996,,13.708,,,27.355,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.223,,25.088,,20.682,,,,,,,,,,-1.4904,,,50
2012-07-20 00:14:00,,,0.0,0.3377999999999999,0.0,,,0.3377999999999999,,,0.0,,,24.077,,13.709,,,27.34,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.203,,25.068,,20.76,,,,,,,,,,-1.5239,,,50
2012-07-20 00:15:00,,,0.0,0.3603,-0.3603,,,0.0,,,0.0,,,24.151,,13.708,,,27.328,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.175,,25.061,,20.803,,,,,,,,,,-1.5407,,,50
2012-07-20 00:16:00,,,0.0,0.4502999999999999,0.2927,,,0.7429999999999999,,,0.0,,,24.162,,13.708,,,27.314,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.163,,25.052,,20.77,,,,,,,,,,-1.4904,,,50
2012-07-20 00:17:00,,,0.0,0.2702,-0.5403999999999999,,,-0.2702,,,0.0,,,24.141,,13.71,,,27.3,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.164,,25.063,,20.772,,,,,,,,,,-1.5407,,,50
2012-07-20 00:18:00,,,0.0,0.3603,0.0,,,0.3603,,,0.0,,,24.143,,13.709,,,27.291,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.162,,25.063,,20.808,,,,,,,,,,-1.5909,,,50
2012-07-20 00:19:00,,,0.0,0.3151999999999999,-0.1801,,,0.1351,,,0.0,,,24.126,,13.71,,,27.279,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.13,,25.036,,20.779,,,,,,,,,,-1.5742,,,50
2012-07-20 00:20:00,,,0.0,0.5179,-0.0449999999999999,,,0.4728999999999999,,,0.0,,,24.113,,13.71,,,27.266,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,37.386,,,,,,,,,,,,,,,,,,,,25.108,,25.016,,20.761,,,,,,,,,,-1.5239,,,50
2012-07-20 00:21:00,,,0.0,0.3603,-0.698,,,-0.3377999999999999,,,0.0,,,24.144,,13.71,,,27.252,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.079,,24.996,,20.685,,,,,,,,,,-1.6077,,,50
2012-07-20 00:22:00,,,0.0,0.3827999999999999,-0.653,,,-0.2702,,,0.0,,,24.139,,13.711,,,27.242,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.075,,24.992,,20.627,,,,,,,,,,-1.6077,,,50
2012-07-20 00:23:00,,,0.0,0.2927,-0.698,,,-0.4052999999999999,,,0.0,,,24.073,,13.711,,,27.232,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.056,,24.981,,20.6,,,,,,,,,,-1.6077,,,50
2012-07-20 00:24:00,,,0.0,0.2477,-0.9457,,,-0.698,,,0.0,,,24.011,,13.712,,,27.219,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.045,,24.97,,20.561,,,,,,,,,,-1.6077,,,50
2012-07-20 00:25:00,,,0.0,0.2702,-0.4728999999999999,,,-0.2026999999999999,,,0.0,,,23.975,,13.713,,,27.211,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.036,,24.961,,20.472,,,,,,,,,,-1.6077,,,50
2012-07-20 00:26:00,,,0.0,0.3377999999999999,-0.2252,,,0.1126,,,0.0,,,23.922,,13.71,,,27.198,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.028,,24.949,,20.397,,,,,,,,,,-1.7081,,,50
2012-07-20 00:27:00,,,0.0,0.4052999999999999,-0.0449999999999999,,,0.3603,,,0.0,,,23.846,,13.712,,,27.187,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.019,,24.937,,20.271,,,,,,,,,,-1.8086,,,50
2012-07-20 00:28:00,,,0.0,0.3603,-0.2252,,,0.1351,,,0.0,,,23.768,,13.713,,,27.179,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.01,,24.922,,20.108,,,,,,,,,,-2.0096,,,50
2012-07-20 00:29:00,,,0.0,0.4278,-0.1351,,,0.2927,,,0.0,,,23.677,,13.713,,,27.166,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.981,,24.883,,19.979,,,,,,,,,,-2.244,,,50
2012-07-20 00:30:00,,,0.0,0.3827999999999999,-0.6305,,,-0.2477,,,0.0,,,23.637,,13.713,,,27.157,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.952,,24.85,,19.951,,,,,,,,,,-2.311,,,50
2012-07-20 00:31:00,,,0.0,0.3603,-0.2702,,,0.0901,,,0.0,,,23.648,,13.714,,,27.147,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.948,,24.844,,19.854,,,,,,,,,,-2.2943,,,50
2012-07-20 00:32:00,,,0.0,0.4278,-0.1126,,,0.3151999999999999,,,0.0,,,23.607,,13.714,,,27.135,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.949,,24.838,,19.71,,,,,,,,,,-2.244,,,50
2012-07-20 00:33:00,,,0.0,0.3827999999999999,-0.0224999999999999,,,0.3603,,,0.0,,,23.544,,13.714,,,27.128,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.93,,24.82,,19.571,,,,,,,,,,-2.3948,,,50
2012-07-20 00:34:00,,,0.0,0.3827999999999999,-0.3377999999999999,,,0.0449999999999999,,,0.0,,,23.456,,13.714,,,27.115,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.908,,24.8,,19.415,,,,,,,,,,-2.4115,,,50
2012-07-20 00:35:00,,,0.0,0.3377999999999999,-0.1351,,,0.2026999999999999,,,0.0,,,23.338,,13.715,,,27.101,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.89,,24.777,,19.285,,,,,,,,,,-2.5623,,,50
2012-07-20 00:36:00,,,0.0,0.4052999999999999,-0.4052999999999999,,,0.0,,,0.0,,,23.255,,13.714,,,27.092,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,44.833,,,,,,,,,,,,,,,,,,,,24.881,,24.751,,19.209,,,,,,,,,,-2.6126,,,50
2012-07-20 00:37:00,,,0.0,0.1575999999999999,-0.8105999999999999,,,-0.653,,,0.0,,,23.205,,13.715,,,27.079,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.865,,24.746,,19.222,,,,,,,,,,-2.4785,,,50
2012-07-20 00:38:00,,,0.0,0.1801,-0.8331,,,-0.653,,,0.0,,,23.126,,13.716,,,27.069,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.844,,24.732,,19.119,,,,,,,,,,-2.4116,,,50
2012-07-20 00:39:00,,,0.0,0.1575999999999999,-0.8331,,,-0.6754999999999999,,,0.0,,,23.025,,13.716,,,27.057,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.828,,24.713,,19.029,,,,,,,,,,-2.4116,,,50
2012-07-20 00:40:00,,,0.0,0.3151999999999999,-0.4728999999999999,,,-0.1575999999999999,,,0.0,,,22.923,,13.715,,,27.044,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,48.819,,,,,,,,,,,,,,,,,,,,24.822,,24.693,,18.981,,,,,,,,,,-2.646,,,50
2012-07-20 00:41:00,,,0.0,0.4504,0.2702,,,0.7206,,,0.0,,,22.916,,13.717,,,27.033,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.793,,24.667,,19.041,,,,,,,,,,-2.6963,,,50
2012-07-20 00:42:00,,,0.0,0.2026999999999999,-0.698,,,-0.4954,,,0.0,,,22.873,,13.716,,,27.024,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.776,,24.657,,18.977,,,,,,,,,,-2.7298,,,50
2012-07-20 00:43:00,,,0.0,0.3603,-0.2026999999999999,,,0.1575999999999999,,,0.0,,,22.798,,13.716,,,27.012,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.776,,24.652,,18.88,,,,,,,,,,-2.7633,,,50
2012-07-20 00:44:00,,,0.0,0.3153,-0.4278,,,-0.1126,,,0.0,,,22.74,,13.717,,,27.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.765,,24.628,,18.832,,,,,,,,,,-2.8136,,,50
2012-07-20 00:45:00,,,0.0,0.2927,-0.6981,,,-0.4052999999999999,,,0.0,,,22.705,,13.717,,,26.987,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.758,,24.599,,18.806,,,,,,,,,,-2.8137,,,50
2012-07-20 00:46:00,,,0.0,0.4728999999999999,0.4278,,,0.9007,,,0.0,,,22.696,,13.717,,,26.975,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,35.439,,,,,,,,,,,,,,,,,,,,24.738,,24.564,,18.753,,,,,,,,,,-2.797,,,50
2012-07-20 00:47:00,,,0.0,0.2702,-0.3377999999999999,,,-0.0675999999999999,,,0.0,,,22.633,,13.718,,,26.965,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.734,,24.56,,18.69,,,,,,,,,,-2.7803,,,50
2012-07-20 00:48:00,,,0.0,0.3827999999999999,0.0675999999999999,,,0.4504,,,0.0,,,22.562,,13.718,,,26.953,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.734,,24.552,,18.714,,,,,,,,,,-2.8473,,,50
2012-07-20 00:49:00,,,0.0,0.2927,-0.4954,,,-0.2026999999999999,,,0.0,,,22.504,,13.718,,,26.94,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.712,,24.524,,18.651,,,,,,,,,,-2.6295,,,50
2012-07-20 00:50:00,,,0.0,0.2252,-0.3827999999999999,,,-0.1575999999999999,,,0.0,,,22.438,,13.719,,,26.929,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.694,,24.502,,18.556,,,,,,,,,,-2.4119,,,50
2012-07-20 00:51:00,,,0.0,0.2702,-0.6755999999999999,,,-0.4052999999999999,,,0.0,,,22.39,,13.72,,,26.918,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.655,,24.461,,18.516,,,,,,,,,,-2.4118,,,50
2012-07-20 00:52:00,,,0.0,0.4052999999999999,0.1575999999999999,,,0.563,,,0.0,,,22.546,,13.72,,,26.908,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.624,,24.449,,18.597,,,,,,,,,,-2.3281,,,50
2012-07-20 00:53:00,,,0.0,0.2252,-0.7206,,,-0.4954,,,0.0,,,22.71,,13.72,,,26.893,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.631,,24.468,,18.673,,,,,,,,,,-2.1104,,,50
2012-07-20 00:54:00,,,0.0,0.3377999999999999,-0.0224999999999999,,,0.3153,,,0.0,,,22.67,,13.72,,,26.883,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.659,,24.497,,18.679,,,,,,,,,,-1.9261,,,50
2012-07-20 00:55:00,,,0.0,0.3603,-0.2702,,,0.0901,,,0.0,,,22.619,,13.721,,,26.868,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.667,,24.5,,18.679,,,,,,,,,,-1.8758,,,50
2012-07-20 00:56:00,,,0.0,0.3603,-0.2927,,,0.0675999999999999,,,0.0,,,22.586,,13.72,,,26.86,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.674,,24.493,,18.714,,,,,,,,,,-1.6079,,,50
2012-07-20 00:57:00,,,0.0,0.2928,-0.0901,,,0.2026999999999999,,,0.0,,,22.554,,13.721,,,26.849,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.653,,24.476,,18.69,,,,,,,,,,-1.6079,,,50
2012-07-20 00:58:00,,,0.0,0.3377999999999999,-0.3603,,,-0.0224999999999999,,,0.0,,,22.519,,13.721,,,26.835,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.614,,24.446,,18.672,,,,,,,,,,-1.6079,,,50
2012-07-20 00:59:00,,,0.0,0.3603,-0.1126,,,0.2477,,,0.0,,,22.511,,13.722,,,26.823,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.592,,24.424,,18.726,,,,,,,,,,-1.6079,,,50
2012-07-20 01:00:00,,,0.0,0.3377999999999999,-0.2702,,,0.0675999999999999,,,0.0,,,22.532,,13.721,,,26.812,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.576,,24.412,,18.775,,,,,,,,,,-1.6079,,,50
2012-07-20 01:01:00,,,0.0,0.3603,-0.2477,,,0.1126,,,0.0,,,22.57,,13.723,,,26.803,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.564,,24.399,,18.83,,,,,,,,,,-1.6079,,,50
2012-07-20 01:02:00,,,0.0,0.3153,-0.1126,,,0.2026999999999999,,,0.0,,,22.61,,13.723,,,26.789,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.537,,24.375,,18.895,,,,,,,,,,-1.5744,,,50
2012-07-20 01:03:00,,,0.0,0.2928,-0.4504,,,-0.1577,,,0.0,,,22.615,,13.724,,,26.778,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.551,,24.386,,18.885,,,,,,,,,,-1.5577,,,50
2012-07-20 01:04:00,,,0.0,0.3827999999999999,0.0,,,0.3827999999999999,,,0.0,,,22.645,,13.723,,,26.77,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.546,,24.387,,18.937,,,,,,,,,,-1.6079,,,50
2012-07-20 01:05:00,,,0.0,0.3153,-0.2252,,,0.0901,,,0.0,,,22.669,,13.724,,,26.755,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.519,,24.375,,18.936,,,,,,,,,,-1.6079,,,50
2012-07-20 01:06:00,,,0.0,0.3377999999999999,-0.0675999999999999,,,0.2702,,,0.0,,,22.651,,13.724,,,26.745,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.509,,24.369,,18.958,,,,,,,,,,-1.6247,,,50
2012-07-20 01:07:00,,,0.0,0.3603,-0.2252,,,0.1351,,,0.0,,,22.675,,13.725,,,26.733,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.498,,24.355,,18.983,,,,,,,,,,-1.7252,,,50
2012-07-20 01:08:00,,,0.0,0.3829,-0.0901,,,0.2928,,,0.0,,,22.747,,13.725,,,26.722,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.494,,24.361,,19.026,,,,,,,,,,-1.7754,,,50
2012-07-20 01:09:00,,,0.0,0.3603,-0.6755999999999999,,,-0.3153,,,0.0,,,22.741,,13.724,,,26.709,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.494,,24.363,,19.052,,,,,,,,,,-1.8592,,,50
2012-07-20 01:10:00,,,0.0,0.4504,-0.0675999999999999,,,0.3829,,,0.0,,,22.857,,13.726,,,26.698,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,41.103,,,,,,,,,,,,,,,,,,,,24.469,,24.336,,19.127,,,,,,,,,,-1.7252,,,50
2012-07-20 01:11:00,,,0.0,0.3153,0.4053999999999999,,,0.7207,,,0.0,,,22.925,,13.725,,,26.686,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.433,,24.311,,19.182,,,,,,,,,,-1.7084,,,50
2012-07-20 01:12:00,,,0.0,0.3377999999999999,0.2928,,,0.6306,,,0.0,,,22.977,,13.726,,,26.675,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.426,,24.292,,19.179,,,,,,,,,,-1.6079,,,50
2012-07-20 01:13:00,,,0.0,0.4728999999999999,-0.0224999999999999,,,0.4504,,,0.0,,,22.937,,13.725,,,26.664,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.413,,24.287,,19.142,,,,,,,,,,-1.6079,,,50
2012-07-20 01:14:00,,,0.0,0.4279,-0.2252,,,0.2026999999999999,,,0.0,,,22.892,,13.726,,,26.657,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.391,,24.253,,19.139,,,,,,,,,,-1.6247,,,50
2012-07-20 01:15:00,,,0.0,0.4053999999999999,-0.3377999999999999,,,0.0675999999999999,,,0.0,,,22.828,,13.726,,,26.643,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.374,,24.239,,19.115,,,,,,,,,,-1.7084,,,50
2012-07-20 01:16:00,,,0.0,0.4053999999999999,-0.2477,,,0.1575999999999999,,,0.0,,,22.808,,13.727,,,26.63,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.375,,24.249,,19.172,,,,,,,,,,-1.6414,,,50
2012-07-20 01:17:00,,,0.0,0.3377999999999999,-0.0224999999999999,,,0.3153,,,0.0,,,22.813,,13.727,,,26.621,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.389,,24.252,,19.146,,,,,,,,,,-1.6414,,,50
2012-07-20 01:18:00,,,0.0,0.4053999999999999,-0.518,,,-0.1126,,,0.0,,,22.849,,13.728,,,26.609,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.378,,24.243,,19.137,,,,,,,,,,-1.6079,,,50
2012-07-20 01:19:00,,,0.0,0.4053999999999999,-0.1802,,,0.2252,,,0.0,,,22.764,,13.727,,,26.598,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.371,,24.225,,19.093,,,,,,,,,,-1.6749,,,50
2012-07-20 01:20:00,,,0.0,0.4279,-0.2702999999999999,,,0.1575999999999999,,,0.0,,,22.828,,13.728,,,26.588,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.359,,24.214,,19.056,,,,,,,,,,-1.6917,,,50
2012-07-20 01:21:00,,,0.0,0.3603,0.3377999999999999,,,0.6981,,,0.0,,,22.826,,13.728,,,26.577,,0.0001,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.355,,24.212,,18.957,,,,,,,,,,-1.6749,,,50
