measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,module_temp_1__760,module_temp_2__761,module_temp_3__762,system_id
2019-01-20 11:10:00,0.0,,0.0,,,,,,,0.0,,,1603.0,,,,50
2019-01-20 11:11:00,0.0,,0.0,,,,,,,0.0,,3872.0,,,,,50
2019-01-20 11:12:00,0.0,,0.0,,,,,,,0.0,,4116.0,,,,,50
2019-01-20 11:13:00,0.0,,0.0,,,,,,,0.0,,,1803.0,,,,50
2019-01-20 11:14:00,0.0,,0.0,,,1905.0,,,,0.0,,,,,,,50
2019-01-20 11:15:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:16:00,0.0,,0.0,,,,,,,0.0,1951.0,,,,,,50
2019-01-20 11:17:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:18:00,0.0,,0.0,,,,,,,0.0,,4242.0,,,,,50
2019-01-20 11:19:00,0.0,,0.0,,,,,,,0.0,,4251.0,1984.0,,,,50
2019-01-20 11:20:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:21:00,0.0,,0.0,,,,211.0,,,0.0,,,,,,,50
2019-01-20 11:22:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:23:00,0.0,,0.0,,1682.0,,,,,0.0,,,,,,,50
2019-01-20 11:24:00,0.0,,0.0,,,,,,,0.0,1506.0,3332.0,,,,,50
2019-01-20 11:25:00,0.0,,0.0,,,2178.0,,,,0.0,,,,,,,50
2019-01-20 11:26:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:27:00,0.0,,0.0,,,2078.0,,,,0.0,,,,,,,50
2019-01-20 11:28:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:29:00,0.0,,0.0,,,,,,,0.0,,4294.0,,,,,50
2019-01-20 11:30:00,0.0,,0.0,,,,,,,0.0,2085.0,,,,,,50
2019-01-20 11:31:00,0.0,,0.0,,,,,,,0.0,,4571.0,,,,,50
2019-01-20 11:32:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:33:00,0.0,,0.0,,,,,,,0.0,,,2130.0,,,,50
2019-01-20 11:34:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:35:00,0.0,,0.0,,,1808.0,,,,0.0,,,,,,,50
2019-01-20 11:36:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:37:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:38:00,0.0,,0.0,,,,,,,0.0,,,2010.0,,,,50
2019-01-20 11:39:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:40:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:41:00,0.0,4573.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:42:00,0.0,,0.0,,,,,,,0.0,,,2394.0,,,,50
2019-01-20 11:43:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:44:00,0.0,3503.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:45:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:46:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:47:00,0.0,,0.0,,,2819.0,,,,0.0,,,,,,,50
2019-01-20 11:48:00,0.0,4823.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:49:00,0.0,,0.0,,,,,,,0.0,,5138.0,,,,,50
2019-01-20 11:50:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:51:00,0.0,,0.0,,,,,,,0.0,2269.0,,,,,,50
2019-01-20 11:52:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:53:00,0.0,,0.0,,,,,,,0.0,2272.0,,,,,,50
2019-01-20 11:54:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:55:00,0.0,,0.0,,,,,,,0.0,,5158.0,,,,,50
2019-01-20 11:56:00,0.0,4802.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:57:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:58:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 11:59:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:00:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:01:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:02:00,0.0,,0.0,,2533.0,,,,,0.0,,,,,,,50
2019-01-20 12:03:00,0.0,,0.0,,,,,,207.0,0.0,,,2373.0,,,,50
2019-01-20 12:04:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:05:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:06:00,0.0,,0.0,,,,204.0,,,0.0,,,,,,,50
2019-01-20 12:07:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:08:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:09:00,0.0,,0.0,,,,,,,0.0,,5074.0,,,,,50
2019-01-20 12:10:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:11:00,0.0,4665.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:12:00,0.0,,0.0,,,2573.0,,,,0.0,2281.0,,,,,,50
2019-01-20 12:13:00,0.0,4558.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:14:00,0.0,,0.0,,,2550.0,,,,0.0,,,,,,,50
2019-01-20 12:15:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:16:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:17:00,0.0,,0.0,,,,,,,0.0,,,2346.0,,,,50
2019-01-20 12:18:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:19:00,0.0,,0.0,,,,,,,0.0,2292.0,,,,,,50
2019-01-20 12:20:00,0.0,,0.0,,,,,,,0.0,,4858.0,,,,,50
2019-01-20 12:21:00,0.0,,0.0,,,2463.0,,,,0.0,,,,,,,50
2019-01-20 12:22:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:23:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:24:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:25:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:26:00,0.0,,0.0,,,,,,,0.0,2226.0,,,,,,50
2019-01-20 12:27:00,0.0,,0.0,,,,,,210.0,0.0,,,,,,,50
2019-01-20 12:28:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:29:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:30:00,0.0,,0.0,,,2488.0,,,,0.0,,,,,,,50
2019-01-20 12:31:00,0.0,,0.0,,,,,,,0.0,2272.0,,,,,,50
2019-01-20 12:32:00,0.0,4569.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:33:00,0.0,,0.0,,,2608.0,,,,0.0,,,,,,,50
2019-01-20 12:34:00,0.0,,0.0,,,2658.0,,,,0.0,,,,,,,50
2019-01-20 12:35:00,0.0,,0.0,,,2592.0,,,,0.0,,,,,,,50
2019-01-20 12:36:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:37:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:38:00,0.0,,0.0,,,,,,,0.0,,,2286.0,,,,50
2019-01-20 12:39:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:40:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:41:00,0.0,,0.0,,,,,,,0.0,,,2394.0,,,,50
2019-01-20 12:42:00,0.0,4642.0,0.0,,2483.0,,,,,0.0,,,,,,,50
2019-01-20 12:43:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:44:00,0.0,4469.0,0.0,,,2555.0,,,,0.0,,,2195.0,,,,50
2019-01-20 12:45:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:46:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:47:00,0.0,,0.0,,2377.0,,,,,0.0,,,2259.0,,,,50
2019-01-20 12:48:00,0.0,4350.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:49:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:50:00,0.0,4165.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:51:00,0.0,4362.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:52:00,0.0,,0.0,,,,,,,0.0,,,2183.0,,,,50
2019-01-20 12:53:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:54:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 12:55:00,0.0,,0.0,,,2365.0,,,,0.0,,,,,,,50
2019-01-20 12:56:00,0.0,,0.0,,,2440.0,,,,0.0,,4829.0,,,,,50
2019-01-20 12:57:00,0.0,,0.0,,,,,,,0.0,2086.0,,,,,,50
2019-01-20 12:58:00,0.0,,0.0,,,2312.0,,,,0.0,1989.0,,,,,,50
2019-01-20 12:59:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:00:00,0.0,,0.0,,,,,,,0.0,2117.0,,,,,,50
2019-01-20 13:01:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:02:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:03:00,0.0,3584.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:04:00,0.0,3678.0,0.0,,,,,,,0.0,1825.0,,,,,,50
2019-01-20 13:05:00,0.0,3706.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:06:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:07:00,0.0,,0.0,,,,,,,0.0,,,1693.0,,,,50
2019-01-20 13:08:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:09:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:10:00,0.0,,0.0,,,,,,,0.0,,4094.0,1883.0,,,,50
2019-01-20 13:11:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:12:00,0.0,,0.0,,,2131.0,,,,0.0,,,,,,,50
2019-01-20 13:13:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:14:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:15:00,0.0,,0.0,,2229.0,,,,,0.0,,,,,,,50
2019-01-20 13:16:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:17:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:18:00,0.0,,0.0,,2343.0,,,,,0.0,,,,,,,50
2019-01-20 13:19:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:20:00,0.0,,0.0,,,,,,,0.0,,,2073.0,,,,50
2019-01-20 13:21:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:22:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:23:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:24:00,0.0,,0.0,,,,,,,0.0,,,2142.0,,,,50
2019-01-20 13:25:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:26:00,0.0,,0.0,,,,,,,0.0,1961.0,,,,,,50
2019-01-20 13:27:00,0.0,,0.0,,,,,,,0.0,1898.0,,,,,,50
2019-01-20 13:28:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:29:00,0.0,,0.0,,,2084.0,,,,0.0,,,,,,,50
2019-01-20 13:30:00,0.0,,0.0,,,,,,225.0,0.0,,,,,,,50
2019-01-20 13:31:00,0.0,,0.0,,,1907.0,,,,0.0,,,,,,,50
2019-01-20 13:32:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:33:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:34:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:35:00,0.0,,0.0,,,,,,217.0,0.0,,,,,,,50
2019-01-20 13:36:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:37:00,0.0,3462.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:38:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:39:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:40:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:41:00,0.0,3136.0,0.0,,,,,,,0.0,1553.0,,1583.0,,,,50
2019-01-20 13:42:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:43:00,0.0,,0.0,,,1856.0,,,,0.0,,,,,,,50
2019-01-20 13:44:00,0.0,,0.0,,1931.0,,,,,0.0,,,,,,,50
2019-01-20 13:45:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:46:00,0.0,,0.0,,,,,,,0.0,,,1697.0,,,,50
2019-01-20 13:47:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:48:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:49:00,0.0,,0.0,,,1972.0,,,234.0,0.0,,,,,,,50
2019-01-20 13:50:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:51:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:52:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:53:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:54:00,0.0,,0.0,,1962.0,,,,,0.0,,,,,,,50
2019-01-20 13:55:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:56:00,0.0,3508.0,0.0,,,1922.0,,,,0.0,,,,,,,50
2019-01-20 13:57:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 13:58:00,0.0,,0.0,,,,,,,0.0,,4298.0,,,,,50
2019-01-20 13:59:00,0.0,,0.0,,,,,,,0.0,,,2006.0,,,,50
2019-01-20 14:00:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:01:00,0.0,3790.0,0.0,,,,,,,0.0,,4143.0,,,,,50
2019-01-20 14:02:00,0.0,3977.0,0.0,,,,,,,0.0,,4340.0,,,,,50
2019-01-20 14:03:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:04:00,0.0,,0.0,,,,,,,0.0,1802.0,,,,,,50
2019-01-20 14:05:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:06:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:07:00,0.0,,0.0,,2107.0,,,,,0.0,,,,,,,50
2019-01-20 14:08:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:09:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:10:00,0.0,,0.0,,2214.0,,,,,0.0,,,2046.0,,,,50
2019-01-20 14:11:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:12:00,0.0,,0.0,,,,,,,0.0,,,1929.0,,,,50
2019-01-20 14:13:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:14:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:15:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:16:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:17:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:18:00,0.0,4309.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:19:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:20:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:21:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:22:00,0.0,,0.0,,,,,,,0.0,,4336.0,,,,,50
2019-01-20 14:23:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:24:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:25:00,0.0,,0.0,,,,,,,0.0,2032.0,4503.0,,,,,50
2019-01-20 14:26:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:27:00,0.0,,0.0,,,,,,,0.0,1939.0,,,,,,50
2019-01-20 14:28:00,0.0,,0.0,,,,,,,0.0,1946.0,,,,,,50
2019-01-20 14:29:00,0.0,4107.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:30:00,0.0,,0.0,,,2260.0,,,,0.0,2040.0,,,,,,50
2019-01-20 14:31:00,0.0,,0.0,,,,,,,0.0,,,2060.0,,,,50
2019-01-20 14:32:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:33:00,0.0,,0.0,,,,,,,0.0,,,1629.0,,,,50
2019-01-20 14:34:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:35:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:36:00,0.0,,0.0,,,,,,,0.0,,3866.0,,,,,50
2019-01-20 14:37:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:38:00,0.0,,0.0,,2008.0,2046.0,,,,0.0,,4054.0,1864.0,,,,50
2019-01-20 14:39:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:40:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:41:00,0.0,,0.0,,,,,,,0.0,,3871.0,,,,,50
2019-01-20 14:42:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:43:00,0.0,,0.0,,,,,,,0.0,,,1837.0,,,,50
2019-01-20 14:44:00,0.0,,0.0,,2179.0,,,,,0.0,,4386.0,,,,,50
2019-01-20 14:45:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:46:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:47:00,0.0,,0.0,,1855.0,,,,,0.0,,,,,,,50
2019-01-20 14:48:00,0.0,3297.0,0.0,,1784.0,1822.0,,,,0.0,,,,,,,50
2019-01-20 14:49:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:50:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:51:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:52:00,0.0,,0.0,,,,,,,0.0,,3571.0,,,,,50
2019-01-20 14:53:00,0.0,,0.0,,,1869.0,,,,0.0,,,1702.0,,,,50
2019-01-20 14:54:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:55:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:56:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:57:00,0.0,,0.0,,,1556.0,,,,0.0,,,,,,,50
2019-01-20 14:58:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 14:59:00,0.0,,0.0,,,,,,,0.0,,,1425.0,,,,50
2019-01-20 15:00:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:01:00,0.0,,0.0,,,,,,,0.0,,3241.0,1497.0,,,,50
2019-01-20 15:02:00,0.0,,0.0,,,,,,,0.0,,3243.0,,,,,50
2019-01-20 15:03:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:04:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:05:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:06:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:07:00,0.0,2947.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:08:00,0.0,,0.0,,1477.0,,,,,0.0,,,,,,,50
2019-01-20 15:09:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:10:00,0.0,2620.0,0.0,,1411.0,,,,,0.0,1294.0,,1326.0,,,,50
2019-01-20 15:11:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:12:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:13:00,0.0,,0.0,,,,,,,0.0,,,1344.0,,,,50
2019-01-20 15:14:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:15:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:16:00,0.0,,0.0,,,1056.0,,,,0.0,,,,,,,50
2019-01-20 15:17:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:18:00,0.0,,0.0,,1187.0,,,,,0.0,,,,,,,50
2019-01-20 15:19:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:20:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:21:00,0.0,1965.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:22:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:23:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:24:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:25:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:26:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:27:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:28:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:29:00,0.0,1380.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:30:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:31:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:32:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:33:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:34:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:35:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:36:00,0.0,1083.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:37:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:38:00,0.0,,0.0,,,,,,,0.0,,1755.0,,,,,50
2019-01-20 15:39:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:40:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:41:00,0.0,,0.0,,,1245.0,,,,0.0,,,,,,,50
2019-01-20 15:42:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:43:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:44:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:45:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:46:00,0.0,,0.0,,,,,,,0.0,1083.0,2397.0,,,,,50
2019-01-20 15:47:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:48:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:49:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:50:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:51:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:52:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:53:00,0.0,,0.0,,,891.0,,,,0.0,,,,,,,50
2019-01-20 15:54:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:55:00,0.0,,0.0,,,,,,,0.0,,1200.0,,,,,50
2019-01-20 15:56:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:57:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:58:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 15:59:00,0.0,,0.0,,,,,,,0.0,,1060.0,,,,,50
2019-01-20 16:00:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:01:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:02:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:03:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:04:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:05:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:06:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:07:00,0.0,,0.0,,,,,,,0.0,,,315.0,,,,50
2019-01-20 16:08:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:09:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:10:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:11:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:12:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:13:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:14:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:15:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:16:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:17:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:18:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:19:00,0.0,636.0,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:20:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:21:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:22:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:23:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:24:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:25:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:26:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:27:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:28:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:29:00,0.0,,0.0,,,,,,,0.0,145.0,,,,,,50
2019-01-20 16:30:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:31:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:32:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:33:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:34:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:35:00,0.0,,0.0,,,,208.0,,,0.0,,,,,,,50
2019-01-20 16:36:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:37:00,0.0,,0.0,,,,,,,0.0,,,,,,,50
2019-01-20 16:38:00,0.0,,0.0,,,,,,,0.0,,,,,28.0,,50
