measured_on,ac_current__758,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1042,ac_power_1__767,ac_power_2__768,ac_power__1137,ac_power__752,ac_power_metered_kw__1040,ac_volts__757,ambient_temp__1053,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1136,dc_power__751,inv1_ac_power_kw__1043,inv1_dc_current__1045,inv1_dc_power__1134,inv1_dc_voltage__1044,inv1_temp__1046,inv2_ac_power_kw__1047,inv2_dc_current__1049,inv2_dc_power__1135,inv2_dc_voltage__1048,inv2_temp__1050,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp__1056,poa_irradiance__1055,poa_irradiance__750,poa_irradiance_refcell__1054,refcell_temp__1052,wind_speed__1051,system_id
2012-07-26 00:00:00,0.0,,,0.3831999999999999,-0.3382,,0.0451,,0.0,,18.555,13.823,23.055,0.004,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.881,20.69,15.373,,,-2.1125,,,,50
2012-07-26 00:01:00,0.0,,,0.4283,-0.1578,,0.2705,,0.0,,18.57,13.818,23.046,0.0038999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.867,20.683,15.349,,,-1.9449,,,,50
2012-07-26 00:02:00,0.0,,,0.4733999999999999,-0.248,,0.2253999999999999,,0.0,,18.554,13.825,23.039,0.0038,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.86,20.677,15.32,,,-1.861,,,,50
2012-07-26 00:03:00,0.0,,,0.4959,-0.2705,,0.2253999999999999,,0.0,,18.511,13.824,23.028,0.0038999999999999,0.0,0.0,0.0041999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.862,20.67,15.243,,,-1.8107,,,,50
2012-07-26 00:04:00,0.0,,,0.4509,-0.2931,,0.1578,,0.0,,18.466,13.824,23.017,0.0038,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.841,20.657,15.222,,,-1.8443,,,,50
2012-07-26 00:05:00,0.0,,,0.4509,-0.0675999999999999,,0.3831999999999999,,0.0,,18.417,13.825,23.013,0.0035,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.815,20.648,15.196,,,-1.8443,,,,50
2012-07-26 00:06:00,0.0,,,0.3831999999999999,-0.248,,0.1353,,0.0,,18.356,13.824,23.002,0.0041999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.789,20.628,15.163,,,-1.8107,,,,50
2012-07-26 00:07:00,0.0,,,0.496,-0.1126999999999999,,0.3831999999999999,,0.0,,18.33,13.825,22.992,0.0038,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.784,20.62,15.134,,,-1.8778,,,,50
2012-07-26 00:08:00,0.0,,,0.4509,-0.4057999999999999,,0.0451,,0.0,,18.319,13.826,22.985,0.0038,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.785,20.604,15.066,,,-2.1293,,,,50
2012-07-26 00:09:00,0.0,,,0.5184999999999998,-0.0451,,0.4733999999999999,,0.0,,18.33,13.826,22.975,0.0044,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.78,20.579,15.017,,,-2.1796,,,,50
2012-07-26 00:10:00,0.0,,,0.3831999999999999,-0.4733999999999999,,-0.0902,,0.0,,18.3,13.826,22.963,0.004,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.767,20.558,14.969,,,-2.2131,,,,50
2012-07-26 00:11:00,0.0,,,0.5635999999999999,0.5861,,1.1497,,0.0,,18.28,13.826,22.955,0.0037,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,29.824,20.757,20.534,14.912,,,-2.2131,,,,50
2012-07-26 00:12:00,0.0,,,0.5184999999999998,0.6087,,1.1272,,0.0,,18.26,13.827,22.945,0.0041999999999999,0.0,0.0,0.0041999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,29.498,20.747,20.523,14.834,,,-2.2299,,,,50
2012-07-26 00:13:00,0.0,,,0.6538,0.2253999999999999,,0.8791999999999999,,0.0,,18.217,13.827,22.936,0.0044,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.756,20.531,14.768,,,-2.2299,,,,50
2012-07-26 00:14:00,0.0,,,0.4283,0.3382,,0.7664999999999998,,0.0,,18.159,13.828,22.925,0.0044999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.745,20.527,14.691,,,-2.2131,,,,50
2012-07-26 00:15:00,0.0,,,0.3831999999999999,-0.6763,,-0.2931,,0.0,,18.116,13.829,22.914,0.004,0.0,0.0,-0.0085,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.721,20.497,14.616,,,-2.23,,,,50
2012-07-26 00:16:00,0.0,,,0.4509,-0.8115999999999999,,-0.3607,,0.0,,18.084,13.828,22.908,0.0041999999999999,0.0,0.0,-0.0041999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.71,20.48,14.595,,,-2.2467,,,,50
2012-07-26 00:17:00,0.0,,,0.4057999999999999,-0.7439,,-0.3382,,0.0,,18.091,13.829,22.896,0.0041,0.0,0.0,-0.0064,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.716,20.476,14.558,,,-2.2132,,,,50
2012-07-26 00:18:00,0.0,,,0.496,-0.2029,,0.2931,,0.0,,18.104,13.83,22.883,0.0035,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.726,20.469,14.617,,,-2.2132,,,,50
2012-07-26 00:19:00,0.0,,,0.4509,-0.1126999999999999,,0.3382,,0.0,,18.152,13.829,22.879,0.0041,0.0,0.0,-0.0041999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,20.728,20.463,14.639,,,-2.0791,,,,50
