measured_on,ac_current__379,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__375,ac_power__752,ac_voltage__378,ac_volts__757,ambient_temp__380,ambient_temp__759,das_battery_voltage__386,das_battery_voltage__769,das_temp__385,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__377,dc_pos_current__754,dc_pos_voltage__376,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__374,dc_power__751,inverter_temp_2__770,inverter_temp__384,inveter_temp__763,module_temp_1__381,module_temp_1__760,module_temp_2__382,module_temp_2__761,module_temp_3__383,module_temp_3__762,poa_irradiance__373,poa_irradiance__750,power_factor__387,system_id
2011-04-18 00:00:00,,0.0,0.4736,-0.1353,,0.3382999999999999,,0.0,,10.12,,13.861,,21.835,0.0357999999999999,0.0,,0.0064999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,23.018,,22.961,,6.1654,,-1.9297,,50
2011-04-18 00:01:00,,0.0,0.5864,0.0676999999999999,,0.654,,0.0,,10.135,,13.859,,21.821,0.0386,0.0,,0.0061999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,23.012,,22.96,,6.2174,,-1.9398,,50
2011-04-18 00:02:00,,0.0,0.5413,0.2480999999999999,,0.7893999999999999,,0.0,,10.133,,13.863,,21.813,0.0441,0.0,,0.0063,,0.0020999999999999,0.0,0.0,,0.0,0.0,,45.754,,23.009,,22.992,,6.2623,,-1.9398,,50
2011-04-18 00:03:00,,0.0,0.5413,0.3834,,0.9247,,0.0,,10.097,,13.862,,21.8,0.0461999999999999,0.0,,0.0067999999999999,,0.0041999999999999,0.0,0.0,,0.0,0.0,,40.271,,22.984,,22.996,,6.2261,,-2.0001,,50
2011-04-18 00:04:00,,0.0,0.3608,-0.654,,-0.2932,,0.0,,10.05,,13.862,,21.788,0.0471999999999999,0.0,,0.0067999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.963,,23.034,,6.1321,,-2.0504,,50
2011-04-18 00:05:00,,0.0,0.4284999999999999,-0.0451,,0.3834,,0.0,,9.9996,,13.862,,21.775,0.0362,0.0,,0.0067999999999999,,0.0064,0.0,0.0,,0.0,0.0,,-99999.0,,22.938,,23.02,,6.0616,,-2.0504,,50
2011-04-18 00:06:00,,0.0,0.3834,-0.5637999999999999,,-0.1804,,0.0,,9.957,,13.862,,21.762,0.0388,0.0,,0.0067999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.889,,22.922,,6.0034,,-2.0002,,50
2011-04-18 00:07:00,,0.0,0.3382999999999999,-0.3834,,-0.0451,,0.0,,9.9452,,13.863,,21.751,0.0446999999999999,0.0,,0.0067999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.779,,22.74,,5.9709,,-2.0404,,50
2011-04-18 00:08:00,,0.0,0.406,-0.3382999999999999,,0.0676999999999999,,0.0,,9.9271,,13.863,,21.74,0.0471999999999999,0.0,,0.0067999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.838,,22.733,,5.9536,,-1.98,,50
2011-04-18 00:09:00,,0.0,0.4284999999999999,-0.0451,,0.3834,,0.0,,9.8672,,13.863,,21.725,0.0497999999999999,0.0,,0.0067999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.997,,22.916,,5.8907,,-1.9198,,50
2011-04-18 00:10:00,,0.0,0.3834,-0.0902,,0.2932,,0.0,,9.8192,,13.863,,21.715,0.0463999999999999,0.0,,0.0067999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,23.129,,23.126,,5.8226,,-1.9499,,50
2011-04-18 00:11:00,,0.0,0.3382999999999999,-0.2932,,0.0451,,0.0,,9.772900000000002,,13.864,,21.701,0.0422,0.0,,0.0066,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,23.188,,23.231,,5.7698,,-1.9801,,50
2011-04-18 00:12:00,,0.0,0.4284999999999999,-0.1579,,0.2706,,0.0,,9.713,,13.865,,21.687,0.0405999999999999,0.0,,0.0067999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,23.172,,23.272,,5.731,,-2.0404,,50
2011-04-18 00:13:00,,0.0,0.3382999999999999,-0.1579,,0.1804,,0.0,,9.6411,,13.864,,21.675,0.0407,0.0,,0.0066,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,23.129,,23.207,,5.6595,,-2.0505,,50
2011-04-18 00:14:00,,0.0,0.406,-0.4284999999999999,,-0.0224999999999999,,0.0,,9.5823,,13.866,,21.664,0.0437,0.0,,0.0066,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,23.051,,23.066,,5.6038,,-2.0404,,50
2011-04-18 00:15:00,,0.0,0.4284999999999999,-0.2932,,0.1353,,0.0,,9.5423,,13.866,,21.65,0.0439999999999999,0.0,,0.0067999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.921,,22.881,,5.6386,,-1.8494,,50
2011-04-18 00:16:00,,0.0,0.4284999999999999,-0.3158,,0.1128,,0.0,,9.4999,,13.865,,21.639,0.0434,0.0,,0.0067999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.915,,22.865,,5.6508,,-1.5881,,50
2011-04-18 00:17:00,,0.0,0.406,-0.0676999999999999,,0.3382999999999999,,0.0,,9.4824,,13.866,,21.626,0.0403,0.0,,0.0067999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.934,,22.94,,5.647,,-1.3469,,50
2011-04-18 00:18:00,,0.0,0.3609,-0.5864,,-0.2255,,0.0,,9.450500000000002,,13.866,,21.614,0.0405999999999999,0.0,,0.0067999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.936,,23.006,,5.6676,,-1.2263,,50
2011-04-18 00:19:00,,0.0,0.4511,-0.1128,,0.3382999999999999,,0.0,,9.4386,,13.866,,21.603,0.0403,0.0,,0.0066,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.928,,23.019,,5.658,,-1.2866,,50
2011-04-18 00:20:00,,0.0,0.406,0.5638999999999998,,0.9699,,0.0,,9.4051,,13.866,,21.589,0.0407,0.0,,0.0066,,0.0,0.0,0.0,,0.0,0.0,,34.725,,22.948,,23.006,,5.6218,,-1.3268,,50
2011-04-18 00:21:00,,0.0,0.4736,0.0451,,0.5188,,0.0,,9.3665,,13.867,,21.579,0.0441,0.0,,0.0061,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,23.002,,23.023,,5.5918,,-1.4072,,50
2011-04-18 00:22:00,,0.0,0.2707,-0.7893999999999999,,-0.5188,,0.0,,9.3226,,13.867,,21.566,0.0461999999999999,0.0,,0.0067999999999999,,-0.0085,-0.0001,0.0,,-0.0001,0.0,,-99999.0,,23.014,,23.024,,5.5578,,-1.4373,,50
2011-04-18 00:23:00,,0.0,0.3834,-0.3382999999999999,,0.0451,,0.0,,9.2826,,13.867,,21.556,0.0471,0.0,,0.0066,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,23.045,,23.038,,5.5346,,-1.3368,,50
2011-04-18 00:24:00,,0.0,0.3609,-0.2932,,0.0676999999999999,,0.0,,9.24,,13.868,,21.546,0.0480999999999999,0.0,,0.0064999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,23.105,,23.121,,5.5016,,-1.2062,,50
2011-04-18 00:25:00,,0.0,0.3834,-0.2707,,0.1128,,0.0,,9.2405,,13.868,,21.535,0.0497999999999999,0.0,,0.0067999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,23.115,,23.193,,5.5403,,-1.0252,,50
2011-04-18 00:26:00,,0.0,0.4284999999999999,0.0225999999999999,,0.4511,,0.0,,9.284,,13.869,,21.524,0.0495999999999999,0.0,,0.0067999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,23.094,,23.214,,5.563,,-0.8443,,50
2011-04-18 00:27:00,,0.0,0.3834,-0.5638999999999998,,-0.1804,,0.0,,9.3442,,13.869,,21.515,0.0473999999999999,0.0,,0.0066,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,23.075,,23.207,,5.6316,,-0.8443,,50
2011-04-18 00:28:00,,0.0,0.4511,0.4511,,0.9022,,0.0,,9.4141,,13.869,,21.508,0.0468,0.0,,0.0061,,0.0,0.0,0.0,,0.0,0.0,,35.87,,23.057,,23.138,,5.7407,,-0.8443,,50
2011-04-18 00:29:00,,0.0,0.3158,-0.0676999999999999,,0.2480999999999999,,0.0,,9.4594,,13.869,,21.497,0.0448,0.0,,0.0066,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.988,,22.999,,5.7511,,-1.0554,,50
2011-04-18 00:30:00,,0.0,0.4737,-0.6541,,-0.1804,,0.0,,9.5319,,13.869,,21.486,0.0439999999999999,0.0,,0.0067999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.833,,22.772,,5.7249,,-1.0956,,50
2011-04-18 00:31:00,,0.0,0.3382999999999999,0.3834,,0.7218,,0.0,,9.5927,,13.87,,21.474,0.0439999999999999,0.0,,0.0067999999999999,,0.0064,0.0,0.0,,0.0,0.0,,39.151,,22.789,,22.675,,5.7111,,-1.1458,,50
2011-04-18 00:32:00,,0.0,0.3382999999999999,-0.5413,,-0.203,,0.0,,9.584,,13.87,,21.467,0.0439999999999999,0.0,,0.0067999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.874,,22.754,,5.6712,,-1.2464,,50
2011-04-18 00:33:00,,0.0,0.5638999999999998,-0.0225999999999999,,0.5413,,0.0,,9.6058,,13.87,,21.457,0.0430999999999999,0.0,,0.0061999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.946,,22.862,,5.6784,,-1.3268,,50
2011-04-18 00:34:00,,0.0,0.4737,0.3834,,0.8570999999999999,,0.0,,9.651,,13.871,,21.447,0.0417,0.0,,0.0063,,0.0,0.0,0.0,,0.0,0.0,,38.8,,23.027,,23.066,,5.71,,-1.3268,,50
2011-04-18 00:35:00,,0.0,0.4737,0.3834,,0.8570999999999999,,0.0,,9.6986,,13.871,,21.442,0.0437999999999999,0.0,,0.0063,,0.0020999999999999,0.0,0.0,,0.0,0.0,,38.881,,23.132,,23.237,,5.776,,-1.3268,,50
2011-04-18 00:36:00,,0.0,0.406,0.5188,,0.9247,,0.0,,9.6972,,13.871,,21.438,0.0437,0.0,,0.0064999999999999,,0.0064,0.0,0.0,,0.0,0.0,,35.656,,23.169,,23.244,,5.7925,,-1.3268,,50
2011-04-18 00:37:00,,0.0,0.2932,-0.6766999999999999,,-0.3834,,0.0,,9.6028,,13.872,,21.426,0.0454,0.0,,0.0067999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,23.116,,23.124,,5.8479,,-1.3268,,50
2011-04-18 00:38:00,,0.0,0.406,-0.2480999999999999,,0.1579,,0.0,,9.5897,,13.871,,21.425,0.0476999999999999,0.0,,0.0066,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.983,,22.955,,5.8287,,-1.3368,,50
2011-04-18 00:39:00,,0.0,0.3158,0.0451,,0.3609,,0.0,,9.6291,,13.871,,21.416,0.0482,0.0,,0.0066,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.909,,22.875,,5.7746,,-1.3268,,50
2011-04-18 00:40:00,,0.0,0.3158,-0.7669,,-0.4511,,0.0,,9.7159,,13.873,,21.406,0.0495999999999999,0.0,,0.0067999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.92,,22.903,,5.772,,-1.3569,,50
2011-04-18 00:41:00,,0.0,0.3609,-0.4961999999999999,,-0.1353,,0.0,,9.7704,,13.872,,21.401,0.0468999999999999,0.0,,0.0067999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.936,,22.947,,5.7792,,-1.3268,,50
2011-04-18 00:42:00,,0.0,0.3834,-0.6541,,-0.2707,,0.0,,9.7075,,13.873,,21.389,0.0432999999999999,0.0,,0.0067999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.927,,22.971,,5.7576,,-1.3268,,50
2011-04-18 00:43:00,,0.0,0.4737,-0.0676999999999999,,0.406,,0.0,,9.6247,,13.872,,21.388,0.0405,0.0,,0.0064999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.917,,22.979,,5.7273,,-1.3268,,50
2011-04-18 00:44:00,,0.0,0.3834,-0.6089999999999999,,-0.2255999999999999,,0.0,,9.5356,,13.873,,21.376,0.0405999999999999,0.0,,0.0067999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.861,,22.935,,5.6516,,-1.3268,,50
2011-04-18 00:45:00,,0.0,0.4284999999999999,-0.1804,,0.2480999999999999,,0.0,,9.4675,,13.872,,21.367,0.0398,0.0,,0.0067999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.75,,22.812,,5.5739,,-1.3268,,50
2011-04-18 00:46:00,,0.0,0.3834,-0.3382999999999999,,0.0451,,0.0,,9.5167,,13.873,,21.358,0.0385,0.0,,0.0067999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.678,,22.714,,5.5698,,-1.3268,,50
2011-04-18 00:47:00,,0.0,0.406,0.1128,,0.5188,,0.0,,9.591500000000002,,13.874,,21.351,0.0378,0.0,,0.0067999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.761,,22.759,,5.528,,-1.3268,,50
2011-04-18 00:48:00,,0.0,0.5413,-0.2480999999999999,,0.2932,,0.0,,9.6645,,13.874,,21.341,0.0398,0.0,,0.0058999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.859,,22.841,,5.5467,,-1.3268,,50
2011-04-18 00:49:00,,0.0,0.4737,-0.5638999999999998,,-0.0902,,0.0,,9.6956,,13.875,,21.331,0.0393,0.0,,0.0066,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.899,,22.928,,5.5598,,-1.3268,,50
2011-04-18 00:50:00,,0.0,0.3158,-0.9022,,-0.5864,,0.0,,9.6937,,13.875,,21.327,0.0429999999999999,0.0,,0.0067999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.963,,23.088,,5.5206,,-1.3972,,50
2011-04-18 00:51:00,,0.0,0.4284999999999999,0.0676999999999999,,0.4961999999999999,,0.0,,9.634200000000002,,13.875,,21.316,0.0415999999999999,0.0,,0.0066,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,23.019,,23.151,,5.443,,-1.4475,,50
2011-04-18 00:52:00,,0.0,0.3382999999999999,-0.1579,,0.1804,,0.0,,9.5672,,13.876,,21.316,0.0419,0.0,,0.0066,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,23.025,,23.092,,5.4237,,-1.5178,,50
2011-04-18 00:53:00,,0.0,0.406,-0.5638999999999998,,-0.1579,,0.0,,9.4669,,13.876,,21.306,0.0393,0.0,,0.0067999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.943,,22.953,,5.4187,,-1.4475,,50
2011-04-18 00:54:00,,0.0,0.4961999999999999,0.4961999999999999,,0.9924,,0.0,,9.4287,,13.875,,21.301,0.0347,0.0,,0.0066,,0.0,0.0,0.0,,0.0,0.0,,38.95,,22.848,,22.824,,5.4419,,-1.5078,,50
2011-04-18 00:55:00,,0.0,0.2932,-0.7669,,-0.4737,,0.0,,9.4835,,13.876,,21.291,0.0350999999999999,0.0,,0.0067999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.833,,22.792,,5.4471,,-1.4777,,50
2011-04-18 00:56:00,,0.0,0.5413,-0.0225999999999999,,0.5188,,0.0,,9.5264,,13.876,,21.288,0.0371,0.0,,0.0067999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.858,,22.811,,5.4715,,-1.4877,,50
2011-04-18 00:57:00,,0.0,0.4284999999999999,0.0225999999999999,,0.4511,,0.0,,9.5611,,13.876,,21.278,0.0381999999999999,0.0,,0.0066,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.883,,22.845,,5.4092,,-1.4978,,50
2011-04-18 00:58:00,,0.0,0.3382999999999999,0.0,,0.3382999999999999,,0.0,,9.658600000000002,,13.876,,21.274,0.0415999999999999,0.0,,0.0067999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.889,,22.866,,5.3677,,-1.5681,,50
2011-04-18 00:59:00,,0.0,0.3158,-0.7893999999999999,,-0.4737,,0.0,,9.750800000000002,,13.877,,21.265,0.0448,0.0,,0.0064999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.859,,22.832,,5.4285,,-1.5681,,50
2011-04-18 01:00:00,,0.0,0.4511,0.3609,,0.812,,0.0,,9.8435,,13.877,,21.264,0.0454999999999999,0.0,,0.0064999999999999,,0.0,0.0,0.0,,0.0,0.0,,41.172,,22.822,,22.767,,5.5066,,-1.548,,50
2011-04-18 01:01:00,,0.0,0.3158,0.2255999999999999,,0.5413,,0.0,,9.8227,,13.877,,21.257,0.0468,0.0,,0.0066,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.83,,22.741,,5.5582,,-1.4073,,50
2011-04-18 01:02:00,,0.0,0.4737,-0.3609,,0.1128,,0.0,,9.6687,,13.877,,21.252,0.0468999999999999,0.0,,0.0063,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.872,,22.772,,5.5716,,-1.3772,,50
2011-04-18 01:03:00,,0.0,0.5188,0.4737,,0.9925,,0.0,,9.5663,,13.878,,21.252,0.0444,0.0,,0.0064999999999999,,0.0,0.0,0.0,,0.0,0.0,,38.477,,22.945,,22.85,,5.5898,,-1.3269,,50
2011-04-18 01:04:00,,0.0,0.2932,-0.6089999999999999,,-0.3158,,0.0,,9.5683,,13.878,,21.252,0.0436,0.0,,0.0066,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.999,,22.968,,5.5716,,-1.3269,,50
2011-04-18 01:05:00,,0.0,0.3834,0.2932,,0.6766999999999999,,0.0,,9.5512,,13.878,,21.252,0.0415,0.0,,0.0067999999999999,,0.0085,0.0001,0.0,,0.0001,0.0,,-99999.0,,23.017,,23.024,,5.4899,,-1.3269,,50
2011-04-18 01:06:00,,0.0,0.406,-0.5188,,-0.1128,,0.0,,9.4908,,13.879,,21.252,0.0405999999999999,0.0,,0.0064999999999999,,-0.0085,-0.0001,0.0,,-0.0001,0.0,,-99999.0,,23.002,,23.05,,5.3877,,-1.357,,50
2011-04-18 01:07:00,,0.0,0.4737,-0.1579,,0.3158,,0.0,,9.438300000000002,,13.878,,21.252,0.0405999999999999,0.0,,0.0067999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.945,,23.031,,5.3201,,-1.4375,,50
2011-04-18 01:08:00,,0.0,0.3609,-0.4961999999999999,,-0.1353,,0.0,,9.4168,,13.879,,21.252,0.0396,0.0,,0.0067999999999999,,-0.0064,0.0,0.0,,0.0,0.0,,-99999.0,,22.898,,22.968,,5.3105,,-1.4978,,50
2011-04-18 01:09:00,,0.0,0.3609,0.0451,,0.406,,0.0,,9.3848,,13.877,,21.252,0.0371999999999999,0.0,,0.0067999999999999,,0.0064,0.0,0.0,,0.0,0.0,,-99999.0,,22.821,,22.836,,5.3479,,-1.4375,,50
2011-04-18 01:10:00,,0.0,0.4285999999999999,-0.2255999999999999,,0.203,,0.0,,9.2619,,13.879,,21.244,0.0371,0.0,,0.0066,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.731,,22.695,,5.3256,,-1.337,,50
2011-04-18 01:11:00,,0.0,0.3382999999999999,0.0451,,0.3835,,0.0,,9.2061,,13.878,,21.241,0.0381,0.0,,0.0067999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.722,,22.689,,5.2899,,-1.3269,,50
2011-04-18 01:12:00,,0.0,0.3383999999999999,-0.6541,,-0.3158,,0.0,,9.1712,,13.877,,21.24,0.0405999999999999,0.0,,0.0066,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.722,,22.695,,5.2919,,-1.4274,,50
2011-04-18 01:13:00,,0.0,0.3609,-0.2255999999999999,,0.1353999999999999,,0.0,,9.2977,,13.878,,21.24,0.0395,0.0,,0.0067999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.729,,22.706,,5.3218,,-1.3772,,50
2011-04-18 01:14:00,,0.0,0.4737,-0.0676999999999999,,0.406,,0.0,,9.442,,13.878,,21.24,0.0388,0.0,,0.0066,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.721,,22.722,,5.3222,,-1.347,,50
2011-04-18 01:15:00,,0.0,0.3835,-0.3158,,0.0676999999999999,,0.0,,9.4083,,13.878,,21.23,0.0393,0.0,,0.0067999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.672,,22.689,,5.2192,,-1.3872,,50
2011-04-18 01:16:00,,0.0,0.406,-0.2933,,0.1128,,0.0,,9.3228,,13.877,,21.227,0.041,0.0,,0.0066,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.685,,22.68,,5.2116,,-1.4274,,50
2011-04-18 01:17:00,,0.0,0.5188,0.406,,0.9248,,0.0,,9.2419,,13.879,,21.227,0.042,0.0,,0.0064999999999999,,0.0,0.0,0.0,,0.0,0.0,,40.953,,22.714,,22.694,,5.1435,,-1.347,,50
2011-04-18 01:18:00,,0.0,0.5188,-0.4737,,0.0451,,0.0,,9.0963,,13.879,,21.226,0.0436,0.0,,0.0067999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,22.751,,22.752,,5.0462,,-1.3872,,50
2011-04-18 01:19:00,,0.0,0.3609,-0.7218,,-0.3609,,0.0,,8.809699999999998,,13.879,,21.214,0.0454999999999999,0.0,,0.0067999999999999,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,22.832,,22.88,,4.9518,,-1.4878,,50
