measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2017-11-10 00:00:00,0.0,0.40571,-3.0879,-2.6822,0.0,0.8146799999999998,13.746,24.134,0.0050699999999999,0.0,-0.0001399999999999,0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.281,23.104,92.35100000000001,-285.97,50
2017-11-10 00:01:00,0.0,0.45079,-3.2006,-2.7498,0.0,0.78553,13.746,24.131,0.0050699999999999,0.0,0.0,-0.00423,0.0,0.0,0.0,0.0,-99999.0,23.314,23.17,91.872,-99999.0,50
2017-11-10 00:02:00,0.0,0.33809,-3.1105,-2.7724,0.0,0.71337,13.747,24.131,0.00479,0.0,0.0,-0.00423,0.0,0.0,0.0,0.0,-99999.0,23.318,23.194,89.11799999999998,-99999.0,50
2017-11-10 00:03:00,0.0,0.2253999999999999,-3.2682,-3.0429,0.0,0.6551299999999999,13.746,24.124,0.00479,0.0,-0.0001399999999999,-0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.297,23.154,89.49299999999998,-99999.0,50
2017-11-10 00:04:00,0.0,0.45079,-2.8851,-2.4343,0.0,0.51975,13.747,24.118,0.00479,0.0,0.0,0.00423,0.0,0.0,0.0,0.0,-99999.0,23.328,23.188,90.252,-99999.0,50
2017-11-10 00:05:00,0.0,0.33809,-3.2457,-2.9076,0.0,0.51141,13.747,24.119,0.0050699999999999,0.0,0.0,0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.375,23.256,92.67,-99999.0,50
2017-11-10 00:06:00,0.0,0.51841,-2.8625,-2.3441,0.0,0.6109999999999999,13.747,24.117,0.00451,0.0,0.0,-0.00423,0.0,0.0,0.0,0.0,-99999.0,23.404,23.289,95.011,-99999.0,50
2017-11-10 00:07:00,0.0,0.31556,-3.4936,-3.1781,0.0,0.8170699999999999,13.746,24.118,0.00479,0.0,0.0,-0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.375,23.24,96.397,-99999.0,50
2017-11-10 00:08:00,0.0,0.09016,-3.3358,-3.2457,0.0,0.8218999999999999,13.745,24.118,0.0039399999999999,0.0,0.0,-0.01058,0.0,0.0,0.0,0.0,-99999.0,23.295,23.14,99.789,-99999.0,50
2017-11-10 00:09:00,0.0,0.40571,-3.0654,-2.6597,0.0,1.1258,13.746,24.115,0.00451,0.0,0.0,0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.162,22.994,103.99,-99999.0,50
