measured_on,ac_current__411,ac_current__527,ac_current__569,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__407,ac_power__523,ac_power__565,ac_power__752,ac_voltage__410,ac_voltage__526,ac_voltage__568,ac_volts__757,ambient_temp__412,ambient_temp__528,ambient_temp__570,ambient_temp__759,das_battery_voltage__541,das_battery_voltage__575,das_battery_voltage__769,das_temp__540,das_temp__574,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__409,dc_pos_current__525,dc_pos_current__567,dc_pos_current__754,dc_pos_voltage__408,dc_pos_voltage__524,dc_pos_voltage__566,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__406,dc_power__522,dc_power__564,dc_power__751,inverter_temp_2__770,inverter_temp__416,inverter_temp__532,inveter_temp__763,module_temp_1__413,module_temp_1__529,module_temp_1__571,module_temp_1__760,module_temp_2__414,module_temp_2__530,module_temp_2__572,module_temp_2__761,module_temp_3__415,module_temp_3__531,module_temp_3__573,module_temp_3__762,module_temp_4__417,module_temp_5__418,module_temp_6__419,module_temp_7__420,nat2__535,nat3__536,natt3__538,pat2__533,pat3__534,poa_irradiance__405,poa_irradiance__521,poa_irradiance__563,poa_irradiance__750,rooft__539,satt2__537,system_id
2011-05-30 00:00:00,,,,0.0,0.3155999999999999,-0.4284,,,,-0.1126999999999999,,,,0.0,,,,14.361,,,13.824,,,23.2,0.0,0.0,,,,0.0066,,,,0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.393,,,,23.447,,,,12.181,,,,,,,,,,,,,-125.13,,,50
2011-05-30 00:01:00,,,,0.0,0.3607,-0.5862,,,,-0.2255,,,,0.0,,,,14.244,,,13.82,,,23.189,0.0,0.0,,,,0.0067999999999999,,,,-0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.382,,,,23.383,,,,12.163,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:02:00,,,,0.0,0.3155999999999999,-0.0675999999999999,,,,0.248,,,,0.0,,,,14.149,,,13.824,,,23.183,0.0,0.0,,,,0.0067999999999999,,,,0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.334,,,,23.292,,,,12.032,,,,,,,,,,,,,-1081.7,,,50
2011-05-30 00:03:00,,,,0.0,0.4509,-0.3382,,,,0.1126999999999999,,,,0.0,,,,14.06,,,13.824,,,23.173,0.0,0.0,,,,0.0066,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.276,,,,23.186,,,,11.872,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:04:00,,,,0.0,0.4509,-0.0451,,,,0.4057999999999999,,,,0.0,,,,13.997,,,13.824,,,23.167,0.0,0.0,,,,0.0067999999999999,,,,0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.219,,,,23.096,,,,11.648,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:05:00,,,,0.0,0.4284,-0.0451,,,,0.3832999999999999,,,,0.0,,,,13.936,,,13.824,,,23.16,0.0,0.0,,,,0.0067999999999999,,,,-0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.169,,,,23.021,,,,11.461,,,,,,,,,,,,,-495.42,,,50
2011-05-30 00:06:00,,,,0.0,0.4509,-0.5635999999999999,,,,-0.1126999999999999,,,,0.0,,,,13.882,,,13.824,,,23.152,0.0,0.0,,,,0.0066,,,,-0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.122,,,,22.96,,,,11.46,,,,,,,,,,,,,-68.435,,,50
2011-05-30 00:07:00,,,,0.0,0.4734999999999999,0.4057999999999999,,,,0.8792999999999999,,,,0.0,,,,13.795,,,13.824,,,23.142,0.0,0.0,,,,0.0064999999999999,,,,0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,36.117,,,,23.078,,,,22.901,,,,11.368,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:08:00,,,,0.0,0.3832999999999999,-0.2255,,,,0.1578,,,,0.0,,,,13.732,,,13.824,,,23.133,0.0,0.0,,,,0.0066,,,,-0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.089,,,,22.907,,,,11.266,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:09:00,,,,0.0,0.3832999999999999,-0.0675999999999999,,,,0.3155999999999999,,,,0.0,,,,13.713,,,13.824,,,23.122,0.0,0.0,,,,0.0066,,,,-0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.19,,,,23.066,,,,11.181,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:10:00,,,,0.0,0.3832999999999999,0.3607,,,,0.7439999999999999,,,,0.0,,,,13.801,,,13.825,,,23.115,0.0,0.0,,,,0.0066,,,,0.0,0.0,0.0,,,,0.0,0.0,,,34.923,,,,23.28,,,,23.213,,,,11.227,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:11:00,,,,0.0,0.5411,0.0,,,,0.5411,,,,0.0,,,,13.828,,,13.825,,,23.107,0.0,0.0,,,,0.0058999999999999,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.325,,,,23.326,,,,11.348,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:12:00,,,,0.0,0.4284,-0.7666,,,,-0.3382,,,,0.0,,,,13.82,,,13.824,,,23.094,0.0,0.0,,,,0.0067999999999999,,,,-0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.345,,,,23.365,,,,11.578,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:13:00,,,,0.0,0.3607,-0.1126999999999999,,,,0.248,,,,0.0,,,,13.828,,,13.825,,,23.089,0.0,0.0,,,,0.0066,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.348,,,,23.349,,,,11.788,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:14:00,,,,0.0,0.5186,0.3155999999999999,,,,0.8342,,,,0.0,,,,13.887,,,13.826,,,23.08,0.0,0.0,,,,0.0061,,,,0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.303,,,,23.273,,,,11.958,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:15:00,,,,0.0,0.4057999999999999,-0.3382,,,,0.0676999999999999,,,,0.0,,,,14.0,,,13.827,,,23.069,0.0,0.0,,,,0.0066,,,,0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.233,,,,23.161,,,,12.1,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:16:00,,,,0.0,0.3607,-0.8342,,,,-0.4734999999999999,,,,0.0,,,,14.178,,,13.826,,,23.06,0.0,0.0,,,,0.0066,,,,-0.0064,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.164,,,,23.061,,,,12.263,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:17:00,,,,0.0,0.4057999999999999,0.248,,,,0.6538,,,,0.0,,,,14.236,,,13.827,,,23.051,0.0,0.0,,,,0.0067999999999999,,,,0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,44.555,,,,23.109,,,,22.98,,,,12.402,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:18:00,,,,0.0,0.5411,0.2706,,,,0.8116999999999999,,,,0.0,,,,14.184,,,13.827,,,23.04,0.0,0.0,,,,0.0057999999999999,,,,0.0,0.0,0.0,,,,0.0,0.0,,,43.905,,,,23.07,,,,22.921,,,,12.534,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:19:00,,,,0.0,0.3608,-0.4057999999999999,,,,-0.0451,,,,0.0,,,,14.154,,,13.827,,,23.029,0.0,0.0,,,,0.0067999999999999,,,,-0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.03,,,,22.856,,,,12.679,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:20:00,,,,0.0,0.4734999999999999,0.0902,,,,0.5636999999999999,,,,0.0,,,,14.149,,,13.828,,,23.021,0.0,0.0,,,,0.0066,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.033,,,,22.852,,,,12.857,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:21:00,,,,0.0,0.3608,-0.1353,,,,0.2255,,,,0.0,,,,14.146,,,13.827,,,23.012,0.0,0.0,,,,0.0067999999999999,,,,0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.124,,,,22.972,,,,12.919,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:22:00,,,,0.0,0.2931,-0.6088,,,,-0.3156999999999999,,,,0.0,,,,14.201,,,13.828,,,23.0,0.0,0.0,,,,0.0067999999999999,,,,-0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.21,,,,23.102,,,,12.932,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:23:00,,,,0.0,0.3608,-0.5636999999999999,,,,-0.2029,,,,0.0,,,,14.25,,,13.827,,,22.991,0.0,0.0,,,,0.0066,,,,-0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.281,,,,23.226,,,,12.926,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:24:00,,,,0.0,0.3156999999999999,-0.8792999999999999,,,,-0.5636999999999999,,,,0.0,,,,14.269,,,13.829,,,22.985,0.0,0.0,,,,0.0064999999999999,,,,-0.0085,-0.0001,0.0,,,,-0.0001,0.0,,,-99999.0,,,,23.351,,,,23.359,,,,12.942,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:25:00,,,,0.0,0.3832999999999999,-0.7666,,,,-0.3832999999999999,,,,0.0,,,,14.247,,,13.828,,,22.973,0.0,0.0,,,,0.0067999999999999,,,,-0.0148,-0.0001,0.0,,,,-0.0001,0.0,,,-99999.0,,,,23.38,,,,23.368,,,,12.99,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:26:00,,,,0.0,0.3156999999999999,-0.5411,,,,-0.2255,,,,0.0,,,,14.348,,,13.829,,,22.968,0.0,0.0,,,,0.0067999999999999,,,,-0.0064,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.357,,,,23.312,,,,13.068,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:27:00,,,,0.0,0.496,0.2029,,,,0.699,,,,0.0,,,,14.571,,,13.829,,,22.96,0.0,0.0,,,,0.0063,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.3,,,,23.215,,,,13.179,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:28:00,,,,0.0,0.3832999999999999,-0.7891,,,,-0.4058999999999999,,,,0.0,,,,14.602,,,13.83,,,22.951,0.0,0.0,,,,0.0067999999999999,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.238,,,,23.124,,,,13.233,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:29:00,,,,0.0,0.3832999999999999,0.4284,,,,0.8116999999999999,,,,0.0,,,,14.555,,,13.83,,,22.947,0.0,0.0,,,,0.0066,,,,0.0,0.0,0.0,,,,0.0,0.0,,,34.489,,,,23.19,,,,23.044,,,,13.314,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:30:00,,,,0.0,0.4058999999999999,-0.2931,,,,0.1126999999999999,,,,0.0,,,,14.516,,,13.83,,,22.934,0.0,0.0,,,,0.0061,,,,0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.138,,,,22.982,,,,13.39,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:31:00,,,,0.0,0.4734999999999999,-0.1353,,,,0.3382,,,,0.0,,,,14.495,,,13.829,,,22.929,0.0,0.0,,,,0.0061999999999999,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.105,,,,22.941,,,,13.44,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:32:00,,,,0.0,0.4058999999999999,-0.1126999999999999,,,,0.2931,,,,0.0,,,,14.553,,,13.83,,,22.92,0.0,0.0,,,,0.0066,,,,0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.056,,,,22.879,,,,13.547,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:33:00,,,,0.0,0.4284,-0.1804,,,,0.248,,,,0.0,,,,14.808,,,13.831,,,22.914,0.0,0.0,,,,0.0063,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.022,,,,22.824,,,,13.759,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:34:00,,,,0.0,0.4284,-0.1578,,,,0.2706,,,,0.0,,,,14.928,,,13.83,,,22.907,0.0,0.0,,,,0.0063,,,,0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.082,,,,22.9,,,,13.895,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:35:00,,,,0.0,0.4058999999999999,-0.1804,,,,0.2255,,,,0.0,,,,14.966,,,13.831,,,22.899,0.0,0.0,,,,0.0061999999999999,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.148,,,,23.013,,,,13.91,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:36:00,,,,0.0,0.4058999999999999,-0.3156999999999999,,,,0.0902,,,,0.0,,,,14.976,,,13.831,,,22.894,0.0,0.0,,,,0.0061999999999999,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.222,,,,23.156,,,,13.925,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:37:00,,,,0.0,0.4509,-0.2029,,,,0.248,,,,0.0,,,,14.973,,,13.832,,,22.885,0.0,0.0,,,,0.0064999999999999,,,,0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.288,,,,23.241,,,,13.937,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:38:00,,,,0.0,0.4058999999999999,-0.3608,,,,0.0451,,,,0.0,,,,14.969,,,13.832,,,22.881,0.0,0.0,,,,0.0066,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.287,,,,23.199,,,,13.977,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:39:00,,,,0.0,0.3832999999999999,-0.1126999999999999,,,,0.2706,,,,0.0,,,,14.944,,,13.832,,,22.872,0.0,0.0,,,,0.0066,,,,0.0064,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.207,,,,23.07,,,,13.982,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:40:00,,,,0.0,0.4734999999999999,-0.0902,,,,0.3832999999999999,,,,0.0,,,,14.887,,,13.832,,,22.867,0.0,0.0,,,,0.0064999999999999,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.132,,,,22.967,,,,13.937,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:41:00,,,,0.0,0.4284,-0.248,,,,0.1804,,,,0.0,,,,14.803,,,13.833,,,22.859,0.0,0.0,,,,0.0064999999999999,,,,-0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.073,,,,22.894,,,,13.883,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:42:00,,,,0.0,0.3832999999999999,-0.3608,,,,0.0225999999999999,,,,0.0,,,,14.839,,,13.833,,,22.855,0.0,0.0,,,,0.0064999999999999,,,,-0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.022,,,,22.823,,,,13.907,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:43:00,,,,0.0,0.4058999999999999,-0.248,,,,0.1578,,,,0.0,,,,14.896,,,13.832,,,22.844,0.0,0.0,,,,0.0063,,,,-0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,22.939,,,,22.654,,,,13.913,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:44:00,,,,0.0,0.3608,-0.248,,,,0.1126999999999999,,,,0.0,,,,14.902,,,13.833,,,22.845,0.0,0.0,,,,0.0066,,,,-0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,22.829,,,,22.467,,,,13.924,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:45:00,,,,0.0,0.4058999999999999,-0.248,,,,0.1578,,,,0.0,,,,14.896,,,13.834,,,22.831,0.0,0.0,,,,0.0064999999999999,,,,-0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,22.805,,,,22.469,,,,13.913,,,,,,,,,,,,,-124.21,,,50
2011-05-30 00:46:00,,,,0.0,0.4734999999999999,-0.1804,,,,0.2931,,,,0.0,,,,14.9,,,13.833,,,22.829,0.0,0.0,,,,0.0063,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,22.897,,,,22.652,,,,13.904,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:47:00,,,,0.0,0.4058999999999999,-0.3608,,,,0.0451,,,,0.0,,,,14.846,,,13.833,,,22.819,0.0,0.0,,,,0.0063,,,,-0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.0,,,,22.8,,,,13.847,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:48:00,,,,0.0,0.4058999999999999,-0.2931,,,,0.1126999999999999,,,,0.0,,,,14.899,,,13.833,,,22.813,0.0,0.0,,,,0.0066,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.094,,,,22.991,,,,13.814,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:49:00,,,,0.0,0.4284,-0.1804,,,,0.248,,,,0.0,,,,14.926,,,13.833,,,22.806,0.0,0.0,,,,0.0064999999999999,,,,0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.182,,,,23.15,,,,13.808,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:50:00,,,,0.0,0.3608,-0.2029,,,,0.1578,,,,0.0,,,,14.91,,,13.833,,,22.804,0.0,0.0,,,,0.0066,,,,0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.225,,,,23.202,,,,13.798,,,,,,,,,,,,,-57.053,,,50
2011-05-30 00:51:00,,,,0.0,0.4509,-0.248,,,,0.2029,,,,0.0,,,,14.833,,,13.834,,,22.793,0.0,0.0,,,,0.0061999999999999,,,,-0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.208,,,,23.155,,,,13.741,,,,,,,,,,,,,196.28,,,50
2011-05-30 00:52:00,,,,0.0,0.4284,-0.1353,,,,0.2931,,,,0.0,,,,14.813,,,13.834,,,22.795,0.0,0.0,,,,0.0066,,,,-0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.17,,,,23.072,,,,13.66,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:53:00,,,,0.0,0.4058999999999999,-0.4284,,,,-0.0225999999999999,,,,0.0,,,,14.83,,,13.834,,,22.788,0.0,0.0,,,,0.0066,,,,-0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.116,,,,22.978,,,,13.553,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:54:00,,,,0.0,0.4509,-0.2029,,,,0.248,,,,0.0,,,,14.793,,,13.835,,,22.782,0.0,0.0,,,,0.0066,,,,0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.064,,,,22.915,,,,13.457,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:55:00,,,,0.0,0.4284,-0.2706,,,,0.1578,,,,0.0,,,,14.785,,,13.835,,,22.782,0.0,0.0,,,,0.0067999999999999,,,,0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.02,,,,22.853,,,,13.401,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:56:00,,,,0.0,0.4058999999999999,-0.1804,,,,0.2255,,,,0.0,,,,14.854,,,13.835,,,22.773,0.0,0.0,,,,0.0067999999999999,,,,0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,22.977,,,,22.793,,,,13.433,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 00:57:00,,,,0.0,0.4058999999999999,-0.3608,,,,0.0451,,,,0.0,,,,14.823,,,13.835,,,22.772,0.0,0.0,,,,0.0066,,,,-0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,22.991,,,,22.812,,,,13.503,,,,,,,,,,,,,-135.49,,,50
2011-05-30 00:58:00,,,,0.0,0.3608,-0.2706,,,,0.0902,,,,0.0,,,,14.776,,,13.835,,,22.77,0.0,0.0,,,,0.0067999999999999,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.095,,,,22.93,,,,13.555,,,,,,,,,,,,,-121.12,,,50
2011-05-30 00:59:00,,,,0.0,0.496,0.1804,,,,0.6764,,,,0.0,,,,14.724,,,13.835,,,22.759,0.0,0.0,,,,0.0064999999999999,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.176,,,,23.064,,,,13.564,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:00:00,,,,0.0,0.4284,-0.2706,,,,0.1578,,,,0.0,,,,14.674,,,13.836,,,22.76,0.0,0.0,,,,0.0067999999999999,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.248,,,,23.223,,,,13.566,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:01:00,,,,0.0,0.3832999999999999,-0.2931,,,,0.0902,,,,0.0,,,,14.65,,,13.835,,,22.759,0.0,0.0,,,,0.0067999999999999,,,,0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.328,,,,23.339,,,,13.577,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:02:00,,,,0.0,0.3832999999999999,-0.2706,,,,0.1126999999999999,,,,0.0,,,,14.64,,,13.836,,,22.747,0.0,0.0,,,,0.0066,,,,0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.323,,,,23.325,,,,13.591,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:03:00,,,,0.0,0.4058999999999999,-0.3608,,,,0.0451,,,,0.0,,,,14.666,,,13.836,,,22.746,0.0,0.0,,,,0.0067999999999999,,,,-0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.26,,,,23.234,,,,13.571,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:04:00,,,,0.0,0.496,-0.3156999999999999,,,,0.1804,,,,0.0,,,,14.694,,,13.836,,,22.746,0.0,0.0,,,,0.0064999999999999,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.148,,,,23.094,,,,13.573,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:05:00,,,,0.0,0.4284,-0.0225999999999999,,,,0.4058999999999999,,,,0.0,,,,14.686,,,13.836,,,22.742,0.0,0.0,,,,0.0064999999999999,,,,0.0064,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.064,,,,22.98,,,,13.595,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:06:00,,,,0.0,0.5186,0.1353,,,,0.6539,,,,0.0,,,,14.676,,,13.835,,,22.733,0.0,0.0,,,,0.0061999999999999,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.008,,,,22.893,,,,13.634,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:07:00,,,,0.0,0.3608,-0.7215,,,,-0.3608,,,,0.0,,,,14.683,,,13.837,,,22.733,0.0,0.0,,,,0.0066,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,22.973,,,,22.821,,,,13.651,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:08:00,,,,0.0,0.4509,-0.6312999999999999,,,,-0.1804,,,,0.0,,,,14.671,,,13.837,,,22.725,0.0,0.0,,,,0.0067999999999999,,,,-0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,22.928,,,,22.749,,,,13.653,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:09:00,,,,0.0,0.3832999999999999,0.2255,,,,0.6088,,,,0.0,,,,14.662,,,13.835,,,22.719,0.0,0.0,,,,0.0067999999999999,,,,0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,38.035,,,,22.873,,,,22.687,,,,13.661,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:10:00,,,,0.0,0.2931,-0.496,,,,-0.2029,,,,0.0,,,,14.688,,,13.837,,,22.72,0.0,0.0,,,,0.0067999999999999,,,,0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,22.917,,,,22.757,,,,13.688,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:11:00,,,,0.0,0.3382,-0.7666,,,,-0.4284,,,,0.0,,,,14.669,,,13.837,,,22.711,0.0,0.0,,,,0.0067999999999999,,,,-0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.002,,,,22.906,,,,13.721,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:12:00,,,,0.0,0.3608,0.0675999999999999,,,,0.4284,,,,0.0,,,,14.662,,,13.837,,,22.707,0.0,0.0,,,,0.0067999999999999,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.09,,,,23.084,,,,13.747,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:13:00,,,,0.0,0.3382,-0.2255,,,,0.1126999999999999,,,,0.0,,,,14.673,,,13.837,,,22.707,0.0,0.0,,,,0.0067999999999999,,,,0.0020999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.171,,,,23.255,,,,13.776,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:14:00,,,,0.0,0.2255,-0.7440999999999999,,,,-0.5186,,,,0.0,,,,14.672,,,13.837,,,22.697,0.0,0.0,,,,0.0067999999999999,,,,-0.0041999999999999,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.229,,,,23.328,,,,13.791,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:15:00,,,,0.0,0.2706,-0.9244,,,,-0.6539,,,,0.0,,,,14.69,,,13.837,,,22.694,0.0,0.0,,,,0.0067999999999999,,,,-0.0085,-0.0001,0.0,,,,-0.0001,0.0,,,-99999.0,,,,23.246,,,,23.314,,,,13.774,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:16:00,,,,0.0,0.4284,-0.5186,,,,-0.0902,,,,0.0,,,,14.687,,,13.837,,,22.694,0.0,0.0,,,,0.0061,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.213,,,,23.221,,,,13.676,,,,,,,,,,,,,-99999.0,,,50
2011-05-30 01:17:00,,,,0.0,0.496,-0.4734999999999999,,,,0.0225999999999999,,,,0.0,,,,14.668,,,13.837,,,22.694,0.0,0.0,,,,0.0066,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.13,,,,23.088,,,,13.582,,,,,,,,,,,,,376.09,,,50
2011-05-30 01:18:00,,,,0.0,0.5411,-0.0675999999999999,,,,0.4734999999999999,,,,0.0,,,,14.678,,,13.837,,,22.682,0.0,0.0,,,,0.0061999999999999,,,,0.0,0.0,0.0,,,,0.0,0.0,,,-99999.0,,,,23.017,,,,22.934,,,,13.562,,,,,,,,,,,,,-99999.0,,,50
