measured_on,ac_current__251,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__752,ac_voltage__250,ac_volts__757,ambient_temp__252,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__750,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-09-04 00:00:00,,0.0,0.3155999999999999,-0.4507999999999999,,-0.1351999999999999,,0.0,,19.891,,,,13.806,,23.687,0.0033999999999999,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.562,,21.323,,15.61,,,,,,-1.3746,,,,50
2012-09-04 00:01:00,,0.0,0.3381,-0.2029,,0.1351999999999999,,0.0,,19.952,,,,13.802,,23.675,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.565,,21.318,,15.609,,,,,,-1.559,,,,50
2012-09-04 00:02:00,,0.0,0.3381,-0.0902,,0.2479,,0.0,,19.877,,,,13.807,,23.667,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.569,,21.312,,15.608,,,,,,-1.6093,,,,50
2012-09-04 00:03:00,,0.0,0.4283,-0.2479,,0.1802999999999999,,0.0,,19.825,,,,13.807,,23.655,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.553,,21.287,,15.629,,,,,,-1.6093,,,,50
2012-09-04 00:04:00,,0.0,0.4507999999999999,-0.1126999999999999,,0.3381,,0.0,,19.75,,,,13.808,,23.646,0.0033999999999999,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.54,,21.273,,15.614,,,,,,-1.6093,,,,50
2012-09-04 00:05:00,,0.0,0.3831999999999999,-0.1578,,0.2253999999999999,,0.0,,19.687,,,,13.807,,23.633,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.516,,21.251,,15.614,,,,,,-1.626,,,,50
2012-09-04 00:06:00,,0.0,0.2479,-0.4283,,-0.1802999999999999,,0.0,,19.784,,,,13.809,,23.623,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.506,,21.247,,15.665,,,,,,-1.6596,,,,50
2012-09-04 00:07:00,,0.0,0.4507999999999999,0.0,,0.4507999999999999,,0.0,,19.903,,,,13.808,,23.614,0.0033999999999999,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.499,,21.237,,15.682,,,,,,-1.6093,,,,50
2012-09-04 00:08:00,,0.0,0.3605999999999999,-0.2479,,0.1126999999999999,,0.0,,19.854,,,,13.807,,23.605,0.0033999999999999,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.492,,21.237,,15.629,,,,,,-1.5925,,,,50
2012-09-04 00:09:00,,0.0,0.4283,-0.2029,,0.2253999999999999,,0.0,,19.795,,,,13.809,,23.599,0.0033999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-99999.0,,21.478,,21.231,,15.609,,,,,,-1.6093,,,,50
