measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2022-06-02 00:00:00,0.0,-2.4589,0.0,10.724,0.0,13.854,0.00677,0.0,0.0,0.0,0.0,0.60908,0.0,-3.068,20.386,8.1281,8.1211,7.9114,51.917,50
2022-06-02 00:01:00,0.0,-2.504,0.0,10.708,-3e-05,13.854,0.0070499999999999,-0.0042399999999999,-0.0001399999999999,-0.0021199999999999,0.0,0.58652,-3e-05,-3.0905,20.394,8.0701,8.0653,7.8612,5.4688,50
2022-06-02 00:02:00,0.0,-2.4363,0.0,10.671,-3e-05,13.854,0.00691,-0.0042399999999999,0.0,0.0021199999999999,0.0,0.58652,-3e-05,-3.0228,20.403,8.047499999999998,8.030599999999998,7.847299999999999,-101.95,50
2022-06-02 00:03:00,0.0,-2.4138,0.0,10.652,-1e-05,13.854,0.00691,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.56396,-1e-05,-2.9778,20.409,8.0387,8.0173,7.8003,23.866,50
2022-06-02 00:04:00,0.0,-2.4815,0.0,10.66,-3e-05,13.852,0.00719,-0.0042399999999999,0.0,0.0042399999999999,0.0,0.58652,-3e-05,-3.068,20.407,8.0204,8.011,7.7925,44.867,50
2022-06-02 00:05:00,0.0,-2.4815,0.0,10.593,-1e-05,13.854,0.00747,-0.0021199999999999,-0.0001399999999999,0.0,0.0,0.58652,-2e-05,-3.068,20.413,7.9604,7.9565,7.7804,31.03,50
2022-06-02 00:06:00,0.0,-2.4589,0.0,10.527,-1e-05,13.853,0.00719,-0.0021199999999999,0.0,0.0,0.0,0.56396,-1e-05,-3.0229,20.409,7.9158,7.9025,7.770699999999999,13.127,50
2022-06-02 00:07:00,0.0,-2.4363,0.0,10.468,0.0,13.855,0.00677,0.0,-0.0001399999999999,0.0042399999999999,0.0,0.56396,0.0,-3.0003,20.404,7.8571,7.827,7.7331,98.789,50
2022-06-02 00:08:00,0.0,-2.5491,0.0,10.494,-6e-05,13.854,0.00747,-0.00847,-0.0002799999999999,-0.0021199999999999,0.0,0.56396,-5e-05,-3.1131,20.391,7.891499999999998,7.816799999999998,7.7313,309.35,50
2022-06-02 00:09:00,0.0,-2.4589,0.0,10.542,0.0,13.854,0.0070499999999999,0.0,0.0,-0.00847,0.0,0.6542,0.0,-3.1131,20.379,7.889999999999999,7.800799999999998,7.7012,471.69,50
2022-06-02 00:10:00,0.0,-2.6394,0.0,10.573,-6e-05,13.854,0.0073299999999999,-0.00847,0.0,0.0021199999999999,0.0,0.51885,-6e-05,-3.1582,20.376,7.9504,7.8427,7.742,225.8,50
2022-06-02 00:11:00,0.0,-2.7296,0.0,10.687,0.0,13.854,0.00677,0.0,0.0,-0.00847,0.0,0.72187,0.0,-3.4514,20.372,7.986399999999999,7.8921,7.7519,491.78,50
