measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2020-10-21 00:00:00,0.0,-2.8194,0.0,6.5222,-1e-05,13.841,0.0043699999999999,-0.0021199999999999,-0.0001399999999999,-0.00847,0.0,0.40598,-1e-05,-3.2254,21.144,21.053,3.0392,-327.02,50
2020-10-21 00:01:00,0.0,-2.8419,0.0,6.4782,0.0,13.841,0.00479,0.0,-0.0001399999999999,0.0021199999999999,0.0,0.3834299999999999,0.0,-3.2254,21.163,21.091,2.9936,-736.84,50
2020-10-21 00:02:00,0.0,-2.9321,0.0,6.4847,2e-05,13.841,0.0046499999999999,0.0042399999999999,-0.0001399999999999,0.0063499999999999,0.0,0.36087,2e-05,-3.293,21.155,21.155,3.0194,-355.72,50
2020-10-21 00:03:00,0.0,-2.8645,0.0,6.5311,0.0,13.842,0.00479,0.0,0.0,0.0021199999999999,0.0,0.3834299999999999,0.0,-3.2479,21.155,21.162,3.0297,-254.83,50
2020-10-21 00:04:00,0.0,-2.8871,0.0,6.5947,0.0,13.842,0.0046499999999999,-0.0021199999999999,-0.0001399999999999,0.0,0.0,0.3834299999999999,0.0,-3.2705,21.173,21.167,3.0991,-267.15,50
2020-10-21 00:05:00,0.0,-2.9321,0.0,6.6842,-1e-05,13.842,0.0046499999999999,-0.0021199999999999,-0.0001399999999999,-0.0021199999999999,0.0,0.3834299999999999,-1e-05,-3.3155,21.193,21.182,3.1699,-776.5599999999998,50
2020-10-21 00:06:00,0.0,-2.8645,0.0,6.6926,0.0,13.842,0.00479,0.0,0.0001399999999999,0.0021199999999999,0.0,0.40598,0.0,-3.2705,21.189,21.187,3.1595,-615.12,50
2020-10-21 00:07:00,0.0,-2.8194,0.0,6.6015,0.0,13.842,0.00451,0.0,0.0,-0.0063499999999999,0.0,0.40598,0.0,-3.2254,21.176,21.167,3.1528,-245.01,50
2020-10-21 00:08:00,0.0,-2.7743,0.0,6.5541,-2e-05,13.842,0.0046499999999999,-0.0042399999999999,0.0,-0.0042399999999999,0.0,0.4285399999999999,-2e-05,-3.2028,21.149,21.14,3.1421,-440.46,50
2020-10-21 00:09:00,0.0,-2.887,0.0,6.5101,0.0,13.842,0.00451,0.0,0.0,0.0,0.0,0.4285399999999999,0.0,-3.3155,21.134,21.113,3.1558,-218.75,50
2020-10-21 00:10:00,0.0,-2.9321,0.0,6.47,0.0,13.842,0.00451,0.0021199999999999,-0.0001399999999999,-0.0042399999999999,0.0,0.29321,0.0,-3.2254,21.118,21.089,3.1402,-576.96,50
2020-10-21 00:11:00,0.0,-2.887,0.0,6.4834,1e-05,13.842,0.0043699999999999,0.0021199999999999,0.0,-0.0063499999999999,0.0,0.22555,1e-05,-3.1126,21.146,21.112,3.1249,-529.99,50
2020-10-21 00:12:00,0.0,-2.9096,0.0,6.5625,1e-05,13.842,0.0046499999999999,0.0021199999999999,0.0,0.0021199999999999,0.0,0.33832,1e-05,-3.2479,21.236,21.187,3.1054,-470.3,50
2020-10-21 00:13:00,0.0,-2.684,0.0,6.6377,0.0,13.842,0.00381,0.0021199999999999,0.0,-0.00847,0.0,0.29321,0.0,-2.9772,21.332,21.28,3.1459,-481.38,50
