measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2021-02-04 00:00:00,0.0,-2.4367,0.0,3.1599,-2e-05,13.873,0.00479,-0.0042399999999999,0.0,0.0042399999999999,0.0,0.5866099999999999,-2e-05,-3.0233,20.445,20.296,1.3229,-358.83,50
2021-02-04 00:01:00,0.0,-2.4593,0.0,3.2136,1e-05,13.873,0.00508,0.0021199999999999,0.0,0.0042399999999999,0.0,0.4512399999999999,1e-05,-2.9105,20.407,20.274,1.5175,-471.67,50
2021-02-04 00:02:00,0.0,-2.5495,0.0,3.1646,-4e-05,13.874,0.00508,-0.0084799999999999,-0.0002799999999999,0.0042399999999999,0.0,0.56405,-4e-05,-3.1136,20.396,20.268,1.7149,-502.42,50
2021-02-04 00:03:00,0.0,-2.6172,0.0,3.105,1e-05,13.875,0.00479,0.0021199999999999,0.0,-0.00636,0.0,0.63173,1e-05,-3.2489,20.403,20.249,1.8095,-552.2,50
2021-02-04 00:04:00,0.0,-2.5043,0.0,3.0504,-2e-05,13.874,0.0049399999999999,-0.0042399999999999,-0.0002799999999999,0.0,0.0,0.54149,-2e-05,-3.0458,20.378,20.171,1.9107,-181.2,50
2021-02-04 00:05:00,0.0,-2.4819,0.0,3.0519,1e-05,13.874,0.00508,0.0021199999999999,0.0,-0.0042399999999999,0.0,0.49636,1e-05,-2.9783,20.289,20.053,2.0292,-711.94,50
2021-02-04 00:06:00,0.0,-2.6172,0.0,3.1781,-3e-05,13.875,0.00536,-0.00636,0.0,-0.0021199999999999,0.0,0.60918,-3e-05,-3.2264,20.175,19.88,2.1464,-462.09,50
2021-02-04 00:07:00,0.0,-2.6172,0.0,3.2381,-2e-05,13.874,0.0052199999999999,-0.0042399999999999,0.0,0.0084799999999999,0.0,0.60918,-2e-05,-3.2264,20.05,19.762,2.2151,-153.6,50
2021-02-04 00:08:00,0.0,-2.6172,0.0,3.1601,-3e-05,13.875,0.00564,-0.0042399999999999,-0.0001399999999999,0.0021199999999999,0.0,0.56405,-3e-05,-3.1813,19.955,19.726,2.2168,-312.39,50
2021-02-04 00:09:00,0.0,-2.5495,0.0,3.1193,0.0,13.876,0.0052199999999999,0.0,0.0,0.0,0.0,0.58662,0.0,-3.1362,19.917,19.723,2.2303,-476.12,50
2021-02-04 00:10:00,0.0,-2.527,0.0,3.1085,1e-05,13.876,0.00508,0.0021199999999999,0.0002799999999999,-0.00636,0.0,0.58662,1e-05,-3.1136,19.94,19.754,2.2214,-678.04,50
2021-02-04 00:11:00,0.0,-2.5947,0.0,3.053,0.0,13.876,0.0052199999999999,0.0,0.0001399999999999,0.0,0.0,0.51893,0.0,-3.1136,19.969,19.786,2.2167,-532.72,50
2021-02-04 00:12:00,0.0,-2.6398,0.0,2.7024,0.0,13.876,0.00508,0.0,0.0001399999999999,-0.0021199999999999,0.0,0.58662,0.0,-3.2264,20.003,19.813,2.033,-568.93,50
2021-02-04 00:13:00,0.0,-2.527,0.0,1.9229,-1e-05,13.877,0.00508,-0.0021199999999999,0.0,-0.00636,0.0,0.56406,-1e-05,-3.091,20.049,19.863,1.6832,-284.27,50
2021-02-04 00:14:00,0.0,-2.6173,0.0,1.1589,-1e-05,13.877,0.00536,-0.0021199999999999,0.0,-0.00636,0.0,0.6317399999999999,-1e-05,-3.249,20.061,19.89,1.2358,-487.82,50
2021-02-04 00:15:00,0.0,-2.6173,0.0,0.6388399999999999,0.0,13.877,0.00536,0.0,0.0,-0.0084799999999999,0.0,0.58662,0.0,-3.2039,19.993,19.811,0.87079,-263.49,50
2021-02-04 00:16:00,0.0,-2.5947,0.0,0.4537399999999999,-1e-05,13.877,0.00536,-0.0021199999999999,0.0,-0.0042399999999999,0.0,0.58662,-1e-05,-3.1813,19.875,19.692,0.6195,-319.08,50
2021-02-04 00:17:00,0.0,-2.6173,0.0,0.3653699999999999,-2e-05,13.878,0.00564,-0.0042399999999999,0.0,0.0042399999999999,0.0,0.54149,-2e-05,-3.1588,19.786,19.63,0.4303299999999999,-467.04,50
2021-02-04 00:18:00,0.0,-2.4819,0.0,0.1846599999999999,-3e-05,13.877,0.00508,-0.00636,0.0,0.0021199999999999,0.0,0.58662,-3e-05,-3.0685,19.728,19.589,0.2173799999999999,-458.55,50
2021-02-04 00:19:00,0.0,-2.5496,0.0,0.0768599999999999,-1e-05,13.879,0.0054999999999999,-0.0021199999999999,0.0,0.0042399999999999,0.0,0.56406,-1e-05,-3.1136,19.576,19.509,0.0782,-399.83,50
2021-02-04 00:20:00,0.0,-2.6398,0.0,0.05868,0.0,13.879,0.00578,0.0,-0.0001399999999999,-0.0042399999999999,0.0,0.63175,0.0,-3.2716,19.395,19.329,-0.0428199999999999,-411.91,50
2021-02-04 00:21:00,0.0,-2.527,0.0,0.06386,0.0,13.878,0.00578,0.0,0.0,0.0,0.0,0.63175,0.0,-3.1588,19.289,19.238,-0.11573,-719.3,50
2021-02-04 00:22:00,0.0,-2.5947,0.0,0.03647,-5e-05,13.88,0.0054999999999999,-0.0084799999999999,0.0,-0.0042399999999999,0.0,0.58662,-5e-05,-3.1813,19.238,19.174,-0.19869,-268.26,50
2021-02-04 00:23:00,0.0,-2.5947,0.0,-0.0124899999999999,0.0,13.881,0.00564,0.0,0.0,0.0021199999999999,0.0,0.63175,0.0,-3.2264,19.244,19.155,-0.2682999999999999,-434.63,50
2021-02-04 00:24:00,0.0,-2.4593,0.0,-0.07605,-2e-05,13.88,0.0054999999999999,-0.0042399999999999,0.0,0.0,0.0,0.5414999999999999,-2e-05,-3.0008,19.263,19.151,-0.32072,-481.06,50
2021-02-04 00:25:00,0.0,-2.527,0.0,-0.09954,-3e-05,13.881,0.00564,-0.0042399999999999,-0.0001399999999999,-0.0042399999999999,0.0,0.58662,-3e-05,-3.1136,19.239,19.114,-0.37858,-482.77,50
2021-02-04 00:26:00,0.0,-2.4593,0.0,-0.07162,2e-05,13.881,0.00536,0.0042399999999999,0.0,-0.0042399999999999,0.0,0.58662,2e-05,-3.0459,19.25,19.124,-0.4147199999999999,-442.18,50
2021-02-04 00:27:00,0.0,-2.5721,0.0,-0.0177299999999999,-2e-05,13.882,0.0059199999999999,-0.0042399999999999,0.0,-0.0042399999999999,0.0,0.63175,-2e-05,-3.2039,19.224,19.099,-0.44335,-365.44,50
2021-02-04 00:28:00,0.0,-2.527,0.0,-0.0758899999999999,0.0,13.883,0.0054999999999999,0.0,0.0,0.0,0.0,0.58662,0.0,-3.1136,19.218,19.059,-0.48241,-478.08,50
2021-02-04 00:29:00,0.0,-2.4368,0.0,-0.0961199999999999,-5e-05,13.883,0.00536,-0.0084799999999999,-0.0001399999999999,0.0084799999999999,0.0,0.5414999999999999,-5e-05,-2.9783,19.213,19.068,-0.5135899999999999,-437.21,50
2021-02-04 00:30:00,0.0,-2.5496,0.0,-0.08745,0.0,13.884,0.00564,0.0,0.0,0.0042399999999999,0.0,0.51893,0.0,-3.0685,19.23,19.098,-0.5450399999999999,-641.93,50
2021-02-04 00:31:00,0.0,-2.527,0.0,-0.0503699999999999,-2e-05,13.885,0.0059199999999999,-0.0042399999999999,0.0,-0.00636,0.0,0.56406,-2e-05,-3.0911,19.261,19.134,-0.58187,-744.0299999999999,50
2021-02-04 00:32:00,0.0,-2.5496,0.0,-0.0874599999999999,1e-05,13.886,0.0059199999999999,0.0021199999999999,0.0,-0.0021199999999999,0.0,0.56406,1e-05,-3.1136,19.297,19.174,-0.6059999999999999,-601.07,50
2021-02-04 00:33:00,0.0,-2.5721,0.0,-0.12878,0.0,13.886,0.0061999999999999,0.0,0.0,-0.0021199999999999,0.0,0.63175,0.0,-3.2039,19.297,19.17,-0.63214,-346.77,50
2021-02-04 00:34:00,0.0,-2.5947,0.0,-0.14631,1e-05,13.887,0.0063499999999999,0.0021199999999999,0.0,0.0,0.0,0.60918,1e-05,-3.2039,19.326,19.181,-0.65981,-486.72,50
2021-02-04 00:35:00,0.0,-2.5947,0.0,-0.0853199999999999,1e-05,13.887,0.00649,0.0021199999999999,0.0,0.0,0.0,0.65431,1e-05,-3.249,19.355,19.186,-0.6925799999999999,-280.1,50
2021-02-04 00:36:00,0.0,-2.6624,0.0,-0.0680299999999999,-1e-05,13.888,0.0061999999999999,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.60918,-1e-05,-3.2716,19.433,19.233,-0.7331499999999999,-559.83,50
2021-02-04 00:37:00,0.0,-2.527,0.0,-0.0534099999999999,-1e-05,13.889,0.00606,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.58662,-1e-05,-3.1137,19.507,19.285,-0.72662,-118.87,50
2021-02-04 00:38:00,0.0,-2.5044,0.0,0.0035799999999999,-4e-05,13.89,0.0063499999999999,-0.00636,-0.0001399999999999,0.0,0.0,0.56406,-4e-05,-3.0685,19.534,19.299,-0.74629,-263.33,50
2021-02-04 00:39:00,0.0,-2.5947,0.0,-0.03654,0.0,13.891,0.0059199999999999,0.0,0.0,0.0,0.0,0.56406,0.0,-3.1588,19.545,19.336,-0.7721099999999999,-476.12,50
2021-02-04 00:40:00,0.0,-2.5496,0.0,-0.05414,-2e-05,13.891,0.0061999999999999,-0.0021199999999999,0.0,0.0021199999999999,0.0,0.5414999999999999,-2e-05,-3.0911,19.583,19.401,-0.8149699999999999,-474.82,50
