measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2019-04-11 00:00:00,0.0,-2.9795,0.0,-4.8028,0.0013799999999999,0.0,0.0090299999999999,0.15262,0.0,0.0021199999999999,0.0,0.42886,0.0013799999999999,-3.4083,,18.765,18.481,,,50
2019-04-11 00:01:00,0.0,-2.4829,0.0,-4.9078,0.00144,0.0,0.00931,0.1547399999999999,0.0,0.0,0.0,0.5643099999999999,0.00144,-3.0472,,18.779,18.483,,,50
2019-04-11 00:02:00,0.0,-2.9344,0.0,-4.8855,0.00144,0.0,0.00945,0.1526299999999999,0.0,-0.0021199999999999,0.0,0.31601,0.00144,-3.2504,,18.779,18.455,,,50
2019-04-11 00:03:00,0.0,-2.6409,0.0,-4.985,0.00142,0.0,0.00931,0.1526299999999999,0.0,0.0042399999999999,0.0,0.47403,0.00142,-3.1149,,18.801,18.462,,,50
2019-04-11 00:04:00,0.0,-2.9797,0.0,-5.002,0.0014599999999999,0.0,0.0095899999999999,0.1526299999999999,0.0,0.0021199999999999,0.0,0.3386,0.0014599999999999,-3.3182,,18.799,18.496,,,50
2019-04-11 00:05:00,0.0,-2.7088,0.0,-5.0377,0.00142,0.0,0.00931,0.1526299999999999,0.0,0.0042399999999999,0.0,0.45145,0.00142,-3.1602,,18.8,18.529,,,50
2019-04-11 00:06:00,0.0,-2.5733,0.0,-5.0507,0.0015399999999999,0.0,0.00875,0.17596,0.0,-0.0021199999999999,0.0,0.5191799999999999,0.0015399999999999,-3.0925,,18.792,18.558,,,50
2019-04-11 00:07:00,0.0,-2.754,0.0,-5.0521,0.00166,0.0,0.00931,0.17807,0.0,0.0,0.0,0.4288899999999999,0.00166,-3.1829,,18.781,18.565,,,50
2019-04-11 00:08:00,0.0,-2.7539,0.0,-5.072,0.0016199999999999,0.0,0.0091699999999999,0.17595,0.0,0.0021199999999999,0.0,0.4514699999999999,0.0016199999999999,-3.2054,,18.758,18.551,,,50
2019-04-11 00:09:00,0.0,-2.7539,0.0,-5.1011,0.00167,0.0,0.0095899999999999,0.1738399999999999,0.0,0.0,0.0,0.49662,0.00167,-3.2506,,18.747,18.529,,,50
2019-04-11 00:10:00,0.0,-3.0701,0.0,-5.0732,0.0016999999999999,0.0,0.0100199999999999,0.1696,0.0,-0.0021199999999999,0.0,0.3160299999999999,0.0016999999999999,-3.386,,18.74,18.509,,,50
2019-04-11 00:11:00,0.0,-2.5734,0.0,-5.1185,0.00151,0.0,0.00889,0.1696,0.0,0.0021199999999999,0.0,0.5191999999999999,0.00151,-3.0926,,18.726,18.477,,,50
2019-04-11 00:12:00,0.0,-2.6637,0.0,-5.1099,0.00173,0.0,0.00973,0.1780799999999999,0.0,0.0,0.0,0.49662,0.00173,-3.1603,,18.728,18.401,,,50
2019-04-11 00:13:00,0.0,-2.6637,0.0,-5.0819,0.0016999999999999,0.0,0.00945,0.1802,0.0,0.0021199999999999,0.0,0.47404,0.0016999999999999,-3.1378,,18.727,18.356,,,50
2019-04-11 00:14:00,0.0,-2.8895,0.0,-5.0806,0.00183,0.0,0.0091699999999999,0.19928,0.0,0.0,0.0,0.3386,0.00183,-3.2281,,18.737,18.382,,,50
2019-04-11 00:15:00,0.0,-2.7992,0.0,-5.0927,0.0018,0.0,0.0090299999999999,0.19928,0.0,0.0,0.0,0.4289,0.0018,-3.2281,,18.758,18.451,,,50
