measured_on,ac_current__251,ac_current__588,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__584,ac_power__752,ac_voltage__250,ac_voltage__587,ac_volts__757,ambient_temp__252,ambient_temp__589,ambient_temp__759,das_battery_voltage__595,das_battery_voltage__769,das_temp__594,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__586,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__585,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__583,dc_power__751,inverter_temp_2__770,inverter_temp__256,inverter_temp__593,inveter_temp__763,module_temp_1__253,module_temp_1__590,module_temp_1__760,module_temp_2__254,module_temp_2__591,module_temp_2__761,module_temp_3__255,module_temp_3__592,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__582,poa_irradiance__750,power_factor__596,system_id
2013-05-22 00:00:00,,,0.0,0.2705,-0.4057,,,-0.1351999999999999,,,0.0,,,10.994,,13.784,,24.288,0.0064999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,22.95,,,23.31,,,20.03,,,,,,,-1.6093,,50
2013-05-22 00:01:00,,,0.0,0.2705,-0.4369,,,-0.1665,,,0.0,,,10.963,,13.781,,24.276,0.0055999999999999,0.0,,,0.0,,,-0.002,0.0,0.0,,,0.0,0.0,,,-99999.0,,,22.932,,,23.283,,,19.458,,,,,,,-1.6093,,50
2013-05-22 00:02:00,,,0.0,0.3381,-0.3605999999999999,,,-0.0224999999999999,,,0.0,,,10.992,,13.785,,24.274,0.0066,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,22.948,,,23.287,,,20.2,,,,,,,-1.6093,,50
2013-05-22 00:03:00,,,0.0,0.2929999999999999,-0.4283,,,-0.1351999999999999,,,0.0,,,10.959,,13.784,,24.266,0.0058999999999999,0.0,,,0.0,,,-0.0041999999999999,0.0,0.0,,,0.0,0.0,,,-99999.0,,,22.925,,,23.289,,,19.686,,,,,,,-1.6261,,50
2013-05-22 00:04:00,,,0.0,0.2479,-0.3605999999999999,,,-0.1126999999999999,,,0.0,,,10.981,,13.785,,24.26,0.0055999999999999,0.0,,,0.0,,,0.0041999999999999,0.0,0.0,,,0.0,0.0,,,-99999.0,,,22.943,,,23.297,,,19.766,,,,,,,-1.6094,,50
2013-05-22 00:05:00,,,0.0,0.3381,-0.2253999999999999,,,0.1126999999999999,,,0.0,,,11.062,,13.785,,24.256,0.0064999999999999,0.0,,,0.0,,,0.0020999999999999,0.0,0.0,,,0.0,0.0,,,-99999.0,,,22.961,,,23.295,,,19.572,,,,,,,-1.7267,,50
2013-05-22 00:06:00,,,0.0,0.3605999999999999,-0.3155999999999999,,,0.0451,,,0.0,,,11.131,,13.785,,24.246,0.0063,0.0,,,0.0,,,0.0020999999999999,0.0,0.0,,,0.0,0.0,,,-99999.0,,,22.941,,,23.293,,,19.95,,,,,,,-1.7267,,50
2013-05-22 00:07:00,,,0.0,0.3381,-0.3155999999999999,,,0.0224999999999999,,,0.0,,,11.165,,13.785,,24.246,0.0064999999999999,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,-99999.0,,,22.937,,,23.301,,,20.074,,,,,,,-1.7602,,50
2013-05-22 00:08:00,,,0.0,0.2479,-0.3831999999999999,,,-0.1351999999999999,,,0.0,,,11.074,,13.785,,24.234,0.0061,0.0,,,0.0,,,0.0020999999999999,0.0,0.0,,,0.0,0.0,,,-99999.0,,,22.917,,,23.291,,,19.585,,,,,,,-1.7937,,50
2013-05-22 00:09:00,,,0.0,0.2479,-0.3831999999999999,,,-0.1351999999999999,,,0.0,,,11.058,,13.784,,24.233,0.0063,0.0,,,0.0,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,,-99999.0,,,22.933,,,23.317,,,20.004,,,,,,,-1.7434,,50
