measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2012-11-18 00:00:00,0.0,0.5192999999999999,0.1806,0.6998999999999999,0.0,7.9663,13.976,17.817,0.0092999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,17.798,17.666,4.7124,-1.2595,50
2012-11-18 00:01:00,0.0,0.4793999999999999,-0.2293,0.2500999999999999,0.0,7.9707,13.973,17.806,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,17.788,17.655,4.6645,-1.3021,50
2012-11-18 00:02:00,0.0,0.4063999999999999,-0.5192999999999999,-0.1129,0.0,7.9928,13.976,17.805,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,17.792,17.671,4.6138,-1.4442,50
2012-11-18 00:03:00,0.0,0.5192999999999999,-0.2258,0.2934999999999999,0.0,8.0045,13.976,17.796,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,17.795,17.681,4.6019,-1.5954,50
2012-11-18 00:04:00,0.0,0.4741,-0.1806,0.2934999999999999,0.0,7.8823,13.976,17.793,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,17.797,17.668,4.5794,-1.6121,50
2012-11-18 00:05:00,0.0,0.4516,-0.2708999999999999,0.1806,0.0,7.690299999999999,13.977,17.787,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,17.79,17.621,4.5015,-1.6121,50
2012-11-18 00:06:00,0.0,0.4966999999999999,0.0451999999999999,0.5419,0.0,7.551999999999999,13.977,17.782,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,17.771,17.522,4.4569,-1.8137,50
2012-11-18 00:07:00,0.0,0.5419,-0.1129,0.4289999999999999,0.0,7.6367,13.976,17.779,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,17.742,17.436,4.4576,-1.9649,50
2012-11-18 00:08:00,0.0,0.4289999999999999,-0.1806,0.2484,0.0,7.9288,13.977,17.77,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,17.718,17.406,4.4639,-1.9145,50
2012-11-18 00:09:00,0.0,0.5192999999999999,-0.0451999999999999,0.4741,0.0,8.1563,13.977,17.769,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,17.723,17.448,4.5373,-1.7969,50
