measured_on,ac_current__427,ac_current__569,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__423,ac_power__565,ac_power__752,ac_voltage__426,ac_voltage__568,ac_volts__757,ambient_temp__428,ambient_temp__570,ambient_temp__759,das_battery_voltage__434,das_battery_voltage__575,das_battery_voltage__769,das_temp__433,das_temp__574,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__425,dc_pos_current__567,dc_pos_current__754,dc_pos_voltage__424,dc_pos_voltage__566,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__422,dc_power__564,dc_power__751,inverter_temp_2__770,inverter_temp__432,inveter_temp__763,module_temp_1__429,module_temp_1__571,module_temp_1__760,module_temp_2__430,module_temp_2__572,module_temp_2__761,module_temp_3__431,module_temp_3__573,module_temp_3__762,poa_irradiance__421,poa_irradiance__563,poa_irradiance__750,system_id
2011-06-19 00:00:00,,,0.0,0.2479,-0.9914,,,-0.7436,,,0.0,,,16.806,,,13.773,,,24.887,0.0,0.0,,,0.0033999999999999,,,-0.0064,0.0,0.0,,,0.0,0.0,,-99999.0,,,24.039,,,23.846,,,12.254,,,-834.4199999999998,50
2011-06-19 00:01:00,,,0.0,0.3155,0.2028,,,0.5181999999999999,,,0.0,,,16.808,,,13.771,,,24.878,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,24.034,,,23.846,,,12.314,,,-142.78,50
2011-06-19 00:02:00,,,0.0,0.3155,-0.2253,,,0.0901,,,0.0,,,16.794,,,13.775,,,24.872,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,24.037,,,23.847,,,12.293,,,-254.86,50
2011-06-19 00:03:00,,,0.0,0.2703999999999999,-0.5633,,,-0.2928999999999999,,,0.0,,,16.717,,,13.774,,,24.859,0.0,0.0,,,0.0033999999999999,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,24.029,,,23.846,,,12.249,,,-140.92,50
2011-06-19 00:04:00,,,0.0,0.2703999999999999,-0.7436,,,-0.4732,,,0.0,,,16.668,,,13.774,,,24.848,0.0,0.0,,,0.0033999999999999,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,24.031,,,23.843,,,12.203,,,-867.35,50
2011-06-19 00:05:00,,,0.0,0.4056,0.0,,,0.4056,,,0.0,,,16.632,,,13.775,,,24.843,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,24.033,,,23.834,,,12.202,,,-432.9,50
2011-06-19 00:06:00,,,0.0,0.2703999999999999,-0.7661,,,-0.4956999999999999,,,0.0,,,16.616,,,13.773,,,24.83,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,24.014,,,23.805,,,12.23,,,-477.82,50
2011-06-19 00:07:00,,,0.0,0.2253,-0.6985,,,-0.4732,,,0.0,,,16.566,,,13.774,,,24.82,0.0,0.0,,,0.0033999999999999,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,24.0,,,23.792,,,12.211,,,-736.89,50
2011-06-19 00:08:00,,,0.0,0.4732,-0.0451,,,0.4280999999999999,,,0.0,,,16.576,,,13.775,,,24.815,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.999,,,23.794,,,12.253,,,-371.81,50
2011-06-19 00:09:00,,,0.0,0.2479,-0.4056,,,-0.1577,,,0.0,,,16.564,,,13.775,,,24.802,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.995,,,23.792,,,12.329,,,-106.75,50
2011-06-19 00:10:00,,,0.0,0.2479,-0.7210999999999999,,,-0.4732,,,0.0,,,16.518,,,13.776,,,24.793,0.0,0.0,,,0.0033999999999999,,,-0.0041999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.997,,,23.794,,,12.413,,,-872.9,50
2011-06-19 00:11:00,,,0.0,0.1802999999999999,-0.8788,,,-0.6985,,,0.0,,,16.501,,,13.776,,,24.784,0.0,0.0,,,0.0033999999999999,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.995,,,23.802,,,12.559,,,-774.15,50
2011-06-19 00:12:00,,,0.0,0.3155,-0.1802999999999999,,,0.1351999999999999,,,0.0,,,16.552,,,13.776,,,24.774,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.991,,,23.792,,,12.693,,,-575.01,50
2011-06-19 00:13:00,,,0.0,0.1577,-0.8561999999999999,,,-0.6985,,,0.0,,,16.617,,,13.776,,,24.762,0.0,0.0,,,0.0033999999999999,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.983,,,23.781,,,12.753,,,-494.72,50
2011-06-19 00:14:00,,,0.0,0.1802999999999999,-0.8112,,,-0.6309,,,0.0,,,16.69,,,13.777,,,24.755,0.0,0.0,,,0.0033999999999999,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.979,,,23.776,,,12.812,,,-796.74,50
2011-06-19 00:15:00,,,0.0,0.4056,-0.1126999999999999,,,0.2929999999999999,,,0.0,,,16.829,,,13.778,,,24.746,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.982,,,23.775,,,12.928,,,-555.17,50
2011-06-19 00:16:00,,,0.0,0.3831,-0.338,,,0.0451,,,0.0,,,16.956,,,13.779,,,24.733,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.974,,,23.766,,,12.903,,,-784.86,50
2011-06-19 00:17:00,,,0.0,0.5182999999999999,0.5408,,,1.0591,,,0.0,,,16.924,,,13.779,,,24.731,0.0,0.0,,,0.0033999999999999,,,0.0020999999999999,0.0,0.0,,,0.0,0.0,,35.667,,,23.976,,,23.775,,,12.897,,,-181.97,50
2011-06-19 00:18:00,,,0.0,0.4056,-0.4732,,,-0.0675999999999999,,,0.0,,,16.858,,,13.78,,,24.718,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.969,,,23.775,,,12.812,,,-498.77,50
2011-06-19 00:19:00,,,0.0,0.3604999999999999,-0.1351999999999999,,,0.2253,,,0.0,,,16.807,,,13.781,,,24.708,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.964,,,23.76,,,12.784,,,-485.69,50
2011-06-19 00:20:00,,,0.0,0.4056,-0.2253,,,0.1802999999999999,,,0.0,,,16.759,,,13.781,,,24.701,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.947,,,23.749,,,12.82,,,-379.92,50
2011-06-19 00:21:00,,,0.0,0.3605999999999999,-0.1802999999999999,,,0.1802999999999999,,,0.0,,,16.753,,,13.781,,,24.69,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.921,,,23.735,,,12.859,,,-689.88,50
2011-06-19 00:22:00,,,0.0,0.3155,-0.3605999999999999,,,-0.0451,,,0.0,,,16.793,,,13.781,,,24.678,0.0,0.0,,,0.0033999999999999,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.886,,,23.717,,,12.904,,,-508.9,50
2011-06-19 00:23:00,,,0.0,0.5182999999999999,0.1126999999999999,,,0.631,,,0.0,,,16.884,,,13.782,,,24.671,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.872,,,23.71,,,12.946,,,-569.8,50
2011-06-19 00:24:00,,,0.0,0.5409,-0.0451,,,0.4958,,,0.0,,,16.971,,,13.781,,,24.663,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.868,,,23.71,,,12.967,,,-461.51,50
2011-06-19 00:25:00,,,0.0,0.4056,-0.3831,,,0.0224999999999999,,,0.0,,,17.031,,,13.783,,,24.649,0.0,0.0,,,0.0033999999999999,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.868,,,23.706,,,12.96,,,-577.39,50
2011-06-19 00:26:00,,,0.0,0.5409,-0.1126999999999999,,,0.4282,,,0.0,,,17.061,,,13.783,,,24.639,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.876,,,23.703,,,12.921,,,-391.69,50
2011-06-19 00:27:00,,,0.0,0.2479,-0.8337999999999999,,,-0.5858999999999999,,,0.0,,,17.01,,,13.784,,,24.63,0.0,0.0,,,0.0033999999999999,,,-0.0041999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.879,,,23.695,,,12.858,,,-625.59,50
2011-06-19 00:28:00,,,0.0,0.338,-0.2028,,,0.1351999999999999,,,0.0,,,16.926,,,13.784,,,24.621,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.871,,,23.678,,,12.78,,,-582.04,50
2011-06-19 00:29:00,,,0.0,0.4733,0.0901,,,0.5634,,,0.0,,,16.868,,,13.785,,,24.607,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.852,,,23.655,,,12.852,,,-689.11,50
2011-06-19 00:30:00,,,0.0,0.4056,-0.0451,,,0.3605999999999999,,,0.0,,,16.85,,,13.784,,,24.597,-0.0001,0.0,,,0.0033999999999999,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.842,,,23.648,,,12.89,,,-423.99,50
2011-06-19 00:31:00,,,0.0,0.3155,-0.4056,,,-0.0901,,,0.0,,,16.792,,,13.785,,,24.59,0.0,0.0,,,0.0033999999999999,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.845,,,23.653,,,12.901,,,-486.63,50
2011-06-19 00:32:00,,,0.0,0.4506999999999999,-0.4282,,,0.0224999999999999,,,0.0,,,16.716,,,13.785,,,24.579,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.846,,,23.655,,,12.908,,,-884.95,50
2011-06-19 00:33:00,,,0.0,0.4733,-0.0224999999999999,,,0.4506999999999999,,,0.0,,,16.675,,,13.786,,,24.569,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.848,,,23.661,,,12.935,,,-480.67,50
2011-06-19 00:34:00,,,0.0,0.5182999999999999,0.2929999999999999,,,0.8113,,,0.0,,,16.792,,,13.786,,,24.561,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,43.324,,,23.847,,,23.655,,,12.952,,,-163.98,50
2011-06-19 00:35:00,,,0.0,0.4733,0.5182999999999999,,,0.9916,,,0.0,,,16.878,,,13.786,,,24.551,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,35.809,,,23.837,,,23.644,,,13.044,,,-184.25,50
2011-06-19 00:36:00,,,0.0,0.3155,-0.7437,,,-0.4282,,,0.0,,,16.85,,,13.787,,,24.542,0.0,0.0,,,0.0033999999999999,,,-0.0041999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.827,,,23.638,,,13.082,,,-776.4,50
2011-06-19 00:37:00,,,0.0,0.4733,0.2929999999999999,,,0.7661999999999999,,,0.0,,,16.756,,,13.786,,,24.538,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.83,,,23.638,,,13.108,,,-505.44,50
2011-06-19 00:38:00,,,0.0,0.4733,-0.4733,,,0.0,,,0.0,,,16.623,,,13.787,,,24.525,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.812,,,23.621,,,13.08,,,-656.34,50
2011-06-19 00:39:00,,,0.0,0.4958,-0.4282,,,0.0675999999999999,,,0.0,,,16.578,,,13.787,,,24.519,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.799,,,23.609,,,13.172,,,-638.25,50
2011-06-19 00:40:00,,,0.0,0.2703999999999999,-0.7886999999999998,,,-0.5182999999999999,,,0.0,,,16.544,,,13.788,,,24.51,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.786,,,23.592,,,13.139,,,-566.3,50
2011-06-19 00:41:00,,,0.0,0.3155,-0.8337999999999999,,,-0.5182999999999999,,,0.0,,,16.481,,,13.786,,,24.501,0.0,0.0,,,0.0033999999999999,,,-0.0085,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.768,,,23.575,,,13.093,,,-900.74,50
2011-06-19 00:42:00,,,0.0,0.3831,0.0224999999999999,,,0.4056,,,0.0,,,16.441,,,13.788,,,24.496,0.0,0.0,,,0.0033999999999999,,,0.0041999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.763,,,23.566,,,13.101,,,-248.81,50
2011-06-19 00:43:00,,,0.0,0.338,-0.7212,,,-0.3831,,,0.0,,,16.414,,,13.788,,,24.482,0.0,0.0,,,0.0033999999999999,,,-0.0041999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.753,,,23.561,,,13.095,,,-441.47,50
2011-06-19 00:44:00,,,0.0,0.2929999999999999,-0.8113,,,-0.5182999999999999,,,0.0,,,16.437,,,13.788,,,24.48,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.755,,,23.563,,,13.132,,,-825.14,50
2011-06-19 00:45:00,,,0.0,0.3605999999999999,-0.7437,,,-0.3831,,,0.0,,,16.49,,,13.788,,,24.468,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.74,,,23.553,,,13.181,,,-391.69,50
2011-06-19 00:46:00,,,0.0,0.4506999999999999,-0.0451,,,0.4056,,,0.0,,,16.572,,,13.789,,,24.462,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.733,,,23.553,,,13.208,,,-491.63,50
2011-06-19 00:47:00,,,0.0,0.3831,-0.6986,,,-0.3155,,,0.0,,,16.534,,,13.789,,,24.455,0.0,0.0,,,0.0033999999999999,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.724,,,23.546,,,13.215,,,-456.96,50
2011-06-19 00:48:00,,,0.0,0.4958,0.0675999999999999,,,0.5634,,,0.0,,,16.494,,,13.79,,,24.447,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.712,,,23.536,,,13.177,,,-405.24,50
2011-06-19 00:49:00,,,0.0,0.338,-0.7437,,,-0.4056,,,0.0,,,16.443,,,13.789,,,24.439,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.698,,,23.529,,,13.121,,,-581.01,50
2011-06-19 00:50:00,,,0.0,0.5182999999999999,0.3155,,,0.8337999999999999,,,0.0,,,16.38,,,13.79,,,24.427,0.0,0.0,,,0.0033999999999999,,,0.0020999999999999,0.0,0.0,,,0.0,0.0,,42.589,,,23.688,,,23.513,,,13.067,,,-578.5,50
2011-06-19 00:51:00,,,0.0,0.4282,-0.2028,,,0.2253999999999999,,,0.0,,,16.373,,,13.79,,,24.423,0.0,0.0,,,0.0033999999999999,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.685,,,23.507,,,13.104,,,-445.06,50
2011-06-19 00:52:00,,,0.0,0.338,-0.0901,,,0.2479,,,0.0,,,16.364,,,13.79,,,24.413,0.0,0.0,,,0.0033999999999999,,,0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.676,,,23.497,,,13.124,,,-208.16,50
2011-06-19 00:53:00,,,0.0,0.4282,-0.7212,,,-0.2929999999999999,,,0.0,,,16.347,,,13.79,,,24.399,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.663,,,23.48,,,13.101,,,-394.65,50
2011-06-19 00:54:00,,,0.0,0.2703999999999999,-0.8113,,,-0.5409,,,0.0,,,16.335,,,13.79,,,24.396,0.0,0.0,,,0.0033999999999999,,,-0.0041999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.657,,,23.464,,,13.062,,,-751.9099999999999,50
2011-06-19 00:55:00,,,0.0,0.338,-0.6085,,,-0.2703999999999999,,,0.0,,,16.297,,,13.791,,,24.388,0.0,0.0,,,0.0033999999999999,,,-0.0064,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.652,,,23.461,,,13.052,,,-806.33,50
2011-06-19 00:56:00,,,0.0,0.5409,0.4506999999999999,,,0.9916,,,0.0,,,16.306,,,13.791,,,24.377,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,40.607,,,23.649,,,23.46,,,13.015,,,-371.3,50
2011-06-19 00:57:00,,,0.0,0.5409,-0.1578,,,0.3831,,,0.0,,,16.365,,,13.792,,,24.368,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.643,,,23.455,,,13.046,,,-472.03,50
2011-06-19 00:58:00,,,0.0,0.3605999999999999,-0.7886999999999998,,,-0.4282,,,0.0,,,16.374,,,13.791,,,24.363,0.0,0.0,,,0.0033999999999999,,,-0.0041999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.638,,,23.441,,,13.085,,,-827.35,50
2011-06-19 00:59:00,,,0.0,0.4282,-0.5409,,,-0.1126999999999999,,,0.0,,,16.435,,,13.791,,,24.357,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.635,,,23.424,,,13.048,,,-889.59,50
2011-06-19 01:00:00,,,0.0,0.3831,0.0,,,0.3831,,,0.0,,,16.467,,,13.793,,,24.347,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.619,,,23.408,,,13.016,,,-318.28,50
2011-06-19 01:01:00,,,0.0,0.5409,-0.2479,,,0.2929999999999999,,,0.0,,,16.6,,,13.792,,,24.34,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.6,,,23.388,,,13.005,,,-900.49,50
2011-06-19 01:02:00,,,0.0,0.4056,-0.2703999999999999,,,0.1351999999999999,,,0.0,,,16.739,,,13.793,,,24.329,0.0,0.0,,,0.0033999999999999,,,0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.574,,,23.375,,,12.963,,,-522.52,50
2011-06-19 01:03:00,,,0.0,0.3605999999999999,-0.1351999999999999,,,0.2253999999999999,,,0.0,,,16.766,,,13.793,,,24.326,0.0,0.0,,,0.0033999999999999,,,0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.566,,,23.382,,,12.885,,,-360.18,50
2011-06-19 01:04:00,,,0.0,0.4733,-0.3155,,,0.1578,,,0.0,,,16.732,,,13.793,,,24.316,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.559,,,23.382,,,12.892,,,-880.2999999999998,50
2011-06-19 01:05:00,,,0.0,0.5182999999999999,0.4733,,,0.9916,,,0.0,,,16.682,,,13.793,,,24.312,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,39.192,,,23.557,,,23.384,,,12.9,,,-146.31,50
2011-06-19 01:06:00,,,0.0,0.2929999999999999,-0.7212,,,-0.4282,,,0.0,,,16.685,,,13.794,,,24.302,0.0,0.0,,,0.0033999999999999,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.543,,,23.38,,,12.908,,,-555.96,50
2011-06-19 01:07:00,,,0.0,0.4733,-0.4958,,,-0.0224999999999999,,,0.0,,,16.706,,,13.792,,,24.3,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.546,,,23.382,,,12.878,,,-712.3,50
2011-06-19 01:08:00,,,0.0,0.4056,-0.2703999999999999,,,0.1351999999999999,,,0.0,,,16.731,,,13.793,,,24.288,0.0,0.0,,,0.0033999999999999,,,0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.534,,,23.382,,,12.832,,,-547.89,50
2011-06-19 01:09:00,,,0.0,0.4056,0.3155,,,0.7212,,,0.0,,,16.667,,,13.794,,,24.287,0.0,0.0,,,0.0033999999999999,,,0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.543,,,23.382,,,12.774,,,-409.94,50
2011-06-19 01:10:00,,,0.0,0.4506999999999999,0.1126999999999999,,,0.5634,,,0.0,,,16.574,,,13.795,,,24.275,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.538,,,23.372,,,12.736,,,-364.38,50
2011-06-19 01:11:00,,,0.0,0.5182999999999999,0.2479,,,0.7661999999999999,,,0.0,,,16.471,,,13.795,,,24.274,0.0,0.0,,,0.0033999999999999,,,0.0020999999999999,0.0,0.0,,,0.0,0.0,,44.36,,,23.538,,,23.361,,,12.691,,,-663.12,50
2011-06-19 01:12:00,,,0.0,0.4506999999999999,-0.1578,,,0.2929999999999999,,,0.0,,,16.374,,,13.794,,,24.265,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.521,,,23.335,,,12.662,,,-752.62,50
2011-06-19 01:13:00,,,0.0,0.4506999999999999,-0.2253999999999999,,,0.2253999999999999,,,0.0,,,16.147,,,13.795,,,24.26,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.498,,,23.313,,,12.616,,,-522.18,50
2011-06-19 01:14:00,,,0.0,0.4057,-0.1578,,,0.2479,,,0.0,,,15.936,,,13.794,,,24.25,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.467,,,23.288,,,12.603,,,-529.18,50
2011-06-19 01:15:00,,,0.0,0.4506999999999999,-0.2703999999999999,,,0.1802999999999999,,,0.0,,,15.84,,,13.795,,,24.246,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.443,,,23.274,,,12.59,,,-717.96,50
2011-06-19 01:16:00,,,0.0,0.4282,0.0225999999999999,,,0.4506999999999999,,,0.0,,,15.79,,,13.796,,,24.239,0.0,0.0,,,0.0033999999999999,,,0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.428,,,23.259,,,12.552,,,-319.66,50
2011-06-19 01:17:00,,,0.0,0.4282,-0.1802999999999999,,,0.2479,,,0.0,,,15.82,,,13.795,,,24.233,0.0,0.0,,,0.0033999999999999,,,0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.416,,,23.255,,,12.502,,,-380.77,50
2011-06-19 01:18:00,,,0.0,0.4958,0.1351999999999999,,,0.631,,,0.0,,,15.837,,,13.796,,,24.229,0.0,0.0,,,0.0033999999999999,,,0.0041999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.418,,,23.259,,,12.512,,,-359.75,50
2011-06-19 01:19:00,,,0.0,0.4733,-0.2028,,,0.2703999999999999,,,0.0,,,15.846,,,13.796,,,24.219,0.0,0.0,,,0.0033999999999999,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.398,,,23.242,,,12.515,,,-549.92,50
2011-06-19 01:20:00,,,0.0,0.4282,-0.2703999999999999,,,0.1578,,,0.0,,,15.818,,,13.795,,,24.219,0.0,0.0,,,0.0033999999999999,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.418,,,23.248,,,12.466,,,-659.79,50
2011-06-19 01:21:00,,,0.0,0.4958,-0.1126999999999999,,,0.3831,,,0.0,,,15.756,,,13.796,,,24.21,0.0,0.0,,,0.0033999999999999,,,-0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.509,,,23.37,,,12.395,,,-583.27,50
2011-06-19 01:22:00,,,0.0,0.3605999999999999,-0.0901,,,0.2705,,,0.0,,,15.704,,,13.796,,,24.205,0.0,0.0,,,0.0033999999999999,,,-0.0041999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.642,,,23.554,,,12.359,,,-503.62,50
2011-06-19 01:23:00,,,0.0,0.5634,0.1802999999999999,,,0.7437,,,0.0,,,15.699,,,13.796,,,24.197,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.741,,,23.683,,,12.374,,,-438.0,50
2011-06-19 01:24:00,,,0.0,0.338,-0.7888,,,-0.4506999999999999,,,0.0,,,15.779,,,13.796,,,24.191,0.0,0.0,,,0.0033999999999999,,,-0.0041999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.761,,,23.721,,,12.419,,,-606.32,50
2011-06-19 01:25:00,,,0.0,0.4958,0.0675999999999999,,,0.5634,,,0.0,,,15.839,,,13.796,,,24.189,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.736,,,23.685,,,12.505,,,-541.43,50
2011-06-19 01:26:00,,,0.0,0.4958,-0.2028,,,0.2929999999999999,,,0.0,,,15.888,,,13.796,,,24.18,0.0,0.0,,,0.0033999999999999,,,0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.675,,,23.605,,,12.592,,,-241.89,50
2011-06-19 01:27:00,,,0.0,0.4282,-0.4282,,,0.0,,,0.0,,,15.885,,,13.797,,,24.178,0.0,0.0,,,0.0033999999999999,,,0.0020999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.594,,,23.513,,,12.628,,,-709.19,50
2011-06-19 01:28:00,,,0.0,0.4733,-0.0451,,,0.4282,,,0.0,,,15.85,,,13.797,,,24.164,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.496,,,23.411,,,12.679,,,-262.31,50
2011-06-19 01:29:00,,,0.0,0.4282,-0.1126999999999999,,,0.3155,,,0.0,,,15.815,,,13.798,,,24.161,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.433,,,23.321,,,12.697,,,-535.39,50
2011-06-19 01:30:00,,,0.0,0.4507999999999999,-0.0902,,,0.3605999999999999,,,0.0,,,15.812,,,13.797,,,24.15,0.0,0.0,,,0.0033999999999999,,,0.0,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.386,,,23.254,,,12.717,,,-117.85,50
2011-06-19 01:31:00,,,0.0,0.4733,0.4282,,,0.9015,,,0.0,,,15.823,,,13.798,,,24.142,0.0,0.0,,,0.0033999999999999,,,0.0020999999999999,0.0,0.0,,,0.0,0.0,,38.925,,,23.367,,,23.217,,,12.749,,,-274.25,50
2011-06-19 01:32:00,,,0.0,0.4282,-0.3831,,,0.0451,,,0.0,,,15.832,,,13.798,,,24.134,0.0,0.0,,,0.0033999999999999,,,-0.0041999999999999,0.0,0.0,,,0.0,0.0,,-99999.0,,,23.349,,,23.198,,,12.76,,,-440.61,50
