measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2017-11-14 00:00:00,0.0,0.3155,-3.1776,-2.8621,0.0,13.747,13.723,24.872,0.0056299999999999,0.0,-0.0001399999999999,-0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,22.967,22.724,19.051,-378.84,50
2017-11-14 00:01:00,0.0,0.40564,-3.1099,-2.7043,0.0,13.735,13.722,24.872,0.0050699999999999,-0.0021199999999999,-0.0001399999999999,0.0021199999999999,0.0,-1e-05,-1e-05,0.0,-99999.0,23.058,22.845,16.953,-625.29,50
2017-11-14 00:02:00,0.0,0.24789,-3.1325,-2.8846,0.0,13.656,13.723,24.872,0.0053499999999999,0.0,0.0,-0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.179,22.979,19.577,-265.13,50
2017-11-14 00:03:00,0.0,0.40564,-3.0874,-2.6818,0.0,13.581,13.723,24.872,0.0050699999999999,0.0,0.0,-0.00423,0.0,0.0,0.0,0.0,-99999.0,23.308,23.108,17.519,-582.83,50
2017-11-14 00:04:00,0.0,0.3831,-3.0423,-2.6592,0.0,13.519,13.723,24.872,0.00521,0.0,0.0,0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.408,23.28,17.434,-470.84,50
2017-11-14 00:05:00,0.0,0.29297,-3.2226,-2.9297,0.0,13.46,13.723,24.872,0.0053499999999999,0.0,0.0,-0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.441,23.35,18.897,-419.57,50
2017-11-14 00:06:00,0.0,0.27043,-3.2902,-3.0198,0.0,13.371,13.722,24.872,0.0056299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,23.426,23.322,19.855,-406.09,50
2017-11-14 00:07:00,0.0,0.24789,-3.1776,-2.9297,0.0,13.312,13.723,24.872,0.0056299999999999,0.0,0.0,-0.00423,0.0,0.0,0.0,0.0,-99999.0,23.374,23.26,19.643,-486.75,50
2017-11-14 00:08:00,0.0,0.33803,-3.1776,-2.8395,0.0,13.282,13.722,24.872,0.00549,0.0,0.0,-0.0063499999999999,0.0,0.0,0.0,0.0,-99999.0,23.302,23.178,18.283,-469.29,50
2017-11-14 00:09:00,0.0,0.29297,-3.4479,-3.155,0.0,13.332,13.723,24.872,0.0059199999999999,-0.0021199999999999,0.0,-0.0063499999999999,0.0,-1e-05,-1e-05,0.0,-99999.0,23.215,23.079,21.765,-210.69,50
2017-11-14 00:10:00,0.0,0.33803,-3.1776,-2.8395,0.0,13.333,13.723,24.872,0.00549,0.0,0.0,0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.131,22.979,17.805,-237.65,50
2017-11-14 00:11:00,0.0,0.45071,-2.9747,-2.524,0.0,13.313,13.723,24.872,0.0050699999999999,0.0,0.0,-0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.076,22.923,16.025,-896.9099999999999,50
2017-11-14 00:12:00,0.0,0.29297,-3.2677,-2.9747,0.0,13.235,13.723,24.872,0.00549,0.0,0.0,0.00423,0.0,0.0,0.0,0.0,-99999.0,23.06,22.939,19.187,-469.92,50
2017-11-14 00:13:00,0.0,0.27043,-3.0423,-2.7719,0.0,13.125,13.723,24.872,0.00521,0.0,0.0,-0.0063499999999999,0.0,0.0,0.0,0.0,-99999.0,23.062,23.008,18.036,-464.24,50
2017-11-14 00:14:00,0.0,0.0901399999999999,-3.3353,-3.2452,0.0,13.102,13.722,24.872,0.0056299999999999,0.0,0.0,-0.00423,0.0,0.0,0.0,0.0,-99999.0,23.066,23.074,21.56,-426.55,50
2017-11-14 00:15:00,0.0,0.29297,-3.1776,-2.8846,0.0,13.073,13.722,24.872,0.00479,0.0,-0.0001399999999999,0.00423,0.0,0.0,0.0,0.0,-99999.0,23.104,23.161,18.683,-137.15,50
2017-11-14 00:16:00,0.0,0.40564,-2.9297,-2.524,0.0,13.078,13.723,24.872,0.0053499999999999,0.0,0.0,-0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.164,23.23,16.436,-658.39,50
2017-11-14 00:17:00,0.0,0.33803,-3.2226,-2.8846,0.0,13.117,13.723,24.872,0.00549,0.0,-0.0001399999999999,0.01058,0.0,0.0,0.0,0.0,-99999.0,23.201,23.249,19.111,-289.75,50
2017-11-14 00:18:00,0.0,0.3831,-3.3803,-2.9973,0.0,13.182,13.723,24.872,0.0056299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,23.192,23.206,20.212,-282.92,50
2017-11-14 00:19:00,0.0,0.40564,-2.9522,-2.5466,0.0,13.164,13.723,24.872,0.0050699999999999,-0.00423,0.0,0.01058,0.0,-2e-05,-2e-05,0.0,12.895,23.165,23.14,15.986,-519.04,50
2017-11-14 00:20:00,0.0,0.22536,-3.1099,-2.8846,0.0,13.08,13.722,24.872,0.0053499999999999,0.0,0.0,-0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.128,23.071,18.709,-953.96,50
2017-11-14 00:21:00,0.0,0.42818,-3.0198,-2.5916,0.0,13.128,13.723,24.872,0.0050699999999999,0.0,0.0,-0.00423,0.0,0.0,0.0,0.0,-99999.0,23.094,23.006,16.673,-431.26,50
2017-11-14 00:22:00,0.0,0.27043,-3.2226,-2.9522,0.0,13.175,13.723,24.872,0.0056299999999999,0.0,0.0,-0.0063499999999999,0.0,0.0,0.0,0.0,-99999.0,23.057,22.946,19.427,-474.93,50
2017-11-14 00:23:00,0.0,0.36057,-3.2902,-2.9297,0.0,13.088,13.723,24.872,0.0053499999999999,0.0,0.0,0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.025,22.895,19.683,-304.56,50
2017-11-14 00:24:00,0.0,0.33803,-3.1776,-2.8395,0.0,12.985,13.722,24.872,0.00549,0.0,0.0,-0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,22.999,22.849,18.893,-719.07,50
2017-11-14 00:25:00,0.0,0.33803,-3.1325,-2.7944,0.0,12.88,13.722,24.872,0.00577,-0.0021199999999999,0.0,0.0,0.0,-1e-05,-1e-05,0.0,-99999.0,22.956,22.796,18.766,-683.99,50
2017-11-14 00:26:00,0.0,0.29297,-3.2226,-2.9297,0.0,12.767,13.722,24.872,0.00549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,22.958,22.803,19.459,-459.35,50
2017-11-14 00:27:00,0.0,0.40564,-3.155,-2.7494,0.0,12.642,13.723,24.872,0.0056299999999999,0.0,0.0,0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.044,22.905,18.375,-344.51,50
2017-11-14 00:28:00,0.0,0.33803,-3.2452,-2.9071,0.0,12.632,13.722,24.872,0.00577,0.0,0.0,0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.134,23.028,19.775,-618.47,50
2017-11-14 00:29:00,0.0,0.40564,-3.0874,-2.6818,0.0,12.674,13.722,24.872,0.0053499999999999,-0.0021199999999999,0.0,-0.0021199999999999,0.0,-1e-05,-1e-05,0.0,-99999.0,23.195,23.121,18.411,-584.57,50
2017-11-14 00:30:00,0.0,0.42818,-3.0649,-2.6367,0.0,12.593,13.723,24.872,0.0050699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,23.224,23.136,18.411,-422.58,50
2017-11-14 00:31:00,0.0,0.42818,-2.8846,-2.4564,0.0,12.527,13.723,24.872,0.00521,0.0,0.0,0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.196,23.092,15.969,-754.15,50
2017-11-14 00:32:00,0.0,0.29297,-3.2001,-2.9071,0.0,12.442,13.724,24.872,0.0050699999999999,0.0,0.0,-0.00423,0.0,0.0,0.0,0.0,-99999.0,23.129,23.017,19.586,-298.05,50
2017-11-14 00:33:00,0.0,0.36057,-3.1775,-2.817,0.0,12.376,13.725,24.872,0.00521,0.0,0.0,0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.069,22.939,19.211,-416.05,50
2017-11-14 00:34:00,0.0,0.45071,-3.1099,-2.6592,0.0,12.346,13.725,24.872,0.0053499999999999,0.0,0.0,-0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.013,22.866,18.689,-379.84,50
2017-11-14 00:35:00,0.0,0.45071,-3.0874,-2.6367,0.0,12.324,13.725,24.872,0.0053499999999999,0.0,0.0,0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,22.977,22.806,17.944,-534.8,50
2017-11-14 00:36:00,0.0,0.42818,-3.1099,-2.6818,0.0,12.37,13.725,24.872,0.0050699999999999,0.0,0.0,-0.00423,0.0,0.0,0.0,0.0,-99999.0,23.002,22.82,19.128,-393.44,50
2017-11-14 00:37:00,0.0,0.45071,-3.0874,-2.6367,0.0,12.573,13.725,24.872,0.0053499999999999,0.0,0.0,0.00423,0.0,0.0,0.0,0.0,-99999.0,23.08,22.912,18.168,-407.74,50
2017-11-14 00:38:00,0.0,0.3831,-3.155,-2.7719,0.0,12.639,13.727,24.872,0.00549,0.0,0.0,-0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.127,22.993,19.084,-621.75,50
2017-11-14 00:39:00,0.0,0.36057,-3.1325,-2.7719,0.0,12.687,13.726,24.872,0.0053499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,23.111,23.013,19.329,-291.93,50
2017-11-14 00:40:00,0.0,0.42818,-3.0423,-2.6142,0.0,12.715,13.727,24.872,0.0053499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,23.064,22.985,18.086,-745.82,50
2017-11-14 00:41:00,0.0,0.42818,-3.1776,-2.7494,0.0,12.747,13.726,24.872,0.0050699999999999,0.0,0.0,-0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,23.013,22.924,18.485,-457.24,50
2017-11-14 00:42:00,0.0,0.3831,-3.1776,-2.7944,0.0,12.821,13.727,24.871,0.00493,0.0,0.0,-0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,22.951,22.834,18.925,-585.62,50
2017-11-14 00:43:00,0.0,0.45071,-3.0649,-2.6142,0.0,12.887,13.727,24.861,0.00493,0.0,0.0,0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,22.872,22.716,18.173,-627.48,50
2017-11-14 00:44:00,0.0,0.40564,-3.0874,-2.6818,0.0,12.792,13.727,24.862,0.00521,0.0,0.0,-0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,22.812,22.653,19.077,-466.28,50
2017-11-14 00:45:00,0.0,0.40564,-3.1776,-2.7719,0.0,12.686,13.728,24.858,0.0053499999999999,0.0,-0.0001399999999999,0.00423,0.0,0.0,0.0,0.0,-99999.0,22.765,22.602,18.676,-567.7,50
2017-11-14 00:46:00,0.0,0.3831,-3.1325,-2.7494,0.0,12.606,13.727,24.858,0.0053499999999999,0.0,0.0,0.00423,0.0,0.0,0.0,0.0,-99999.0,22.736,22.567,18.904,-470.13,50
2017-11-14 00:47:00,0.0,0.3831,-3.155,-2.7719,0.0,12.504,13.727,24.858,0.00479,0.0,0.0,0.00423,0.0,0.0,0.0,0.0,-99999.0,22.729,22.549,19.261,-415.32,50
2017-11-14 00:48:00,0.0,0.42818,-3.1099,-2.6818,0.0,12.405,13.727,24.858,0.00521,0.0,0.0,-0.0021199999999999,0.0,0.0,0.0,0.0,-99999.0,22.793,22.619,18.441,-460.53,50
