measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2004-10-20 00:00:00,5.187,0.0,0.0,-14.335,114.303,6.909,0.006,158.87,0.0,158.617,0.0,0.95322,1.123,16.057,16.57,16.317,0.0,0.0,-5.857,50
2004-10-20 00:15:00,5.19,0.0,0.0,-14.371,114.407,6.387,0.006,158.979,0.0,158.73,0.0,0.95387,1.13,16.033,16.501,16.234,0.0,0.0,-6.181,50
2004-10-20 00:30:00,5.192,0.0,0.0,-14.365,114.449,6.581,0.006,159.032,0.0,158.785,0.0,0.95419,1.122,15.892,16.342,16.132,0.0,0.0,-5.325,50
2004-10-20 00:45:00,5.186,0.0,0.0,-14.334,114.33,7.383,0.006,158.869,0.0,158.613,0.0,0.95321,1.136,15.752,16.192,16.108,0.0,0.0,-3.853,50
2004-10-20 01:00:00,5.191,0.0,0.0,-14.372,114.417,7.147,0.006,158.958,0.0,158.7,0.0,0.95375,1.133,15.814,16.202,16.07,0.0,0.0,-4.787,50
2004-10-20 01:15:00,5.199,0.0,0.0,-14.361,114.566,7.11,0.006,159.125,0.0,158.872,0.0,0.95475,1.131,15.853,16.157,16.006,0.0,0.0,-5.636,50
2004-10-20 01:30:00,5.199,0.0,0.0,-14.37,114.592,6.773,0.006,159.192,0.0,158.937,0.0,0.95515,1.122,15.894,16.161,15.865,0.0,0.0,-5.774,50
2004-10-20 01:45:00,5.196,0.0,0.0,-14.355,114.539,7.016,0.006,159.11,0.0,158.865,0.0,0.95466,1.087,15.869,16.104,15.871,0.0,0.0,-4.931,50
2004-10-20 02:00:00,5.199,0.0,0.0,-14.368,114.589,7.679999999999999,0.006,159.218,0.0,158.975,0.0,0.95531,1.123,15.791,16.041,15.907,0.0,0.0,-3.647,50
2004-10-20 02:15:00,5.203,0.0,0.0,-14.395,114.672,7.636,0.006,159.369,0.0,159.112,0.0,0.95621,1.105,15.858,16.052,15.858,0.0,0.0,-5.327,50
2004-10-20 02:30:00,5.202,0.0,0.0,-14.401,114.64,7.423,0.006,159.343,0.0,159.096,0.0,0.95606,1.075,15.859,16.031,15.852,0.0,0.0,-5.793,50
2004-10-20 02:45:00,5.198,0.0,0.0,-14.423,114.603,7.187,0.006,159.264,0.0,159.019,0.0,0.95558,1.081,15.883,16.029,15.75,0.0,0.0,-5.175,50
2004-10-20 03:00:00,5.196,0.0,0.0,-14.385,114.569,6.934,0.006,159.23,0.0,158.982,0.0,0.95538,1.06,15.856,15.961,15.582,0.0,0.0,-5.516,50
2004-10-20 03:15:00,5.188,0.0,0.0,-14.379,114.419,6.803,0.006,159.036,0.0,158.796,0.0,0.95422,1.038,15.904,15.987,15.536,0.0,0.0,-6.275,50
2004-10-20 03:30:00,5.18,0.0,0.0,-14.397,114.279,7.469,0.006,158.852,0.0,158.602,0.0,0.95311,1.025,15.905,15.985,15.718,0.0,0.0,-5.445,50
2004-10-20 03:45:00,5.179,0.0,0.0,-14.385,114.282,7.881999999999999,0.006,158.856,0.0,158.608,0.0,0.95314,1.038,15.81,15.905,15.839,0.0,0.0,-5.315,50
2004-10-20 04:00:00,5.17,0.0,0.0,-14.396,114.089,7.144,0.006,158.567,0.0,158.318,0.0,0.9514,1.09,15.687,15.858,15.864,0.0,0.0,-6.188,50
2004-10-20 04:15:00,5.146,0.0,0.0,-14.335,113.531,7.039,0.006,157.6,0.0,157.336,0.0,0.9456,1.097,15.58,15.778,15.824,0.0,0.0,-5.699,50
2004-10-20 04:30:00,5.158,0.0,0.0,-14.365,113.726,6.973,0.006,157.734,0.0,157.475,0.0,0.9464,1.125,15.459,15.708,15.783,0.0,0.0,-6.493,50
2004-10-20 04:45:00,5.179,0.0,0.0,-14.324,114.122,6.926,0.006,158.161,0.0,157.902,0.0,0.94897,1.128,15.442,15.693,15.761,0.0,0.0,-6.474,50
2004-10-20 05:00:00,5.154,0.0,0.0,-14.339,113.683,6.208,0.006,157.93,0.0,157.677,0.0,0.94758,1.139,15.377,15.623,15.612,0.0,0.0,-5.918,50
2004-10-20 05:15:00,5.129,0.0,0.0,-14.244,113.015,6.491,0.006,156.601,0.0,156.332,0.0,0.93961,1.128,15.267,15.538,15.546,0.0,0.0,-5.264,50
2004-10-20 05:30:00,5.141,0.0,0.0,-14.44,113.59,7.168,0.006,158.528,0.0,158.267,0.0,0.95117,1.137,15.24,15.479,15.559,0.0,0.0,-5.725,50
