measured_on,ac_current__569,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__565,ac_power__752,ac_voltage__568,ac_volts__757,ambient_temp__570,ambient_temp__759,das_battery_voltage__575,das_battery_voltage__769,das_temp__574,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__567,dc_pos_current__754,dc_pos_voltage__566,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__564,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__571,module_temp_1__760,module_temp_2__572,module_temp_2__761,module_temp_3__573,module_temp_3__762,poa_irradiance__563,poa_irradiance__750,system_id
2011-09-23 00:26:00,,0.0,0.3155999999999999,-0.2929999999999999,,0.0224999999999999,,0.0,,18.934,,13.796,,24.054,0.0,0.0,,0.0033999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.738,,22.696,,15.363,,-266.39,50
2011-09-23 00:27:00,,0.0,0.4057,-0.0675999999999999,,0.3381,,0.0,,18.839,,13.796,,24.054,0.0,0.0,,0.0033999999999999,,0.0041999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.697,,22.647,,15.259,,-529.2,50
2011-09-23 00:28:00,,0.0,0.4057,-0.2029,,0.2029,,0.0,,18.839,,13.795,,24.051,0.0,0.0,,0.0032,,0.0041999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.671,,22.619,,15.328,,-750.77,50
2011-09-23 00:29:00,,0.0,0.3155999999999999,-0.6310999999999999,,-0.3155999999999999,,0.0,,18.893,,13.796,,24.045,0.0,0.0,,0.0032,,-0.0041999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.65,,22.6,,15.362,,-440.74,50
2011-09-23 00:30:00,,0.0,0.3831999999999999,-0.1802999999999999,,0.2029,,0.0,,18.86,,13.795,,24.041,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.644,,22.595,,15.342,,-581.51,50
2011-09-23 00:31:00,,0.0,0.2705,-1.0143,,-0.7438,,0.0,,18.813,,13.796,,24.041,0.0,0.0,,0.0033999999999999,,-0.0064,0.0,0.0,,0.0,0.0,-99999.0,,22.66,,22.607,,15.272,,-545.42,50
2011-09-23 00:32:00,,0.0,0.3605999999999999,-0.3381,,0.0224999999999999,,0.0,,18.813,,13.796,,24.041,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.671,,22.617,,15.236,,-187.86,50
2011-09-23 00:33:00,,0.0,0.3831999999999999,-0.3381,,0.0451,,0.0,,18.738,,13.795,,24.041,0.0,0.0,,0.0033999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.669,,22.61,,15.225,,-520.66,50
2011-09-23 00:34:00,,0.0,0.1578,-0.8114,,-0.6535999999999998,,0.0,,18.666,,13.796,,24.041,0.0,0.0,,0.0033999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.655,,22.594,,15.197,,-414.32,50
2011-09-23 00:35:00,,0.0,0.2705,-0.0224999999999999,,0.2479,,0.0,,18.812,,13.796,,24.041,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,-99999.0,,22.626,,22.563,,15.243,,78.747,50
2011-09-23 00:36:00,,0.0,0.3381,-0.2029,,0.1351999999999999,,0.0,,18.884,,13.796,,24.041,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,-99999.0,,22.595,,22.529,,15.24,,-383.35,50
2011-09-23 00:37:00,,0.0,0.4733,0.4959,,0.9692,,0.0,,18.869,,13.796,,24.041,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,31.06,,22.573,,22.5,,15.101,,-375.42,50
2011-09-23 00:38:00,,0.0,0.4057,-0.4283,,-0.0224999999999999,,0.0,,18.813,,13.796,,24.041,0.0,0.0,,0.0033999999999999,,0.0041999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.567,,22.484,,14.971,,-642.7,50
2011-09-23 00:39:00,,0.0,0.3155999999999999,-0.4283,,-0.1126999999999999,,0.0,,18.751,,13.796,,24.038,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,-99999.0,,22.569,,22.479,,14.867,,-419.27,50
2011-09-23 00:40:00,,0.0,0.4057,0.0675999999999999,,0.4733,,0.0,,18.644,,13.796,,24.039,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,-99999.0,,22.573,,22.474,,14.766,,-239.0,50
2011-09-23 00:41:00,,0.0,0.2929999999999999,-0.3155999999999999,,-0.0224999999999999,,0.0,,18.617,,13.796,,24.033,0.0,0.0,,0.0033999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.573,,22.469,,14.779,,-170.61,50
2011-09-23 00:42:00,,0.0,0.3155999999999999,-0.6310999999999999,,-0.3155999999999999,,0.0,,18.634,,13.795,,24.027,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.56,,22.457,,14.728,,-681.79,50
2011-09-23 00:43:00,,0.0,0.3155999999999999,-0.1802999999999999,,0.1351999999999999,,0.0,,18.653,,13.796,,24.027,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,-99999.0,,22.55,,22.45,,14.777,,-373.26,50
2011-09-23 00:44:00,,0.0,0.3155999999999999,-0.1126999999999999,,0.2029,,0.0,,18.701,,13.796,,24.027,0.0,0.0,,0.0033999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.545,,22.441,,14.798,,-304.42,50
2011-09-23 00:45:00,,0.0,0.3381,-0.3155999999999999,,0.0224999999999999,,0.0,,18.68,,13.795,,24.027,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.534,,22.426,,14.749,,-530.74,50
2011-09-23 00:46:00,,0.0,0.3381,-0.4733,,-0.1351999999999999,,0.0,,18.622,,13.796,,24.027,0.0,0.0,,0.0033999999999999,,-0.0064,0.0,0.0,,0.0,0.0,-99999.0,,22.53,,22.424,,14.69,,-364.58,50
2011-09-23 00:47:00,,0.0,0.3155999999999999,-0.2253999999999999,,0.0902,,0.0,,18.595,,13.796,,24.027,0.0,0.0,,0.0033999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.543,,22.45,,14.606,,-245.11,50
2011-09-23 00:48:00,,0.0,0.3605999999999999,-0.3155999999999999,,0.0451,,0.0,,18.62,,13.796,,24.025,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.575,,22.498,,14.633,,-661.7,50
2011-09-23 00:49:00,,0.0,0.3605999999999999,-0.1802999999999999,,0.1802999999999999,,0.0,,18.637,,13.796,,24.019,0.0,0.0,,0.0033999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.605,,22.545,,14.592,,-422.7,50
2011-09-23 00:50:00,,0.0,0.4057,-0.2479,,0.1578,,0.0,,18.574,,13.797,,24.015,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.619,,22.574,,14.507,,-608.35,50
2011-09-23 00:51:00,,0.0,0.2705,-0.4959,,-0.2253999999999999,,0.0,,18.445,,13.796,,24.013,0.0,0.0,,0.0033999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.622,,22.573,,14.402,,-493.22,50
2011-09-23 00:52:00,,0.0,0.4959,0.2705,,0.7663999999999999,,0.0,,18.393,,13.796,,24.013,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,39.767,,22.615,,22.562,,14.423,,-757.07,50
2011-09-23 00:53:00,,0.0,0.3155999999999999,-0.6310999999999999,,-0.3155999999999999,,0.0,,18.486,,13.796,,24.013,0.0,0.0,,0.0033999999999999,,-0.0106,0.0,0.0,,0.0,0.0,-99999.0,,22.607,,22.544,,14.435,,-416.2,50
2011-09-23 00:54:00,,0.0,0.3155999999999999,-0.0902,,0.2253999999999999,,0.0,,18.511,,13.796,,24.013,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,-99999.0,,22.591,,22.517,,14.452,,-371.17,50
2011-09-23 00:55:00,,0.0,0.3381,-0.2705,,0.0675999999999999,,0.0,,18.471,,13.796,,24.013,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,-99999.0,,22.58,,22.494,,14.429,,-195.31,50
2011-09-23 00:56:00,,0.0,0.4507999999999999,-0.0902,,0.3605999999999999,,0.0,,18.439,,13.795,,24.013,0.0,0.0,,0.0030999999999999,,0.0041999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.571,,22.48,,14.421,,-444.61,50
2011-09-23 00:57:00,,0.0,0.3155999999999999,-0.4283,,-0.1126999999999999,,0.0,,18.404,,13.796,,24.013,0.0,0.0,,0.0033999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.549,,22.458,,14.473,,-490.91,50
2011-09-23 00:58:00,,0.0,0.3831999999999999,-0.2479,,0.1351999999999999,,0.0,,18.38,,13.796,,24.009,0.0,0.0,,0.0033999999999999,,-0.0064,0.0,0.0,,0.0,0.0,-99999.0,,22.535,,22.443,,14.468,,-308.76,50
2011-09-23 00:59:00,,0.0,0.4057,-0.0902,,0.3155999999999999,,0.0,,18.37,,13.796,,24.002,0.0,0.0,,0.0033999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.518,,22.43,,14.475,,-522.2,50
2011-09-23 01:00:00,,0.0,0.3381,-0.3831999999999999,,-0.0451,,0.0,,18.321,,13.796,,24.0,0.0,0.0,,0.0033999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.502,,22.415,,14.449,,-535.77,50
2011-09-23 01:01:00,,0.0,0.3381,-0.3381,,0.0,,0.0,,18.382,,13.796,,24.0,0.0,0.0,,0.0033999999999999,,-0.0085,0.0,0.0,,0.0,0.0,-99999.0,,22.479,,22.38,,14.503,,-447.24,50
2011-09-23 01:02:00,,0.0,0.4057,-0.2705,,0.1351999999999999,,0.0,,18.435,,13.797,,24.0,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,-99999.0,,22.506,,22.407,,14.464,,-422.2,50
2011-09-23 01:03:00,,0.0,0.3605999999999999,-0.2705,,0.0902,,0.0,,18.404,,13.796,,24.0,0.0,0.0,,0.0033999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.58,,22.505,,14.452,,-431.48,50
2011-09-23 01:04:00,,0.0,0.3155999999999999,-0.4959,,-0.1802999999999999,,0.0,,18.401,,13.797,,24.0,0.0,0.0,,0.0033999999999999,,-0.0064,0.0,0.0,,0.0,0.0,-99999.0,,22.678,,22.675,,14.472,,-504.44,50
2011-09-23 01:05:00,,0.0,0.4057,-0.1351999999999999,,0.2705,,0.0,,18.385,,13.796,,24.0,0.0,0.0,,0.0033999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.777,,22.814,,14.471,,-385.54,50
2011-09-23 01:06:00,,0.0,0.3381,-0.3831999999999999,,-0.0451,,0.0,,18.434,,13.797,,24.0,0.0,0.0,,0.0033999999999999,,0.0064,0.0,0.0,,0.0,0.0,-99999.0,,22.834,,22.865,,14.586,,-406.72,50
2011-09-23 01:07:00,,0.0,0.4507999999999999,-0.2479,,0.2029,,0.0,,18.526,,13.796,,24.0,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,-99999.0,,22.838,,22.839,,14.672,,-534.71,50
2011-09-23 01:08:00,,0.0,0.2929999999999999,-0.2479,,0.0451,,0.0,,18.555,,13.797,,24.0,0.0,0.0,,0.0033999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.814,,22.796,,14.651,,-521.64,50
2011-09-23 01:09:00,,0.0,0.3605999999999999,-0.3155999999999999,,0.0451,,0.0,,18.522,,13.796,,24.0,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.776,,22.743,,14.686,,-440.62,50
2011-09-23 01:10:00,,0.0,0.3381,-0.2705,,0.0675999999999999,,0.0,,18.539,,13.797,,23.999,0.0,0.0,,0.0033999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.747,,22.702,,14.777,,-465.3,50
2011-09-23 01:11:00,,0.0,0.3381,-0.2253999999999999,,0.1126999999999999,,0.0,,18.667,,13.797,,23.999,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.719,,22.657,,14.914,,-561.06,50
2011-09-23 01:12:00,,0.0,0.3605999999999999,-0.2705,,0.0902,,0.0,,18.735,,13.796,,23.996,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,-99999.0,,22.673,,22.604,,14.927,,-413.39,50
2011-09-23 01:13:00,,0.0,0.4057,-0.1802999999999999,,0.2253999999999999,,0.0,,18.736,,13.796,,23.998,0.0,0.0,,0.0033999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.628,,22.562,,14.989,,-475.97,50
2011-09-23 01:14:00,,0.0,0.3831999999999999,-0.2479,,0.1351999999999999,,0.0,,18.762,,13.797,,23.989,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.59,,22.513,,14.988,,-345.94,50
2011-09-23 01:15:00,,0.0,0.3155999999999999,-0.4507999999999999,,-0.1351999999999999,,0.0,,18.704,,13.795,,23.986,0.0,0.0,,0.0032,,-0.0064,0.0,0.0,,0.0,0.0,-99999.0,,22.568,,22.482,,15.002,,-538.36,50
2011-09-23 01:16:00,,0.0,0.4057,-0.0675999999999999,,0.3381,,0.0,,18.685,,13.796,,23.986,0.0,0.0,,0.0033999999999999,,0.0064,0.0,0.0,,0.0,0.0,-99999.0,,22.562,,22.469,,15.01,,-454.65,50
2011-09-23 01:17:00,,0.0,0.3605999999999999,0.3155999999999999,,0.6762,,0.0,,18.662,,13.796,,23.986,0.0,0.0,,0.0033999999999999,,0.0106,0.0,0.0,,0.0,0.0,-99999.0,,22.548,,22.45,,15.016,,-489.11,50
2011-09-23 01:18:00,,0.0,0.2705,-0.6762,,-0.4057,,0.0,,18.648,,13.796,,23.986,0.0,0.0,,0.0033999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.512,,22.424,,15.064,,-304.87,50
2011-09-23 01:19:00,,0.0,0.3831999999999999,0.3155999999999999,,0.6986999999999999,,0.0,,18.643,,13.796,,23.986,0.0,0.0,,0.0033999999999999,,0.0041999999999999,0.0,0.0,,0.0,0.0,35.363,,22.484,,22.399,,15.09,,-419.49,50
2011-09-23 01:20:00,,0.0,0.4057,-0.3155999999999999,,0.0902,,0.0,,18.674,,13.797,,23.986,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.453,,22.37,,15.032,,-430.94,50
2011-09-23 01:21:00,,0.0,0.3605999999999999,-0.3381,,0.0224999999999999,,0.0,,18.727,,13.797,,23.986,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,-99999.0,,22.443,,22.353,,15.055,,-455.05,50
2011-09-23 01:22:00,,0.0,0.3381,-0.3605999999999999,,-0.0224999999999999,,0.0,,18.728,,13.797,,23.984,0.0,0.0,,0.0033999999999999,,0.0041999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.453,,22.356,,15.053,,-382.65,50
2011-09-23 01:23:00,,0.0,0.4057,-0.2253999999999999,,0.1802999999999999,,0.0,,18.658,,13.796,,23.975,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,-99999.0,,22.472,,22.385,,15.031,,-389.54,50
2011-09-23 01:24:00,,0.0,0.3381,-0.2705,,0.0675999999999999,,0.0,,18.702,,13.797,,23.973,0.0,0.0,,0.0033999999999999,,0.0041999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.488,,22.408,,15.134,,-318.01,50
2011-09-23 01:25:00,,0.0,0.4057,-0.3155999999999999,,0.0902,,0.0,,18.791,,13.797,,23.973,0.0,0.0,,0.0033999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.496,,22.421,,15.15,,-511.81,50
2011-09-23 01:26:00,,0.0,0.4283,-0.5859999999999999,,-0.1578,,0.0,,18.788,,13.797,,23.973,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.496,,22.419,,15.172,,35.93,50
2011-09-23 01:27:00,,0.0,0.2929999999999999,-0.0675999999999999,,0.2253999999999999,,0.0,,18.828,,13.796,,23.973,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.493,,22.413,,15.301,,-118.36,50
2011-09-23 01:28:00,,0.0,0.2479,-0.4733,,-0.2253999999999999,,0.0,,18.853,,13.796,,23.973,0.0,0.0,,0.0033999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.474,,22.381,,15.348,,-125.85,50
2011-09-23 01:29:00,,0.0,0.1802999999999999,-0.8790999999999999,,-0.6986999999999999,,0.0,,18.87,,13.798,,23.973,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.507,,22.408,,15.361,,-185.65,50
2011-09-23 01:30:00,,0.0,0.2705,-0.6762,,-0.4057,,0.0,,18.832,,13.798,,23.971,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.571,,22.511,,15.334,,-568.69,50
2011-09-23 01:31:00,,0.0,0.3605999999999999,-0.3381,,0.0224999999999999,,0.0,,18.742,,13.797,,23.967,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,-99999.0,,22.636,,22.633,,15.215,,-417.65,50
2011-09-23 01:32:00,,0.0,0.3605999999999999,-0.2929999999999999,,0.0675999999999999,,0.0,,18.72,,13.795,,23.959,0.0,0.0,,0.0033999999999999,,-0.0064,0.0,0.0,,0.0,0.0,-99999.0,,22.689,,22.709,,15.25,,-368.97,50
2011-09-23 01:33:00,,0.0,0.4057,-0.0902,,0.3155999999999999,,0.0,,18.756,,13.797,,23.96,0.0,0.0,,0.0033999999999999,,0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.711,,22.708,,15.25,,-599.96,50
2011-09-23 01:34:00,,0.0,0.3831999999999999,-0.3381,,0.0451,,0.0,,18.795,,13.797,,23.959,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,-99999.0,,22.679,,22.659,,15.225,,-458.42,50
2011-09-23 01:35:00,,0.0,0.3831999999999999,-0.3605999999999999,,0.0224999999999999,,0.0,,18.741,,13.797,,23.959,0.0,0.0,,0.0033999999999999,,-0.0041999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.64,,22.61,,15.156,,-671.89,50
2011-09-23 01:36:00,,0.0,0.3381,-0.2705,,0.0675999999999999,,0.0,,18.673,,13.797,,23.959,0.0,0.0,,0.0033999999999999,,-0.0020999999999999,0.0,0.0,,0.0,0.0,-99999.0,,22.604,,22.566,,15.143,,-540.21,50
2011-09-23 01:37:00,,0.0,0.4057,-0.0902,,0.3155999999999999,,0.0,,18.66,,13.796,,23.959,0.0,0.0,,0.0033999999999999,,0.0064,0.0,0.0,,0.0,0.0,-99999.0,,22.568,,22.52,,15.135,,-676.85,50
2011-09-23 01:38:00,,0.0,0.3155999999999999,-0.4733,,-0.1578,,0.0,,18.738,,13.797,,23.959,0.0,0.0,,0.0033999999999999,,0.0,0.0,0.0,,0.0,0.0,-99999.0,,22.538,,22.492,,15.151,,-365.17,50
