measured_on,ac_current__758,ac_power__752,ac_volts__757,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,system_id
2018-09-12 04:16:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 04:17:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:18:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:19:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:20:00,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:21:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:22:00,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:23:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:24:00,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:25:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:26:00,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:27:00,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,50
2018-09-12 04:28:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:29:00,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:30:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 04:31:00,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:32:00,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,,,50
2018-09-12 04:33:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 04:34:00,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:35:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:36:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 04:37:00,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,,50
2018-09-12 04:38:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:39:00,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:40:00,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,50
2018-09-12 04:41:00,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:42:00,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:43:00,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:44:00,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-09-12 04:45:00,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:46:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:47:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:48:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:49:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:50:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 04:51:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:52:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:53:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:54:00,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,50
2018-09-12 04:55:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:56:00,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,50
2018-09-12 04:57:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 04:58:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 04:59:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:00:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:01:00,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,,,,,,50
2018-09-12 05:02:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:03:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:04:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:05:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:06:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:07:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:08:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:09:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:10:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,25.0,,,50
2018-09-12 05:11:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:12:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:13:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:14:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:15:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:16:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:17:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:18:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:19:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:20:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:21:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:22:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:23:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:24:00,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,,,,,,,50
2018-09-12 05:25:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:26:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:27:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:28:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:29:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:30:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:31:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:32:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:33:00,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,,,50
2018-09-12 05:34:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:35:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:36:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:37:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:38:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:39:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:40:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:41:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:42:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:43:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:44:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:45:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:46:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:47:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:48:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:49:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:50:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:51:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:52:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:53:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:54:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:55:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:56:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:57:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:58:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 05:59:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:00:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:01:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:02:00,0.0,,0.0,,,,,,,0.0,,341.0,,,,,,50
2018-09-12 06:03:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:04:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:05:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:06:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:07:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:08:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:09:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:10:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:11:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:12:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:13:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:14:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:15:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:16:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:17:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:18:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:19:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:20:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:21:00,0.0,,0.0,,,,,,,0.0,,1004.0,,,,,,50
2018-09-12 06:22:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:23:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:24:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:25:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:26:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:27:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:28:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:29:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:30:00,0.0,,0.0,640.0,,,,,,0.0,,,,,,,,50
2018-09-12 06:31:00,0.0,,0.0,,,,,,,0.0,,1334.0,,,,,,50
2018-09-12 06:32:00,0.0,,0.0,,691.0,,,,,0.0,,,,,,,,50
2018-09-12 06:33:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:34:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:35:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:36:00,0.0,,0.0,,,,,,,0.0,668.0,,,,,,,50
2018-09-12 06:37:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:38:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:39:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:40:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:41:00,0.0,,0.0,,,,,,,0.0,,1665.0,,,,,,50
2018-09-12 06:42:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:43:00,0.0,,0.0,,878.0,,,,,0.0,,,,,,,,50
2018-09-12 06:44:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:45:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:46:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:47:00,0.0,,0.0,,935.0,,,,,0.0,,,,,,,,50
2018-09-12 06:48:00,0.0,1726.0,0.0,,,,,,,0.0,,1884.0,,,,,,50
2018-09-12 06:49:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:50:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:51:00,0.0,,0.0,,,,,,,0.0,,1983.0,,,,,,50
2018-09-12 06:52:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:53:00,0.0,1863.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:54:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:55:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:56:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 06:57:00,0.0,1995.0,0.0,,1101.0,,,,,0.0,,,1002.0,,,,,50
2018-09-12 06:58:00,0.0,,0.0,1085.0,,,,,,0.0,,,,,,,,50
2018-09-12 06:59:00,0.0,,0.0,1100.0,,,,,,0.0,,,,,,,,50
2018-09-12 07:00:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:01:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:02:00,0.0,2122.0,0.0,,,,,,,0.0,,2322.0,,,,,,50
2018-09-12 07:03:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:04:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:05:00,0.0,,0.0,1189.0,,,,,,0.0,,,,,,,,50
2018-09-12 07:06:00,0.0,2232.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:07:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:08:00,0.0,,0.0,,1258.0,,,,,0.0,,,,,,,,50
2018-09-12 07:09:00,0.0,,0.0,,,,,,217.0,0.0,,2515.0,,,,,,50
2018-09-12 07:10:00,0.0,,0.0,,,,,,,0.0,,2547.0,,,,,,50
2018-09-12 07:11:00,0.0,,0.0,,,,,,,0.0,,,1187.0,,,,,50
2018-09-12 07:12:00,0.0,2369.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:13:00,0.0,,0.0,,1326.0,,,,,0.0,,,,,,,,50
2018-09-12 07:14:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:15:00,0.0,,0.0,,,,,,,0.0,,,1237.0,,,,,50
2018-09-12 07:16:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:17:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:18:00,0.0,,0.0,,1393.0,,,,,0.0,,,1272.0,,,,,50
2018-09-12 07:19:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:20:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:21:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:22:00,0.0,,0.0,,,,,,,0.0,,,1328.0,,,,,50
2018-09-12 07:23:00,0.0,2662.0,0.0,1426.0,,,,,,0.0,,,,,,,,50
2018-09-12 07:24:00,0.0,,0.0,,,,,,,0.0,,,1345.0,,,,,50
2018-09-12 07:25:00,0.0,,0.0,1447.0,,,,,,0.0,,,,,,,,50
2018-09-12 07:26:00,0.0,,0.0,,1500.0,,,,,0.0,,,,,,,,50
2018-09-12 07:27:00,0.0,,0.0,,1512.0,,,,,0.0,,,,,,,,50
2018-09-12 07:28:00,0.0,,0.0,,1526.0,,,,,0.0,,,,,,,,50
2018-09-12 07:29:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:30:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:31:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:32:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:33:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:34:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:35:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:36:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:37:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:38:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:39:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:40:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:41:00,0.0,,0.0,,,,,,,0.0,,,1515.0,,,,,50
2018-09-12 07:42:00,0.0,3036.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:43:00,0.0,,0.0,1637.0,,,,,,0.0,,,,,,,,50
2018-09-12 07:44:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:45:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:46:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:47:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:48:00,0.0,,0.0,,,,,,,0.0,1562.0,,,,,,,50
2018-09-12 07:49:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:50:00,0.0,,0.0,1702.0,,,,,,0.0,,,,,,,,50
2018-09-12 07:51:00,0.0,,0.0,,,,,,,0.0,,3468.0,,,,,,50
2018-09-12 07:52:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:53:00,0.0,,0.0,,1780.0,,,,,0.0,,,,,,,,50
2018-09-12 07:54:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:55:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:56:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:57:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:58:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 07:59:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:00:00,0.0,,0.0,,,,,,,0.0,1639.0,3627.0,,,,,,50
2018-09-12 08:01:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:02:00,0.0,3379.0,0.0,,,,205.0,,,0.0,,,1698.0,,,,,50
2018-09-12 08:03:00,0.0,,0.0,,,,,,,0.0,1668.0,,,,,,,50
2018-09-12 08:04:00,0.0,3377.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:05:00,0.0,,0.0,1829.0,,,,,,0.0,,,,,,,,50
2018-09-12 08:06:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:07:00,0.0,,0.0,,,,,,,0.0,,,1740.0,,,,,50
2018-09-12 08:08:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:09:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:10:00,0.0,,0.0,,,,,,,0.0,,,1759.0,,,,,50
2018-09-12 08:11:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:12:00,0.0,,0.0,,,,,,,0.0,,3711.0,,,,,,50
2018-09-12 08:13:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:14:00,0.0,,0.0,,,,,,,0.0,,3668.0,,,,,,50
2018-09-12 08:15:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:16:00,0.0,,0.0,,,,,,,0.0,,3881.0,,,,,,50
2018-09-12 08:17:00,0.0,3460.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:18:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:19:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:20:00,0.0,,0.0,,1942.0,,,,,0.0,,,,,,,,50
2018-09-12 08:21:00,0.0,3531.0,0.0,1838.0,,,,,,0.0,,,,,,,,50
2018-09-12 08:22:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:23:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:24:00,0.0,3467.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:25:00,0.0,3679.0,0.0,,,,,,,0.0,,4019.0,,,,,,50
2018-09-12 08:26:00,0.0,,0.0,1884.0,2039.0,,,,,0.0,,3923.0,1868.0,,,,,50
2018-09-12 08:27:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:28:00,0.0,,0.0,1890.0,,,,,,0.0,,,,,,,,50
2018-09-12 08:29:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:30:00,0.0,,0.0,,,,,,,0.0,,4099.0,,,,,,50
2018-09-12 08:31:00,0.0,,0.0,,,,,,,0.0,1757.0,,,,,,,50
2018-09-12 08:32:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:33:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:34:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:35:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:36:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:37:00,0.0,3566.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:38:00,0.0,3588.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:39:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:40:00,0.0,,0.0,,,,,,,0.0,1715.0,,,,,,,50
2018-09-12 08:41:00,0.0,,0.0,,,,,,,0.0,1835.0,,,,,,,50
2018-09-12 08:42:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:43:00,0.0,,0.0,,,,,,,0.0,,4062.0,,,,,,50
2018-09-12 08:44:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:45:00,0.0,,0.0,,,,,,,0.0,,,1855.0,,,,,50
2018-09-12 08:46:00,0.0,,0.0,,,,,,,0.0,,,1767.0,,,,,50
2018-09-12 08:47:00,0.0,,0.0,,,,,,,0.0,1691.0,,1874.0,,,,,50
2018-09-12 08:48:00,0.0,,0.0,,2018.0,,,,,0.0,,,,,,,,50
2018-09-12 08:49:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:50:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:51:00,0.0,,0.0,1974.0,,,,,,0.0,,,,,,,,50
2018-09-12 08:52:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:53:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:54:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:55:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:56:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:57:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:58:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 08:59:00,0.0,,0.0,,,,,,,0.0,,3968.0,,,,,,50
2018-09-12 09:00:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 09:01:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 09:02:00,0.0,3690.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 09:03:00,0.0,,0.0,,,,,,,0.0,,3980.0,,,,,,50
2018-09-12 09:04:00,0.0,3689.0,0.0,,2041.0,,,,,0.0,,,,,,,,50
2018-09-12 09:05:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 09:06:00,0.0,,0.0,,,,,,,0.0,,,1876.0,,,,,50
2018-09-12 09:07:00,0.0,3728.0,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 09:08:00,0.0,,0.0,,,,,,,0.0,,4074.0,,,,,,50
2018-09-12 09:09:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 09:10:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 09:11:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 09:12:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 09:13:00,0.0,,0.0,,,,,,,0.0,1772.0,,,,,,,50
2018-09-12 09:14:00,0.0,3929.0,0.0,2058.0,2272.0,,,,,0.0,,,,,,,,50
2018-09-12 09:15:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 09:16:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 09:17:00,0.0,,0.0,1989.0,,,,,,0.0,,,,,,,,50
2018-09-12 09:18:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 09:19:00,0.0,,0.0,,,,,,,0.0,1885.0,,,,,,,50
2018-09-12 09:20:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 09:21:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 09:22:00,0.0,,0.0,,,,,,,0.0,,4277.0,,,,,,50
2018-09-12 09:23:00,0.0,,0.0,,,,,,,0.0,,,,,,,,50
2018-09-12 09:24:00,0.0,,0.0,,,,,,,0.0,,,2080.0,,,,,50
