measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,system_id
2019-11-21 00:00:00,0.0,-2.7093,0.0,-1.1862,0.00059,0.0,0.00776,0.0763299999999999,0.0,-0.0084799999999999,0.0,0.47413,0.00059,-3.1835,,18.724,18.594,50
2019-11-21 00:01:00,0.0,-2.8222,0.0,-1.1033,0.00068,0.0,0.0079,0.0869299999999999,0.0,-0.0106,0.0,0.56444,0.00068,-3.3866,,18.718,18.559,50
2019-11-21 00:02:00,0.0,-2.5964,0.0,-1.1692,0.00068,0.0,0.0074799999999999,0.09117,0.0,-0.0084799999999999,0.0,0.4967099999999999,0.00068,-3.0932,,18.741,18.586,50
2019-11-21 00:03:00,0.0,-2.7996,0.0,-1.1627,0.00066,0.0,0.00776,0.0848099999999999,0.0,-0.0042399999999999,0.0,0.42897,0.00066,-3.2286,,18.777,18.652,50
2019-11-21 00:04:00,0.0,-2.8222,0.0,-1.1325,0.00046,0.0,0.0071999999999999,0.06361,0.0,-0.01272,0.0,0.6096,0.00046,-3.4318,,18.816,18.709,50
2019-11-21 00:05:00,0.0,-2.7319,0.0,-1.1796,0.00042,0.0,0.00833,0.0508899999999999,0.0,0.0042399999999999,0.0,0.47413,0.00042,-3.2061,,18.853,18.772,50
2019-11-21 00:06:00,0.0,-2.8674,0.0,-1.1415,0.00023,0.0,0.00833,0.02756,0.0,0.0021199999999999,0.0,0.4063999999999999,0.00023,-3.2738,,18.892,18.829,50
2019-11-21 00:07:00,0.0,-2.8448,0.0,-1.1036,0.00018,0.0,0.00691,0.02544,0.0,-0.01908,0.0,0.63217,0.00018,-3.4769,,18.931,18.874,50
2019-11-21 00:08:00,0.0,-2.8448,0.0,-1.1052,0.00018,0.0,0.00691,0.02544,0.0,-0.01908,0.0,0.56444,0.00018,-3.4092,,18.941,18.883,50
2019-11-21 00:09:00,0.0,-2.5964,0.0,-1.18,0.00018,0.0,0.00691,0.02544,0.0,-0.0042399999999999,0.0,0.47413,0.00018,-3.0706,,18.883,18.807,50
2019-11-21 00:10:00,0.0,-2.8448,0.0,-1.2126,0.0002,0.0,0.00776,0.02544,0.0,-0.00636,0.0,0.63217,0.0002,-3.4769,,18.745,18.657,50
2019-11-21 00:11:00,0.0,-2.8448,0.0,-1.1864,0.00018,0.0,0.00706,0.02544,0.0,-0.0084799999999999,0.0,0.54186,0.00018,-3.3866,,18.612,18.512,50
2019-11-21 00:12:00,0.0,-2.9125,0.0,-1.2169,0.00017,0.0,0.00706,0.02332,0.0,-0.0169599999999999,0.0,0.63217,0.00017,-3.5447,,18.583,18.451,50
2019-11-21 00:13:00,0.0,-2.7771,0.0,-1.2612,0.0001399999999999,0.0,0.00762,0.01908,0.0,-0.0021199999999999,0.0,0.45155,0.0001399999999999,-3.2286,,18.625,18.465,50
2019-11-21 00:14:00,0.0,-2.619,0.0,-1.236,0.00011,0.0,0.00847,0.01272,0.0,0.01272,0.0,0.3838199999999999,0.00011,-3.0028,,18.686,18.529,50
2019-11-21 00:15:00,0.0,-2.6868,0.0,-1.1941,6e-05,0.0,0.0074799999999999,0.0084799999999999,0.0,-0.00636,0.0,0.5192799999999999,6e-05,-3.2061,,18.739,18.601,50
2019-11-21 00:16:00,0.0,-2.8674,0.0,-1.2376,0.0,0.0,0.0081799999999999,0.0,0.0,-0.0042399999999999,0.0,0.56444,0.0,-3.4318,,18.788,18.652,50
2019-11-21 00:17:00,0.0,-2.7996,0.0,-1.2707,0.0,0.0,0.00762,0.0,0.0,-0.0042399999999999,0.0,0.4063999999999999,0.0,-3.2061,,18.796,18.674,50
2019-11-21 00:18:00,0.0,-2.89,0.0,-1.224,0.0,0.0,0.00706,0.0,0.0,-0.01908,0.0,0.5870199999999999,0.0,-3.4769,,18.73,18.6,50
2019-11-21 00:19:00,0.0,-2.6868,0.0,-1.3125,-2e-05,0.0,0.00734,-0.0021199999999999,0.0,-0.00636,0.0,0.4063999999999999,-2e-05,-3.0932,,18.608,18.477,50
2019-11-21 00:20:00,0.0,-2.9125,0.0,-1.206,0.0,0.0,0.00762,0.0,0.0,-0.00636,0.0,0.6096,0.0,-3.5221,,18.529,18.383,50
2019-11-21 00:21:00,0.0,-2.7545,0.0,-1.1725,0.0,0.0,0.00691,0.0,0.0,-0.0169599999999999,0.0,0.5192799999999999,0.0,-3.2738,,18.556,18.366,50
2019-11-21 00:22:00,0.0,-2.6868,0.0,-1.1863,0.0,0.0,0.00833,0.0,0.0,0.0,0.0,0.4063999999999999,0.0,-3.0932,,18.615,18.396,50
2019-11-21 00:23:00,0.0,-2.8674,0.0,-1.197,0.0,0.0,0.00677,0.0,0.0,-0.01272,0.0,0.54186,0.0,-3.4092,,18.674,18.465,50
2019-11-21 00:24:00,0.0,-2.8674,0.0,-1.2432,-7e-05,0.0,0.00847,-0.0084799999999999,0.0,-0.0021199999999999,0.0,0.45155,-7e-05,-3.3189,,18.754,18.59,50
2019-11-21 00:25:00,0.0,-2.7545,0.0,-1.1945,0.0,0.0,0.00706,0.0,0.0,-0.01484,0.0,0.6096,0.0,-3.364,,18.809,18.687,50
2019-11-21 00:26:00,0.0,-2.8674,0.0,-1.1958,-1e-05,0.0,0.00734,-0.0021199999999999,0.0,-0.0084799999999999,0.0,0.54186,-1e-05,-3.4092,,18.805,18.688,50
2019-11-21 00:27:00,0.0,-2.6642,0.0,-1.2234,-3e-05,0.0,0.00734,-0.0042399999999999,0.0,0.0,0.0,0.47413,-3e-05,-3.1383,,18.754,18.624,50
2019-11-21 00:28:00,0.0,-2.7093,0.0,-1.2178,1e-05,0.0,0.0079,0.0021199999999999,0.0,-0.0021199999999999,0.0,0.5192799999999999,1e-05,-3.2286,,18.674,18.525,50
2019-11-21 00:29:00,0.0,-2.9351,0.0,-1.29,-2e-05,0.0,0.00776,-0.0021199999999999,0.0,-0.0084799999999999,0.0,0.4063999999999999,-2e-05,-3.3414,,18.604,18.438,50
2019-11-21 00:30:00,0.0,-2.7996,0.0,-1.3576,-1e-05,0.0,0.0074799999999999,-0.0021199999999999,0.0,-0.0084799999999999,0.0,0.45155,-1e-05,-3.2512,,18.609,18.431,50
2019-11-21 00:31:00,0.0,-2.6416,0.0,-1.3096,-4e-05,0.0,0.00776,-0.0042399999999999,0.0,-0.0021199999999999,0.0,0.42897,-4e-05,-3.0706,,18.634,18.474,50
2019-11-21 00:32:00,0.0,-2.9125,0.0,-1.2348,-5e-05,0.0,0.00833,-0.00636,0.0,0.0021199999999999,0.0,0.4967099999999999,-5e-05,-3.4092,,18.688,18.543,50
2019-11-21 00:33:00,0.0,-2.8222,0.0,-1.2523,0.0,0.0,0.00691,0.0,0.0,-0.0084799999999999,0.0,0.58701,0.0,-3.4092,,18.779,18.643,50
2019-11-21 00:34:00,0.0,-2.8222,0.0,-1.2414,0.0,0.0,0.00762,0.0,0.0,-0.0084799999999999,0.0,0.45155,0.0,-3.2738,,18.863,18.739,50
2019-11-21 00:35:00,0.0,-3.0706,0.0,-1.1618,0.0,0.0,0.00734,0.0,0.0,-0.0169599999999999,0.0,0.5192799999999999,0.0,-3.5898,,18.891,18.73,50
2019-11-21 00:36:00,0.0,-2.9351,0.0,-1.1897,-2e-05,0.0,0.00776,-0.0021199999999999,0.0,-0.01272,0.0,0.47413,-2e-05,-3.4092,,18.844,18.662,50
2019-11-21 00:37:00,0.0,-2.7996,0.0,-1.1814,-3e-05,0.0,0.0074799999999999,-0.0042399999999999,0.0,-0.0084799999999999,0.0,0.45155,-3e-05,-3.2512,,18.755,18.557,50
2019-11-21 00:38:00,0.0,-2.8448,0.0,-1.2152,-2e-05,0.0,0.00762,-0.0021199999999999,0.0,-0.00636,0.0,0.47413,-2e-05,-3.3189,,18.64,18.438,50
2019-11-21 00:39:00,0.0,-2.7093,0.0,-1.1818,-2e-05,0.0,0.0074799999999999,-0.0021199999999999,0.0,-0.0042399999999999,0.0,0.36124,-2e-05,-3.0706,,18.578,18.373,50
2019-11-21 00:40:00,0.0,-2.8448,0.0,-1.1698,-3e-05,0.0,0.00762,-0.0042399999999999,0.0,-0.0084799999999999,0.0,0.42897,-3e-05,-3.2738,,18.574,18.355,50
2019-11-21 00:41:00,0.0,-2.7771,0.0,-1.12,0.0,0.0,0.00734,0.0,0.0,-0.0106,0.0,0.3838199999999999,0.0,-3.1609,,18.585,18.372,50
2019-11-21 00:42:00,0.0,-2.5964,0.0,-1.1174,-4e-05,0.0,0.00762,-0.0042399999999999,0.0,0.00636,0.0,0.42897,-4e-05,-3.0254,,18.56,18.386,50
2019-11-21 00:43:00,0.0,-2.6868,0.0,-1.1156,2e-05,0.0,0.00847,0.0021199999999999,0.0,0.0084799999999999,0.0,0.36124,2e-05,-3.048,,18.561,18.416,50
2019-11-21 00:44:00,0.0,-2.7545,0.0,-1.0822,2e-05,0.0,0.0079,0.0021199999999999,0.0,-0.00636,0.0,0.27093,2e-05,-3.0254,,18.601,18.473,50
2019-11-21 00:45:00,0.0,-2.8448,0.0,-1.0951,0.0,0.0,0.00734,0.0,0.0,-0.0106,0.0,0.47413,0.0,-3.3189,,18.656,18.539,50
2019-11-21 00:46:00,0.0,-2.8448,0.0,-1.0668,5e-05,0.0,0.00804,0.00636,0.0,-0.0084799999999999,0.0,0.22578,5e-05,-3.0706,,18.72,18.614,50
2019-11-21 00:47:00,0.0,-2.8674,0.0,-1.1396,-2e-05,0.0,0.0074799999999999,-0.0021199999999999,0.0,0.0021199999999999,0.0,0.47413,-2e-05,-3.3415,,18.784,18.68,50
2019-11-21 00:48:00,0.0,-2.5964,0.0,-1.1621,0.0,0.0,0.00833,0.0,0.0,0.0042399999999999,0.0,0.3838199999999999,0.0,-2.9803,,18.771,18.661,50
2019-11-21 00:49:00,0.0,-2.7996,0.0,-1.2071,0.0,0.0,0.00734,0.0,0.0,-0.01272,0.0,0.36124,0.0,-3.1609,,18.707,18.589,50
2019-11-21 00:50:00,0.0,-2.8448,0.0,-1.2199,0.0,0.0,0.00734,0.0,0.0,-0.0169599999999999,0.0,0.5192799999999999,0.0,-3.364,,18.603,18.455,50
2019-11-21 00:51:00,0.0,-2.7319,0.0,-1.3048,3e-05,0.0,0.00691,0.0042399999999999,0.0,-0.0212,0.0,0.58701,3e-05,-3.3189,,18.521,18.36,50
2019-11-21 00:52:00,0.0,-3.0931,0.0,-1.2979,0.0,0.0,0.00691,0.0,0.0,-0.00636,0.0,0.63217,0.0,-3.7253,,18.499,18.343,50
2019-11-21 00:53:00,0.0,-2.7545,0.0,-1.2445,-2e-05,0.0,0.00847,-0.0021199999999999,0.0,0.01272,0.0,0.45155,-2e-05,-3.206,,18.545,18.398,50
2019-11-21 00:54:00,0.0,-2.5739,0.0,-1.1903,5e-05,0.0,0.0081799999999999,0.00636,0.0,-0.0021199999999999,0.0,0.4063999999999999,5e-05,-2.9803,,18.606,18.476,50
2019-11-21 00:55:00,0.0,-2.5964,0.0,-1.2243,-4e-05,0.0,0.00847,-0.0042399999999999,0.0,0.0021199999999999,0.0,0.3838199999999999,-4e-05,-2.9803,,18.672,18.543,50
2019-11-21 00:56:00,0.0,-2.7771,0.0,-1.2409,1e-05,0.0,0.00734,0.0021199999999999,0.0,-0.0106,0.0,0.4063999999999999,1e-05,-3.1835,,18.756,18.655,50
2019-11-21 00:57:00,0.0,-2.4836,0.0,-1.3517,-5e-05,0.0,0.00847,-0.00636,0.0,0.0021199999999999,0.0,0.4967099999999999,-5e-05,-2.9803,,18.817,18.706,50
2019-11-21 00:58:00,0.0,-2.6642,0.0,-1.2719,4e-05,0.0,0.0081799999999999,0.0042399999999999,0.0,-0.0021199999999999,0.0,0.36124,4e-05,-3.0254,,18.795,18.676,50
2019-11-21 00:59:00,0.0,-2.8674,0.0,-1.151,-1e-05,0.0,0.00734,-0.0021199999999999,0.0,-0.01272,0.0,0.47413,-1e-05,-3.3415,,18.734,18.59,50
2019-11-21 01:00:00,0.0,-2.89,0.0,-1.1724,0.0,0.0,0.0071999999999999,0.0,0.0,-0.0021199999999999,0.0,0.45155,0.0,-3.3415,,18.638,18.486,50
2019-11-21 01:01:00,0.0,-2.7771,0.0,-1.2212,4e-05,0.0,0.0079,0.0042399999999999,0.0,-0.0021199999999999,0.0,0.4063899999999999,4e-05,-3.1835,,18.514,18.349,50
2019-11-21 01:02:00,0.0,-2.8448,0.0,-1.336,2e-05,0.0,0.00762,0.0021199999999999,0.0,-0.0042399999999999,0.0,0.45155,2e-05,-3.2963,,18.403,18.194,50
2019-11-21 01:03:00,0.0,-2.8674,0.0,-1.4274,0.0,0.0,0.00762,0.0,0.0,-0.0169599999999999,0.0,0.45155,0.0,-3.3189,,18.354,18.148,50
2019-11-21 01:04:00,0.0,-3.0706,0.0,-1.3459,0.0,0.0,0.00734,0.0,0.0,0.0021199999999999,0.0,0.47413,0.0,-3.5447,,18.375,18.193,50
2019-11-21 01:05:00,0.0,-2.6642,0.0,-1.2668,4e-05,0.0,0.00734,0.0042399999999999,0.0,-0.0042399999999999,0.0,0.4063999999999999,4e-05,-3.0706,,18.4,18.242,50
2019-11-21 01:06:00,0.0,-2.8222,0.0,-1.3264,0.0,0.0,0.0071999999999999,0.0,0.0,-0.00636,0.0,0.47413,0.0,-3.2963,,18.447,18.299,50
2019-11-21 01:07:00,0.0,-2.8222,0.0,-1.3547,0.0,0.0,0.00691,0.0,0.0,-0.01484,0.0,0.3838199999999999,0.0,-3.2061,,18.508,18.362,50
2019-11-21 01:08:00,0.0,-2.8222,0.0,-1.3193,3e-05,0.0,0.00677,0.0042399999999999,0.0,-0.01908,0.0,0.47413,3e-05,-3.2963,,18.56,18.43,50
2019-11-21 01:09:00,0.0,-2.7545,0.0,-1.3758,0.0,0.0,0.00677,0.0,0.0,-0.01908,0.0,0.47413,0.0,-3.2286,,18.586,18.466,50
2019-11-21 01:10:00,0.0,-2.7545,0.0,-1.3982,7e-05,0.0,0.00677,0.0106,0.0,-0.0042399999999999,0.0,0.27093,7e-05,-3.0254,11.629,18.617,18.487,50
2019-11-21 01:11:00,0.0,-2.9125,0.0,-1.3097,0.0,0.0,0.00677,0.0,0.0,-0.0212,0.0,0.6095899999999999,0.0,-3.522,,18.608,18.486,50
2019-11-21 01:12:00,0.0,-2.8899,0.0,-1.2327,-1e-05,0.0,0.00691,-0.0021199999999999,0.0,-0.0084799999999999,0.0,0.4967099999999999,-1e-05,-3.3866,,18.549,18.482,50
2019-11-21 01:13:00,0.0,-2.6867,0.0,-1.2225,-3e-05,0.0,0.00762,-0.0042399999999999,0.0,-0.0084799999999999,0.0,0.5192799999999999,-3e-05,-3.206,,18.52,18.486,50
2019-11-21 01:14:00,0.0,-2.8448,0.0,-1.3112,0.0,0.0,0.00677,0.0,0.0,-0.0106,0.0,0.5192799999999999,0.0,-3.364,,18.549,18.518,50
2019-11-21 01:15:00,0.0,-2.8448,0.0,-1.4436,-3e-05,0.0,0.0079,-0.0042399999999999,0.0,0.0,0.0,0.6096,-3e-05,-3.4544,,18.608,18.581,50
2019-11-21 01:16:00,0.0,-2.8674,0.0,-1.4494,-6e-05,0.0,0.00776,-0.0084799999999999,0.0,0.0021199999999999,0.0,0.5192799999999999,-6e-05,-3.3866,,18.629,18.619,50
2019-11-21 01:17:00,0.0,-2.7319,0.0,-1.4623,-2e-05,0.0,0.00776,-0.0021199999999999,0.0,-0.00636,0.0,0.4063999999999999,-2e-05,-3.1383,,18.647,18.633,50
2019-11-21 01:18:00,0.0,-2.7996,0.0,-1.4769,1e-05,0.0,0.0074799999999999,0.0021199999999999,0.0001399999999999,-0.00636,0.0,0.45155,1e-05,-3.2512,,18.644,18.647,50
2019-11-21 01:19:00,0.0,-2.7093,0.0,-1.5257,-2e-05,0.0,0.00833,-0.0021199999999999,0.0,0.0021199999999999,0.0,0.45155,-2e-05,-3.1609,,18.626,18.642,50
2019-11-21 01:20:00,0.0,-2.8222,0.0,-1.5277,-3e-05,0.0,0.0074799999999999,-0.0042399999999999,0.0,-0.0084799999999999,0.0,0.45155,-3e-05,-3.2738,,18.62,18.647,50
2019-11-21 01:21:00,0.0,-2.7771,0.0,-1.6077,-2e-05,0.0,0.0079,-0.0021199999999999,0.0,-0.0042399999999999,0.0,0.45155,-2e-05,-3.2286,,18.647,18.685,50
2019-11-21 01:22:00,0.0,-2.7319,0.0,-1.5824,0.0,0.0,0.00762,0.0,0.0,-0.00636,0.0,0.47413,0.0,-3.2061,,18.68,18.732,50
2019-11-21 01:23:00,0.0,-2.7319,0.0,-1.6602,0.0,0.0,0.0071999999999999,0.0,0.0,-0.0169599999999999,0.0,0.56444,0.0,-3.2963,,18.712,18.774,50
2019-11-21 01:24:00,0.0,-2.777,0.0,-1.6377,-4e-05,0.0,0.00762,-0.0042399999999999,0.0,-0.0084799999999999,0.0,0.42897,-4e-05,-3.206,,18.746,18.814,50
2019-11-21 01:25:00,0.0,-2.7545,0.0,-1.5766,0.0,0.0,0.00804,0.0,0.0,0.0021199999999999,0.0,0.54186,0.0,-3.2963,,18.778,18.859,50
2019-11-21 01:26:00,0.0,-2.9577,0.0,-1.6789,0.0,0.0,0.00677,0.0,0.0,-0.01484,0.0,0.67732,0.0,-3.635,,18.798,18.882,50
2019-11-21 01:27:00,0.0,-2.7545,0.0,-1.691,0.0,0.0,0.00734,0.0021199999999999,0.0,-0.0042399999999999,0.0,0.3160899999999999,0.0,-3.0706,,18.823,18.888,50
2019-11-21 01:28:00,0.0,-2.8222,0.0,-1.7378,-2e-05,0.0,0.00734,-0.0021199999999999,0.0,-0.01484,0.0,0.4966999999999999,-2e-05,-3.3189,,18.863,18.905,50
2019-11-21 01:29:00,0.0,-2.9577,0.0,-1.6399,-5e-05,0.0,0.00776,-0.00636,-0.0001399999999999,0.0021199999999999,0.0,0.4967099999999999,-5e-05,-3.4544,,18.897,18.922,50
2019-11-21 01:30:00,0.0,-2.6868,0.0,-1.5424,-7e-05,0.0,0.00847,-0.0084799999999999,0.0,0.0084799999999999,0.0,0.36124,-7e-05,-3.048,,18.9,18.921,50
2019-11-21 01:31:00,0.0,-2.6868,0.0,-1.6049,0.0,0.0,0.0074799999999999,0.0,0.0,-0.0042399999999999,0.0,0.3160899999999999,0.0,-3.0028,,18.868,18.88,50
2019-11-21 01:32:00,0.0,-2.8222,0.0,-1.5601,0.0,0.0,0.0074799999999999,0.0,0.0,-0.00636,0.0,0.42897,0.0,-3.2512,,18.752,18.766,50
2019-11-21 01:33:00,0.0,-2.7319,0.0,-1.5761,1e-05,0.0,0.00762,0.0021199999999999,0.0,-0.01272,0.0,0.4966999999999999,1e-05,-3.2286,,18.622,18.614,50
2019-11-21 01:34:00,0.0,-2.8448,0.0,-1.5295,0.0,0.0,0.0074799999999999,0.0,0.0,-0.00636,0.0,0.4063899999999999,0.0,-3.2512,,18.583,18.539,50
2019-11-21 01:35:00,0.0,-2.7997,0.0,-1.5695,3e-05,0.0,0.0074799999999999,0.0042399999999999,0.0,-0.01272,0.0,0.4063899999999999,3e-05,-3.206,,18.615,18.544,50
2019-11-21 01:36:00,0.0,-2.8222,0.0,-1.6699,0.0,0.0,0.00762,0.0,0.0,-0.0042399999999999,0.0,0.3838199999999999,0.0,-3.2061,,18.694,18.592,50
2019-11-21 01:37:00,0.0,-2.7093,0.0,-1.6455,-2e-05,0.0,0.00734,-0.0021199999999999,0.0,-0.0084799999999999,0.0,0.45155,-2e-05,-3.1609,,18.774,18.676,50
2019-11-21 01:38:00,0.0,-2.6416,0.0,-1.5864,-2e-05,0.0,0.00833,-0.0021199999999999,0.0,0.0212,0.0,0.47413,-2e-05,-3.1157,,18.794,18.733,50
2019-11-21 01:39:00,0.0,-2.7996,0.0,-1.5064,-1e-05,0.0,0.00762,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.5192799999999999,-1e-05,-3.3189,,18.82,18.752,50
2019-11-21 01:40:00,0.0,-2.7996,0.0,-1.682,3e-05,0.0,0.00776,0.0042399999999999,0.0,-0.0042399999999999,0.0,0.45155,3e-05,-3.2511,,18.83,18.744,50
2019-11-21 01:41:00,0.0,-2.7996,0.0,-1.6033,-3e-05,0.0,0.00776,-0.0042399999999999,0.0,-0.0021199999999999,0.0,0.47413,-3e-05,-3.2738,,18.8,18.703,50
2019-11-21 01:42:00,0.0,-2.8674,0.0,-1.539,0.0,0.0,0.00776,0.0,0.0,-0.00636,0.0,0.3838199999999999,0.0,-3.2512,,18.792,18.683,50
2019-11-21 01:43:00,0.0,-2.8674,0.0,-1.5413,-4e-05,0.0,0.00776,-0.0042399999999999,0.0,-0.00636,0.0,0.4967099999999999,-4e-05,-3.364,,18.791,18.68,50
2019-11-21 01:44:00,0.0,-2.8222,0.0,-1.5929,1e-05,0.0,0.00762,0.0021199999999999,0.0,-0.0021199999999999,0.0,0.45155,1e-05,-3.2738,,18.78,18.671,50
2019-11-21 01:45:00,0.0,-2.8222,0.0,-1.5562,-2e-05,0.0,0.0074799999999999,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.56444,-2e-05,-3.3866,,18.745,18.623,50
2019-11-21 01:46:00,0.0,-2.9577,0.0,-1.5275,1e-05,0.0,0.00762,0.0021199999999999,0.0,-0.0021199999999999,0.0,0.47413,1e-05,-3.4318,,18.672,18.55,50
2019-11-21 01:47:00,0.0,-2.8222,0.0,-1.5903,0.0,0.0,0.00762,0.0,0.0,-0.01272,0.0,0.47413,0.0,-3.2963,,18.605,18.459,50
2019-11-21 01:48:00,0.0,-2.5739,0.0,-1.6432,-2e-05,0.0,0.00776,-0.0021199999999999,0.0,-0.00636,0.0,0.42897,-2e-05,-3.0028,,18.561,18.385,50
2019-11-21 01:49:00,0.0,-2.6641,0.0,-1.633,0.0,0.0,0.0081799999999999,0.0,0.0,-0.0042399999999999,0.0,0.45155,0.0,-3.1157,,18.544,18.338,50
2019-11-21 01:50:00,0.0,-2.8222,0.0,-1.5015,-5e-05,0.0,0.0081799999999999,-0.00636,0.0,-0.0042399999999999,0.0,0.4967099999999999,-5e-05,-3.3189,,18.539,18.35,50
2019-11-21 01:51:00,0.0,-2.8674,0.0,-1.4594,0.0,0.0,0.00762,0.0,0.0,0.0,0.0,0.36124,0.0,-3.2286,,18.568,18.401,50
2019-11-21 01:52:00,0.0,-2.9351,0.0,-1.4601,0.0,0.0,0.00706,0.0,0.0,-0.0169599999999999,0.0,0.56444,0.0,-3.4995,,18.624,18.463,50
2019-11-21 01:53:00,0.0,-2.7771,0.0,-1.4341,0.0,0.0,0.00706,0.0,0.0,-0.00636,0.0,0.54186,0.0,-3.3189,,18.671,18.535,50
2019-11-21 01:54:00,0.0,-2.89,0.0,-1.4055,-3e-05,0.0,0.00804,-0.0042399999999999,0.0,0.0,0.0,0.4967099999999999,-3e-05,-3.3866,,18.72,18.606,50
2019-11-21 01:55:00,0.0,-2.9351,0.0,-1.4063,-4e-05,0.0,0.00804,-0.0042399999999999,0.0,0.0021199999999999,0.0,0.42897,-4e-05,-3.364,,18.793,18.71,50
2019-11-21 01:56:00,0.0,-2.619,0.0,-1.4568,-7e-05,0.0,0.0081799999999999,-0.0084799999999999,0.0,0.0042399999999999,0.0,0.3838199999999999,-7e-05,-3.0028,,18.833,18.765,50
2019-11-21 01:57:00,0.0,-3.0706,0.0,-1.4143,-4e-05,0.0,0.00833,-0.0042399999999999,0.0,0.0106,0.0,0.4063899999999999,-4e-05,-3.4769,,18.826,18.744,50
2019-11-21 01:58:00,0.0,-2.7545,0.0,-1.427,2e-05,0.0,0.00762,0.0021199999999999,0.0,0.0021199999999999,0.0,0.42897,2e-05,-3.1835,,18.781,18.688,50
2019-11-21 01:59:00,0.0,-2.8222,0.0,-1.388,1e-05,0.0,0.00677,0.0021199999999999,0.0,-0.01272,0.0,0.4967099999999999,1e-05,-3.3189,,18.733,18.605,50
2019-11-21 02:00:00,0.0,-2.89,0.0,-1.3686,0.0,0.0,0.00691,0.0,0.0,-0.0084799999999999,0.0,0.4967099999999999,0.0,-3.3866,,18.697,18.537,50
2019-11-21 02:01:00,0.0,-2.8674,0.0,-1.3695,-2e-05,0.0,0.00776,-0.0021199999999999,-0.0001399999999999,0.0021199999999999,0.0,0.47413,-2e-05,-3.3414,,18.686,18.507,50
2019-11-21 02:02:00,0.0,-2.8448,0.0,-1.4979,-2e-05,0.0,0.0074799999999999,-0.0021199999999999,0.0,-0.00636,0.0,0.45155,-2e-05,-3.2963,,18.714,18.522,50
2019-11-21 02:03:00,0.0,-2.9577,0.0,-1.5461,0.0,0.0,0.0079,0.0,0.0,-0.0021199999999999,0.0,0.3838199999999999,0.0,-3.3415,,18.746,18.546,50
2019-11-21 02:04:00,0.0,-2.8674,0.0,-1.4523,0.0,0.0,0.0074799999999999,0.0,0.0,-0.00636,0.0,0.4063999999999999,0.0,-3.2738,,18.781,18.592,50
2019-11-21 02:05:00,0.0,-2.89,0.0,-1.415,-1e-05,0.0,0.00762,-0.0021199999999999,0.0,-0.0042399999999999,0.0,0.42897,-1e-05,-3.3189,,18.824,18.674,50
2019-11-21 02:06:00,0.0,-2.8674,0.0,-1.4383,1e-05,0.0,0.0079,0.0021199999999999,0.0,-0.00636,0.0,0.4063999999999999,1e-05,-3.2738,,18.861,18.748,50
2019-11-21 02:07:00,0.0,-2.9125,0.0,-1.4656,-3e-05,0.0,0.00776,-0.0042399999999999,0.0,-0.00636,0.0,0.42897,-3e-05,-3.3414,,18.836,18.711,50
2019-11-21 02:08:00,0.0,-2.7996,0.0,-1.4384,-2e-05,0.0,0.00734,-0.0021199999999999,0.0,-0.00636,0.0,0.4967099999999999,-2e-05,-3.2963,,18.779,18.642,50
2019-11-21 02:09:00,0.0,-2.9577,0.0,-1.3936,-1e-05,0.0,0.0074799999999999,-0.0021199999999999,0.0,-0.0106,0.0,0.3838199999999999,-1e-05,-3.3414,,18.706,18.551,50
2019-11-21 02:10:00,0.0,-2.8448,0.0,-1.4425,-1e-05,0.0,0.00734,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.36124,-1e-05,-3.206,,18.655,18.463,50
2019-11-21 02:11:00,0.0,-2.7545,0.0,-1.4333,-7e-05,0.0,0.0079,-0.0084799999999999,0.0,-0.0042399999999999,0.0,0.42897,-7e-05,-3.1835,,18.649,18.421,50
2019-11-21 02:12:00,0.0,-2.8448,0.0,-1.4746,0.0,0.0,0.00762,0.0,0.0,-0.0084799999999999,0.0,0.47413,0.0,-3.3189,,18.657,18.423,50
2019-11-21 02:13:00,0.0,-2.8448,0.0,-1.5304,0.0,0.0,0.00734,0.0,0.0,-0.0042399999999999,0.0,0.3838199999999999,0.0,-3.2286,,18.679,18.492,50
2019-11-21 02:14:00,0.0,-2.8222,0.0,-1.5826,1e-05,0.0,0.00762,0.0021199999999999,-0.0001399999999999,-0.0084799999999999,0.0,0.5192799999999999,1e-05,-3.3415,,18.705,18.595,50
2019-11-21 02:15:00,0.0,-2.7545,0.0,-1.6349,0.0,0.0,0.0074799999999999,0.0,0.0,-0.0021199999999999,0.0,0.4967099999999999,0.0,-3.2512,,18.745,18.626,50
2019-11-21 02:16:00,0.0,-2.7319,0.0,-1.6418,-2e-05,0.0,0.00776,-0.0021199999999999,-0.0001399999999999,-0.0042399999999999,0.0,0.47413,-2e-05,-3.206,,18.776,18.646,50
2019-11-21 02:17:00,0.0,-2.6642,0.0,-1.6798,-2e-05,0.0,0.00804,-0.0021199999999999,0.0,-0.0021199999999999,0.0,0.3838099999999999,-2e-05,-3.048,,18.781,18.631,50
