measured_on,ac_current__588,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__584,ac_power__629,ac_power__752,ac_voltage__587,ac_voltage__632,ac_volts__757,ambient_temp__1333,ambient_temp__589,ambient_temp__634,ambient_temp__759,biased_mod2_leakage_na__1343,biased_mod2_mvshunt__1342,biased_mod2_voltage__1341,biased_mod3_leakage_na__1346,biased_mod3_mvshunt__1345,biased_mod3_voltage__1344,biased_mod4_leakage_na__1349,biased_mod4_mvshunt__1348,biased_mod4_voltage__1347,biased_mod5_leakage_na__1352,biased_mod5_mvshunt__1351,biased_mod5_voltage__1350,biased_mod6_mvshunt__1354,biased_mod6_voltage__1353,control_module_temp__1329,das_battery_voltage__595,das_battery_voltage__769,das_temp__594,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__586,dc_pos_current__754,dc_pos_voltage__585,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__583,dc_power__628,dc_power__751,dc_voltage__630,gh_irradiance__1328,inv_temp__661,inverter_temp_2__770,inverter_temp__593,inveter_temp__763,mod1_coulombs__1356,mod2_coulombs__1357,mod3_coulombs__1358,mod4_coulombs__1359,mod5_coulombs__1360,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__590,module_temp_1__760,module_temp_2__591,module_temp_2__761,module_temp_3__592,module_temp_3__762,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__582,poa_irradiance__750,power_factor__596,precipitation__4818,reflector_temp_1__638,relative_humidity__1334,unbiased_leakage_na__1340,unbiased_mppt_current__1336,unbiased_mppt_power__1337,unbiased_mppt_voltage__1335,unbiased_mvshunt__1339,unbiased_temp__1338,wetness_kohms__1330,wind_direction__1332,wind_speed__1331,system_id
2012-03-20 00:10:00,,,0.0,0.4516999999999999,-0.7454,,,-0.2936,,,0.0,,,,3.3345,,,,,,,,,,,,,,,,,14.028,,,16.179,,0.0102,0.0,,0.0,,-0.0106,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.965,,16.228,,0.3044,,,,,,,,,,-2.0159,,,,,,,,,,,,,,50
2012-03-20 00:11:00,,,0.0,0.5873,-0.4743,,,0.113,,,0.0,,,,3.2882,,,,,,,,,,,,,,,,,14.027,,,16.173,,0.0102,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.99,,16.242,,0.2492,,,,,,,,,,-2.0327,,,,,,,,,,,,,,50
2012-03-20 00:12:00,,,0.0,0.4969,-0.5421,,,-0.0451999999999999,,,0.0,,,,3.3906,,,,,,,,,,,,,,,,,14.028,,,16.173,,0.0102,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,16.019,,16.242,,0.2918999999999999,,,,,,,,,,-1.9655,,,,,,,,,,,,,,50
2012-03-20 00:13:00,,,0.0,0.7002,0.3161999999999999,,,1.0165,,,0.0,,,,3.4622,,,,,,,,,,,,,,,,,14.027,,,16.169,,0.0102,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,16.029,,16.224,,0.276,,,,,,,,,,-1.7471,,,,,,,,,,,,,,50
2012-03-20 00:14:00,,,0.0,0.5421,-0.1580999999999999,,,0.384,,,0.0,,,,3.3954,,,,,,,,,,,,,,,,,14.027,,,16.162,,0.0102,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,16.018,,16.204,,0.2349999999999999,,,,,,,,,,-1.8647,,,,,,,,,,,,,,50
2012-03-20 00:15:00,,,0.0,0.5421,-0.2711,,,0.2711,,,0.0,,,,3.2917,,,,,,,,,,,,,,,,,14.028,,,16.16,,0.0102,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,16.031,,16.203,,0.1786,,,,,,,,,,-1.9654,,,,,,,,,,,,,,50
2012-03-20 00:16:00,,,0.0,0.5421,-0.0677999999999999,,,0.4743,,,0.0,,,,3.1806,,,,,,,,,,,,,,,,,14.027,,,16.151,,0.01,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.989,,16.193,,0.1189,,,,,,,,,,-2.0159,,,,,,,,,,,,,,50
2012-03-20 00:17:00,,,0.0,0.4969,-0.2937,,,0.2033,,,0.0,,,,3.1997,,,,,,,,,,,,,,,,,14.027,,,16.15,,0.0102,0.0,,0.0,,0.0064,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.972,,16.195,,0.1729999999999999,,,,,,,,,,-1.9991,,,,,,,,,,,,,,50
2012-03-20 00:18:00,,,0.0,0.5421,0.0451999999999999,,,0.5873,,,0.0,,,,3.2259,,,,,,,,,,,,,,,,,14.028,,,16.146,,0.0102,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.939,,16.169,,0.1666999999999999,,,,,,,,,,-2.0159,,,,,,,,,,,,,,50
2012-03-20 00:19:00,,,0.0,0.5421,-0.1355,,,0.4066,,,0.0,,,,3.1807,,,,,,,,,,,,,,,,,14.027,,,16.139,,0.0102,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.914,,16.146,,0.1254,,,,,,,,,,-2.0495,,,,,,,,,,,,,,50
2012-03-20 00:20:00,,,0.0,0.5646999999999999,-0.0451999999999999,,,0.5194999999999999,,,0.0,,,,3.1622,,,,,,,,,,,,,,,,,14.026,,,16.135,,0.0102,0.0,,0.0,,-0.0064,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.885,,16.131,,0.0679,,,,,,,,,,-2.0159,,,,,,,,,,,,,,50
2012-03-20 00:21:00,,,0.0,0.4969,-0.1355,,,0.3614,,,0.0,,,,3.1155,,,,,,,,,,,,,,,,,14.028,,,16.127,,0.0102,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.887,,16.125,,0.01,,,,,,,,,,-2.0159,,,,,,,,,,,,,,50
2012-03-20 00:22:00,,,0.0,0.5194999999999999,-0.0677999999999999,,,0.4517999999999999,,,0.0,,,,3.086,,,,,,,,,,,,,,,,,14.028,,,16.127,,0.0102,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.873,,16.127,,-0.0270999999999999,,,,,,,,,,-2.1838,,,,,,,,,,,,,,50
2012-03-20 00:23:00,,,0.0,0.5194999999999999,-0.1580999999999999,,,0.3614,,,0.0,,,,3.1447,,,,,,,,,,,,,,,,,14.027,,,16.118,,0.0102,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.857,,16.105,,0.0182,,,,,,,,,,-2.2847,,,,,,,,,,,,,,50
2012-03-20 00:24:00,,,0.0,0.5194999999999999,0.0903999999999999,,,0.6099,,,0.0,,,,3.2903,,,,,,,,,,,,,,,,,14.029,,,16.116,,0.0102,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.872,,16.081,,0.0714,,,,,,,,,,-2.0495,,,,,,,,,,,,,,50
2012-03-20 00:25:00,,,0.0,0.6551,0.2937,,,0.9487,,,0.0,,,,3.2199,,,,,,,,,,,,,,,,,14.029,,,16.109,,0.0102,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.903,,16.1,,-0.0053,,,,,,,,,,-2.0159,,,,,,,,,,,,,,50
2012-03-20 00:26:00,,,0.0,0.5194999999999999,-0.2937,,,0.2258999999999999,,,0.0,,,,3.1603,,,,,,,,,,,,,,,,,14.029,,,16.104,,0.0102,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.965,,16.129,,-0.05,,,,,,,,,,-2.0159,,,,,,,,,,,,,,50
2012-03-20 00:27:00,,,0.0,0.5646999999999999,-0.1580999999999999,,,0.4066,,,0.0,,,,3.2,,,,,,,,,,,,,,,,,14.029,,,16.101,,0.0102,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.96,,16.128,,-0.0465,,,,,,,,,,-2.0495,,,,,,,,,,,,,,50
2012-03-20 00:28:00,,,0.0,0.5194999999999999,-0.1129,,,0.4066,,,0.0,,,,3.24,,,,,,,,,,,,,,,,,14.03,,,16.093,,0.0102,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.931,,16.095,,-0.0076,,,,,,,,,,-2.0327,,,,,,,,,,,,,,50
2012-03-20 00:29:00,,,0.0,0.5421,-0.0677999999999999,,,0.4743999999999999,,,0.0,,,,3.1526,,,,,,,,,,,,,,,,,14.029,,,16.09,,0.0102,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.88,,16.074,,-0.0606,,,,,,,,,,-2.016,,,,,,,,,,,,,,50
2012-03-20 00:30:00,,,0.0,0.5421,0.0903999999999999,,,0.6325,,,0.0,,,,3.1488,,,,,,,,,,,,,,,,,14.03,,,16.081,,0.0102,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.869,,16.061,,-0.0594999999999999,,,,,,,,,,-1.9823,,,,,,,,,,,,,,50
2012-03-20 00:31:00,,,0.0,0.5421,-0.1129,,,0.4292,,,0.0,,,,3.1157,,,,,,,,,,,,,,,,,14.03,,,16.08,,0.0102,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.851,,16.053,,-0.0067,,,,,,,,,,-1.9487,,,,,,,,,,,,,,50
2012-03-20 00:32:00,,,0.0,0.5196,-0.1807,,,0.3387999999999999,,,0.0,,,,3.1509,,,,,,,,,,,,,,,,,14.03,,,16.07,,0.01,0.0,,0.0,,-0.0085,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.833,,16.026,,-0.0102,,,,,,,,,,-1.9487,,,,,,,,,,,,,,50
2012-03-20 00:33:00,,,0.0,0.5873,-0.0903999999999999,,,0.497,,,0.0,,,,3.0663,,,,,,,,,,,,,,,,,14.031,,,16.07,,0.0102,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.825,,16.023,,-0.0148,,,,,,,,,,-1.932,,,,,,,,,,,,,,50
2012-03-20 00:34:00,,,0.0,0.5646999999999999,0.0903999999999999,,,0.6551,,,0.0,,,,3.0565,,,,,,,,,,,,,,,,,14.03,,,16.058,,0.0102,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.816,,16.017,,0.0305999999999999,,,,,,,,,,-1.9824,,,,,,,,,,,,,,50
2012-03-20 00:35:00,,,0.0,0.5421,-0.1355,,,0.4066,,,0.0,,,,3.1338,,,,,,,,,,,,,,,,,14.03,,,16.058,,0.0102,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.807,,16.009,,-0.0129999999999999,,,,,,,,,,-1.932,,,,,,,,,,,,,,50
2012-03-20 00:36:00,,,0.0,0.497,-0.497,,,0.0,,,0.0,,,,3.238,,,,,,,,,,,,,,,,,14.03,,,16.049,,0.0102,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.796,,15.992,,0.042,,,,,,,,,,-1.9488,,,,,,,,,,,,,,50
2012-03-20 00:37:00,,,0.0,0.5646999999999999,-0.497,,,0.0677999999999999,,,0.0,,,,3.272,,,,,,,,,,,,,,,,,14.029,,,16.046,,0.0102,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.787,,16.008,,0.1288999999999999,,,,,,,,,,-1.6296,,,,,,,,,,,,,,50
2012-03-20 00:38:00,,,0.0,0.7003,0.3614,,,1.0617,,,0.0,,,,3.3129,,,,,,,,,,,,,,,,,14.03,,,16.037,,0.0102,0.0,,0.0,,0.0064,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.784,,15.991,,0.2393,,,,,,,,,,-1.6128,,,,,,,,,,,,,,50
2012-03-20 00:39:00,,,0.0,0.5646999999999999,0.0451999999999999,,,0.6099,,,0.0,,,,3.3268,,,,,,,,,,,,,,,,,14.03,,,16.034,,0.0103,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.787,,15.998,,0.2572999999999999,,,,,,,,,,-1.3608,,,,,,,,,,,,,,50
2012-03-20 00:40:00,,,0.0,0.4066,-0.6551,,,-0.2485,,,0.0,,,,3.3089,,,,,,,,,,,,,,,,,14.031,,,16.024,,0.0102,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.773,,16.011,,0.2329,,,,,,,,,,-1.3272,,,,,,,,,,,,,,50
2012-03-20 00:41:00,,,0.0,0.6099,0.0451999999999999,,,0.6551,,,0.0,,,,3.176,,,,,,,,,,,,,,,,,14.032,,,16.021,,0.0102,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.769,,16.02,,0.2177999999999999,,,,,,,,,,-1.4112,,,,,,,,,,,,,,50
2012-03-20 00:42:00,,,0.0,0.5646999999999999,-0.3161999999999999,,,0.2485,,,0.0,,,,3.0914,,,,,,,,,,,,,,,,,14.031,,,16.012,,0.0102,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.777,,16.013,,0.2409999999999999,,,,,,,,,,-1.428,,,,,,,,,,,,,,50
2012-03-20 00:43:00,,,0.0,0.5873,0.1355,,,0.7228999999999999,,,0.0,,,,3.1112,,,,,,,,,,,,,,,,,14.033,,,16.007,,0.0102,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.777,,16.008,,0.2356,,,,,,,,,,-1.3104,,,,,,,,,,,,,,50
2012-03-20 00:44:00,,,0.0,0.5873,0.1355,,,0.7228999999999999,,,0.0,,,,3.0939,,,,,,,,,,,,,,,,,14.033,,,16.0,,0.0102,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.75,,15.988,,0.224,,,,,,,,,,-1.4448,,,,,,,,,,,,,,50
2012-03-20 00:45:00,,,0.0,0.5196,-0.0451999999999999,,,0.4743999999999999,,,0.0,,,,3.2335,,,,,,,,,,,,,,,,,14.033,,,15.994,,0.0102,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.709,,15.951,,0.2677999999999999,,,,,,,,,,-1.5121,,,,,,,,,,,,,,50
2012-03-20 00:46:00,,,0.0,0.5421,-0.1355,,,0.4066,,,0.0,,,,3.2357,,,,,,,,,,,,,,,,,14.032,,,15.989,,0.0102,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.701,,15.935,,0.2179,,,,,,,,,,-1.428,,,,,,,,,,,,,,50
2012-03-20 00:47:00,,,0.0,0.5196,-0.3163,,,0.2033,,,0.0,,,,3.2556,,,,,,,,,,,,,,,,,14.033,,,15.981,,0.0103,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.71,,15.953,,0.2326999999999999,,,,,,,,,,-1.4448,,,,,,,,,,,,,,50
2012-03-20 00:48:00,,,0.0,0.5196,-0.1807,,,0.3387999999999999,,,0.0,,,,3.1802,,,,,,,,,,,,,,,,,14.033,,,15.975,,0.0102,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.708,,15.97,,0.1343,,,,,,,,,,-1.4784,,,,,,,,,,,,,,50
2012-03-20 00:49:00,,,0.0,0.5646999999999999,-0.0677999999999999,,,0.497,,,0.0,,,,3.1485,,,,,,,,,,,,,,,,,14.031,,,15.966,,0.0102,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.708,,15.965,,0.1154,,,,,,,,,,-1.6128,,,,,,,,,,,,,,50
2012-03-20 00:50:00,,,0.0,0.6325,0.113,,,0.7455,,,0.0,,,,3.0875,,,,,,,,,,,,,,,,,14.032,,,15.962,,0.0102,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.723,,15.977,,0.0531,,,,,,,,,,-1.5625,,,,,,,,,,,,,,50
2012-03-20 00:51:00,,,0.0,0.5421,-0.1807,,,0.3614,,,0.0,,,,3.0234,,,,,,,,,,,,,,,,,14.033,,,15.954,,0.0102,0.0,,0.0,,0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.731,,15.991,,0.0286,,,,,,,,,,-1.6128,,,,,,,,,,,,,,50
2012-03-20 00:52:00,,,0.0,0.5421,0.0225999999999999,,,0.5646999999999999,,,0.0,,,,3.2541,,,,,,,,,,,,,,,,,14.033,,,15.949,,0.0103,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.727,,15.982,,0.1346,,,,,,,,,,-1.5121,,,,,,,,,,,,,,50
2012-03-20 00:53:00,,,0.0,0.5646999999999999,-0.4743999999999999,,,0.0903999999999999,,,0.0,,,,3.2519,,,,,,,,,,,,,,,,,14.033,,,15.943,,0.0102,0.0,,0.0,,-0.0085,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.714,,15.981,,0.1348999999999999,,,,,,,,,,-1.4281,,,,,,,,,,,,,,50
2012-03-20 00:54:00,,,0.0,0.6325,0.2937,,,0.9262,,,0.0,,,,3.1633,,,,,,,,,,,,,,,,,14.033,,,15.939,,0.0102,0.0,,0.0,,0.0064,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.719,,15.992,,0.084,,,,,,,,,,-1.4953,,,,,,,,,,,,,,50
2012-03-20 00:55:00,,,0.0,0.5873,-0.0225999999999999,,,0.5646999999999999,,,0.0,,,,2.9126,,,,,,,,,,,,,,,,,14.033,,,15.931,,0.0102,0.0,,0.0,,0.0041999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.741,,16.003,,0.0282999999999999,,,,,,,,,,-1.6129,,,,,,,,,,,,,,50
2012-03-20 00:56:00,,,0.0,0.5421,-0.2033,,,0.3387999999999999,,,0.0,,,,2.9203,,,,,,,,,,,,,,,,,14.033,,,15.925,,0.0102,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.743,,16.021,,-0.0022,,,,,,,,,,-1.6297,,,,,,,,,,,,,,50
2012-03-20 00:57:00,,,0.0,0.4743999999999999,-0.4517999999999999,,,0.0225999999999999,,,0.0,,,,3.0265,,,,,,,,,,,,,,,,,14.034,,,15.92,,0.0103,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,,0.0,,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,,,,,,15.731,,16.031,,0.0395,,,,,,,,,,-1.4953,,,,,,,,,,,,,,50
