measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2004-06-16 00:00:00,5.113,0.0,0.0,-14.571,114.541,17.989,0.0,159.501,0.0,159.314,0.0,0.0,0.137,23.767,24.239,24.916,0.0,0.0,-5.764,50
2004-06-16 00:15:00,5.119,0.0,0.0,-14.551,114.641,17.196,0.0,159.661,0.0,159.475,0.0,0.0,0.1439999999999999,23.658,23.884,24.532,0.0,0.0,-5.136,50
2004-06-16 00:30:00,5.123,0.0,0.0,-14.552,114.663,16.749,0.0,159.686,0.0,159.487,0.0,0.0,0.137,23.488,23.594,24.21,0.0,0.0,-4.516,50
2004-06-16 00:45:00,5.472,0.0,0.0,-15.521,122.436,17.091,0.0,170.513,0.0,170.309,0.0,0.0,0.1449999999999999,24.778,24.799,25.403,0.0,0.0,-5.621,50
2004-06-16 01:00:00,4.792,0.0,0.0,-13.556,107.171,14.491,0.0,149.243,0.0,149.071,0.0,0.0,0.128,21.446,21.404,21.939,0.0,0.0,-4.902,50
2004-06-16 01:15:00,5.137,0.0,0.0,-14.551,114.852,15.549,0.0,159.932,0.0,159.743,0.0,0.0,0.1419999999999999,22.817,22.65,23.228,0.0,0.0,-5.136,50
2004-06-16 01:30:00,5.141,0.0,0.0,-14.516,114.859,15.541,0.0,159.943,0.0,159.741,0.0,0.0,0.1489999999999999,22.679,22.465,22.983,0.0,0.0,-5.347,50
2004-06-16 01:45:00,5.146,0.0,0.0,-14.516,114.922,15.01,0.001,159.994,0.0,159.793,0.0,0.1599899999999999,0.165,22.502,22.161,22.724,0.0,0.0,-5.771,50
2004-06-16 02:00:00,5.148,0.0,0.0,-14.488,114.934,14.404,0.0,160.0,0.0,159.796,0.0,0.0,0.1459999999999999,22.316,22.001,22.483,0.0,0.0,-6.033,50
2004-06-16 02:15:00,5.148,0.0,0.0,-14.511,114.939,14.501,0.0,159.999,0.0,159.797,0.0,0.0,0.1419999999999999,22.097,21.807,22.233,0.0,0.0,-5.03,50
