measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,system_id
2019-04-12 00:00:00,0.0,-2.9106,0.0,0.4666,0.0016199999999999,0.0,0.00804,0.2013,0.0,0.0,0.0,0.29331,0.0016199999999999,-3.2039,,19.903,19.721,,50
2019-04-12 00:01:00,0.0,-2.7908,0.0,0.2901199999999999,0.00164,0.0,0.00781,0.21124,0.0,0.0,0.0,0.3540499999999999,0.00164,-3.1449,,19.897,19.698,,50
2019-04-12 00:02:00,0.0,-2.7301,0.0,0.2017599999999999,0.00161,0.0,0.0079,0.20341,0.0,0.0,0.0,0.38356,0.00161,-3.1136,,19.82,19.59,,50
2019-04-12 00:03:00,0.0,-2.9106,0.0,0.16098,0.0017799999999999,0.0,0.0081799999999999,0.21825,0.0,0.0,0.0,0.3158799999999999,0.0017799999999999,-3.2264,,19.666,19.443,,50
2019-04-12 00:04:00,0.0,-2.7752,0.0,0.0487799999999999,0.00177,0.0,0.00776,0.2288399999999999,0.0,0.0,0.0,0.38356,0.00177,-3.1588,,19.474,19.248,,50
2019-04-12 00:05:00,0.0,-2.7075,0.0,-0.0237799999999999,0.00199,0.0,0.00804,0.2479099999999999,0.0,0.0,0.0,0.42868,0.00199,-3.1362,,19.304,19.076,,50
2019-04-12 00:06:00,0.0,-2.9106,0.0,-0.0408299999999999,0.0021199999999999,0.0,0.00846,0.2500299999999999,0.0,0.0,0.0,0.3609999999999999,0.0021199999999999,-3.2716,,19.251,18.997,,50
2019-04-12 00:07:00,0.0,-2.7301,0.0,-0.1846899999999999,0.00189,0.0,0.00804,0.2351999999999999,0.0,0.0,0.0,0.3609999999999999,0.00189,-3.0911,,19.294,19.016,,50
2019-04-12 00:08:00,0.0,-2.9106,0.0,-0.19494,0.0019499999999999,0.0,0.0081799999999999,0.2394399999999999,0.0,0.0,0.0,0.3158799999999999,0.0019499999999999,-3.2264,,19.377,19.116,,50
2019-04-12 00:09:00,0.0,-3.1362,0.0,-0.1620399999999999,0.00192,0.0,0.0076099999999999,0.2521499999999999,0.0,0.0,0.0,0.22563,0.00192,-3.3618,,19.45,19.225,,50
