measured_on,ac_current__758,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1042,ac_power_1__767,ac_power_2__768,ac_power__1137,ac_power__752,ac_power_metered_kw__1040,ac_volts__757,ambient_temp__1053,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1136,dc_power__751,inv1_ac_power_kw__1043,inv1_dc_current__1045,inv1_dc_power__1134,inv1_dc_voltage__1044,inv1_temp__1046,inv2_ac_power_kw__1047,inv2_dc_current__1049,inv2_dc_power__1135,inv2_dc_voltage__1048,inv2_temp__1050,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp__1056,poa_irradiance__1055,poa_irradiance__750,poa_irradiance_refcell__1054,refcell_temp__1052,wind_speed__1051,system_id
2011-11-16 00:00:00,0.0,,,0.6777999999999998,-0.113,,0.5647999999999999,,0.0,,-1.626,14.077,14.382,0.0132999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,12.835,12.925,-3.1644,,,-1.2099,,,,50
2011-11-16 00:01:00,0.0,,,0.5838999999999999,-0.2503,,0.3337,,0.0,,-1.7461,14.075,14.346,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,12.814,12.888,-3.2389,,,-1.2409,,,,50
2011-11-16 00:02:00,0.0,,,0.6777999999999998,-0.0225999999999999,,0.6552,,0.0,,-1.7803,14.079,14.309,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,12.823,12.876,-3.331,,,-1.2099,,,,50
2011-11-16 00:03:00,0.0,,,0.5422,-0.1807,,0.3614999999999999,,0.0,,-1.8398,14.08,14.272,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,12.838,12.873,-3.4106,,,-1.3443,,,,50
2011-11-16 00:04:00,0.0,,,0.5422,-0.2485,,0.2937,,0.0,,-1.8566,14.08,14.246,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,12.878,12.892,-3.4948,,,-1.5796,,,,50
2011-11-16 00:05:00,0.0,,,0.5874,0.3163,,0.9037,,0.0,,-1.837,14.08,14.21,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,12.886,12.881,-3.549,,,-1.4788,,,,50
2011-11-16 00:06:00,0.0,,,0.5874,0.1356,,0.7229999999999999,,0.0,,-1.8703,14.082,14.18,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,12.909,12.889,-3.6458,,,-1.5124,,,,50
2011-11-16 00:07:00,0.0,,,0.5196,-0.4744999999999999,,0.0451999999999999,,0.0,,-1.9441,14.083,14.149,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,12.958,12.92,-3.6972,,,-1.6132,,,,50
2011-11-16 00:08:00,0.0,,,0.6099999999999999,0.0451999999999999,,0.6552,,0.0,,-1.9627,14.084,14.117,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.007,12.958,-3.7737,,,-1.6132,,,,50
2011-11-16 00:09:00,0.0,,,0.5647999999999999,0.0,,0.5647999999999999,,0.0,,-2.0154,14.084,14.087,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.052,12.994,-3.7841,,,-1.6132,,,,50
2011-11-16 00:10:00,0.0,,,0.5874,0.2258999999999999,,0.8134,,0.0,,-1.9409,14.086,14.055,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.076,12.999,-3.8105,,,-1.5797,,,,50
2011-11-16 00:11:00,0.0,,,0.6326,0.1356,,0.7681999999999999,,0.0,,-1.8796,14.087,14.025,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.067,13.0,-3.7912,,,-1.4789,,,,50
2011-11-16 00:12:00,0.0,,,0.5423,0.1582,,0.7004,,0.0,,-1.9019,14.089,13.994,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.057,12.976,-3.7991,,,-1.378,,,,50
2011-11-16 00:13:00,0.0,,,0.6100999999999999,0.3163,,0.9264,,0.0,,-1.932,14.089,13.967,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.035,12.943,-3.8355,,,-1.378,,,,50
2011-11-16 00:14:00,0.0,,,0.5197,-0.3163,,0.2034,,0.0,,-1.9975,14.09,13.938,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.003,12.922,-3.8748,,,-1.3949,,,,50
2011-11-16 00:15:00,0.0,,,0.5648999999999998,0.0677999999999999,,0.6327,,0.0,,-2.0728,14.09,13.91,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.002,12.911,-3.9542,,,-1.5461,,,,50
2011-11-16 00:16:00,0.0,,,0.6100999999999999,0.4293,,1.0395,,0.0,,-2.0709,14.091,13.882,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,37.222,13.034,12.914,-3.9758,,,-1.5965,,,,50
2011-11-16 00:17:00,0.0,,,0.5197,-0.3614999999999999,,0.1582,,0.0,,-2.0676,14.092,13.857,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.073,12.939,-4.0519,,,-1.6133,,,,50
2011-11-16 00:18:00,0.0,,,0.5875,0.113,,0.7005,,0.0,,-2.0886,14.093,13.831,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.105,12.963,-4.1815,,,-1.5629,,,,50
2011-11-16 00:19:00,0.0,,,0.4970999999999999,-0.4293,,0.0677999999999999,,0.0,,-2.1006,14.094,13.804,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.125,12.991,-4.2326,,,-1.6134,,,,50
2011-11-16 00:20:00,0.0,,,0.6100999999999999,0.113,,0.7230999999999999,,0.0,,-2.0706,14.094,13.778,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.128,12.993,-4.2369,,,-1.6134,,,,50
2011-11-16 00:21:00,0.0,,,0.4293,-0.7005,,-0.2712,,0.0,,-2.0843,14.096,13.754,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.126,12.977,-4.2561,,,-1.5965,,,,50
2011-11-16 00:22:00,0.0,,,0.6327,0.1356,,0.7682999999999999,,0.0,,-2.1857,14.095,13.732,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.103,12.966,-4.2997,,,-1.4621,,,,50
2011-11-16 00:23:00,0.0,,,0.6327,0.113,,0.7457,,0.0,,-2.1628,14.096,13.707,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.074,12.95,-4.3659,,,-1.4621,,,,50
2011-11-16 00:24:00,0.0,,,0.6779,-0.226,,0.4519,,0.0,,-2.1899,14.096,13.683,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.051,12.937,-4.4064,,,-1.4285,,,,50
2011-11-16 00:25:00,0.0,,,0.5423,0.0451999999999999,,0.5875,,0.0,,-2.1574,14.097,13.662,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.044,12.916,-4.398,,,-1.3109,,,,50
2011-11-16 00:26:00,0.0,,,0.6779,0.0,,0.6779,,0.0,,-2.1776,14.098,13.64,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.054,12.914,-4.363,,,-1.2605,,,,50
2011-11-16 00:27:00,0.0,,,0.4744999999999999,-0.7230999999999999,,-0.2485999999999999,,0.0,,-2.286,14.099,13.616,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.076,12.92,-4.3947,,,-1.3445,,,,50
2011-11-16 00:28:00,0.0,,,0.4970999999999999,-0.113,,0.3841,,0.0,,-2.2663,14.099,13.598,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.086,12.921,-4.4077,,,-1.4454,,,,50
2011-11-16 00:29:00,0.0,,,0.5423,-0.3615999999999999,,0.1807999999999999,,0.0,,-2.3089,14.1,13.577,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.084,12.915,-4.4507,,,-1.4286,,,,50
2011-11-16 00:30:00,0.0,,,0.6779,0.0677999999999999,,0.7457,,0.0,,-2.3469,14.101,13.559,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.083,12.9,-4.4754,,,-1.5463,,,,50
2011-11-16 00:31:00,0.0,,,0.6327,-0.2938,,0.339,,0.0,,-2.2981,14.101,13.544,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.092,12.897,-4.4428,,,-1.5967,,,,50
2011-11-16 00:32:00,0.0,,,0.8135,-0.0903999999999999,,0.7230999999999999,,0.0,,-2.2133,14.101,13.523,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.064,12.878,-4.4276,,,-1.3446,,,,50
2011-11-16 00:33:00,0.0,,,0.5423,-0.4293,,0.113,,0.0,,-2.3194,14.101,13.505,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,13.011,12.845,-4.5189,,,-1.2269,,,,50
2011-11-16 00:34:00,0.0,,,0.6327,0.0225999999999999,,0.6552999999999999,,0.0,,-2.3347,14.101,13.489,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,12.964,12.814,-4.4767,,,-1.4286,,,,50
2011-11-16 00:35:00,0.0,,,0.5197,-0.6779,,-0.1582,,0.0,,-2.3106,14.103,13.467,0.0135999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,12.943,12.78,-4.5131,,,-1.2606,,,,50
2011-11-16 00:36:00,0.0,,,0.7230999999999999,0.226,,0.9491,,0.0,,-2.3513,14.103,13.448,0.0135999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,-99999.0,12.939,12.77,-4.5444,,,-1.2606,,,,50
