measured_on,ac_power_1__767,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2008-10-08 00:00:00,-0.063,0.382,0.0,12.019,0.006,0.027,0.0,0.008,0.0,0.00016,0.0,19.245,19.277,20.245,0.0,0.0,-5.471,50
2008-10-08 00:15:00,-0.063,0.382,0.0,12.454,0.006,0.0179999999999999,0.0,0.008,0.0,0.00011,0.0,19.289,19.276,20.236,0.0,0.0,-5.027,50
2008-10-08 00:30:00,-0.063,0.382,0.0,12.057,0.006,0.01,0.0,0.007,0.0,6e-05,0.0,19.297,19.315,20.117,0.0,0.0,-6.08,50
2008-10-08 00:45:00,-0.063,0.382,0.0,12.213,0.006,0.012,0.0,0.007,0.0,7e-05,0.0,19.074,19.153,20.004,0.0,0.0,-5.538,50
2008-10-08 01:00:00,-0.063,0.383,0.0,13.978,0.006,0.023,0.001,0.008,1e-05,0.0001399999999999,0.0,19.169,19.227,20.035,0.0,0.0,-4.108,50
2008-10-08 01:15:00,-0.063,0.383,0.0,16.033,0.006,0.032,0.001,0.0089999999999999,1e-05,0.00019,0.0,19.352,19.355,20.3,0.0,0.0,-3.165,50
2008-10-08 01:30:00,-0.063,0.382,0.0,17.223,0.006,0.0369999999999999,0.0,0.007,0.0,0.00022,0.0,19.347,19.347,20.518,0.0,0.0,-4.288,50
2008-10-08 01:45:00,-0.063,0.381,0.0,17.068,0.006,0.034,0.0,0.007,0.0,0.0002,0.0,19.28,19.273,20.707,0.0,0.0,-5.31,50
2008-10-08 02:00:00,-0.063,0.381,0.0,16.934,0.006,0.024,0.001,0.008,1e-05,0.0001399999999999,0.0,19.244,19.258,20.846,0.0,0.0,-5.276,50
2008-10-08 02:15:00,-0.063,0.381,0.0,16.561,0.006,0.029,0.0,0.007,0.0,0.00017,0.0,19.32,19.338,20.906,0.0,0.0,-5.573,50
2008-10-08 02:30:00,-0.063,0.381,0.0,16.441,0.006,0.029,0.0,0.008,0.0,0.00017,0.0,19.252,19.268,21.024,0.0,0.0,-5.17,50
2008-10-08 02:45:00,-0.063,0.381,0.0,15.656,0.006,0.0219999999999999,0.0,0.008,0.0,0.0001299999999999,0.0,19.264,19.285,21.1,0.0,0.0,-6.043,50
2008-10-08 03:00:00,-0.063,0.382,0.0,15.414,0.006,0.0299999999999999,0.0,0.007,0.0,0.00018,0.0,19.21,19.261,21.075,0.0,0.0,-5.772,50
2008-10-08 03:15:00,-0.063,0.381,0.0,15.803,0.005,0.024,0.0,0.007,0.0,0.00012,0.0,19.151,19.193,20.96,0.0,0.0,-5.694,50
2008-10-08 03:30:00,-0.063,0.382,0.0,16.054,0.006,0.0219999999999999,0.0,0.007,0.0,0.0001299999999999,0.0,19.09,19.109,20.95,0.0,0.0,-5.503,50
2008-10-08 03:45:00,-0.063,0.386,0.0,15.221,0.006,0.0179999999999999,0.0,0.007,0.0,0.00011,0.0,19.206,19.198,21.036,0.0,0.0,-6.686,50
2008-10-08 04:00:00,-0.063,0.398,0.0,14.677,0.006,0.021,0.0,0.007,0.0,0.0001299999999999,0.0,19.176,19.19,21.041,0.0,0.0,-7.345,50
2008-10-08 04:15:00,0.007,0.574,0.0,13.498,0.006,0.0179999999999999,0.0,0.008,0.0,0.00011,0.0,19.142,19.187,20.841,0.0,0.0,-6.084,50
2008-10-08 04:30:00,0.034,0.5849999999999999,0.0,13.555,0.006,0.019,0.0,0.007,0.0,0.00011,0.0,18.953,19.043,20.562,0.0,0.0,-5.982,50
2008-10-08 04:45:00,-0.063,0.433,0.0,14.042,0.006,0.0179999999999999,0.0,0.007,0.0,0.00011,0.0,18.999,19.066,20.472,0.0,0.0,-5.921,50
2008-10-08 05:00:00,0.0219999999999999,0.5929999999999999,0.0,13.563,0.006,0.032,0.0,0.007,0.0,0.00019,0.0,18.936,19.035,20.363,0.0,0.0,-6.359,50
2008-10-08 05:15:00,-0.017,0.541,0.0,13.327,0.006,0.202,0.0,0.008,0.0,0.0012099999999999,0.001,18.91,19.023,20.233,0.0,0.0,-5.581,50
2008-10-08 05:30:00,-0.0599999999999999,0.435,0.0,14.745,0.006,3.42,0.0,2.53,0.0,0.02052,0.021,18.955,18.999,20.272,0.0,0.0,-5.75,50
2008-10-08 05:45:00,-0.1019999999999999,0.378,0.0,14.997,0.007,47.917,0.0,47.08,0.0,0.33542,0.382,19.018,19.012,20.411,0.0,0.0,-5.495,50
2008-10-08 06:00:00,-1.099,-1.661,0.0,14.571,0.047,167.765,0.019,168.731,3.20589,7.88496,11.615,19.039,19.08,20.482,0.0,0.0,0.529,50
2008-10-08 06:15:00,118.604,236.428,0.0,14.429,0.689,214.064,0.64,223.017,142.73088,147.4901,292.202,19.174,19.266,20.484,0.0,0.0,55.24,50
2008-10-08 06:30:00,448.189,888.4819999999999,0.0,14.903,2.146,230.983,2.147,232.731,499.67346,495.68952,996.528,19.743,19.756,20.485,0.0,0.0,167.388,50
2008-10-08 06:45:00,785.695,1554.515,0.0,16.988,3.643,232.863,3.636,236.936,861.4992999999998,848.31991,1709.309,23.683,22.774,20.579,0.0,0.0,271.255,50
2008-10-08 07:00:00,1066.308,2111.636,0.0,17.193,4.938,231.817,4.943,235.113,1162.16356,1144.71235,2306.754,28.727,27.214,20.812,0.0,0.0,357.422,50
2008-10-08 07:15:00,1161.841,2297.929,0.0,16.893,5.457,227.718,5.438,232.779,1265.8522,1242.65713,2506.545,30.876,29.432,20.924,0.0,0.0,386.517,50
2008-10-08 07:30:00,1234.153,2442.349,0.0,17.156,5.821,227.067,5.704,235.728,1344.59251,1321.75701,2664.174,32.262,30.797,21.195,0.0,0.0,408.723,50
2008-10-08 07:45:00,1729.195,3427.373,0.0,17.643,8.239,225.67,8.276,227.988,1886.82869,1859.29513,3743.76,34.811,33.801,21.55,0.0,0.0,591.169,50
2008-10-08 08:00:00,1896.752,3764.186,0.0,18.663,9.308,219.731,9.316,222.353,2071.44055,2045.25615,4116.108,36.769,35.796,21.931,0.0,0.0,662.704,50
2008-10-08 08:15:00,2071.392,4113.019,0.0,19.614,10.272,216.532,10.248,219.599,2250.45055,2224.2167,4473.952,37.489,34.919,22.33,0.0,0.0,727.5309999999998,50
2008-10-08 08:30:00,2193.975,4363.612,0.0,20.397,11.177,211.038,11.141,213.887,2382.91507,2358.77173,4740.49,39.232,36.192,22.728,0.0,0.0,788.428,50
2008-10-08 08:45:00,2278.297,4539.788,0.0,20.882,11.901,206.444,11.932,207.12,2471.35584,2456.89004,4927.457,40.304,37.181,23.076,0.0,0.0,844.292,50
2008-10-08 09:00:00,2356.655,4667.302,0.0,21.326,12.381,206.237,12.52,204.704,2562.89408,2553.4203,5113.269,41.079,38.018,23.443,0.0,0.0,897.1789999999999,50
