measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2013-01-13 00:00:00,0.0,0.8846,0.1361,1.0207,0.0,-15.665,,,,14.539,,-1.5217,0.0238,0.210644,0.0,0.0020999999999999,0.0,0.0050133271999999,0.0050133271999999,,,,,0.0,-99999.0,-2.1739,-2.8539,-11.798,-1.6025,,,,50
2013-01-13 00:01:00,0.0,0.9422,0.4187,1.3609,0.0,-15.798,,,,14.536,,-1.5363,0.0241,0.210644,0.0,0.002,0.0,0.0050765204,0.0050765204,,,,,0.0,-99999.0,-2.2403,-2.8964,-10.902,-1.7595,,,,50
2013-01-13 00:02:00,0.0,0.8392,0.0454,0.8846,0.0,-15.861,,,,14.539,,-1.5506,0.024,0.210644,0.0,0.0,0.0,0.0050554559999999,0.0050554559999999,,,,,0.0,-99999.0,-2.2899,-2.9788,-9.5393,-1.8218,,,,50
2013-01-13 00:03:00,0.0,0.9526,0.2041,1.1568,0.0,-15.917,,,,14.54,,-1.5637,0.0238,0.210644,0.0,-0.0020999999999999,0.0,0.0050133271999999,0.0050133271999999,,,,,0.0,-99999.0,-2.3199,-3.0213,-11.946,-1.8219,,,,50
2013-01-13 00:04:00,0.0,0.7258,0.0227,0.7485,0.0,-15.976,,,,14.539,,-1.5777,0.0241,0.210644,0.0,0.0,0.0,0.0050765204,0.0050765204,,,,,0.0,-99999.0,-2.3441,-3.0918,-8.3199,-1.8893,,,,50
2013-01-13 00:05:00,0.0,0.8392,0.0,0.8392,0.0,-16.0,,,,14.54,,-1.5908,0.0238,0.210644,0.0,0.0,0.0,0.0050133271999999,0.0050133271999999,,,,,0.0,-99999.0,-2.3646,-3.1599,-7.684199999999999,-1.9231,,,,50
2013-01-13 00:06:00,0.0,1.0887,0.5444,1.6331,0.0,-15.973,,,,14.541,,-1.6018,0.0238,0.210644,0.0,0.0020999999999999,0.0,0.0050133271999999,0.0050133271999999,,,,,0.0,-99999.0,-2.3719,-3.1416,-12.292,-1.8387,,,,50
2013-01-13 00:07:00,0.0,0.8165,-0.1361,0.6804999999999999,0.0,-15.982,,,,14.541,,-1.6193,0.0241,0.210644,0.0,0.0,0.0,0.0050765204,0.0050765204,,,,,0.0,-99999.0,-2.3792,-3.0844,-6.6375,-1.8219,,,,50
2013-01-13 00:08:00,0.0,0.6124,-0.2268,0.3856,0.0,-15.978,,,,14.542,,-1.6311,0.0241,0.210644,0.0,-0.0043,0.0,0.0050765204,0.0050765204,,,,,0.0,-99999.0,-2.3647,-3.012,-4.8657,-1.7544,,,,50
2013-01-13 00:09:00,0.0,0.8619,0.8165,1.6784,0.0,-15.927,,,,14.54,,-1.6429,0.024,0.210644,0.0,0.0043,0.0,0.0050554559999999,0.0050554559999999,,,,,0.0,13.116,-2.3261,-2.9931,-11.484,-1.7207,,,,50
2013-01-13 00:10:00,0.0,0.7031,0.0454,0.7485,0.0,-15.904,,,,14.541,,-1.6587,0.0241,0.210644,0.0,-0.0064,0.0,0.0050765204,0.0050765204,,,,,0.0,-99999.0,-2.2928,-2.9737,-5.8755,-1.6364,,,,50
2013-01-13 00:11:00,0.0,0.8392,-0.0454,0.7938,0.0,-15.91,,,,14.541,,-1.6709,0.0241,0.210644,0.0,0.0,0.0,0.0050765204,0.0050765204,,,,,0.0,-99999.0,-2.2758,-2.9567,-10.196,-1.6195,,,,50
