measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-09-29 00:00:00,0.0,0.4512999999999999,0.0,0.4512999999999999,0.0,13.57,,,,13.896,,20.481,0.0067999999999999,0.52661,0.0,0.0,0.0,0.003580948,0.003580948,,,,,0.0,-99999.0,19.344,19.071,10.049,-1.7284,,,,50
2012-09-29 00:01:00,0.0,0.3836,-0.5414999999999999,-0.1579,0.0,13.535,,,,13.893,,20.481,0.0067999999999999,0.541656,0.0,0.0,0.0,0.0036832608,0.0036832608,,,,,0.0,-99999.0,19.444,19.166,10.032,-1.7451,,,,50
2012-09-29 00:02:00,0.0,0.2707999999999999,-0.5189,-0.2482,0.0,13.501,,,,13.897,,20.481,0.0067999999999999,0.52661,0.0,0.0,0.0,0.003580948,0.003580948,,,,,0.0,-99999.0,19.526,19.278,10.018,-1.7451,,,,50
2012-09-29 00:03:00,0.0,0.4287,-0.0676999999999999,0.3609999999999999,0.0,13.478,,,,13.896,,20.481,0.0067999999999999,0.511564,0.0,0.0,0.0,0.0034786352,0.0034786352,,,,,0.0,-99999.0,19.602,19.346,10.047,-1.7955,,,,50
2012-09-29 00:04:00,0.0,0.3836,-0.1353999999999999,0.2482,0.0,13.47,,,,13.896,,20.481,0.0067999999999999,0.52661,0.0,0.0,0.0,0.003580948,0.003580948,,,,,0.0,-99999.0,19.621,19.355,10.064,-1.5941,,,,50
2012-09-29 00:05:00,0.0,0.4061,-0.2255999999999999,0.1804999999999999,0.0,13.389,,,,13.895,,20.481,0.0067999999999999,0.511564,0.0,0.0,0.0,0.0034786352,0.0034786352,,,,,0.0,-99999.0,19.448,19.178,9.9849,-1.5941,,,,50
2012-09-29 00:06:00,0.0,0.4061,-0.1579,0.2482,0.0,13.295,,,,13.896,,20.481,0.0067999999999999,0.511564,0.0,0.0,0.0,0.0034786352,0.0034786352,,,,,0.0,-99999.0,19.33,19.048,9.874300000000002,-1.7787,,,,50
2012-09-29 00:07:00,0.0,0.3836,-0.2482,0.1353999999999999,0.0,13.202,,,,13.896,,20.481,0.0067999999999999,0.511564,0.0,0.0,0.0,0.0034786352,0.0034786352,,,,,0.0,-99999.0,19.342,19.043,9.8025,-1.8123,,,,50
2012-09-29 00:08:00,0.0,0.4287,-0.2707999999999999,0.1579,0.0,13.118,,,,13.896,,20.477,0.0067999999999999,0.511564,0.0,0.0,0.0,0.0034786352,0.0034786352,,,,,0.0,-99999.0,19.413,19.134,9.6724,-1.9129,,,,50
2012-09-29 00:09:00,0.0,0.3383999999999999,-0.1804999999999999,0.1579,0.0,13.035,,,,13.894,,20.472,0.0067999999999999,0.511564,0.0,0.0,0.0,0.0034786352,0.0034786352,,,,,0.0,-99999.0,19.497,19.225,9.5957,-2.0304,,,,50
2012-09-29 00:10:00,0.0,0.3836,-0.1579,0.2255999999999999,0.0,12.964,,,,13.896,,20.469,0.0067999999999999,0.511564,0.0,0.0,0.0,0.0034786352,0.0034786352,,,,,0.0,-99999.0,19.525,19.273,9.5292,-2.0472,,,,50
2012-09-29 00:11:00,0.0,0.3609999999999999,-0.2933,0.0676999999999999,0.0,12.9,,,,13.895,,20.468,0.0067999999999999,0.511564,0.0,0.0,0.0,0.0034786352,0.0034786352,,,,,0.0,-99999.0,19.554,19.325,9.5083,-2.0807,,,,50
2012-09-29 00:12:00,0.0,0.4061,-0.2031,0.2031,0.0,12.843,,,,13.896,,20.468,0.0067999999999999,0.511564,0.0,0.0,0.0,0.0034786352,0.0034786352,,,,,0.0,-99999.0,19.562,19.261,9.4836,-1.9465,,,,50
2012-09-29 00:13:00,0.0,0.3383999999999999,-0.1353999999999999,0.2031,0.0,12.821,,,,13.895,,20.468,0.0067999999999999,0.511564,0.0,0.0,0.0,0.0034786352,0.0034786352,,,,,0.0,-99999.0,19.521,19.131,9.468,-1.9633,,,,50
2012-09-29 00:14:00,0.0,0.3383999999999999,-0.0676999999999999,0.2707999999999999,0.0,12.768,,,,13.896,,20.468,0.0067999999999999,0.541656,0.0,0.0,0.0,0.0036832608,0.0036832608,,,,,0.0,-99999.0,19.526,19.134,9.4077,-1.9297,,,,50
2012-09-29 00:15:00,0.0,0.3383999999999999,-0.3159,0.0225999999999999,0.0,12.744,,,,13.896,,20.468,0.0067999999999999,0.541656,0.0,0.0,0.0,0.0036832608,0.0036832608,,,,,0.0,-99999.0,19.558,19.173,9.2902,-2.0807,,,,50
2012-09-29 00:16:00,0.0,0.3609999999999999,-0.1579,0.2031,0.0,12.724,,,,13.895,,20.468,0.0066,0.541656,0.0,0.0,0.0,0.0035749295999999,0.0035749295999999,,,,,0.0,-99999.0,19.576,19.224,9.1909,-2.215,,,,50
2012-09-29 00:17:00,0.0,0.3836,-0.2482,0.1353999999999999,0.0,12.659,,,,13.895,,20.468,0.0067999999999999,0.541656,0.0,0.0,0.0,0.0036832608,0.0036832608,,,,,0.0,-99999.0,19.567,19.24,9.1022,-2.3828,,,,50
2012-09-29 00:18:00,0.0,0.3836,-0.2482,0.1353999999999999,0.0,12.622,,,,13.895,,20.468,0.0067999999999999,0.541656,0.0,0.0,0.0,0.0036832608,0.0036832608,,,,,0.0,-99999.0,19.518,19.217,9.0192,-2.5003,,,,50
2012-09-29 00:19:00,0.0,0.3609999999999999,-0.1128,0.2482,0.0,12.557,,,,13.896,,20.467,0.0067999999999999,0.52661,0.0,0.0,0.0,0.003580948,0.003580948,,,,,0.0,-99999.0,19.512,19.194,8.9311,-2.4499,,,,50
2012-09-29 00:20:00,0.0,0.4061,-0.1579,0.2482,0.0,12.49,,,,13.896,,20.46,0.0067999999999999,0.52661,0.0,0.0,0.0,0.003580948,0.003580948,,,,,0.0,-99999.0,19.395,19.076,8.9007,-2.2821,,,,50
2012-09-29 00:21:00,0.0,0.3836,-0.2255999999999999,0.1579,0.0,12.536,,,,13.895,,20.457,0.0067999999999999,0.541656,0.0,0.0,0.0,0.0036832608,0.0036832608,,,,,0.0,-99999.0,19.301,19.019,8.966599999999998,-2.215,,,,50
2012-09-29 00:22:00,0.0,0.3836,-0.2255999999999999,0.1579,0.0,12.539,,,,13.896,,20.456,0.0067999999999999,0.556702,0.0,0.0,0.0,0.0037855736,0.0037855736,,,,,0.0,-99999.0,19.332,19.048,8.9517,-2.215,,,,50
2012-09-29 00:23:00,0.0,0.3609999999999999,-0.1353999999999999,0.2255999999999999,0.0,12.511,,,,13.896,,20.456,0.0067999999999999,0.556702,0.0,0.0,0.0,0.0037855736,0.0037855736,,,,,0.0,-99999.0,19.375,19.058,8.8952,-2.215,,,,50
2012-09-29 00:24:00,0.0,0.3383999999999999,-0.3836,-0.0451,0.0,12.538,,,,13.896,,20.456,0.0066,0.556702,0.0,0.0,0.0,0.0036742331999999,0.0036742331999999,,,,,0.0,-99999.0,19.39,19.069,8.801,-2.215,,,,50
2012-09-29 00:25:00,0.0,0.4738,-0.0903,0.3836,0.0,12.536,,,,13.897,,20.456,0.0067999999999999,0.52661,0.0,0.0,0.0,0.003580948,0.003580948,,,,,0.0,-99999.0,19.424,19.108,8.721999999999998,-2.2485,,,,50
2012-09-29 00:26:00,0.0,0.4512999999999999,0.3159,0.7671,0.0,12.49,,,,13.897,,20.45,0.0066,0.52661,0.0,0.0,0.0,0.0034756259999999,0.0034756259999999,,,,,0.0,-99999.0,19.431,19.132,8.677099999999998,-2.2821,,,,50
2012-09-29 00:27:00,0.0,0.3836,0.0676999999999999,0.4512999999999999,0.0,12.43,,,,13.896,,20.443,0.0067999999999999,0.511564,0.0,0.0,0.0,0.0034786352,0.0034786352,,,,,0.0,-99999.0,19.376,19.113,8.622999999999998,-2.2318,,,,50
2012-09-29 00:28:00,0.0,0.3836,-0.5641,-0.1804999999999999,0.0,12.396,,,,13.897,,20.443,0.0067999999999999,0.511564,0.0,0.0,0.0,0.0034786352,0.0034786352,,,,,0.0,-99999.0,19.32,19.062,8.5432,-2.3324,,,,50
2012-09-29 00:29:00,0.0,0.5189,0.4287,0.9476,0.0,12.381,,,,13.897,,20.443,0.0067999999999999,0.511564,0.0,0.0,0.0,0.0034786352,0.0034786352,,,,,0.0,33.563,19.302,19.036,8.494,-2.2485,,,,50
2012-09-29 00:30:00,0.0,0.4287,0.3159,0.7446,0.0,12.372,,,,13.897,,20.442,0.0066,0.511564,0.0,0.0,0.0,0.0033763223999999,0.0033763223999999,,,,,0.0,-99999.0,19.369,19.117,8.441499999999998,-2.4667,,,,50
2012-09-29 00:31:00,0.0,0.3383999999999999,-0.0903,0.2482,0.0,12.369,,,,13.895,,20.431,0.0067999999999999,0.511564,0.0,0.0,0.0,0.0034786352,0.0034786352,,,,,0.0,-99999.0,19.392,19.146,8.3613,-2.6177,,,,50
2012-09-29 00:32:00,0.0,0.2933,-0.3159,-0.0225999999999999,0.0,12.462,,,,13.897,,20.431,0.0067999999999999,0.511564,0.0,0.0,0.0,0.0034786352,0.0034786352,,,,,0.0,-99999.0,19.384,19.128,8.32,-2.5506,,,,50
2012-09-29 00:33:00,0.0,0.4061,-0.2255999999999999,0.1804999999999999,0.0,12.468,,,,13.896,,20.431,0.0067999999999999,0.496518,0.0,0.0,0.0,0.0033763223999999,0.0033763223999999,,,,,0.0,-99999.0,19.302,18.988,8.307299999999998,-2.366,,,,50
2012-09-29 00:34:00,0.0,0.4738,-0.4512999999999999,0.0225999999999999,0.0,12.537,,,,13.897,,20.427,0.0067999999999999,0.511564,0.0,0.0,0.0,0.0034786352,0.0034786352,,,,,0.0,-99999.0,19.263,18.898,8.3131,-2.1814,,,,50
2012-09-29 00:35:00,0.0,0.4738,-0.2707999999999999,0.2031,0.0,12.613,,,,13.897,,20.418,0.0067999999999999,0.496518,0.0,0.0,0.0,0.0033763223999999,0.0033763223999999,,,,,0.0,-99999.0,19.277,18.911,8.3498,-1.9968,,,,50
2012-09-29 00:36:00,0.0,0.4738,0.0903,0.5641,0.0,12.859,,,,13.897,,20.418,0.0067999999999999,0.496518,0.0,0.0,0.0,0.0033763223999999,0.0033763223999999,,,,,0.0,-99999.0,19.348,18.982,8.384,-1.8962,,,,50
2012-09-29 00:37:00,0.0,0.4964,0.6318,1.1281,0.0,13.113,,,,13.897,,20.418,0.0066,0.481472,0.0,0.0,0.0,0.0031777151999999,0.0031777151999999,,,,,0.0,26.502,19.438,19.081,8.4818,-1.8123,,,,50
2012-09-29 00:38:00,0.0,0.5414999999999999,0.3609999999999999,0.9025,0.0,13.305,,,,13.897,,20.411,0.0064,0.466426,0.0,0.0,0.0,0.0029851264,0.0029851264,,,,,0.0,35.472,19.514,19.171,8.6402,-1.7116,,,,50
2012-09-29 00:39:00,0.0,0.4061,-0.5189,-0.1128,0.0,13.423,,,,13.897,,20.406,0.0067999999999999,0.466426,0.0,0.0,0.0,0.0031716968,0.0031716968,,,,,0.0,-99999.0,19.557,19.224,8.752499999999998,-1.4599,,,,50
2012-09-29 00:40:00,0.0,0.3836,0.4738,0.8574,0.0,13.42,,,,13.896,,20.406,0.0067999999999999,0.466426,0.0,0.0,0.0,0.0031716968,0.0031716968,,,,,0.0,29.315,19.565,19.238,8.850899999999998,-1.4095,,,,50
2012-09-29 00:41:00,0.0,0.4738,-0.1128,0.3609999999999999,0.0,13.398,,,,13.897,,20.4,0.0061999999999999,0.466426,0.0,0.0,0.0,0.0028918412,0.0028918412,,,,,0.0,-99999.0,19.415,19.107,8.928,-1.4095,,,,50
2012-09-29 00:42:00,0.0,0.3836,-0.4512999999999999,-0.0676999999999999,0.0,13.375,,,,13.897,,20.394,0.0067999999999999,0.466426,0.0,0.0,0.0,0.0031716968,0.0031716968,,,,,0.0,-99999.0,19.174,18.908,9.0021,-1.2249,,,,50
2012-09-29 00:43:00,0.0,0.4061,0.0676999999999999,0.4738,0.0,13.367,,,,13.897,,20.394,0.0064999999999999,0.466426,0.0,0.0,0.0,0.003031769,0.003031769,,,,,0.0,-99999.0,19.17,18.899,9.141800000000002,-1.1075,,,,50
2012-09-29 00:44:00,0.0,0.3383999999999999,-0.3609999999999999,-0.0225999999999999,0.0,13.43,,,,13.897,,20.394,0.0067999999999999,0.45138,0.0,0.0,0.0,0.003069384,0.003069384,,,,,0.0,-99999.0,19.255,18.98,9.2023,-1.0236,,,,50
2012-09-29 00:45:00,0.0,0.4512999999999999,-0.2707999999999999,0.1804999999999999,0.0,13.391,,,,13.897,,20.382,0.0066,0.45138,0.0,0.0,0.0,0.0029791079999999,0.0029791079999999,,,,,0.0,-99999.0,19.362,19.062,9.182200000000002,-1.0068,,,,50
2012-09-29 00:46:00,0.0,0.4512999999999999,0.2255999999999999,0.6769,0.0,13.326,,,,13.897,,20.381,0.0067999999999999,0.45138,0.0,0.0,0.0,0.003069384,0.003069384,,,,,0.0,-99999.0,19.469,19.16,9.200500000000002,-1.0236,,,,50
2012-09-29 00:47:00,0.0,0.4512999999999999,0.4964,0.9476,0.0,13.248,,,,13.897,,20.381,0.0067999999999999,0.45138,0.0,0.0,0.0,0.003069384,0.003069384,,,,,0.0,30.265,19.525,19.215,9.1857,-1.0068,,,,50
2012-09-29 00:48:00,0.0,0.4287,-0.2707999999999999,0.1579,0.0,13.169,,,,13.897,,20.378,0.0066,0.45138,0.0,0.0,0.0,0.0029791079999999,0.0029791079999999,,,,,0.0,-99999.0,19.512,19.211,9.1775,-1.0907,,,,50
2012-09-29 00:49:00,0.0,0.4061,-0.3609999999999999,0.0451,0.0,13.137,,,,13.897,,20.37,0.0067999999999999,0.45138,0.0,0.0,0.0,0.003069384,0.003069384,,,,,0.0,-99999.0,19.416,19.1,9.1495,-1.1914,,,,50
2012-09-29 00:50:00,0.0,0.4512999999999999,-0.0225999999999999,0.4287,0.0,13.074,,,,13.897,,20.368,0.0067999999999999,0.45138,0.0,0.0,0.0,0.003069384,0.003069384,,,,,0.0,-99999.0,19.336,18.974,9.0815,-1.4095,,,,50
2012-09-29 00:51:00,0.0,0.4061,-0.2933,0.1128,0.0,13.06,,,,13.899,,20.368,0.0067999999999999,0.436334,0.0,0.0,0.0,0.0029670712,0.0029670712,,,,,0.0,-99999.0,19.29,18.927,9.0324,-1.5773,,,,50
2012-09-29 00:52:00,0.0,0.3609999999999999,-0.8122,-0.4512999999999999,0.0,13.058,,,,13.899,,20.363,0.0067999999999999,0.436334,0.0,0.0,0.0,0.0029670712,0.0029670712,,,,,0.0,-99999.0,19.292,18.932,8.955299999999998,-1.6445,,,,50
