measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2017-09-09 00:00:00,0.0,0.3376299999999999,-2.9712,-2.6336,0.0,21.616,13.612,29.193,-0.00042,-0.00846,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.778,26.659,17.521,-469.52,50
2017-09-09 00:01:00,0.0,0.22509,-3.3313,-3.1063,0.0,21.598,13.612,29.187,0.0,-0.00423,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.771,26.654,17.569,-565.08,50
2017-09-09 00:02:00,0.0,0.15756,-3.1513,-2.9937,0.0,21.627,13.613,29.184,-0.0002799999999999,0.0021099999999999,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,26.771,26.655,17.582,-506.87,50
2017-09-09 00:03:00,0.0,0.2475999999999999,-3.1288,-2.8812,0.0,21.607,13.612,29.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.759,26.644,17.575,-686.54,50
2017-09-09 00:04:00,0.0,0.27011,-2.9487,-2.6786,0.0,21.623,13.613,29.17,0.0,0.0,0.0,-0.00423,0.0,0.0,0.0,0.0,-99999.0,26.763,26.643,17.511,-701.11,50
2017-09-09 00:05:00,0.0,0.36014,-3.1063,-2.7461,0.0,21.539,13.613,29.155,-0.0005599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.751,26.625,17.481,-711.36,50
2017-09-09 00:06:00,0.0,0.22509,-2.9712,-2.7461,0.0,21.53,13.613,29.155,0.0,-0.0021099999999999,0.0,0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,26.749,26.624,17.434,-606.94,50
2017-09-09 00:07:00,0.0,0.20258,-3.2863,-3.0838,0.0,21.558,13.613,29.146,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.731,26.613,17.41,-232.11,50
2017-09-09 00:08:00,0.0,0.36014,-3.0838,-2.7236,0.0,21.543,13.613,29.139,-0.00042,-0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.712,26.596,17.446,-939.09,50
2017-09-09 00:09:00,0.0,0.3376299999999999,-2.9937,-2.6561,0.0,21.502,13.613,29.136,-0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.705,26.588,17.398,-436.85,50
2017-09-09 00:10:00,0.0,0.40516,-2.8812,-2.476,0.0,21.599,13.613,29.123,-0.0009799999999999,-0.0021099999999999,0.0001399999999999,0.0,0.0,0.0,0.0,0.0,5.3139,26.682,26.569,17.406,-1047.4,50
2017-09-09 00:11:00,0.0,0.18007,-2.9712,-2.7911,0.0,21.715,13.612,29.123,0.0,0.00423,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.678,26.565,17.464,-664.09,50
2017-09-09 00:12:00,0.0,0.3376299999999999,-3.0387,-2.7011,0.0,21.767,13.614,29.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.666,26.555,17.624,-503.03,50
2017-09-09 00:13:00,0.0,0.20258,-3.1738,-2.9712,0.0,21.792,13.614,29.107,0.0,0.0,0.0,-0.00423,0.0,0.0,0.0,0.0,-99999.0,26.666,26.551,17.754,-593.5,50
2017-09-09 00:14:00,0.0,0.22509,-3.0838,-2.8587,0.0,21.767,13.614,29.102,0.0,0.0021099999999999,0.0,-0.00423,0.0,0.0,0.0,0.0,-99999.0,26.664,26.546,17.848,-872.62,50
2017-09-09 00:15:00,0.0,0.2475999999999999,-3.1513,-2.9037,0.0,21.673,13.614,29.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.657,26.537,17.843,-580.92,50
2017-09-09 00:16:00,0.0,0.22509,-3.0838,-2.8587,0.0,21.62,13.614,29.091,0.0,0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.664,26.538,17.757,-698.6,50
2017-09-09 00:17:00,0.0,0.20258,-3.1288,-2.9262,0.0,21.531,13.614,29.079,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.656,26.527,17.721,-577.02,50
2017-09-09 00:18:00,0.0,0.2926199999999999,-3.2638,-2.9712,0.0,21.422,13.615,29.076,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.659,26.528,17.597,-670.65,50
2017-09-09 00:19:00,0.0,0.27011,-3.0387,-2.7686,0.0,21.337,13.614,29.071,-0.0002799999999999,-0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.655,26.532,17.434,-869.01,50
2017-09-09 00:20:00,0.0,0.18007,-3.1963,-3.0162,0.0,21.2,13.615,29.06,0.0,-0.0021099999999999,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,26.645,26.524,17.292,-438.17,50
2017-09-09 00:21:00,0.0,0.3376299999999999,-3.1063,-2.7686,0.0,21.123,13.614,29.06,0.0,0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.649,26.527,17.253,-743.4,50
2017-09-09 00:22:00,0.0,0.20258,-3.2413,-3.0387,0.0,21.072,13.616,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.637,26.522,17.189,-736.27,50
2017-09-09 00:23:00,0.0,0.4276699999999999,-2.9262,-2.4985,0.0,21.102,13.614,29.044,-0.0009799999999999,-0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,9.545000000000002,26.627,26.511,17.143,-635.18,50
2017-09-09 00:24:00,0.0,0.3826499999999999,-2.9262,-2.5435,0.0,21.16,13.616,29.037,-0.0005599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.623,26.501,17.063,-810.71,50
2017-09-09 00:25:00,0.0,0.22509,-3.4664,-3.2413,0.0,21.105,13.616,29.029,0.0,0.0,0.0,0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,26.617,26.493,17.016,-100.27,50
2017-09-09 00:26:00,0.0,0.20258,-3.1963,-2.9937,0.0,21.05,13.616,29.03,-0.0001399999999999,0.0,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,26.623,26.494,16.978,-505.86,50
2017-09-09 00:27:00,0.0,0.2926199999999999,-3.0387,-2.7461,0.0,21.043,13.616,29.021,-0.00042,0.0021099999999999,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,26.616,26.485,16.97,-750.4199999999998,50
2017-09-09 00:28:00,0.0,0.2475999999999999,-3.1513,-2.9037,0.0,20.956,13.616,29.013,-0.0002799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.604,26.479,16.939,-462.26,50
2017-09-09 00:29:00,0.0,0.27011,-3.1288,-2.8587,0.0,20.961,13.616,29.014,-0.0005599999999999,0.0,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,26.594,26.476,16.969,-694.19,50
2017-09-09 00:30:00,0.0,0.2475999999999999,-3.1738,-2.9262,0.0,21.215,13.616,29.001,0.0,-0.0021099999999999,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,26.578,26.453,17.0,-596.7,50
2017-09-09 00:31:00,0.0,0.18007,-3.2413,-3.0613,0.0,21.557,13.616,29.0,-0.0001399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.57,26.45,17.118,-418.99,50
2017-09-09 00:32:00,0.0,0.18007,-3.1288,-2.9487,0.0,21.665,13.616,29.0,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.571,26.45,17.175,-707.01,50
2017-09-09 00:33:00,0.0,0.31513,-3.1738,-2.8587,0.0,21.647,13.617,28.987,0.0,0.0021099999999999,0.0,-0.00423,0.0,0.0,0.0,0.0,-99999.0,26.563,26.441,17.195,-711.3,50
2017-09-09 00:34:00,0.0,0.20258,-3.1963,-2.9937,0.0,21.574,13.617,28.986,-0.0001399999999999,-0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.563,26.436,17.198,-492.29,50
2017-09-09 00:35:00,0.0,0.27011,-3.2188,-2.9487,0.0,21.514,13.617,28.981,0.0,0.0,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,26.563,26.433,17.223,-480.3,50
2017-09-09 00:36:00,0.0,0.22509,-3.1063,-2.8812,0.0,21.905,13.617,28.971,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.554,26.424,17.359,-472.65,50
2017-09-09 00:37:00,0.0,0.27011,-3.1288,-2.8587,0.0,22.05,13.617,28.972,0.0,0.0,0.0,-0.00423,0.0,0.0,0.0,0.0,-99999.0,26.56,26.43,17.431,-771.6699999999998,50
2017-09-09 00:38:00,0.0,0.2475999999999999,-3.1063,-2.8587,0.0,22.007,13.617,28.963,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.557,26.422,17.468,-679.46,50
2017-09-09 00:39:00,0.0,0.27011,-3.1063,-2.8362,0.0,21.973,13.617,28.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.554,26.421,17.45,-443.15,50
2017-09-09 00:40:00,0.0,0.15756,-3.1513,-2.9937,0.0,21.904,13.617,28.953,0.0,-0.0021099999999999,0.0,-0.00634,0.0,0.0,0.0,0.0,-99999.0,26.545,26.416,17.442,-471.97,50
2017-09-09 00:41:00,0.0,0.22509,-3.1288,-2.9037,0.0,21.905,13.617,28.945,0.0,0.0,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,26.536,26.41,17.438,-99999.0,50
2017-09-09 00:42:00,0.0,0.20258,-3.1513,-2.9487,0.0,21.817,13.618,28.944,0.0,-0.00423,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,26.533,26.415,17.403,-384.04,50
2017-09-09 00:43:00,0.0,0.22509,-3.1513,-2.9262,0.0,21.874,13.618,28.943,-0.0001399999999999,0.0,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,26.528,26.418,17.549,-477.83,50
2017-09-09 00:44:00,0.0,0.20258,-3.2413,-3.0387,0.0,22.047,13.618,28.928,0.0,-0.0021099999999999,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,26.517,26.406,17.572,-225.12,50
2017-09-09 00:45:00,0.0,0.31513,-3.0613,-2.7461,0.0,22.082,13.618,28.927,-0.00042,-0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.516,26.406,17.599,-749.2899999999998,50
2017-09-09 00:46:00,0.0,0.31513,-3.0387,-2.7236,0.0,22.034,13.619,28.928,-0.0002799999999999,-0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.519,26.406,17.539,-783.9299999999998,50
2017-09-09 00:47:00,0.0,0.31513,-3.0163,-2.7011,0.0,21.973,13.619,28.915,-0.0002799999999999,-0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.505,26.393,17.501,-627.56,50
2017-09-09 00:48:00,0.0,0.22509,-3.1963,-2.9712,0.0,21.926,13.618,28.915,-0.0002799999999999,-0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.503,26.391,17.478,-738.39,50
2017-09-09 00:49:00,0.0,0.2475999999999999,-3.0613,-2.8137,0.0,22.034,13.619,28.909,-0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.5,26.388,17.509,-399.7,50
2017-09-09 00:50:00,0.0,0.3376299999999999,-3.2188,-2.8812,0.0,22.065,13.618,28.899,-0.0001399999999999,-0.0021099999999999,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.493,26.372,17.509,-454.28,50
2017-09-09 00:51:00,0.0,0.36014,-2.9262,-2.5661,0.0,22.04,13.62,28.899,-0.0002799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.494,26.371,17.45,-874.61,50
2017-09-09 00:52:00,0.0,0.11255,-3.3763,-3.2638,0.0,21.969,13.619,28.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.487,26.367,17.422,-268.63,50
2017-09-09 00:53:00,0.0,0.11255,-3.3538,-3.2413,0.0,21.895,13.62,28.886,0.0,0.0,0.0,-0.00423,0.0,0.0,0.0,0.0,-99999.0,26.477,26.355,17.373,-465.08,50
2017-09-09 00:54:00,0.0,0.22509,-2.9712,-2.7461,0.0,21.943,13.621,28.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.478,26.354,17.365,-731.0399999999998,50
2017-09-09 00:55:00,0.0,0.4051699999999999,-2.9487,-2.5436,0.0,21.845,13.62,28.879,-0.0002799999999999,0.0,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,26.474,26.351,17.28,-565.33,50
2017-09-09 00:56:00,0.0,0.1575699999999999,-3.2189,-3.0613,0.0,21.724,13.621,28.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.0,26.464,26.34,17.286,-558.3,50
2017-09-09 00:57:00,0.0,0.51771,-2.8812,-2.3635,0.0,21.684,13.623,28.869,-0.0006999999999999,-0.0021099999999999,0.0001399999999999,0.0,0.0,0.0,0.0,0.0,14.762,26.463,26.334,17.306,-839.25,50
2017-09-09 00:58:00,0.0,0.2025899999999999,-3.2863,-3.0838,0.0,21.68,13.622,28.861,0.0,0.0,0.0,-0.0021099999999999,0.0,0.0,0.0,0.0,-99999.0,26.458,26.324,17.372,-237.15,50
