measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2021-05-22 00:00:00,0.0,-2.5019,0.0,13.725,0.0,13.77,0.0046499999999999,0.0,0.0002799999999999,0.0,0.0,0.4733299999999999,0.0,-2.9752,22.248,22.267,11.236,-666.61,50
2021-05-22 00:01:00,0.0,-2.8625,0.0,13.517,-2e-05,13.77,0.00479,-0.00423,-0.0002799999999999,-0.00423,0.0,0.40571,-2e-05,-3.2682,22.299,22.317,11.135,-493.39,50
2021-05-22 00:02:00,0.0,-2.8851,0.0,13.486,0.0,13.771,0.00366,0.0,0.0,-0.00423,0.0,0.54095,0.0,-3.426,22.331,22.351,10.952,-320.86,50
2021-05-22 00:03:00,0.0,-2.7047,0.0,13.449,0.0,13.771,0.0043699999999999,0.0,0.0,0.00423,0.0,0.5184199999999999,0.0,-3.2232,22.361,22.374,10.902,-307.84,50
2021-05-22 00:04:00,0.0,-2.6597,0.0,13.389,-1e-05,13.772,0.00423,-0.0021199999999999,-0.0002799999999999,0.00847,0.0,0.51841,-2e-05,-3.1781,22.38,22.403,11.163,-501.86,50
2021-05-22 00:05:00,0.0,-2.5245,0.0,13.399,-2e-05,13.772,0.00451,-0.00423,-0.0002799999999999,0.00423,0.0,0.4958699999999999,-2e-05,-3.0203,22.356,22.391,11.343,-376.6,50
2021-05-22 00:06:00,0.0,-2.7274,0.0,13.401,-1e-05,13.773,0.0046499999999999,-0.0021199999999999,-0.00042,0.0021199999999999,0.0,0.4733399999999999,-2e-05,-3.2008,22.312,22.342,11.407,-549.5,50
2021-05-22 00:07:00,0.0,-2.6598,0.0,13.408,0.0,13.775,0.0046499999999999,0.0,0.0,0.0021199999999999,0.0,0.4508099999999999,0.0,-3.1106,22.262,22.295,11.381,-388.55,50
2021-05-22 00:08:00,0.0,-2.6823,0.0,13.349,-5e-05,13.776,0.00479,-0.01058,-0.0006999999999999,-0.00423,0.0,0.4508099999999999,-5e-05,-3.1331,22.218,22.274,11.401,-508.77,50
2021-05-22 00:09:00,0.0,-2.8402,0.0,13.349,-1e-05,13.776,0.00451,-0.0021199999999999,-0.0001399999999999,0.0063499999999999,0.0,0.49592,-1e-05,-3.3361,22.18,22.231,11.437,-262.45,50
