measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2001-10-19 00:00:00,5.5184,-20.761,122.64,6.3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.037,18.736,3.2565,2.8314,3.229,0.0,50
2001-10-19 00:15:00,5.5204,-20.598,122.68,7.1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.961,18.586,3.2839,2.756,2.8452,0.0,50
2001-10-19 00:30:00,5.5209,-23.383,122.67,6.5758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.856,18.428,2.756,2.756,2.756,0.0,50
2001-10-19 00:45:00,5.527,-22.253,122.79,8.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.799,18.4,3.3593,2.9069,3.373,0.0,50
2001-10-19 01:00:00,5.5222,-20.384,122.71,6.7975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.726,18.304,2.8246,2.2809,3.2153,0.0,50
2001-10-19 01:15:00,5.5299,-20.499,122.86,8.068799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.713,18.267,3.9892,3.1195,3.9966,0.0,50
2001-10-19 01:30:00,5.5236,-20.537,122.71,9.5257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.785,18.296,4.9367,3.9301,4.9893,0.0,50
2001-10-19 01:45:00,5.4964,-20.537,122.06,11.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.875,18.364,6.7431,5.9969,6.7493,0.0,50
2001-10-19 02:00:00,5.482,-20.184,121.73,9.6214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.819,18.349,6.4299,6.0933,6.5106,0.0,50
2001-10-19 02:15:00,5.4909,-19.618,121.89,7.7371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.776,18.262,4.7322,4.5602,4.8117,0.0,50
2001-10-19 02:30:00,5.4906,-23.1,121.83,7.8975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.677,18.17,4.9447,4.9115,4.9513,0.0,50
2001-10-19 02:45:00,5.4897,-20.202,121.91,5.3536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.557,18.074,2.7565,2.2419,2.9192,0.0,50
2001-10-19 03:00:00,5.4855,-15.882,121.81,5.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.511,18.018,2.0754,1.4796,2.5717,0.0,50
2001-10-19 03:15:00,5.4773,-19.535,121.56,7.7774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.555,17.997,3.8633,3.057,3.7043,0.0,50
2001-10-19 03:30:00,5.464,-23.959,121.23,6.4339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.463,17.96,3.3402,2.9521,3.2513,0.0,50
2001-10-19 03:45:00,5.4681,-20.836,121.33,6.5961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.542,17.982,2.7582,2.4461,2.7651,0.0,50
2001-10-19 04:00:00,5.4557,-19.55,121.07,6.7527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.419,17.89,2.7586,2.1205,2.7588,0.0,50
2001-10-19 04:15:00,5.4636,-20.764,121.27,8.0324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.549,18.001,4.0812,3.6027,3.9277,0.0,50
2001-10-19 04:30:00,5.4607,-19.198,121.21,7.3346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.54,18.001,4.629,4.3122,4.5961,0.0,50
2001-10-19 04:45:00,5.4568,-20.745,121.12,5.9216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.448,17.894,2.7662,2.6105,2.8622,0.0,50
2001-10-19 05:00:00,5.4882,-21.406,121.95,5.3537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.416,17.872,2.2632,1.9363,2.4759,0.0,50
2001-10-19 05:15:00,5.4599,-22.373,121.14,5.5658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.358,17.791,1.7809,1.5235,1.9582,0.0,50
2001-10-19 05:30:00,5.438,-18.461,120.64,9.4705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.515,17.924,4.7103,4.5333,4.8571,0.0,50
2001-10-19 05:45:00,5.4629,-21.007,121.26,11.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.734,18.121,7.656799999999999,7.4545,7.7912,0.0,50
2001-10-19 06:00:00,5.4795,-18.522,121.74,13.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.954,18.194,10.258,9.5988,10.167,0.0,50
2001-10-19 06:15:00,5.8551,-97.133,121.95,10.994,0.02951,185.06,0.0562,185.3,10.41386,5.46112,19.516,18.41,19.386,9.3977,8.853799999999998,9.3569,5.7932,50
2001-10-19 06:30:00,7.3674,368.54,122.2,10.007,1.1675,234.87,1.1603,234.31,271.86989,274.21073,551.28,20.16,23.357,8.9048,8.881399999999998,9.0212,96.114,50
2001-10-19 06:45:00,12.529,1236.4,122.23,10.644,3.1064,234.79,3.065,233.73,716.38245,729.35166,1448.7,22.972,27.906,11.922,11.85,12.246,227.54,50
2001-10-19 07:00:00,17.892,1994.0,122.41,10.813,4.8891,229.83,4.8347,228.57,1105.06738,1123.66185,2224.0,25.238,31.845,15.671,15.832,16.185,338.47,50
2001-10-19 07:15:00,22.809,2639.4,122.56,12.433,6.3432,234.4,6.2224,232.74,1448.20138,1486.84608,2927.5,27.507,36.033,21.015,21.385,21.846,438.26,50
2001-10-19 07:30:00,28.089,3285.6,122.36,13.583,7.996299999999998,229.07,7.857999999999999,227.0,1783.766,1831.71244,3611.6,29.379,39.459,24.841,25.807,26.222,549.83,50
2001-10-19 07:45:00,33.47,3961.0,122.78,14.337,9.6995,228.08,9.5598,225.61,2156.78648,2212.26196,4366.8,31.641,42.305,28.345,25.161,30.214,681.59,50
2001-10-19 08:00:00,37.761,4492.8,122.85,14.187,11.104,226.43,10.972,223.67,2454.10724,2514.27872,4965.8,33.704,44.718,29.361,18.467,31.489,779.26,50
2001-10-19 08:15:00,39.239,4678.0,122.64,15.969,11.69,223.83,11.582,221.18,2561.70676,2616.5727,5176.4,35.922,47.687,32.731,19.725,34.492,820.86,50
2001-10-19 08:30:00,40.984,4876.2,122.38,16.626,12.129,229.01,11.999,226.09,2712.85391,2777.66229,5488.4,37.994,49.752,33.686,35.525,35.545,874.09,50
2001-10-19 08:45:00,38.049,4511.6,122.08,16.474,11.269,227.04,11.144,224.32,2499.82208,2558.51376,5052.5,39.831,51.667,34.785,-15.273,36.556,800.15,50
2001-10-19 09:00:00,23.791,2719.3,121.26,15.749,6.8027,220.36,6.7641,218.68,1479.17339,1499.04297,2979.8,39.796,51.424,26.826,6.7609,28.221,456.66,50
2001-10-19 09:15:00,22.369,2544.8,121.07,15.591,6.3363,221.52,6.3085,220.01,1387.93309,1403.61718,2792.8,39.276,50.697,23.453,25.604,24.882,424.02,50
