measured_on,ac_power_1__767,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2009-04-21 00:00:00,-0.0609999999999999,0.384,0.0,10.877,0.008,0.021,0.0,0.007,0.0,0.00017,0.0,19.508,19.296,20.629,0.0,0.0,-3.15,50
2009-04-21 00:15:00,-0.0609999999999999,0.384,0.0,11.116,0.008,0.007,0.0,0.008,0.0,6e-05,0.0,19.532,19.279,20.627,0.0,0.0,-2.973,50
2009-04-21 00:30:00,-0.063,0.382,0.0,12.029,0.008,0.007,0.0,0.007,0.0,6e-05,0.0,19.373,19.217,20.644,0.0,0.0,-2.765,50
2009-04-21 00:45:00,-0.062,0.384,0.0,12.38,0.008,0.006,0.0,0.007,0.0,5e-05,0.0,19.172,19.081,20.64,0.0,0.0,-3.449,50
2009-04-21 01:00:00,-0.0589999999999999,0.388,0.0,12.304,0.008,0.007,0.0,0.008,0.0,6e-05,0.0,19.15,19.018,20.641,0.0,0.0,-3.228,50
2009-04-21 01:15:00,-0.063,0.384,0.0,12.573,0.008,0.007,0.0,0.008,0.0,6e-05,0.0,19.29,19.113,20.658,0.0,0.0,-2.983,50
2009-04-21 01:30:00,-0.063,0.382,0.0,12.541,0.008,0.007,0.0,0.008,0.0,6e-05,0.0,19.454,19.245,20.731,0.0,0.0,-3.558,50
2009-04-21 01:45:00,-0.063,0.381,0.0,11.102,0.008,0.007,0.0,0.007,0.0,6e-05,0.0,19.61,19.356,20.808,0.0,0.0,-4.578,50
2009-04-21 02:00:00,-0.063,0.381,0.0,10.012,0.008,0.007,0.0,0.007,0.0,6e-05,0.0,19.342,19.218,20.826,0.0,0.0,-4.268,50
2009-04-21 02:15:00,-0.063,0.381,0.0,10.156,0.008,0.007,0.0,0.007,0.0,6e-05,0.0,19.345,19.155,20.768,0.0,0.0,-4.691,50
2009-04-21 02:30:00,-0.0589999999999999,0.389,0.0,9.996,0.008,0.007,0.0,0.007,0.0,6e-05,0.0,19.432,19.195,20.749,0.0,0.0,-4.335,50
2009-04-21 02:45:00,-0.055,0.4,0.0,9.925,0.008,0.007,0.0,0.007,0.0,6e-05,0.0,19.266,19.148,20.717,0.0,0.0,-4.806,50
2009-04-21 03:00:00,-0.056,0.395,0.0,9.69,0.008,0.006,0.0,0.007,0.0,5e-05,0.0,19.366,19.147,20.65,0.0,0.0,-4.868,50
2009-04-21 03:15:00,-0.0439999999999999,0.4149999999999999,0.0,10.334,0.008,0.006,0.0,0.007,0.0,5e-05,0.0,19.355,19.106,20.638,0.0,0.0,-4.429,50
2009-04-21 03:30:00,-0.028,0.448,0.0,10.968,0.008,0.007,0.0,0.007,0.0,6e-05,0.0,19.064,18.919,20.595,0.0,0.0,-3.386,50
2009-04-21 03:45:00,-0.0439999999999999,0.4219999999999999,0.0,9.711,0.008,0.007,0.0,0.008,0.0,6e-05,0.0,19.821,19.569,20.623,0.0,0.0,-5.757,50
2009-04-21 04:00:00,-0.01,0.467,0.0,9.697,0.008,0.007,0.0,0.007,0.0,6e-05,0.0,19.81,19.652,20.746,0.0,0.0,-4.587,50
2009-04-21 04:15:00,-0.004,0.497,0.0,10.295,0.008,0.007,0.0,0.007,0.0,6e-05,0.0,19.638,19.469,20.777,0.0,0.0,-4.823,50
2009-04-21 04:30:00,0.028,0.539,0.0,8.064999999999998,0.008,0.007,0.0,0.008,0.0,6e-05,0.0,19.709,19.55,20.825,0.0,0.0,-5.596,50
2009-04-21 04:45:00,-0.047,0.4119999999999999,0.0,8.333999999999998,0.008,0.007,0.0,0.007,0.0,6e-05,0.0,19.617,19.369,20.794,0.0,0.0,-4.576,50
2009-04-21 05:00:00,-0.016,0.4699999999999999,0.0,6.789,0.008,0.007,0.0,0.007,0.0,6e-05,0.0,19.766,19.509,20.741,0.0,0.0,-5.382,50
2009-04-21 05:15:00,0.05,0.5859999999999999,0.0,8.663999999999998,0.008,0.007,0.0,0.008,0.0,6e-05,0.0,19.143,19.089,20.671,0.0,0.0,-2.773,50
2009-04-21 05:30:00,0.0589999999999999,0.62,0.0,9.304,0.008,0.025,0.0,0.008,0.0,0.0002,0.0,18.766,18.802,20.496,0.0,0.0,-3.137,50
2009-04-21 05:45:00,0.063,0.63,0.0,9.66,0.008,2.391,0.0,1.573,0.0,0.01913,0.021,18.692,18.708,20.36,0.0,0.0,-3.404,50
2009-04-21 06:00:00,0.006,0.511,0.0,10.292,0.0089999999999999,42.81,0.001,41.946,0.04195,0.38529,0.454,18.504,18.632,20.241,0.0,0.0,-2.845,50
2009-04-21 06:15:00,-0.781,-1.049,0.0,10.246,0.0379999999999999,129.844,0.01,131.29,1.3129,4.93407,6.275,18.411,18.558,20.109,0.0,0.0,-0.817,50
2009-04-21 06:30:00,-1.333,-2.158,0.0,9.587,0.0589999999999999,217.264,0.0219999999999999,217.487,4.78471,12.81858,17.543,18.285,18.525,20.003,0.0,0.0,10.554,50
2009-04-21 06:45:00,61.127,120.987,0.0,9.075,0.4259999999999999,211.429,0.4159999999999999,204.058,84.88813,90.06874999999998,170.858,18.637,18.717,19.86,0.0,0.0,52.207,50
2009-04-21 07:00:00,195.219,384.697,0.0,10.044,1.019,223.914,0.997,227.746,227.06276,228.16837,457.13,19.477,19.509,19.894,0.0,0.0,109.917,50
2009-04-21 07:15:00,381.059,754.7559999999999,0.0,11.038,1.835,232.495,1.82,234.688,427.13216,426.62833,853.974,20.383,20.614,20.042,0.0,0.0,176.007,50
2009-04-21 07:30:00,605.88,1198.568,0.0,11.467,2.802,235.808,2.803,238.347,668.08664,660.73402,1328.657,23.142,23.144,20.205,0.0,0.0,244.396,50
2009-04-21 07:45:00,829.6459999999998,1648.905,0.0,12.613,3.834,235.533,3.813,238.352,908.83618,903.03352,1811.307,27.353,26.683,20.425,0.0,0.0,312.737,50
2009-04-21 08:00:00,1060.932,2107.103,0.0,13.334,4.888,234.574,4.893,236.542,1157.40001,1146.59771,2304.098,30.569,30.044,20.657,0.0,0.0,382.411,50
2009-04-21 08:15:00,1276.738,2535.338,0.0,14.11,5.935,231.97,5.917,235.137,1391.30563,1376.74195,2767.155,32.606,32.035,20.887,0.0,0.0,450.874,50
2009-04-21 08:30:00,1474.184,2931.198,0.0,14.743,6.967,228.683,6.949,231.142,1606.20576,1593.23446,3198.393,34.11,33.866,21.131,0.0,0.0,518.47,50
2009-04-21 08:45:00,1645.232,3275.104,0.0,15.673,7.936,224.603,7.917,226.61,1794.07137,1782.44941,3575.867,35.556,35.551,21.378,0.0,0.0,582.756,50
2009-04-21 09:00:00,1799.066,3583.471,0.0,16.152,8.855,220.618,8.84,222.226,1964.47784,1953.57239,3917.572,37.017,37.138,21.686,0.0,0.0,644.469,50
2009-04-21 09:15:00,1973.296,3928.313,0.0,16.519,9.735,219.729,9.749,220.773,2152.31598,2139.06182,4290.795,37.907,37.535,21.968,0.0,0.0,708.675,50
2009-04-21 09:30:00,2084.302,4150.176,0.0,17.862,10.491,214.229,10.452,216.684,2264.78117,2247.47644,4511.552,38.439,36.442,22.248,0.0,0.0,756.217,50
2009-04-21 09:45:00,2201.035,4380.868,0.0,17.738,11.306,209.615,11.218,213.161,2391.2401,2369.90719,4760.69,39.747,37.187,22.628,0.0,0.0,812.702,50
2009-04-21 10:00:00,2311.597,4603.334,0.0,17.91,11.98,207.984,11.921,210.613,2510.71757,2491.64832,5001.837,40.587,37.973,23.019,0.0,0.0,866.289,50
2009-04-21 10:15:00,2406.877,4795.25,0.0,18.647,12.565,206.702,12.476,209.595,2614.90722,2597.21063,5212.071,41.25,38.56,23.384,0.0,0.0,905.674,50
2009-04-21 10:30:00,2480.683,4938.048,0.0,19.941,13.009,205.116,13.028,206.939,2696.00129,2668.35404,5362.935,41.867,39.286,23.739,0.0,0.0,944.513,50
2009-04-21 10:45:00,2503.109,4978.277,0.0,20.406,12.92,207.339,13.328,204.568,2726.4823,2678.81988,5399.438,42.383,39.802,24.083,0.0,0.0,981.235,50
2009-04-21 11:00:00,2528.183,5029.674,0.0,20.16,13.119,207.645,13.367,206.646,2762.23708,2724.09476,5477.059,42.84,40.191,24.397,0.0,0.0,1012.514,50
2009-04-21 11:15:00,2601.962,5144.605,0.0,21.163,13.406,207.977,13.768,206.485,2842.88548,2788.13966,5619.654,43.276,40.647,24.68,0.0,0.0,1040.654,50
2009-04-21 11:30:00,2657.43,5259.99,0.0,21.527,13.727,208.464,14.06,206.891,2908.88746,2861.58533,5752.276,43.831,41.092,24.96,0.0,0.0,1067.96,50
2009-04-21 11:45:00,2633.453,5241.359,0.0,21.654,13.869,208.32,14.037,207.599,2914.06716,2889.19008,5788.841,44.17,41.471,25.223,0.0,0.0,1084.51,50
