measured_on,ac_current__1089,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__1085,ac_power__752,ac_voltage__1088,ac_volts__757,ambient_temp__1090,ambient_temp__759,das_battery_voltage__1096,das_battery_voltage__769,das_temp__1095,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__1087,dc_pos_current__754,dc_pos_voltage__1086,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1084,dc_power__751,inverter_temp_2__770,inverter_temp__1094,inveter_temp__763,module_temp_1__1091,module_temp_1__760,module_temp_2__1092,module_temp_2__761,module_temp_3__1093,module_temp_3__762,poa_irradiance__1083,poa_irradiance__750,power_factor__1097,system_id
2012-04-25 05:12:00,,0.0,-0.8569,-1.556,,-2.4129,,0.0,,15.388,,13.848,,22.366,0.0711999999999999,146.457764,,0.0360806858965838,,148.84,5.370249288847529,10.4277927968,,15.7980420856475,0.0,,-99999.0,,21.657,,21.585,,11.647,,4.7461,,50
2012-04-25 05:13:00,,0.0,-0.902,-0.9471,,-1.8492,,0.0,,15.42,,13.846,,22.366,0.0592999999999999,180.521908,,0.0255097700385484,,182.39,4.65272695733085,10.7049491444,,15.3576761017308,0.0,,35.903,,21.714,,21.651,,11.696,,5.5512,,50
2012-04-25 05:14:00,,0.0,-0.9246,-1.4883,,-2.4129,,0.0,,15.466,,13.848,,22.356,0.0574,192.122374,,0.023396251495414,,194.63,4.55361242855244,11.027824267600002,,15.5814366961524,0.0,,-99999.0,,21.761,,21.711,,11.751,,6.2722,,50
2012-04-25 05:15:00,,0.0,-1.0148,-1.4884,,-2.5031,,0.0,,15.466,,13.848,,22.352,0.0551,200.096754,,0.0219865745048518,,201.76,4.4360112720989,11.0253311454,,15.4613424174989,0.0,,-99999.0,,21.766,,21.769,,11.832,,7.1778,,50
2012-04-25 05:16:00,,0.0,-1.0373,-1.8266,,-2.864,,0.0,,15.434,,13.848,,22.352,0.0543,205.934602,,0.0205775621427621,,208.03,4.28075025255882,11.1822488886,,15.4629991411588,0.0,,-99999.0,,21.73,,21.728,,11.931,,8.0667,,50
2012-04-25 05:17:00,,0.0,-0.9922,-1.6913,,-2.6836,,0.0,,15.644,,13.848,,22.351,0.0533,210.975012,,0.0202957596703443,,212.75,4.31792286986575,11.2449681396,,15.5628910094657,0.0,,-99999.0,,21.711,,21.682,,12.033,,9.0731,,50
2012-04-25 05:18:00,,0.0,-1.0148,-1.4433,,-2.4581,,0.0,,15.7,,13.847,,22.342,0.0568999999999999,213.262004,,0.02565133590323,,213.75,5.4829730493154285,12.1346080276,,17.6175810769154,0.0,,-99999.0,,21.719,,21.69,,12.123,,9.8948,,50
2012-04-25 05:19:00,,0.0,-1.0599,-1.8041,,-2.864,,0.0,,15.686,,13.847,,22.339,0.0606,215.699456,,0.0248059284859762,,217.92,5.40570793566396,13.0713870336,,18.477094969264,0.0,,-99999.0,,21.759,,21.721,,12.225,,10.65,,50
2012-04-25 05:20:00,,0.0,-1.1276,-1.8266,,-2.9542,,0.0,,15.589,,13.847,,22.339,0.0596,219.29545,,0.0238189552040409,,221.02,5.2644654791971295,13.07000882,,18.3344742991971,0.0,,-99999.0,,21.805,,21.779,,12.267,,11.337,,50
2012-04-25 05:21:00,,0.0,-0.9472,-1.5109,,-2.4581,,0.0,,15.522,,13.848,,22.337,0.0577,222.289604,,0.023678053967832,,223.85,5.30033238069919,12.826110150800002,,18.1264425314992,0.0,,-99999.0,,21.828,,21.841,,12.279,,12.025,,50
2012-04-25 05:22:00,,0.0,-1.0374,-1.7139,,-2.7512,,0.0,,15.583,,13.848,,22.326,0.0579,225.569632,,0.023537152731623,,226.31,5.326693034693609,13.0604816928,,18.3871747274936,0.0,,-99999.0,,21.812,,21.847,,12.321,,12.813,,50
2012-04-25 05:23:00,,0.0,-0.9697,-1.6011,,-2.5708,,0.0,,15.696,,13.847,,22.326,0.0580999999999999,227.841578,,0.023537152731623,,228.24,5.37211973946564,13.2375956818,,18.6097154212656,0.0,,-99999.0,,21.809,,21.807,,12.456,,13.434,,50
2012-04-25 05:24:00,,0.0,-0.902,5.2318,,4.3298,,0.0,,16.052,,13.848,,22.326,0.0580999999999999,229.481592,,0.0859763392263724,,209.92,18.048153130400095,13.3328804952,,31.381033625600104,0.0,,-99999.0,,21.797,,21.782,,12.634,,14.171,,50
2012-04-25 05:25:00,,0.0,-0.9923,11.907,,10.915,,0.0,,16.183,,13.848,,22.326,0.0539999999999999,232.23501,,0.1582812707696399,,182.16,28.8325162833976,12.54069054,,41.3732068233976,0.0,,-99999.0,,21.803,,21.846,,12.721,,15.178,,50
2012-04-25 05:26:00,,0.0,-0.902,14.816,,13.914,,0.0,,16.089,,13.848,,22.326,0.0536999999999999,234.206036,,0.178153662102884,,173.77,30.9577618636182,12.5768641332,,43.5346259968182,0.0,,-99999.0,,21.886,,21.919,,12.747,,16.017,,50
2012-04-25 05:27:00,,0.0,-1.0373,15.853,,14.816,,0.0,,15.996,,13.848,,22.325,0.0536,236.041648,,0.189990695201382,,173.61,32.984284593912,12.6518323328,,45.636116926712,0.0,,-99999.0,,21.976,,21.985,,12.743,,16.587,,50
2012-04-25 05:28:00,,0.0,-1.1727,18.717,,17.545,,0.0,,15.985,,13.848,,22.317,0.0533,237.862214,,0.201834374584607,,173.66,35.0505574903629,12.6780560062,,47.7286134965629,0.0,,-99999.0,,22.036,,22.034,,12.788,,17.291,,50
2012-04-25 05:29:00,,0.0,-0.9246,20.589,,19.665,,0.0,,15.953,,13.848,,22.313,0.0531,239.637642,,0.2173335105675929,,173.62,37.73344410474549,12.7247587902,,50.45820289494549,0.0,,-99999.0,,22.077,,22.106,,12.786,,18.163,,50
2012-04-25 05:30:00,,0.0,16.079,22.258,,38.336,,0.0,,15.917,,13.848,,22.314,0.189,211.3963,,0.231709424431743,,173.67,40.2409757410607,39.9539007,,80.1948764410607,0.0,,-99999.0,,22.093,,22.121,,12.704,,19.036,,50
2012-04-25 05:31:00,,0.0,25.483,24.964,,50.446,,0.0,,15.916,,13.849,,22.313,0.2621999999999999,189.745106,,0.255390136913465,,173.63,44.343389472285,49.7511667932,,94.094556265485,0.0,,-99999.0,,22.054,,22.051,,12.792,,19.992,,50
2012-04-25 05:32:00,,0.0,29.046,29.181,,58.226,,0.0,,16.047,,13.849,,22.313,0.2922,182.387612,,0.2708892728964509,,174.04,47.145569054898296,53.2936602264,,100.43922928129798,0.0,,-99999.0,,22.0,,21.935,,12.826,,21.552,,50
2012-04-25 05:33:00,,0.0,31.82,31.504,,63.323,,0.0,,15.873,,13.848,,22.313,0.3109,182.372566,,0.284141964641765,,177.48,50.42951588462051,56.6996307694,,107.129146654021,0.0,,-99999.0,,21.985,,21.928,,12.836,,22.843,,50
2012-04-25 05:34:00,,0.0,34.841,34.458,,69.298,,0.0,,15.983,,13.849,,22.313,0.3274,182.447796,,0.301335903230094,,178.12,53.6739510833444,59.7334084104,,113.407359493744,0.0,,-99999.0,,22.086,,22.123,,12.947,,23.967,,50
2012-04-25 05:35:00,,0.0,37.186,36.645,,73.83199999999998,,0.0,,16.39,,13.849,,22.313,0.3413999999999999,182.35752,,0.314581948690682,,178.29,56.0868156320617,62.256857328,,118.343672960062,0.0,,-99999.0,,22.205,,22.313,,13.107,,25.123,,50
2012-04-25 05:36:00,,0.0,39.171,38.832,,78.004,,0.0,,16.623,,13.848,,22.313,0.3544999999999999,182.342474,,0.3275488501927419,,179.16,58.683652000531694,64.640407033,,123.324059033532,0.0,,-99999.0,,22.304,,22.394,,13.249,,26.181,,50
2012-04-25 05:37:00,,0.0,41.155,40.862,,82.018,,0.0,,16.665,,13.848,,22.313,0.3664999999999999,181.575128,,0.337279011032833,,180.67,60.936198923301895,66.547284412,,127.483483335302,0.0,,-99999.0,,22.353,,22.417,,13.27,,26.802,,50
2012-04-25 05:38:00,,0.0,43.207,43.32,,86.52899999999998,,0.0,,16.37,,13.849,,22.313,0.3734,184.479006,,0.3400970357570119,,187.1,63.632155390136894,68.8844608404,,132.516616230537,0.0,,-99999.0,,22.398,,22.44,,13.143,,27.221,,50
2012-04-25 05:39:00,,0.0,44.966,44.854,,89.821,,0.0,,16.025,,13.847,,22.313,0.3786999999999999,187.984724,,0.354612521600425,,184.32,65.3621799813904,71.1898149788,,136.55199496019,0.0,,-99999.0,,22.385,,22.425,,13.054,,27.589,,50
2012-04-25 05:40:00,,0.0,48.191,46.906,,95.097,,0.0,,15.718,,13.848,,22.313,0.3906999999999999,189.007852,,0.3643360361557889,,186.33,67.8867336169081,73.84536777639998,,141.732101393308,0.0,,-99999.0,,22.335,,22.364,,12.934,,28.16,,50
2012-04-25 05:41:00,,0.0,50.649,51.055,,101.71,,0.0,,15.498,,13.848,,22.313,0.4116,185.44195,,0.374910275156188,,191.6,71.8328087199256,76.32790661999998,,148.160715339926,0.0,,-99999.0,,22.257,,22.232,,12.89,,28.966,,50
2012-04-25 05:42:00,,0.0,53.423,53.468,,106.89,,0.0,,15.447,,13.848,,22.313,0.4289999999999999,188.029862,,0.3984447693739199,,189.44,75.48137711019538,80.664810798,,156.146187908195,0.0,,-99999.0,,22.166,,22.098,,12.886,,30.156,,50
2012-04-25 05:43:00,,0.0,57.369,57.482,,114.85,,0.0,,15.466,,13.848,,22.313,0.4489,191.53558,,0.411272098896717,,197.53,81.2385776950685,85.98032186199998,,167.21889955706797,0.0,,-99999.0,,22.177,,22.219,,12.926,,31.665,,50
2012-04-25 05:44:00,,0.0,62.443,62.105,,124.55,,0.0,,15.481,,13.849,,22.313,0.4727,194.01817,,0.4377641898178919,,199.04,87.13258434135322,91.712388959,,178.84497330035302,0.0,,-99999.0,,22.277,,22.356,,12.893,,33.526,,50
2012-04-25 05:45:00,,0.0,67.427,69.029,,136.46,,0.0,,15.42,,13.848,,22.312,0.4999,196.681312,,0.472444503522531,,197.31,93.21802499003059,98.3209878688,,191.539012858831,0.0,,-99999.0,,22.429,,22.484,,12.831,,35.488,,50
2012-04-25 05:46:00,,0.0,72.186,74.599,,146.79,,0.0,,15.281,,13.849,,22.31,0.5384999999999999,193.025134,,0.489498870131596,,204.84,100.268948557756,103.944034659,,204.212983216756,0.0,,-99999.0,,22.512,,22.577,,12.77,,37.417,,50
2012-04-25 05:47:00,,0.0,78.973,84.22799999999998,,163.2,,0.0,,15.367,,13.848,,22.31,0.5621,196.95214,,0.517260401435597,,206.57,106.850481124551,110.706797894,,217.55727901855096,0.0,,-99999.0,,22.523,,22.561,,12.821,,39.38,,50
2012-04-25 05:48:00,,0.0,84.611,90.835,,175.45,,0.0,,15.54,,13.848,,22.307,0.5831,201.526124,,0.5484115379502859,,205.66,112.786316894856,117.5098829044,,230.296199799256,0.0,,-99999.0,,22.486,,22.482,,12.934,,41.594,,50
2012-04-25 05:49:00,,0.0,88.602,95.526,,184.13,,0.0,,15.533,,13.849,,22.305,0.6247,195.101482,,0.582234480925163,,203.69,118.595341419646,121.8798958054,,240.475237225046,0.0,,-99999.0,,22.452,,22.344,,12.962,,43.622,,50
2012-04-25 05:50:00,,0.0,94.917,101.84,,196.76,,0.0,,15.491,,13.848,,22.301,0.6498,197.493796,,0.592948291904825,,211.12,125.183243386947,128.3314686408,,253.51471202774704,0.0,,-99999.0,,22.434,,22.278,,12.952,,45.603,,50
2012-04-25 05:51:00,,0.0,101.12,107.1,,208.21,,0.0,,15.404,,13.849,,22.3,0.6733,200.698594,,0.621141831716071,,211.77,131.539205702512,135.1303633402,,266.669569042712,0.0,,-99999.0,,22.444,,22.306,,12.992,,47.867,,50
2012-04-25 05:52:00,,0.0,106.87,110.64,,217.51,,0.0,,15.334,,13.849,,22.3,0.6951,204.339726,,0.6724710886614379,,203.9,137.11685497806698,142.0365435426,,279.153398520667,0.0,,-99999.0,,22.532,,22.475,,13.023,,49.98,,50
2012-04-25 05:53:00,,0.0,114.92,115.24,,230.16,,0.0,,15.317,,13.847,,22.3,0.7195,205.15221,,0.700784261597767,,203.47,142.588573707298,147.607015095,,290.195588802298,0.0,,-99999.0,,22.633,,22.759,,13.057,,51.926,,50
2012-04-25 05:54:00,,0.0,121.08,122.41,,243.48,,0.0,,15.28,,13.848,,22.3,0.7329999999999999,208.432238,,0.7182639904293499,,205.72,147.761268111126,152.780830454,,300.542098565126,0.0,,-99999.0,,22.725,,22.814,,13.122,,53.588,,50
2012-04-25 05:55:00,,0.0,123.78,128.81,,252.59,,0.0,,15.24,,13.848,,22.3,0.756,207.920674,,0.7328858168283929,,208.48,152.792035092383,157.188029544,,309.980064636383,0.0,,-99999.0,,22.765,,22.96,,13.138,,55.028,,50
2012-04-25 05:56:00,,0.0,128.47,131.13,,259.61,,0.0,,15.225,,13.848,,22.3,0.7734999999999999,208.718112,,0.745846072045726,,211.65,157.85832114847798,161.443459632,,319.30178078047805,0.0,,-99999.0,,22.724,,22.831,,13.153,,56.421,,50
2012-04-25 05:57:00,,0.0,133.34,131.9,,265.25,,0.0,,15.249,,13.849,,22.3,0.7893999999999999,210.463448,,0.7851920776286059,,204.38,160.47755682573398,166.13984585120002,,326.61740267693403,0.0,,-99999.0,,22.638,,22.653,,13.201,,57.881,,50
2012-04-25 05:58:00,,0.0,134.97,135.24,,270.21,,0.0,,15.278,,13.847,,22.3,0.812,208.823434,,0.7950950418715939,,207.38,164.886809783331,169.564628408,,334.451438191331,0.0,,-99999.0,,22.577,,22.527,,13.29,,59.036,,50
2012-04-25 05:59:00,,0.0,137.74,138.87,,276.61,,0.0,,15.285,,13.849,,22.3,0.8208999999999999,209.997022,,0.7912401967300279,,213.78,169.151329256945,172.3865553598,,341.53788461674503,0.0,,-99999.0,,22.552,,22.471,,13.357,,60.145,,50
2012-04-25 06:00:00,,0.0,139.28,141.76,,281.03,,0.0,,15.226,,13.849,,22.3,0.8292,210.809506,,0.803402897780141,,213.1,171.20515751694802,174.80324237520003,,346.008399892148,0.0,,-99999.0,,22.56,,22.557,,13.346,,60.949,,50
2012-04-25 06:01:00,,0.0,142.12,144.17,,286.29,,0.0,,15.157,,13.849,,22.3,0.8417,210.854644,,0.816230227302938,,213.13,173.963148345075,177.4763538548,,351.43950219987494,0.0,,-99999.0,,22.665,,22.933,,13.346,,61.922,,50
2012-04-25 06:02:00,,0.0,145.32,147.53,,292.85,,0.0,,15.242,,13.849,,22.3,0.8517,212.359244,,0.838030041206965,,211.11,176.91652199920202,180.8663681148,,357.78289011400307,0.0,,-99999.0,,22.771,,23.039,,13.357,,63.198,,50
