measured_on,ac_current__411,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__407,ac_power__752,ac_voltage__410,ac_volts__757,ambient_temp__412,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__409,dc_pos_current__754,dc_pos_voltage__408,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__406,dc_power__751,inverter_temp_2__770,inverter_temp__416,inveter_temp__763,module_temp_1__413,module_temp_1__760,module_temp_2__414,module_temp_2__761,module_temp_3__415,module_temp_3__762,module_temp_4__417,module_temp_5__418,module_temp_6__419,module_temp_7__420,poa_irradiance__405,poa_irradiance__750,system_id
2011-08-25 00:00:00,,0.0,0.4052,-0.5403,,-0.1351,,0.0,,23.769,13.691,28.121,0.0,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.753,,26.568,,20.844,,,,,,-99999.0,50
2011-08-25 00:01:00,,0.0,0.2250999999999999,-0.3826999999999999,,-0.1575999999999999,,0.0,,23.691,13.687,28.118,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.748,,26.565,,20.748,,,,,,-99999.0,50
2011-08-25 00:02:00,,0.0,0.3826999999999999,0.0,,0.3826999999999999,,0.0,,23.571,13.692,28.105,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,37.004,,26.743,,26.557,,20.636,,,,,,-99999.0,50
2011-08-25 00:03:00,,0.0,0.3151999999999999,0.1575999999999999,,0.4728,,0.0,,23.464,13.691,28.105,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.749,,26.567,,20.482,,,,,,-99999.0,50
2011-08-25 00:04:00,,0.0,0.2927,-0.3602,,-0.0675,,0.0,,23.338,13.691,28.093,0.0,0.0,,0.0,,-0.0085,0.0,0.0,,0.0,0.0,,-99999.0,,26.737,,26.561,,20.318,,,,,,-99999.0,50
2011-08-25 00:05:00,,0.0,0.2475999999999999,-0.0675,,0.1801,,0.0,,23.225,13.691,28.089,0.0,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.727,,26.566,,20.184,,,,,,-99999.0,50
2011-08-25 00:06:00,,0.0,0.1801,-0.4052,,-0.2250999999999999,,0.0,,23.087,13.691,28.075,0.0,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.717,,26.556,,20.053,,,,,,-99999.0,50
2011-08-25 00:07:00,,0.0,0.2475999999999999,-0.4052,,-0.1575999999999999,,0.0,,23.094,13.691,28.074,0.0,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.721,,26.569,,20.078,,,,,,-99999.0,50
2011-08-25 00:08:00,,0.0,0.2702,-0.2475999999999999,,0.0224999999999999,,0.0,,23.256,13.691,28.065,0.0,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.713,,26.562,,20.152,,,,,,-99999.0,50
2011-08-25 00:09:00,,0.0,0.1801,-0.5178,,-0.3377,,0.0,,23.329,13.691,28.059,0.0,0.0,,0.0,,-0.0085,0.0,0.0,,0.0,0.0,,-99999.0,,26.704,,26.547,,20.144,,,,,,-99999.0,50
2011-08-25 00:10:00,,0.0,0.2475999999999999,-0.0901,,0.1575999999999999,,0.0,,23.288,13.691,28.05,0.0,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.694,,26.531,,20.075,,,,,,-99999.0,50
2011-08-25 00:11:00,,0.0,0.1801,-0.9906,,-0.8105,,0.0,,23.293,13.691,28.043,0.0,0.0,,0.0,,-0.0126999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.689,,26.531,,20.056,,,,,,-99999.0,50
2011-08-25 00:12:00,,0.0,0.1351,-0.9004999999999999,,-0.7653999999999999,,0.0,,23.318,13.691,28.037,0.0,0.0,,0.0,,-0.0148,0.0,0.0,,0.0,0.0,,-99999.0,,26.683,,26.518,,20.047,,,,,,-99999.0,50
2011-08-25 00:13:00,,0.0,0.1575999999999999,-0.6303999999999998,,-0.4728,,0.0,,23.273,13.691,28.028,0.0,0.0,,0.0,,-0.0063,0.0,0.0,,0.0,0.0,,-99999.0,,26.672,,26.508,,19.999,,,,,,-99999.0,50
2011-08-25 00:14:00,,0.0,0.3602,-0.1126,,0.2475999999999999,,0.0,,23.254,13.691,28.024,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.668,,26.505,,19.957,,,,,,-99999.0,50
2011-08-25 00:15:00,,0.0,0.4728,0.4277,,0.9004999999999999,,0.0,,23.189,13.693,28.013,0.0,0.0,,-0.0001,,0.0,0.0,0.0,,0.0,0.0,,40.013,,26.657,,26.5,,19.848,,,,,,-99999.0,50
2011-08-25 00:16:00,,0.0,0.2702,-0.2026,,0.0675,,0.0,,23.095,13.692,28.009,0.0,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.666,,26.508,,19.749,,,,,,-99999.0,50
2011-08-25 00:17:00,,0.0,0.2702,-0.4728,,-0.2026,,0.0,,23.02,13.693,27.998,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.664,,26.512,,19.663,,,,,,-99999.0,50
2011-08-25 00:18:00,,0.0,0.2026,-0.3602,,-0.1575999999999999,,0.0,,22.944,13.694,27.993,0.0,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.668,,26.521,,19.574,,,,,,-99999.0,50
2011-08-25 00:19:00,,0.0,0.5178,-0.2702,,0.2475999999999999,,0.0,,22.973,13.695,27.984,0.0,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,41.958,,26.661,,26.513,,19.56,,,,,,-99999.0,50
2011-08-25 00:20:00,,0.0,0.3602,0.2026,,0.5627999999999999,,0.0,,22.931,13.695,27.981,0.0,0.0,,0.0,,0.0063,0.0,0.0,,0.0,0.0,,-99999.0,,26.657,,26.509,,19.458,,,,,,-99999.0,50
2011-08-25 00:21:00,,0.0,0.3151999999999999,0.3826999999999999,,0.6978999999999999,,0.0,,22.843,13.695,27.969,0.0,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.646,,26.498,,19.396,,,,,,-99999.0,50
2011-08-25 00:22:00,,0.0,0.3151999999999999,0.3377,,0.6529,,0.0,,22.95,13.695,27.966,0.0,0.0,,0.0,,0.0063,0.0,0.0,,0.0,0.0,,-99999.0,,26.643,,26.499,,19.501,,,,,,-99999.0,50
2011-08-25 00:23:00,,0.0,0.4953,0.1575999999999999,,0.6529,,0.0,,23.078,13.695,27.952,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,38.857,,26.627,,26.476,,19.528,,,,,,-99999.0,50
2011-08-25 00:24:00,,0.0,0.2026,-0.788,,-0.5853,,0.0,,23.087,13.696,27.951,0.0,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.619,,26.465,,19.548,,,,,,-99999.0,50
2011-08-25 00:25:00,,0.0,0.2250999999999999,-0.6079,,-0.3826999999999999,,0.0,,23.112,13.695,27.938,0.0,0.0,,0.0,,-0.0063,0.0,0.0,,0.0,0.0,,-99999.0,,26.615,,26.466,,19.506,,,,,,-99999.0,50
2011-08-25 00:26:00,,0.0,0.3602,-0.4953,,-0.1351,,0.0,,23.028,13.695,27.936,0.0,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.613,,26.462,,19.439,,,,,,-99999.0,50
2011-08-25 00:27:00,,0.0,0.2250999999999999,-0.7204,,-0.4953,,0.0,,22.953,13.695,27.923,0.0,0.0,,0.0,,-0.0085,0.0,0.0,,0.0,0.0,,-99999.0,,26.602,,26.446,,19.352,,,,,,-99999.0,50
2011-08-25 00:28:00,,0.0,0.4277,-0.2702,,0.1575999999999999,,0.0,,22.897,13.696,27.92,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.603,,26.45,,19.317,,,,,,-99999.0,50
2011-08-25 00:29:00,,0.0,0.4052,0.0901,,0.4953,,0.0,,22.927,13.696,27.908,0.0,0.0,,0.0,,0.0085,0.0,0.0,,0.0,0.0,,-99999.0,,26.6,,26.448,,19.36,,,,,,-99999.0,50
2011-08-25 00:30:00,,0.0,0.3377,-0.3826999999999999,,-0.0449999999999999,,0.0,,22.995,13.696,27.903,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.598,,26.441,,19.412,,,,,,-99999.0,50
2011-08-25 00:31:00,,0.0,0.2250999999999999,-0.4953,,-0.2702,,0.0,,23.049,13.696,27.891,0.0,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.584,,26.422,,19.431,,,,,,-99999.0,50
2011-08-25 00:32:00,,0.0,0.2927,-0.5627999999999999,,-0.2702,,0.0,,23.04,13.697,27.89,0.0,0.0,,0.0,,-0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.585,,26.412,,19.422,,,,,,-99999.0,50
2011-08-25 00:33:00,,0.0,0.3602,-0.2475999999999999,,0.1126,,0.0,,23.038,13.696,27.875,0.0,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.577,,26.402,,19.405,,,,,,-99999.0,50
2011-08-25 00:34:00,,0.0,0.3602,-0.3602,,0.0,,0.0,,23.013,13.697,27.875,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.583,,26.417,,19.345,,,,,,-99999.0,50
2011-08-25 00:35:00,,0.0,0.2475999999999999,-0.5178,,-0.2702,,0.0,,22.918,13.697,27.861,0.0,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.57,,26.407,,19.282,,,,,,-99999.0,50
2011-08-25 00:36:00,,0.0,0.3151999999999999,-0.1575999999999999,,0.1575999999999999,,0.0,,22.876,13.698,27.858,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.567,,26.408,,19.282,,,,,,-99999.0,50
2011-08-25 00:37:00,,0.0,0.3602,0.0,,0.3602,,0.0,,22.992,13.698,27.846,0.0,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.552,,26.398,,19.38,,,,,,-99999.0,50
2011-08-25 00:38:00,,0.0,0.3602,-0.4502999999999999,,-0.0901,,0.0,,23.122,13.699,27.843,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.539,,26.386,,19.478,,,,,,-99999.0,50
2011-08-25 00:39:00,,0.0,0.3377,-0.4953,,-0.1575999999999999,,0.0,,23.162,13.699,27.829,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.522,,26.369,,19.494,,,,,,-99999.0,50
2011-08-25 00:40:00,,0.0,0.3826999999999999,-0.0901,,0.2927,,0.0,,23.086,13.698,27.83,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.523,,26.369,,19.414,,,,,,-99999.0,50
2011-08-25 00:41:00,,0.0,0.3826999999999999,-0.2927,,0.0901,,0.0,,22.899,13.699,27.818,0.0,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.517,,26.362,,19.31,,,,,,-99999.0,50
2011-08-25 00:42:00,,0.0,0.3151999999999999,-0.1801,,0.1351,,0.0,,22.742,13.699,27.811,0.0,0.0,,0.0,,0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.52,,26.372,,19.245,,,,,,-99999.0,50
2011-08-25 00:43:00,,0.0,0.3826999999999999,-0.2026,,0.1801,,0.0,,22.612,13.7,27.801,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.516,,26.377,,19.16,,,,,,-99999.0,50
2011-08-25 00:44:00,,0.0,0.4502999999999999,-0.0224999999999999,,0.4277,,0.0,,22.513,13.7,27.798,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,35.6,,26.51,,26.376,,19.108,,,,,,415.06,50
2011-08-25 00:45:00,,0.0,0.2250999999999999,-0.6978999999999999,,-0.4728,,0.0,,22.431,13.7,27.788,0.0,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.498,,26.362,,19.044,,,,,,-99999.0,50
2011-08-25 00:46:00,,0.0,0.2927,-0.1351,,0.1575999999999999,,0.0,,22.347,13.7,27.782,0.0,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.482,,26.359,,18.983,,,,,,-99999.0,50
2011-08-25 00:47:00,,0.0,0.4277,-0.1801,,0.2475999999999999,,0.0,,22.316,13.701,27.777,0.0,0.0,,0.0,,0.0041999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.473,,26.351,,18.957,,,,,,-99999.0,50
2011-08-25 00:48:00,,0.0,0.4052,-0.2927,,0.1126,,0.0,,22.346,13.702,27.772,0.0,0.0,,0.0,,-0.0020999999999999,0.0,0.0,,0.0,0.0,,-99999.0,,26.465,,26.334,,18.886,,,,,,-99999.0,50
2011-08-25 00:49:00,,0.0,0.3602,-0.3602,,0.0,,0.0,,22.295,13.7,27.764,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,26.465,,26.333,,18.864,,,,,,-99999.0,50
