measured_on,ac_current__251,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__752,ac_voltage__250,ac_volts__757,ambient_temp__252,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__751,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__750,system_id
2012-11-14 00:00:00,,0.0,0.6103,0.0451999999999999,,0.6554999999999999,,0.0,,1.5023,14.123,12.862,0.0129,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.512,,12.104,,-2.9754,,,,,,-2.5219,50
2012-11-14 00:01:00,,0.0,0.6468,0.0626,,0.7094,,0.0,,1.4404,14.121,12.851,0.012,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.499,,12.117,,-3.0639,,,,,,-2.5917,50
2012-11-14 00:02:00,,0.0,0.5651,-0.0225999999999999,,0.5424999999999999,,0.0,,1.3737,14.124,12.841,0.0122,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.46,,12.091,,-3.1236,,,,,,-2.2865,50
2012-11-14 00:03:00,,0.0,0.6103,0.0225999999999999,,0.6329,,0.0,,1.3123,14.124,12.832,0.0117,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.437,,12.083,,-3.1658,,,,,,-2.2193,50
2012-11-14 00:04:00,,0.0,0.5877,-0.0903999999999999,,0.4973,,0.0,,1.4508,14.124,12.821,0.0117,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.422,,12.086,,-3.17,,,,,,-2.2193,50
2012-11-14 00:05:00,,0.0,0.6103,0.0677999999999999,,0.6781,,0.0,,1.618,14.124,12.81,0.0115999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.462,,12.089,,-3.0735,,,,,,-2.1016,50
2012-11-14 00:06:00,,0.0,0.5651,-0.2034,,0.3617,,0.0,,1.7007,14.124,12.799,0.0123,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.518,,12.106,,-2.9754,,,,,,-1.9839,50
2012-11-14 00:07:00,,0.0,0.6329,0.113,,0.7459,,0.0,,1.8833,14.125,12.789,0.0123,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.59,,12.172,,-2.8713,,,,,,-1.8158,50
2012-11-14 00:08:00,,0.0,0.6103,-0.1582,,0.4521,,0.0,,2.0187,14.124,12.781,0.0115999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.663,,12.239,,-2.7775,,,,,,-1.8158,50
2012-11-14 00:09:00,,0.0,0.6329,0.0,,0.6329,,0.0,,2.0552,14.125,12.773,0.0114,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.704,,12.273,,-2.7215,,,,,,-1.7653,50
2012-11-14 00:10:00,,0.0,0.7459,0.6103,,1.3563,,0.0,,1.9465,14.126,12.761,0.0122,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.722,,12.27,,-2.771,,,,,,-1.4627,50
2012-11-14 00:11:00,,0.0,0.5199,-0.5199,,0.0,,0.0,,1.8426,14.126,12.75,0.0126999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.711,,12.235,,-2.832,,,,,,-1.5131,50
2012-11-14 00:12:00,,0.0,0.7234,0.3165,,1.0398,,0.0,,1.7372,14.126,12.743,0.0114,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.687,,12.206,,-2.8817,,,,,,-1.7149,50
2012-11-14 00:13:00,,0.0,0.6103,-0.113,,0.4973,,0.0,,1.6202,14.127,12.732,0.0119,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.652,,12.153,,-2.9084,,,,,,-1.7653,50
2012-11-14 00:14:00,,0.0,0.6329,-0.1582,,0.4747,,0.0,,1.502,14.127,12.722,0.0112,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.586,,12.134,,-2.9192,,,,,,-1.8158,50
2012-11-14 00:15:00,,0.0,0.6781,0.0677999999999999,,0.7459,,0.0,,1.4396,14.127,12.713,0.0123,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.527,,12.124,,-2.957,,,,,,-1.8158,50
2012-11-14 00:16:00,,0.0,0.5877,-0.1582,,0.4294999999999999,,0.0,,1.3902,14.127,12.702,0.0119,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,-99999.0,,12.456,,12.085,,-2.9196,,,,,,-1.8158,50
