measured_on,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__629,ac_power__752,ac_voltage__632,ac_volts__757,ambient_temp__634,ambient_temp__759,das_battery_voltage__769,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__628,dc_power__751,dc_voltage__630,inv_temp__661,inverter_temp_2__770,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__760,module_temp_2__761,module_temp_3__762,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__750,reflector_temp_1__638,system_id
2012-10-19 00:00:00,,0.0,0.4515,-0.2031999999999999,,0.2482999999999999,,0.0,,7.554,13.959,,18.274,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.887,17.581,2.5265,,,,,,,,,-2.3672,,50
2012-10-19 00:01:00,,0.0,0.4289,0.1353999999999999,,0.5643,,0.0,,7.5433,13.957,,18.264,,0.0068999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.916,17.63,2.4952,,,,,,,,,-2.3505,,50
2012-10-19 00:02:00,,0.0,0.4741,-0.2708999999999999,,0.2031999999999999,,0.0,,7.4718,13.961,,18.255,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.965,17.683,2.4674,,,,,,,,,-2.0986,,50
2012-10-19 00:03:00,,0.0,0.4515,-0.1129,,0.3386,,0.0,,7.2842,13.962,,18.25,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,18.0,17.695,2.3327,,,,,,,,,-1.9979,,50
2012-10-19 00:04:00,,0.0,0.3612,-0.2031999999999999,,0.158,,0.0,,7.1156,13.961,,18.242,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.956,17.638,2.1995,,,,,,,,,-2.1154,,50
2012-10-19 00:05:00,,0.0,0.4289,-0.158,,0.2708999999999999,,0.0,,7.0075,13.961,,18.233,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.931,17.64,2.1558,,,,,,,,,-2.3505,,50
2012-10-19 00:06:00,,0.0,0.4062999999999999,-0.1129,,0.2934999999999999,,0.0,,6.9165,13.962,,18.227,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.926,17.608,2.2548,,,,,,,,,-2.4008,,50
2012-10-19 00:07:00,,0.0,0.4289,-0.3612,,0.0676999999999999,,0.0,,7.0299,13.962,,18.22,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.938,17.582,2.3837,,,,,,,,,-2.1658,,50
2012-10-19 00:08:00,,0.0,0.4741,-0.0676999999999999,,0.4062999999999999,,0.0,,7.2783,13.962,,18.207,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.867,17.551,2.4453,,,,,,,,,-1.9308,,50
2012-10-19 00:09:00,,0.0,0.5191999999999999,0.316,,0.8352,,0.0,,7.5156,13.962,,18.201,,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,-99999.0,,,,,,,,,,,,,,,,,,,17.844,17.548,2.5268,,,,,,,,,-1.9475,,50
