measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__759,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2004-06-05 00:00:00,5.094,0.0,0.0,-14.476,114.209,17.092,0.0,159.104,0.0,158.904,0.0,0.0,0.1409999999999999,23.173,23.218,24.12,0.0,0.0,-4.769,50
2004-06-05 00:15:00,5.096,0.0,0.0,-14.527,114.27,16.659,0.0,159.211,0.0,159.015,0.0,0.0,0.14,23.093,23.058,23.852,0.0,0.0,-5.499,50
2004-06-05 00:30:00,5.097,0.0,0.0,-14.472,114.256,16.066,0.0,159.114,0.0,158.914,0.0,0.0,0.1479999999999999,22.923,22.999,23.665,0.0,0.0,-4.667,50
2004-06-05 00:45:00,5.105,0.0,0.0,-14.481,114.374,15.846,0.0,159.305,0.0,159.112,0.0,0.0,0.1479999999999999,22.76,22.905,23.459,0.0,0.0,-4.468,50
2004-06-05 01:00:00,5.449,0.0,0.0,-15.462,122.094,17.71,0.0,170.025,0.0,169.813,0.0,0.0,0.167,24.197,24.264,24.797,0.0,0.0,-4.168,50
2004-06-05 01:15:00,5.107,0.0,0.0,-14.482,114.404,17.073,0.0,159.4,0.0,159.204,0.0,0.0,0.157,22.667,22.584,23.067,0.0,0.0,-4.204,50
2004-06-05 01:30:00,4.774,0.0,0.0,-13.547,106.88,15.871,0.0,148.925,0.0,148.74,0.0,0.0,0.151,21.138,20.949,21.384,0.0,0.0,-3.554,50
2004-06-05 01:45:00,5.116,0.0,0.0,-14.462,114.445,17.207,0.0,159.425,0.0,159.226,0.0,0.0,0.153,22.62,22.362,22.782,0.0,0.0,-3.909,50
2004-06-05 02:00:00,5.12,0.0,0.0,-14.464,114.593,17.121,0.0,159.631,0.0,159.428,0.0,0.0,0.153,22.58,22.274,22.656,0.0,0.0,-4.178,50
2004-06-05 02:15:00,5.122,0.0,0.0,-14.464,114.665,16.645,0.0,159.755,0.0,159.548,0.0,0.0,0.1429999999999999,22.545,22.203,22.573,0.0,0.0,-5.226,50
