measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2020-10-20 00:00:00,0.0,-8.5389,120.09,9.4271,-8.5389,-0.00029,0.06728,-0.00058,0.0,-2e-05,17.494,-5.4195,-26.97,5.9955,-4.7,51
2020-10-20 00:01:00,0.0,-16.293,120.11,9.6277,-16.293,0.0,0.06511,-0.0004299999999999,-0.00217,0.0,17.566,-5.4195,-26.97,6.1473,-4.3234,51
2020-10-20 00:02:00,0.0,1.2001,120.35,9.7808,1.2001,-0.00072,0.0585999999999999,-0.0001399999999999,0.0064999999999999,-5e-05,17.374,-5.2913,-26.97,6.1207,-3.9466,51
2020-10-20 00:03:00,0.0,-0.3230899999999999,119.88,9.8685,-0.3230899999999999,-0.00029,0.0737899999999999,-0.0001399999999999,-0.0064999999999999,-2e-05,18.103,-5.4195,-26.97,6.2015,-3.7851,51
2020-10-20 00:04:00,0.0,-6.9234,120.08,9.9555,-6.9234,-0.0001399999999999,0.06511,-0.00029,-0.00217,0.0,17.647,-4.9068,-26.97,6.2049,-3.6775,51
2020-10-20 00:05:00,0.0,-10.2,120.24,10.167,-10.2,0.00029,0.0607699999999999,-0.0001399999999999,0.00217,2e-05,18.459,-5.2913,-26.97,6.264,-3.6236,51
2020-10-20 00:06:00,0.0,-5.5156,120.12,10.212,-5.5156,0.0001399999999999,0.06728,-0.0004299999999999,0.0,1e-05,17.359,-5.4195,-26.97,6.1419,-3.4981,51
2020-10-20 00:07:00,0.0,-10.985,120.09,10.225,-10.985,0.00029,0.07162,-0.00029,0.00217,2e-05,18.17,-5.4195,-26.97,6.1322,-3.3186,51
2020-10-20 00:08:00,0.0,-5.8848,120.19,10.202,-5.8848,-0.0001399999999999,0.06728,-0.00029,0.0043299999999999,-1e-05,17.722,-5.2913,-26.97,6.0674,-2.8703,51
2020-10-20 00:09:00,0.0,-12.485,120.12,10.069,-12.485,0.0,0.07162,-0.0004299999999999,-0.00217,0.0,18.792,-5.4195,-26.97,5.9039,-2.7985,51
