measured_on,ac_current__379,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__375,ac_power__773,ac_voltage__378,ac_volts__778,ambient_temp__380,ambient_temp__780,das_battery_voltage__386,das_battery_voltage__790,das_temp__385,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__377,dc_pos_current__775,dc_pos_voltage__376,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__374,dc_power__772,inverter_temp_2__791,inverter_temp__384,inveter_temp__784,module_temp_1__381,module_temp_1__781,module_temp_2__382,module_temp_2__782,module_temp_3__383,module_temp_3__783,poa_irradiance__373,poa_irradiance__771,power_factor__387,system_id
2011-08-30 00:00:00,,0.0,-1.4733,0.1610999999999999,,-1.3122,,119.84,,21.694,,13.739,,26.425,0.0,0.0043,,-0.0001,,0.0,0.0,0.0,,0.0,15.73,,23.578,,21.385,,-26.97,,19.651,,-99999.0,,51
2011-08-30 00:01:00,,0.0,-5.8241,-4.9953,,-10.82,,120.02,,21.678,,13.74,,26.414,0.0,0.0,,-0.0001,,0.0022,0.0,0.0,,0.0,14.854,,23.438,,21.385,,-26.97,,19.634,,-99999.0,,51
2011-08-30 00:02:00,,0.0,-2.7394,-3.2459,,-5.9852,,119.99,,21.587,,13.74,,26.405,0.0,0.0043,,-0.0001,,-0.0022,0.0,0.0,,0.0,15.299,,23.926,,21.385,,-26.97,,19.612,,-99999.0,,51
2011-08-30 00:03:00,,0.0,-1.3122,-2.6934,,-4.0055,,120.02,,21.558,,13.74,,26.398,0.0,0.0064999999999999,,-0.0002999999999999,,-0.0022,0.0,0.0,,0.0,15.68,,23.669,,21.385,,-26.97,,19.611,,-99999.0,,51
2011-08-30 00:04:00,,0.0,-6.3075,-2.233,,-8.5404,,120.02,,21.568,,13.74,,26.392,0.0,0.0043,,-0.0004,,0.0,0.0,0.0,,0.0,15.071,,23.106,,21.385,,-26.97,,19.613,,-99999.0,,51
2011-08-30 00:05:00,,0.0,-2.0488,-3.1077,,-5.1565,,120.03,,21.517,,13.741,,26.383,0.0,0.0064999999999999,,-0.0004,,-0.0022,0.0,0.0,,0.0,15.802,,23.384,,21.385,,-26.97,,19.593,,-99999.0,,51
2011-08-30 00:06:00,,0.0,-4.7421,-3.7983,,-8.5404,,120.08,,21.469,,13.741,,26.372,0.0,0.0,,0.0002999999999999,,-0.0022,0.0,0.0,,0.0,15.193,,23.785,,21.385,,-26.97,,19.533,,-99999.0,,51
2011-08-30 00:07:00,,0.0,-1.6344,-2.0258,,-3.6602,,119.97,,21.478,,13.742,,26.37,0.0,0.0043,,-0.0002999999999999,,0.0,0.0,0.0,,0.0,15.349,,24.052,,21.385,,-26.97,,19.525,,-99999.0,,51
2011-08-30 00:08:00,,0.0,-3.3609,-5.0874,,-8.448399999999998,,120.08,,21.428,,13.742,,26.362,0.0,0.0064999999999999,,0.0,,-0.0022,0.0,0.0,,0.0,15.555,,23.953,,21.385,,-26.97,,19.49,,-99999.0,,51
2011-08-30 00:09:00,,0.0,-1.9797,-1.3812,,-3.3609,,119.98,,21.47,,13.741,,26.344,0.0,0.0043,,-0.0005999999999999,,-0.0022,0.0,0.0,,0.0,15.426,,23.983,,21.385,,-26.97,,19.522,,-99999.0,,51
2011-08-30 00:10:00,,0.0,-1.0129,-0.1381,,-1.151,,119.97,,21.613,,13.742,,26.344,-0.0001,0.0022,,-0.0002999999999999,,0.0,0.0,0.0,,0.0,15.92,,23.747,,21.385,,-26.97,,19.593,,-99999.0,,51
2011-08-30 00:11:00,,0.0,-5.0644,-5.1335,,-10.198,,120.04,,21.642,,13.742,,26.335,0.0,0.0064999999999999,,-0.0001,,-0.0022,0.0,0.0,,0.0,15.265,,24.046,,21.385,,-26.97,,19.634,,-99999.0,,51
2011-08-30 00:12:00,,0.0,-5.3867,-5.0184,,-10.405,,120.08,,21.648,,13.742,,26.326,0.0,0.0043,,-0.0004,,-0.0022,0.0,0.0,,0.0,15.215,,23.206,,21.385,,-26.97,,19.659,,-99999.0,,51
2011-08-30 00:13:00,,0.0,-2.0028,-4.5119,,-6.5147,,120.12,,21.577,,13.742,,26.318,0.0001,0.0022,,-0.0001,,0.0022,0.0,0.0,,0.0,16.441,,23.862,,21.385,,-26.97,,19.639,,-99999.0,,51
2011-08-30 00:14:00,,0.0,-3.9825,-0.3453,,-4.3278,,119.95,,21.556,,13.742,,26.308,0.0,0.0022,,0.0001,,0.0043,0.0,0.0,,0.0,15.594,,25.23,,21.385,,-26.97,,19.672,,-99999.0,,51
2011-08-30 00:15:00,,0.0,-0.2993,-0.6215,,-0.9208,,119.93,,21.497,,13.742,,26.304,0.0001,0.0022,,-0.0001,,-0.0043,0.0,0.0,,0.0,16.574,,23.756,,21.385,,-26.97,,19.64,,-99999.0,,51
2011-08-30 00:16:00,,0.0,-13.306,-3.0387,,-16.344,,120.08,,21.438,,13.742,,26.291,0.0,0.0172999999999999,,-0.0005999999999999,,0.0,0.0,0.0,,0.0,14.144,,23.982,,21.385,,-26.97,,19.58,,-99999.0,,51
2011-08-30 00:17:00,,0.0,0.8286999999999999,0.8978,,1.7265,,119.93,,21.411,,13.742,,26.282,-0.0001,0.0022,,-0.0002999999999999,,-0.0043,0.0,0.0,,0.0,15.753,,24.183,,21.385,,-26.97,,19.54,,-99999.0,,51
2011-08-30 00:18:00,,0.0,-6.3996,6.5377,,0.1381,,119.72,,21.377,,13.742,,26.276,0.0,0.0259999999999999,,-0.0011999999999999,,0.0043,0.0,0.0,,0.0,15.14,,23.375,,21.385,,-26.97,,19.548,,-99999.0,,51
2011-08-30 00:19:00,,0.0,-0.3453,9.0931,,8.7477,,119.61,,21.465,,13.743,,26.267,0.0002999999999999,0.0108,,-0.0004,,-0.0022,0.0,0.0,,0.0,15.995,,23.936,,21.385,,-26.97,,19.562,,-99999.0,,51
2011-08-30 00:20:00,,0.0,7.343499999999999,6.4917,,13.835,,119.74,,21.637,,13.744,,26.261,0.0005999999999999,0.0022,,-0.0005999999999999,,-0.0064999999999999,0.0,0.0,,0.0,16.115,,24.445,,21.385,,-26.97,,19.594,,-99999.0,,51
2011-08-30 00:21:00,,0.0,-7.4357,-9.1621,,-16.598,,120.32,,21.704,,13.744,,26.25,-0.0002999999999999,0.0,,0.0002999999999999,,-0.0064999999999999,0.0,0.0,,0.0,14.937,,23.427,,21.385,,-26.97,,19.588,,-99999.0,,51
2011-08-30 00:22:00,,0.0,-17.565,-11.809,,-29.374,,120.4,,21.66,,13.745,,26.24,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,13.939,,22.794,,21.385,,-26.97,,19.607,,-99999.0,,51
2011-08-30 00:23:00,,0.0,-9.9447,-2.256,,-12.201,,120.04,,21.64,,13.744,,26.232,0.0004,0.0043,,-0.0001,,0.0,0.0,0.0,,0.0,14.557,,23.528,,21.385,,-26.97,,19.583,,-99999.0,,51
2011-08-30 00:24:00,,0.0,-4.1666,-2.5322,,-6.6988,,120.16,,21.469,,13.745,,26.224,0.0006999999999999,0.0022,,-0.0001,,-0.0043,0.0,0.0,,0.0,15.708,,23.418,,21.385,,-26.97,,19.537,,-99999.0,,51
2011-08-30 00:25:00,,0.0,-10.682,-10.636,,-21.317,,120.45,,21.299,,13.745,,26.215,0.0002999999999999,-0.0043,,0.0001,,0.0,0.0,0.0,,0.0,15.117,,23.566,,21.32,,-26.97,,19.461,,-99999.0,,51
2011-08-30 00:26:00,,0.0,-4.9494,2.6473,,-2.3022,,119.95,,21.225,,13.745,,26.204,0.0002999999999999,0.0108,,-0.0008999999999999,,-0.0064999999999999,0.0,0.0,,0.0,15.334,,23.702,,21.32,,-26.97,,19.417,,-99999.0,,51
2011-08-30 00:27:00,,0.0,-1.8878,-3.7525,,-5.6403,,120.19,,21.188,,13.745,,26.198,0.0002999999999999,0.0043,,0.0001,,-0.0022,0.0,0.0,,0.0,15.648,,23.737,,20.799,,-26.97,,19.358,,-99999.0,,51
2011-08-30 00:28:00,,0.0,-3.8675,-13.605,,-17.473,,120.58,,21.157,,13.745,,26.188,0.0001,0.0086999999999999,,0.0001,,-0.0043,0.0,0.0,,0.0,15.226,,23.675,,20.537,,-26.97,,19.308,,-99999.0,,51
2011-08-30 00:29:00,,0.0,-8.8171,-9.8297,,-18.647,,120.4,,21.16,,13.745,,26.178,0.0,0.0043,,0.0,,-0.0022,0.0,0.0,,0.0,15.093,,23.357,,20.272,,-26.97,,19.301,,-99999.0,,51
2011-08-30 00:30:00,,0.0,-3.7063,-6.584,,-10.29,,120.29,,21.198,,13.745,,26.173,0.0,0.0086999999999999,,0.0001,,-0.0043,0.0,0.0,,0.0,15.221,,23.678,,20.537,,-26.97,,19.325,,-99999.0,,51
2011-08-30 00:31:00,,0.0,-1.6576,0.2069999999999999,,-1.4506,,119.98,,21.235,,13.745,,26.158,0.0001,0.0022,,-0.0002999999999999,,-0.0022,0.0,0.0,,0.0,15.465,,23.802,,20.537,,-26.97,,19.328,,-99999.0,,51
2011-08-30 00:32:00,,0.0,-4.1899,-4.2821,,-8.472099999999998,,120.13,,21.261,,13.746,,26.153,0.0,0.0022,,-0.0002999999999999,,-0.0064999999999999,0.0,0.0,,0.0,15.081,,23.922,,20.734,,-26.97,,19.345,,-99999.0,,51
2011-08-30 00:33:00,,0.0,-3.4303,-5.0876,,-8.5181,,120.19,,21.221,,13.747,,26.143,0.0002999999999999,0.0022,,-0.0004,,0.0,0.0,0.0,,0.0,15.657,,23.808,,20.603,,-26.97,,19.319,,-99999.0,,51
2011-08-30 00:34:00,,0.0,-3.4071,-2.8085,,-6.2156,,120.06,,21.199,,13.747,,26.137,-0.0001,0.0,,-0.0004,,0.0022,0.0,0.0,,0.0,15.909,,23.647,,20.205,,-26.97,,19.284,,-99999.0,,51
2011-08-30 00:35:00,,0.0,-0.9901,-3.1077,,-4.0978,,120.15,,21.266,,13.747,,26.127,0.0001,0.0043,,-0.0001,,0.0,0.0,0.0,,0.0,15.868,,23.742,,20.734,,-26.97,,19.311,,-99999.0,,51
2011-08-30 00:36:00,,0.0,-0.4374,-2.0949,,-2.5322,,120.16,,21.311,,13.747,,26.115,0.0004,0.0043,,-0.0004,,-0.0022,0.0,0.0,,0.0,14.495,,24.189,,20.929,,-26.97,,19.301,,-99999.0,,51
2011-08-30 00:37:00,,0.0,-4.5583,-5.8015,,-10.36,,120.31,,21.396,,13.747,,26.111,0.0,0.0,,-0.0004,,-0.0043,0.0,0.0,,0.0,15.324,,22.199,,21.32,,-26.97,,19.299,,-99999.0,,51
2011-08-30 00:38:00,,0.0,-5.1338,-3.0389,,-8.1727,,120.24,,21.36,,13.747,,26.1,0.0001,0.0043,,-0.0001,,-0.0022,0.0,0.0,,0.0,14.769,,24.24,,20.994,,-26.97,,19.266,,-99999.0,,51
2011-08-30 00:39:00,,0.0,-8.702199999999998,-15.908,,-24.611,,120.78,,21.389,,13.747,,26.091,-0.0001,0.0,,0.0,,-0.0022,0.0,0.0,,0.0,15.081,,23.282,,20.929,,-26.97,,19.267,,-99999.0,,51
2011-08-30 00:40:00,,0.0,9.208900000000002,4.9495,,14.158,,119.94,,21.406,,13.747,,26.084,0.0004,0.0043,,-0.0001,,-0.0043,0.0,0.0,,0.0,16.422,,23.854,,21.06,,-26.97,,19.246,,-99999.0,,51
2011-08-30 00:41:00,,0.0,8.5412,9.9224,,18.464,,119.76,,21.375,,13.747,,26.074,0.0006999999999999,0.0,,0.0,,0.0,0.0,0.0,,0.0,16.298,,24.183,,20.798,,-26.97,,19.22,,-99999.0,,51
2011-08-30 00:42:00,,0.0,2.0029,10.061,,12.064,,119.79,,21.375,,13.748,,26.069,0.0006999999999999,0.0,,-0.0001,,-0.0043,0.0,0.0,,0.0,15.834,,23.741,,20.734,,-26.97,,19.25,,-99999.0,,51
