measured_on,ac_current__633,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__629,ac_power__773,ac_voltage__632,ac_volts__778,ambient_temp__634,ambient_temp__780,das_battery_voltage__790,das_temp__662,das_temperature__785,dc_current__631,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__628,dc_power__772,dc_voltage__630,inv_temp__661,inverter_temp_2__791,inveter_temp__784,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__781,module_temp_2__782,module_temp_3__783,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__771,reflector_temp_1__638,system_id
2011-04-24 00:00:00,,0.0,8.316599999999998,-4.3662,,3.9504,,120.13,,1.2323,14.165,,11.336,,0.0004,0.5953,0.0,-0.0086999999999999,0.0,0.0002999999999999,,0.0002999999999999,,,5.0231,13.255,,,,,,,,,,,,,,,,,,,0.4273,-26.97,0.5218,,,,,,,,,-0.1019,,51
2011-04-24 00:01:00,,0.0,-2.472,-8.8712,,-11.343,,120.21,,1.2347,14.164,,11.328,,0.0002999999999999,0.5799999999999998,0.0001,-0.0064999999999999,0.0,0.0002,,0.0002,,,4.5648,12.931,,,,,,,,,,,,,,,,,,,0.4273,-26.97,0.5226,,,,,,,,,-0.1869,,51
2011-04-24 00:02:00,,0.0,-13.353,-11.944,,-25.297,,120.45,,1.2404,14.167,,11.325,,0.0,0.5822,0.0,0.0,0.0,0.0,,0.0,,,3.0989,12.178,,,,,,,,,,,,,,,,,,,0.4273,-26.97,0.5361,,,,,,,,,-0.1189,,51
2011-04-24 00:03:00,,0.0,-5.5906,1.363,,-4.2277,,119.91,,1.2707,14.167,,11.325,,0.0,0.5365999999999999,0.0001,-0.0022,0.0,0.0,,0.0,,,4.1767,12.628,,,,,,,,,,,,,,,,,,,0.4273,-26.97,0.5318,,,,,,,,,-0.1869,,51
2011-04-24 00:04:00,,0.0,-6.3068,-14.069,,-20.376,,120.52,,1.2974,14.167,,11.317,,0.0002999999999999,0.5431,0.0,0.0,0.0,0.0002,,0.0002,,,3.5893,12.408,,,,,,,,,,,,,,,,,,,0.4273,-26.97,0.5339,,,,,,,,,-0.1869,,51
2011-04-24 00:05:00,,0.0,-6.7457,-1.5016,,-8.2474,,120.0,,1.2905,14.165,,11.314,,0.0005999999999999,0.5365999999999999,0.0001,-0.0022,0.0,0.0002999999999999,,0.0002999999999999,,,4.0011,12.706,,,,,,,,,,,,,,,,,,,0.4273,-26.97,0.5333999999999999,,,,,,,,,-0.1529,,51
2011-04-24 00:06:00,,0.0,-9.1485,-6.8844,,-16.033,,120.21,,1.3004,14.166,,11.314,,0.0001,0.5409,0.0,-0.0022,0.0,0.0001,,0.0001,,,3.49,12.395,,,,,,,,,,,,,,,,,,,0.4273,-26.97,0.5474999999999999,,,,,,,,,-0.1869,,51
2011-04-24 00:07:00,,0.0,4.2045,-8.432299999999998,,-4.2277,,120.31,,1.3241,14.166,,11.313,,0.0002999999999999,0.5409,-0.0001,-0.0064999999999999,0.0,0.0002,,0.0002,,,4.5056,12.986,,,,,,,,,,,,,,,,,,,0.5381,-26.97,0.5615999999999999,,,,,,,,,-0.2038,,51
2011-04-24 00:08:00,,0.0,-9.3794,-15.247,,-24.627,,120.59,,1.3298,14.168,,11.303,,0.0001,0.5517999999999998,0.0,0.0,0.0,0.0001,,0.0001,,,3.2809,12.334,,,,,,,,,,,,,,,,,,,0.4273,-26.97,0.5658999999999998,,,,,,,,,-0.1699,,51
2011-04-24 00:09:00,,0.0,-5.5214,-14.901,,-20.422,,120.65,,1.3453,14.167,,11.303,,0.0,0.5561,0.0,0.0,0.0,0.0,,0.0,,,3.6388,12.434,,,,,,,,,,,,,,,,,,,0.4273,-26.97,0.5783,,,,,,,,,-0.1869,,51
