measured_on,ac_current__379,ac_current__779,ac_power__375,ac_power__773,ac_voltage__378,ac_volts__778,ambient_temp__380,ambient_temp__780,das_battery_voltage__386,das_battery_voltage__790,das_temp__385,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__377,dc_pos_current__775,dc_pos_voltage__376,dc_pos_voltage__774,dc_power_1__786,dc_power__374,dc_power__772,inverter_temp__384,inveter_temp__784,module_temp_1__381,module_temp_1__781,module_temp_2__382,module_temp_2__782,module_temp_3__383,module_temp_3__783,poa_irradiance__373,poa_irradiance__771,power_factor__387,system_id
2011-11-10 05:00:00,,0.0,,-6.8815,,119.34,,7.0091,,14.229,,9.2707,0.0001,0.2727999999999999,,-0.0001,,-0.0004,-6.8815,,0.0,,10.796,,5.6558,,-26.97,,3.6883,,-2.7168,,51
2011-11-10 05:15:00,,0.0,,-9.0934,,120.29,,6.5684,,14.222,,9.4656,0.0001,0.2783999999999999,,0.0,,-0.0006999999999999,-9.0934,,0.0,,11.001,,4.778,,-26.97,,3.5437,,-2.8775,,51
2011-11-10 05:30:00,,0.0,,-4.5257,,120.01,,6.1845,,14.215,,9.6655,0.0001,0.2707,,-0.0001,,-0.0004,-4.5257,,0.0,,11.178,,4.2894,,-26.97,,3.0218,,-2.9382,,51
2011-11-10 05:45:00,,0.0,,-6.8818,,119.85,,6.3903,,14.211,,9.848,0.0,0.3728,,-0.0001,,-0.0004,-6.8818,,0.0,,11.347,,4.4891,,-26.97,,3.1924,,-2.8425,,51
2011-11-10 06:00:00,,0.0,,-7.3456,,119.27,,6.3621,,14.208,,10.019,0.0002,1.4976,,-0.0001,,0.2160999999999999,-7.3456,,0.0002999999999999,,11.422,,4.4425,,-26.97,,2.9776,,-2.8819,,51
2011-11-10 06:15:00,,0.0,,-12.008,,119.7,,6.254,,14.204,,10.177,0.0001,21.129,,-0.0001,,19.927,-12.008,,-0.0005999999999999,,11.667,,4.2892,,-26.97,,2.8101,,-3.0764,,51
2011-11-10 06:30:00,,0.0,,-6.0642,,119.86,,6.289,,14.199,,10.319,0.0101,117.41,,0.0005,,116.36,-6.0642,,1.2983,,12.037,,4.144,,-26.97,,1.9834,,-2.5756,,51
2011-11-10 06:45:00,,0.0,,-8.903399999999998,,119.92,,5.6134,,14.194,,10.454,0.0654,201.94,,0.0228,,197.23,-8.903399999999998,,17.193,,12.157,,2.0051,,-26.97,,0.1092999999999999,,3.0019,,51
2011-11-10 07:00:00,,0.0,,256.11,,119.7,,5.8324,,14.19,,10.561,1.7531,174.18,,0.0038999999999999,,287.89,256.11,,307.93,,12.257,,4.2741,,-26.97,,2.6553,,114.33,,51
2011-11-10 07:15:00,,0.0,,855.65,,119.85,,6.7264,,14.188,,10.658,3.8267,249.11,,0.0018,,299.86,855.65,,953.79,,12.233,,7.9694,,-26.97,,9.4452,,286.56,,51
2011-11-10 07:30:00,,0.0,,1229.7,,119.82,,7.846199999999999,,14.184,,10.781,5.4795,246.75,,0.0019,,299.19,1229.7,,1351.9,,12.497,,10.98,,-26.97,,15.053,,405.03,,51
2011-11-10 07:45:00,,0.0,,1535.7,,119.75,,8.5377,,14.18,,10.963,6.9234,242.67,,0.003,,296.1,1535.7,,1680.5,,12.554,,14.539,,-26.97,,20.845,,512.03,,51
2011-11-10 08:00:00,,0.0,,1785.8,,119.82,,9.2852,,14.174,,11.199,8.226599999999998,237.95,,0.0045999999999999,,294.01,1785.8,,1958.4,,12.841,,17.128,,-26.97,,25.039,,612.08,,51
2011-11-10 08:15:00,,0.0,,2002.6,,119.75,,9.992400000000002,,14.167,,11.488,9.3769,233.83,,0.0051999999999999,,292.08,2002.6,,2193.8,,13.18,,18.911,,-26.97,,28.598,,693.41,,51
2011-11-10 08:30:00,,0.0,,2181.9,,119.89,,10.56,,14.158,,11.828,10.392,230.05,,0.0063,,290.8,2181.9,,2392.4,,13.372,,20.851,,-26.97,,31.251,,763.58,,51
2011-11-10 08:45:00,,0.0,,2361.3,,119.78,,11.081,,14.148,,12.228,11.288,227.67,,0.008,,290.8,2361.3,,2572.0,,13.749,,21.175,,-26.97,,32.315,,826.8099999999998,,51
2011-11-10 09:00:00,,0.0,,2503.2,,119.84,,11.456,,14.135,,12.692,12.074,224.23,,0.0092999999999999,,289.55,2503.2,,2709.5,,14.183,,22.543,,-26.97,,34.283,,882.32,,51
2011-11-10 09:15:00,,0.0,,2573.6,,120.08,,12.105,,14.121,,13.222,12.755,218.42,,0.0117,,285.58,2573.6,,2788.5,,14.608,,25.938,,-26.97,,39.046,,928.8900000000002,,51
2011-11-10 09:30:00,,0.0,,2613.2,,119.75,,13.016,,14.104,,13.807,13.352,212.26,,0.0143,,280.44,2613.2,,2837.8,,15.282,,29.304,,-26.97,,44.099,,969.8900000000002,,51
2011-11-10 09:45:00,,0.0,,2655.1,,119.99,,14.281,,14.087,,14.429,13.738,209.86,,0.0159,,276.91,2655.1,,2887.3,,15.562,,27.042,,-26.97,,46.608,,1004.4,,51
2011-11-10 10:00:00,,0.0,,2655.4,,120.01,,14.873,,14.07,,15.059,13.989,206.81,,0.0181,,272.97,2655.4,,2895.6,,16.078,,-8.1897,,-26.97,,50.557,,1037.1,,51
2011-11-10 10:15:00,,0.0,,2692.6,,120.0,,14.422,,14.051,,15.7,14.243,205.95,,0.019,,273.87,2692.6,,2936.5,,16.589,,5.1837,,-26.97,,51.313,,1058.1,,51
2011-11-10 10:30:00,,0.0,,2674.3,,120.04,,14.861,,14.033,,16.308,14.341,206.94,,0.0191999999999999,,273.42,2674.3,,2970.3,,17.2,,-26.97,,-26.97,,52.129,,1077.3,,51
2011-11-10 10:45:00,,0.0,,2694.9,,120.05,,15.483,,14.016,,16.863,14.317,207.93,,0.0202999999999999,,272.07,2694.9,,2978.3,,17.762,,-9.2255,,-26.97,,53.059,,1089.2,,51
2011-11-10 11:00:00,,0.0,,2772.6,,119.97,,14.506,,14.001,,17.37,14.774,206.44,,0.0204,,275.72,2772.6,,3049.1,,18.212,,-26.97,,-26.97,,50.57,,1095.7,,51
2011-11-10 11:15:00,,0.0,,2723.3,,119.92,,14.964,,13.987,,17.797,14.471,208.18,,0.0217,,273.26,2723.3,,3009.9,,18.669,,-20.434,,-26.97,,53.053,,1099.4,,51
2011-11-10 11:30:00,,0.0,,2622.6,,120.0,,15.881,,13.975,,18.178,14.099,208.35,,0.0224,,269.29,2622.6,,2940.3,,19.116,,-26.97,,-26.97,,55.801,,1095.2,,51
2011-11-10 11:45:00,,0.0,,2648.8,,119.78,,15.657,,13.963,,18.555,14.205,207.63,,0.0224,,271.57,2648.8,,2953.3,,19.591,,10.631,,-26.97,,53.637,,1084.4,,51
2011-11-10 12:00:00,,0.0,,2658.0,,119.99,,16.602,,13.953,,18.897,13.943,208.03,,0.0227,,270.63,2658.0,,2902.3,,19.529,,-25.107,,-26.97,,54.112,,1074.8,,51
2011-11-10 12:15:00,,0.0,,2613.2,,120.02,,17.337,,13.942,,19.223,13.58,208.56,,0.0228,,269.66,2613.2,,2829.0,,19.923,,-26.97,,-26.97,,54.611,,1057.1,,51
2011-11-10 12:30:00,,0.0,,2556.7,,120.01,,17.252,,13.934,,19.516,13.338,208.26,,0.0230999999999999,,269.47,2556.7,,2773.8,,20.358,,-26.97,,-26.97,,54.639,,1034.2,,51
2011-11-10 12:45:00,,0.0,,2505.6,,120.03,,15.866,,13.925,,19.804,13.085,208.1,,0.0235999999999999,,270.47,2505.6,,2715.8,,20.303,,-26.97,,-26.97,,52.932,,1006.4,,51
2011-11-10 13:00:00,,0.0,,2563.5,,119.77,,16.877,,13.917,,20.062,13.442,204.89,,0.023,,274.87,2563.5,,2760.2,,20.466,,-26.97,,-26.97,,48.707,,977.24,,51
2011-11-10 13:15:00,,0.0,,2423.7,,119.96,,16.712,,13.911,,20.279,12.814,206.32,,0.0234,,273.28,2423.7,,2648.2,,20.893,,-26.97,,-26.97,,49.871,,935.41,,51
2011-11-10 13:30:00,,0.0,,2371.8,,119.62,,16.666,,13.905,,20.488,12.327,209.51,,0.0229,,275.94,2371.8,,2588.4,,20.835,,-14.969,,-26.97,,47.297,,896.59,,51
2011-11-10 13:45:00,,0.0,,2310.0,,119.66,,16.573,,13.899,,20.691,11.669,214.93,,0.0228,,279.61,2310.0,,2514.0,,21.059,,29.949,,-26.97,,43.638,,849.1799999999998,,51
2011-11-10 14:00:00,,0.0,,2185.5,,119.49,,16.718,,13.894,,20.873,11.001,216.97,,0.0228,,281.21,2185.5,,2393.0,,21.432,,29.655,,-26.97,,41.058,,794.36,,51
2011-11-10 14:15:00,,0.0,,2093.3,,119.21,,15.397,,13.89,,21.028,10.248,223.15,,0.0227,,286.98,2093.3,,2292.4,,21.538,,23.059,,-26.97,,34.617,,741.15,,51
2011-11-10 14:30:00,,0.0,,1953.6,,119.27,,15.307,,13.887,,21.113,9.444400000000002,224.78,,0.0225999999999999,,287.31,1953.6,,2129.6,,21.669,,23.337,,-26.97,,33.277,,682.67,,51
2011-11-10 14:45:00,,0.0,,1739.9,,119.29,,15.187,,13.884,,21.171,8.463699999999998,225.48,,0.0228,,286.06,1739.9,,1914.6,,21.779,,23.728,,-26.97,,33.114,,610.99,,51
2011-11-10 15:00:00,,0.0,,1576.9,,119.24,,14.969,,13.883,,21.203,7.449,231.23,,0.0224999999999999,,288.88,1576.9,,1728.4,,22.119,,20.836,,-26.97,,28.876,,544.7,,51
2011-11-10 15:15:00,,0.0,,1297.8,,119.37,,14.553,,13.882,,21.204,6.0843,234.48,,0.0224999999999999,,289.41,1297.8,,1434.4,,21.951,,18.331,,-26.97,,24.763,,452.09,,51
2011-11-10 15:30:00,,0.0,,147.9,,119.24,,13.643,,13.883,,21.165,0.9318,208.81,,0.0246,,269.32,147.9,,197.06,,21.716,,14.136,,-26.97,,14.951,,68.248,,51
2011-11-10 15:45:00,,0.0,,308.78,,119.47,,13.0,,13.884,,21.076,1.891,197.36,,0.0235,,278.7,308.78,,377.51,,21.793,,12.857,,-26.97,,12.381,,137.51,,51
2011-11-10 16:00:00,,0.0,,408.35,,119.61,,12.828,,13.886,,20.955,2.0367,226.93,,0.0231999999999999,,280.92,408.35,,472.34,,21.791,,13.729,,-26.97,,14.073,,162.43,,51
2011-11-10 16:15:00,,0.0,,429.38,,119.49,,12.691,,13.89,,20.81,2.0832,235.96,,0.0224,,286.16,429.38,,498.51,,21.96,,12.862,,-26.97,,13.766,,182.6,,51
2011-11-10 16:30:00,,0.0,,116.44,,119.48,,11.748,,13.895,,20.617,0.6897999999999999,214.61,,0.0245,,259.67,116.44,,162.73,,21.744,,11.652,,-26.97,,10.963,,61.479,,51
2011-11-10 16:45:00,,0.0,,-2.0108,,119.32,,9.8803,,13.901,,20.341,0.1183,200.79,,0.0288999999999999,,225.2,-2.0108,,29.636,,21.652,,8.3735,,-26.97,,7.1762,,6.8023,,51
2011-11-10 17:00:00,,0.0,,-6.7351,,119.2,,10.263,,13.908,,20.052,0.0383,145.04,,0.0233,,148.62,-6.7351,,9.4458,,21.322,,8.1462,,-26.97,,5.8466,,-0.2672999999999999,,51
2011-11-10 17:15:00,,0.0,,-6.4371,,118.93,,11.748,,13.918,,19.773,0.0,47.814,,-0.0002,,47.532,-6.4371,,-0.0146,,21.363,,10.297,,-26.97,,7.4348,,-2.8228,,51
2011-11-10 17:30:00,,0.0,,-5.4273,,118.84,,12.086,,13.926,,19.516,0.0,3.6041,,-0.0001,,2.1016,-5.4273,,-0.0002999999999999,,20.972,,10.902,,-26.97,,9.02,,-2.4108,,51
2011-11-10 17:45:00,,0.0,,-6.198,,119.01,,11.974,,13.931,,19.297,0.0001,0.8333,,-0.0001,,-0.0002999999999999,-6.198,,0.0001,,20.97,,10.902,,-26.97,,9.0088,,-2.9489,,51
2011-11-10 18:00:00,,0.0,,-9.455,,119.13,,11.803,,13.937,,19.102,0.0001,0.6807999999999998,,-0.0001,,-0.0008999999999999,-9.455,,0.0001,,20.214,,10.902,,-26.97,,8.7062,,-2.9591,,51
2011-11-10 18:15:00,,0.0,,-8.5052,,119.25,,11.593,,13.942,,18.912,0.0001,0.7158999999999999,,-0.0001,,0.0,-8.5052,,0.0001,,20.234,,10.233,,-26.97,,8.2575,,-3.1434,,51
2011-11-10 18:30:00,,0.0,,-4.5102,,119.21,,11.372,,13.947,,18.745,0.0002999999999999,0.6452,,-0.0001,,-0.0012999999999999,-4.5102,,0.0002,,20.04,,8.4732,,-26.97,,6.795,,-3.878,,51
2011-11-10 18:45:00,,0.0,,-4.7797,,119.45,,11.215,,13.951,,18.608,0.0002999999999999,0.6448,,0.0,,-0.0012999999999999,-4.7797,,0.0002,,19.735,,8.7991,,-26.97,,5.9573,,-3.7591,,51
2011-11-10 19:00:00,,0.0,,-9.3258,,119.66,,11.382,,13.954,,18.466,0.0002,0.6867999999999999,,0.0,,-0.0012999999999999,-9.3258,,0.0001,,19.783,,8.7689,,-26.97,,6.4423,,-3.7121,,51
2011-11-10 19:15:00,,0.0,,-4.9631,,119.71,,10.883,,13.958,,18.33,0.0002,0.7327,,-0.0001,,0.0008999999999999,-4.9631,,0.0001,,19.66,,7.662099999999999,,-26.97,,5.8439,,-3.5616,,51
2011-11-10 19:30:00,,0.0,,-5.223,,119.86,,10.215,,13.961,,18.215,0.0001,0.814,,0.0,,-0.0004,-5.223,,0.0001,,19.619,,6.6103,,-26.97,,4.6504,,-3.6144,,51
2011-11-10 19:45:00,,0.0,,-10.561,,119.91,,10.791,,13.965,,18.088,0.0002,0.8390999999999998,,-0.0001,,-0.0008999999999999,-10.561,,0.0002,,19.316,,7.3912,,-26.97,,5.0508,,-3.4135,,51
2011-11-10 20:00:00,,0.0,,-10.083,,119.98,,11.308,,13.969,,17.955,0.0,0.8846,,0.0,,-0.0006999999999999,-10.083,,0.0,,19.23,,8.8254,,-26.97,,6.5882,,-3.3058,,51
2011-11-10 20:15:00,,0.0,,-1.8181,,119.97,,11.089,,13.972,,17.805,0.0002,0.8801999999999999,,0.0,,-0.0014,-1.8181,,0.0002,,19.122,,8.827099999999998,,-26.97,,6.6891,,-3.898,,51
2011-11-10 20:30:00,,0.0,,-1.9012,,119.98,,11.602,,13.976,,17.654,0.0002,0.91,,-0.0001,,-0.0004,-1.9012,,0.0002,,19.069,,9.3267,,-26.97,,7.237199999999999,,-3.688,,51
2011-11-10 20:45:00,,0.0,,-2.1475,,119.59,,11.275,,13.98,,17.518,0.0002999999999999,0.9646,,0.0,,-0.0006999999999999,-2.1475,,0.0002999999999999,,19.088,,8.8275,,-26.97,,6.9343,,-4.1486,,51
2011-11-10 21:00:00,,0.0,,-2.3028,,118.91,,11.011,,13.986,,17.414,0.0001,0.917,,-0.0001,,-0.001,-2.3028,,0.0001,,18.902,,8.8275,,-26.97,,6.6014,,-3.278,,51
2011-11-10 21:15:00,,0.0,,-11.642,,119.42,,11.683,,13.989,,17.352,0.0001,0.8730999999999999,,-0.0001,,-0.0011999999999999,-11.642,,0.0001,,18.533,,8.937799999999998,,-26.97,,7.5157,,-3.0052,,51
2011-11-10 21:30:00,,0.0,,-6.3315,,119.51,,11.396,,13.989,,17.322,0.0001,1.0736,,-0.0001,,-0.0008999999999999,-6.3315,,0.0001,,18.63,,8.915699999999998,,-26.97,,7.2836,,-3.6579,,51
2011-11-10 21:45:00,,0.0,,-7.1514,,119.68,,11.06,,13.989,,17.298,0.0002,1.0734,,0.0,,-0.0014,-7.1514,,0.0002,,18.616,,8.827999999999998,,-26.97,,6.7338,,-3.8209,,51
2011-11-10 22:00:00,,0.0,,-9.0544,,119.58,,11.225,,13.99,,17.266,0.0001,1.0745,,0.0,,-0.001,-9.0544,,0.0001,,18.699,,8.829,,-26.97,,6.9802,,-3.7052,,51
2011-11-10 22:15:00,,0.0,,1.1476,,119.39,,10.175,,13.992,,17.22,0.0002,1.1019,,-0.0001,,-0.0002999999999999,1.1476,,0.0002,,18.803,,7.558099999999999,,-26.97,,5.647,,-4.3648,,51
2011-11-10 22:30:00,,0.0,,-7.5872,,119.58,,8.8118,,13.993,,17.166,0.0001,1.1567,,0.0,,-0.0011999999999999,-7.5872,,0.0001,,18.703,,4.9422,,-26.97,,3.6401,,-4.6896,,51
2011-11-10 22:45:00,,0.0,,-6.9996,,119.82,,8.356099999999998,,13.995,,17.084,0.0001,0.8508999999999999,,0.0,,-0.0005999999999999,-6.9996,,0.0001,,18.454,,4.8509,,-26.97,,3.572,,-2.6347,,51
2011-11-10 23:00:00,,0.0,,-5.9861,,119.85,,8.3728,,13.996,,16.984,0.0,0.9163,,-0.0001,,-0.0005999999999999,-5.9861,,0.0,,18.514,,5.3479,,-26.97,,3.863,,-3.2471,,51
2011-11-10 23:15:00,,0.0,,-8.4647,,120.02,,10.17,,13.999,,16.856,0.0001,0.7905999999999999,,-0.0001,,-0.0012999999999999,-8.4647,,0.0001,,18.58,,8.4017,,-26.97,,6.6106,,-2.1415,,51
2011-11-10 23:30:00,0.3404452,0.0,7.709825999999999,-12.656,245.4845,120.23,2.177503,10.449,13.51919,14.002,6.652704,16.718,0.0001,0.7296,-0.0264360699999999,0.0,12.81053,-0.0004,-12.656,-0.339148,0.0001,7.871748,18.165,0.8058674,8.8315,0.871309,-26.97,0.8324761,7.5317,-0.1739105,-2.4887,0.0892479,51
2011-11-10 23:45:00,,0.0,,-9.1312,,120.44,,10.247,,14.006,,16.601,0.0001,0.6783,,0.0,,-0.0012999999999999,-9.1312,,0.0001,,18.12,,8.666399999999998,,-26.97,,6.8633,,-3.2944,,51
