measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2014-05-05 00:00:00,0.0,-7.3838,121.2,16.892,13.758,24.382,9e-05,0.1192899999999999,-0.00018,-0.0004299999999999,-7.3838,1e-05,23.817,-25.195,-26.97,13.949,-2.8524,51
2014-05-05 00:15:00,0.0,-2.7477,121.17,17.111,13.764,24.156,0.00011,0.105,-0.00031,-0.00101,-2.7477,1e-05,23.43,-25.432,-26.97,14.216,-2.5866,51
2014-05-05 00:30:00,0.0,-10.158,121.37,17.272,13.769,23.951,0.0001299999999999,0.0966199999999999,0.0,-0.00101,-10.158,1e-05,23.333,-26.97,-26.97,14.533,-2.6722,51
2014-05-05 00:45:00,0.0,-7.3789,121.4,16.654,13.774,23.769,0.0001399999999999,0.0948999999999999,0.0,-0.00202,-7.3789,1e-05,23.057,-26.97,-26.97,13.842,-2.8775,51
2014-05-05 01:00:00,0.0,-5.3196,121.47,16.371,13.779,23.584,6e-05,0.0862399999999999,0.0,-0.0024499999999999,-5.3196,0.0,23.038,-7.5098,-26.97,12.995,-3.3969,51
2014-05-05 01:15:00,0.0,-11.4,121.69,15.592,13.784,23.407,0.0002,0.10011,0.0,-0.00216,-11.4,2e-05,23.106,14.562,-26.97,11.974,-3.7169,51
2014-05-05 01:30:00,0.0,-8.3568,121.67,15.618,13.788,23.232,0.00012,0.1149899999999999,-0.00011,-0.0018799999999999,-8.3568,2e-05,22.902,14.751,-26.97,12.438,-2.7422,51
2014-05-05 01:45:00,0.0,-9.658600000000002,121.57,15.659,13.792,23.049,0.0001299999999999,0.1072,-7e-05,-0.0004299999999999,-9.658600000000002,1e-05,22.52,14.968,-26.97,12.972,-2.4101,51
2014-05-05 02:00:00,0.0,0.03991,121.53,16.169,13.796,22.858,0.0003699999999999,0.0960799999999999,0.0,-0.00072,0.03991,4e-05,22.696,15.909,-26.97,13.433,-2.4146,51
2014-05-05 02:15:00,0.0,-7.3917,121.67,16.056,13.801,22.689,0.00021,0.0972399999999999,-8e-05,-0.00072,-7.3917,2e-05,22.379,15.595,-26.97,13.317,-2.9646,51
2014-05-05 02:30:00,0.0,-3.4123,121.62,15.532,13.806,22.559,0.0002599999999999,0.07412,-0.0001499999999999,-0.00087,-3.4123,2e-05,22.425,12.839,-26.97,12.099,-3.896,51
2014-05-05 02:45:00,0.0,-5.2502,121.68,16.109,13.809,22.437,0.0001,0.08525,-0.0001299999999999,-0.00072,-5.2502,0.0,22.154,15.607,-26.97,12.546,-3.0646,51
2014-05-05 03:00:00,0.0,-6.2215,121.59,15.64,13.812,22.325,0.00019,0.0908899999999999,-0.0001499999999999,-0.00058,-6.2215,2e-05,22.042,14.809,-26.97,12.454,-3.3185,51
2014-05-05 03:15:00,0.0,-6.9317,121.51,15.823,13.816,22.218,7e-05,0.0879999999999999,-0.00022,-0.00058,-6.9317,0.0,22.069,15.053,-26.97,12.554,-3.0751,51
2014-05-05 03:30:00,0.0,-7.452899999999999,121.89,15.586,13.819,22.108,0.00031,0.10896,-8e-05,-0.00202,-7.452899999999999,3e-05,22.055,15.053,-26.97,12.607,-2.7923,51
2014-05-05 03:45:00,0.0,-1.6304,121.65,14.806,13.822,21.996,0.0002599999999999,0.1444999999999999,-0.00022,-0.0012999999999999,-1.6304,4e-05,21.927,13.918,-26.97,11.624,-3.5701,51
2014-05-05 04:00:00,0.0,-4.8728,121.58,13.611,13.825,21.891,0.00019,0.15708,-0.0001,-0.00115,-4.8728,3e-05,21.797,-5.1057,-26.97,9.618200000000002,-4.4669,51
2014-05-05 04:15:00,0.0,-8.0174,121.43,13.598,13.829,21.768,0.00012,0.31779,-0.00016,-0.00029,-8.0174,4e-05,21.647,12.211,-26.97,9.5626,-3.0945,51
2014-05-05 04:30:00,0.0,-6.8806,121.33,14.437,13.832,21.643,0.00023,2.6954,-8e-05,1.2915,-6.8806,0.00084,21.683,14.188,-26.97,10.952,-2.0675,51
2014-05-05 04:45:00,0.0,-1.2311,121.21,14.367,13.836,21.507,0.00021,34.498,-0.00017,33.774,-1.2311,-0.0074999999999999,21.622,13.848,-26.97,11.149,-2.6051,51
2014-05-05 05:00:00,0.0,-8.9634,121.15,14.048,13.839,21.39,-4e-05,121.79,-0.00017,121.18,-8.9634,-0.02757,21.48,13.66,-26.97,10.711,-1.6354,51
2014-05-05 05:15:00,0.0,-0.2997,120.82,14.283,13.843,21.274,0.0496899999999999,200.04,0.03241,195.46,-0.2997,16.315,21.508,13.877,-26.97,11.101,8.2025,51
2014-05-05 05:30:00,0.0,131.76,120.77,14.062,13.847,21.174,0.4935499999999999,197.84,0.46131,198.52,131.76,189.51,21.418,12.22,-26.97,11.75,35.43,51
2014-05-05 05:45:00,0.0,306.7,120.81,14.156,13.85,21.1,0.89243,218.58,0.86052,213.56,306.7,379.75,21.083,12.776,-26.97,12.812,71.651,51
2014-05-05 06:00:00,0.0,439.84,120.66,15.259,13.852,21.089,1.1819,229.05,1.1782,218.12,439.84,527.8,21.091,8.49,-26.97,15.047,105.63,51
2014-05-05 06:15:00,0.0,342.91,120.71,14.905,13.851,21.185,0.97875,218.11,0.93382,216.24,342.91,415.38,21.194,4.7301,-26.97,14.636,70.4,51
2014-05-05 06:30:00,0.0,350.19,120.75,14.922,13.847,21.292,0.98358,220.79,0.95197,215.39,350.19,422.29,21.059,5.3278,-26.97,14.37,69.442,51
2014-05-05 06:45:00,0.0,449.99,120.68,14.865,13.845,21.361,1.2143,225.42,1.1863,218.48,449.99,533.01,21.342,5.3953,-26.97,14.717,85.552,51
2014-05-05 07:00:00,0.0,559.47,120.61,15.372,13.843,21.42,1.4601,226.8,1.4105,223.22,559.47,646.02,21.443,4.7057,-26.97,15.782,104.25,51
2014-05-05 07:15:00,0.0,650.95,120.5,15.805,13.841,21.456,1.6706,229.51,1.6422,222.24,650.95,748.4299999999998,21.55,-5.6887,-26.97,16.669,119.71,51
2014-05-05 07:30:00,0.0,815.24,121.14,16.157,13.84,21.493,2.0343,231.04,1.9988,224.93,815.24,919.61,21.371,10.382,-26.97,17.646,145.57,51
2014-05-05 07:45:00,0.0,848.0399999999998,121.47,16.61,13.837,21.539,2.1212,229.86,2.0952,222.67,848.0399999999998,954.15,21.471,16.412,-26.97,18.693,149.21,51
2014-05-05 08:00:00,0.0,830.7,121.32,16.857,13.835,21.612,2.1001,228.99,2.0638,223.1,830.7,941.29,21.525,16.756,-26.97,19.184,146.23,51
2014-05-05 08:15:00,0.0,873.76,121.2,17.192,13.834,21.712,2.183,228.6,2.1438,223.24,873.76,977.61,21.544,17.358,-26.97,20.061,149.0,51
2014-05-05 08:30:00,0.0,967.81,121.18,17.101,13.831,21.825,2.4063,229.91,2.3698,224.2,967.81,1084.6,21.755,17.981,-26.97,20.726,163.63,51
2014-05-05 08:45:00,0.0,1135.3,121.33,17.451,13.829,21.938,2.8029,230.49,2.7679,224.85,1135.3,1268.3,21.658,18.177,-26.97,21.972,190.26,51
2014-05-05 09:00:00,0.0,1309.2,121.42,17.378,13.826,22.051,3.2031,231.1,3.1728,225.13,1309.2,1454.5,21.843,18.206,-26.97,22.76,220.8,51
2014-05-05 09:15:00,0.0,1468.8,121.33,18.147,13.823,22.168,3.5797,230.28,3.5429,224.84,1468.8,1620.8,21.813,12.642,-26.97,24.583,248.56,51
2014-05-05 09:30:00,0.0,1645.0,121.2,19.302,13.82,22.315,4.024,228.17,3.9931,222.64,1645.0,1806.8,21.898,-26.97,-26.97,27.275,277.52,51
2014-05-05 09:45:00,0.0,1854.6,121.08,20.455,13.815,22.505,4.5729,225.88,4.5426,220.43,1854.6,2034.0,22.069,-26.97,-26.97,30.093,316.38,51
2014-05-05 10:00:00,0.0,2173.0,120.77,21.058,13.811,22.73,5.4371,221.68,5.355,218.56,2173.0,2374.4,22.094,-26.97,-26.97,33.223,377.22,51
2014-05-05 10:15:00,0.0,2417.9,120.8,21.944,13.806,22.99,6.1024,220.0,6.0588,215.48,2417.9,2647.1,21.989,-26.97,-26.97,36.001,429.42,51
2014-05-05 10:30:00,0.0,3014.5,120.79,22.661,13.798,23.28,7.809199999999999,213.17,7.7348,209.65,3014.5,3285.4,21.988,-26.97,-26.97,41.282,553.23,51
2014-05-05 10:45:00,0.0,3221.2,120.86,23.47,13.789,23.638,8.392799999999998,211.93,8.3997,207.4,3221.2,3518.2,22.144,-26.97,-26.97,43.178,603.23,51
2014-05-05 11:00:00,0.0,3411.2,120.9,24.592,13.78,24.052,8.8909,211.93,8.9841,206.62,3411.2,3739.5,21.95,21.278,-26.97,45.346,648.56,51
2014-05-05 11:15:00,0.0,3107.6,120.83,24.452,13.769,24.5,8.0854,213.2,8.0959,208.59,3107.6,3411.6,22.147,28.024,-26.97,42.75,578.56,51
2014-05-05 11:30:00,0.0,3098.6,120.82,24.477,13.759,24.915,7.9863,214.42,8.045999999999998,209.1,3098.6,3392.5,22.465,27.16,-26.97,41.643,571.12,51
2014-05-05 11:45:00,0.0,3852.5,120.83,24.952,13.749,25.314,10.143,209.27,9.9937,208.2,3852.5,4198.0,22.768,28.906,-26.97,45.101,731.9299999999998,51
2014-05-05 12:00:00,0.0,4348.8,120.86,25.305,13.74,25.678,11.225,213.37,11.376,208.09,4348.8,4757.4,22.525,28.547,-26.97,47.698,871.9299999999998,51
2014-05-05 12:15:00,0.0,3382.9,120.88,25.366,13.73,26.018,8.885799999999998,210.67,8.8621,206.64,3382.9,3697.6,23.13,19.951,-26.97,44.477,646.04,51
2014-05-05 12:30:00,0.0,3211.8,120.82,25.018,13.723,26.312,8.301199999999998,214.06,8.295099999999998,209.69,3211.8,3514.6,23.17,-26.97,-26.97,39.739,594.07,51
