measured_on,ac_current__251,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__247,ac_power__773,ac_voltage__250,ac_volts__778,ambient_temp__252,ambient_temp__780,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__790,das_temp__1368,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__249,dc_pos_current__775,dc_pos_voltage__248,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__246,dc_power__772,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__791,inverter_temp__256,inveter_temp__784,module_temp_1__253,module_temp_1__781,module_temp_2__254,module_temp_2__782,module_temp_3__255,module_temp_3__783,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__771,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-04-29 00:00:00,,0.0,-8.532899999999998,-6.6188,,-15.152,,121.07,,9.76,,,,13.928,,19.351,0.0,0.1345,,-0.0002999999999999,,0.0043,0.0,0.0,,0.0,,,,,11.612,,19.737,,6.6052,,-26.97,,4.7446,,,,,,-3.51,,,,51
2011-04-29 00:01:00,,0.0,-5.3645,-7.3018,,-12.666,,121.24,,9.9099,,,,13.925,,19.343,0.0002999999999999,0.1441,,0.0,,0.002,0.0,0.0,,0.0,,,,,11.708,,20.145,,6.6053,,-26.97,,4.7194,,,,,,-3.6471,,,,51
2011-04-29 00:02:00,,0.0,5.0505,2.3062,,7.3567,,120.76,,9.9572,,,,13.929,,19.33,0.0,0.1431,,-0.0001,,-0.0064999999999999,0.0,0.0,,0.0,,,,,12.898,,21.282,,6.6052,,-26.97,,4.6462,,,,,,-3.7644,,,,51
2011-04-29 00:03:00,,0.0,-3.8513,-8.994199999999998,,-12.846,,121.22,,9.9785,,,,13.929,,19.323,0.0004,0.1388,,-0.0001,,-0.0043,0.0,0.0001,,0.0001,,,,,11.72,,20.752,,6.6046,,-26.97,,4.654,,,,,,-3.9511,,,,51
2011-04-29 00:04:00,,0.0,-3.2056,2.237,,-0.9686,,120.78,,9.9624,,,,13.929,,19.318,0.0002999999999999,0.1345,,-0.0002999999999999,,0.0022,0.0,0.0,,0.0,,,,,12.388,,20.836,,6.6049,,-26.97,,4.5896,,,,,,-4.0867,,,,51
2011-04-29 00:05:00,,0.0,-16.143,-6.6188,,-22.762,,121.15,,9.9194,,,,13.929,,19.305,0.0,0.1474999999999999,,0.0,,0.0,0.0,0.0,,0.0,,,,,11.036,,20.19,,6.6056,,-26.97,,4.5379,,,,,,-4.0698,,,,51
2011-04-29 00:06:00,,0.0,6.5265,-5.6502,,0.8763999999999998,,120.81,,9.8485,,,,13.929,,19.297,0.0002999999999999,0.1366,,0.0,,-0.0022,0.0,0.0,,0.0,,,,,12.987,,20.843,,6.5096,,-26.97,,4.4582,,,,,,-4.0189,,,,51
2011-04-29 00:07:00,,0.0,2.237,-0.2306,,2.0064,,120.47,,9.6787,,,,13.93,,19.291,0.0001,0.1366,,-0.0001,,-0.0022,0.0,0.0,,0.0,,,,,12.811,,20.691,,5.9291,,-26.97,,4.3366,,,,,,-4.1376,,,,51
2011-04-29 00:08:00,,0.0,-18.565,-11.254,,-29.819,,120.88,,9.5769,,,,13.931,,19.281,0.0,0.1345,,0.0,,0.0,0.0,0.0,,0.0,,,,,10.671,,19.738,,5.9291,,-26.97,,4.2027,,,,,,-4.2394,,,,51
2011-04-29 00:09:00,,0.0,-0.4151,-11.877,,-12.292,,120.95,,9.467,,,,13.931,,19.272,0.0004,0.1431,,0.0,,-0.0064999999999999,0.0,0.0001,,0.0001,,,,,12.246,,20.509,,5.446,,-26.97,,4.1077,,,,,,-4.4768,,,,51
2011-04-29 00:10:00,,0.0,9.9628,5.3042,,15.267,,120.28,,9.3672,,,,13.931,,19.265,0.0006999999999999,0.1431,,0.0,,-0.0108,0.0,0.0001,,0.0001,,,,,13.095,,20.672,,5.4457,,-26.97,,4.0663,,,,,,-4.6464,,,,51
2011-04-29 00:11:00,,0.0,-4.5201,6.1114,,1.5913,,120.22,,9.2114,,,,13.932,,19.255,0.0004,0.1366,,-0.0006999999999999,,0.0022,0.0,0.0001,,0.0001,,,,,12.044,,20.561,,5.446,,-26.97,,3.9668,,,,,,-4.6463,,,,51
2011-04-29 00:12:00,,0.0,-6.342,-11.37,,-17.712,,120.96,,9.0205,,,,13.932,,19.247,0.0002999999999999,0.1431,,0.0,,-0.0064999999999999,0.0,0.0,,0.0,,,,,11.785,,20.348,,5.446,,-26.97,,3.8669,,,,,,-4.6632,,,,51
2011-04-29 00:13:00,,0.0,-5.8347,-6.8725,,-12.707,,120.8,,8.8086,,,,13.932,,19.238,0.0,0.1431,,-0.0004,,0.0,0.0,0.0,,0.0,,,,,11.733,,20.438,,5.3455,,-26.97,,3.7201,,,,,,-4.7481,,,,51
2011-04-29 00:14:00,,0.0,9.9167,-0.8993999999999999,,9.0173,,120.56,,8.6523,,,,13.933,,19.227,0.0001,0.1323,,0.0,,-0.0086999999999999,0.0,0.0,,0.0,,,,,13.527,,21.193,,4.8466,,-26.97,,3.6283,,,,,,-4.8329,,,,51
