measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2017-11-13 00:00:00,0.0,-0.80912,120.19,4.6426,14.183,10.361,0.0001399999999999,0.39783,-0.00072,0.0,-0.80912,6e-05,11.088,4.293,-26.97,2.1074,-0.77271,51
2017-11-13 00:01:00,0.0,-13.894,120.65,4.619,14.185,10.352,0.0,0.39566,-0.0001399999999999,0.0,-13.894,0.0,10.564,4.293,-26.97,2.1048,-0.71881,51
2017-11-13 00:02:00,0.0,-16.599,120.96,4.5589,14.185,10.348,0.0004299999999999,0.39566,0.0,-0.00217,-16.599,0.00018,10.418,4.293,-26.97,2.1104,-0.77271,51
2017-11-13 00:03:00,0.0,-8.5074,120.89,4.4808,14.185,10.341,-0.0001399999999999,0.3739199999999999,0.0001399999999999,-0.00434,-8.5074,-5e-05,10.369,4.293,-26.97,2.1201,-0.75475,51
2017-11-13 00:04:00,0.0,-25.915,121.11,4.4422,14.185,10.338,0.0,0.3652199999999999,0.0001399999999999,-0.00217,-25.915,0.0,10.318,4.293,-26.97,2.1135,-0.6828699999999999,51
2017-11-13 00:05:00,0.0,-10.403,120.72,4.3795,14.185,10.33,0.00029,0.3630499999999999,-0.0001399999999999,-0.00434,-10.403,0.00011,10.671,4.293,-26.97,2.0809,-0.6828699999999999,51
2017-11-13 00:06:00,0.0,-7.490199999999998,120.59,4.3197,14.185,10.326,0.0,0.36087,0.0,-0.00217,-7.490199999999998,0.0,10.768,4.1896,-26.97,2.1056,-0.71881,51
2017-11-13 00:07:00,0.0,-1.4796,120.55,4.2105,14.185,10.319,0.00029,0.35652,0.0,-0.00217,-1.4796,0.00011,10.709,4.293,-26.97,2.1286,-0.71881,51
2017-11-13 00:08:00,0.0,-11.721,120.63,4.1213,14.185,10.313,0.0,0.36087,0.0,0.0,-11.721,0.0,10.63,3.776,-26.97,2.0978,-0.82662,51
2017-11-13 00:09:00,0.0,-3.6526,120.62,4.0459,14.185,10.308,-0.0004299999999999,0.3587,0.0001399999999999,-0.00217,-3.6526,-0.0001499999999999,10.456,3.4657,-26.97,2.0672,-0.93444,51
2017-11-13 00:10:00,0.0,-7.6982,120.74,4.0225,14.185,10.302,0.0001399999999999,0.35652,0.0,-0.00217,-7.6982,5e-05,10.223,3.5691,-26.97,2.0856,-1.1321,51
2017-11-13 00:11:00,0.0,-28.435,120.98,4.0599,14.186,10.297,0.0,0.3652199999999999,0.0,0.0,-28.435,0.0,10.111,4.293,-26.97,2.1696,-1.2399,51
2017-11-13 00:12:00,0.0,-29.221,120.89,4.1199,14.186,10.292,0.0,0.3652199999999999,0.0,0.0,-29.221,0.0,9.8009,4.293,-26.97,2.2912,-1.1321,51
2017-11-13 00:13:00,0.0,-10.056,120.37,4.3493,14.186,10.286,-0.0001399999999999,0.3630499999999999,-0.0001399999999999,0.0,-10.056,-5e-05,10.171,4.293,-26.97,2.4287,-1.0063,51
2017-11-13 00:14:00,0.0,18.101,120.12,4.6119,14.186,10.28,-0.00029,0.3652199999999999,0.0,0.0,18.101,-0.00011,10.543,4.293,-26.97,2.4806,-0.80866,51
2017-11-13 00:15:00,0.0,8.9235,120.13,4.7196,14.186,10.275,-0.00058,0.3630499999999999,-0.0001399999999999,0.00217,8.9235,-0.00021,10.5,4.293,-26.97,2.4822,-0.6648899999999999,51
2017-11-13 00:16:00,0.0,18.286,120.19,4.8013,14.188,10.268,-0.0004299999999999,0.36957,0.0,0.0,18.286,-0.0001499999999999,10.91,4.293,-26.97,2.4729,-0.57504,51
2017-11-13 00:17:00,0.0,-5.1553,120.75,4.7876,14.187,10.264,-0.0001399999999999,0.3782599999999999,0.0001399999999999,-0.0152,-5.1553,-5e-05,10.299,4.293,-26.97,2.4586,-0.55707,51
2017-11-13 00:18:00,0.0,8.2763,120.28,4.748,14.187,10.26,0.0001399999999999,0.38261,0.0,-0.00434,8.2763,5e-05,10.927,4.293,-26.97,2.4172,-0.55707,51
2017-11-13 00:19:00,0.0,-22.032,120.61,4.6908,14.188,10.253,-0.0001399999999999,0.3760899999999999,0.0001399999999999,0.00434,-22.032,-5e-05,10.065,4.1896,-26.97,2.3733,-0.62895,51
2017-11-13 00:20:00,0.0,-7.628999999999999,120.73,4.5953,14.188,10.253,0.0,0.3782599999999999,0.0,0.0,-7.628999999999999,0.0,10.407,4.293,-26.97,2.3098,-0.77271,51
2017-11-13 00:21:00,0.0,-18.24,120.84,4.4723,14.188,10.253,0.0,0.3739199999999999,0.0,0.0,-18.24,0.0,9.9844,4.1896,-26.97,2.2515,-0.98836,51
2017-11-13 00:22:00,0.0,9.5708,120.08,4.4014,14.188,10.242,0.0,0.38261,-0.00029,0.00434,9.5708,0.0,10.605,4.293,-26.97,2.2994,-1.1501,51
2017-11-13 00:23:00,0.0,9.987100000000002,120.26,4.3878,14.188,10.241,0.0001399999999999,0.38044,0.0,0.0,9.987100000000002,6e-05,10.268,4.293,-26.97,2.348,-1.1681,51
2017-11-13 00:24:00,0.0,-14.102,120.78,4.3693,14.188,10.237,-0.00029,0.3739199999999999,0.0,-0.00217,-14.102,-0.00011,9.7706,4.293,-26.97,2.3684,-1.186,51
2017-11-13 00:25:00,0.0,-7.2821,120.54,4.4037,14.188,10.23,-0.0001399999999999,0.3913099999999999,0.0,0.0,-7.2821,-6e-05,9.8704,4.293,-26.97,2.4236,-1.1142,51
2017-11-13 00:26:00,0.0,0.60106,120.48,4.486,14.188,10.23,0.0001399999999999,0.39783,0.0,-0.00217,0.60106,6e-05,10.005,4.293,-26.97,2.4903,-0.98836,51
2017-11-13 00:27:00,0.0,-6.2882,120.58,4.4865,14.187,10.228,0.0,0.37174,0.0,-0.00217,-6.2882,0.0,10.016,4.293,-26.97,2.5451,-0.97039,51
2017-11-13 00:28:00,0.0,-7.3513,120.79,4.5571,14.188,10.219,0.00029,0.3760899999999999,0.0,-0.00217,-7.3513,0.00011,10.118,4.293,-26.97,2.6038,-0.89851,51
2017-11-13 00:29:00,0.0,-4.4387,120.66,4.611,14.188,10.219,-0.0004299999999999,0.3760899999999999,-0.00029,-0.00434,-4.4387,-0.00016,9.9722,4.293,-26.97,2.6997,-0.80867,51
2017-11-13 00:30:00,0.0,-1.3177,120.42,4.6491,14.188,10.218,0.00029,0.36957,-0.0001399999999999,-0.00217,-1.3177,0.00011,10.043,4.293,-26.97,2.7481,-0.75475,51
2017-11-13 00:31:00,0.0,-5.7102,120.53,4.645,14.188,10.208,0.0001399999999999,0.35653,0.0,0.0,-5.7102,5e-05,10.144,4.293,-26.97,2.7821,-0.71881,51
2017-11-13 00:32:00,0.0,-2.6355,120.66,4.6092,14.188,10.208,0.0001399999999999,0.35653,0.0,0.0,-2.6355,5e-05,10.563,4.293,-26.97,2.7815,-0.71881,51
2017-11-13 00:33:00,0.0,-8.2993,120.62,4.5928,14.188,10.208,0.0,0.3521799999999999,0.0,-0.00217,-8.2993,0.0,9.9786,4.293,-26.97,2.788,-0.77273,51
2017-11-13 00:34:00,0.0,-5.2016,120.49,4.5744,14.189,10.2,0.0,0.35436,0.0,0.0,-5.2016,0.0,10.219,4.293,-26.97,2.8054,-0.7727199999999999,51
2017-11-13 00:35:00,0.0,-4.9935,120.63,4.539,14.189,10.197,0.0001399999999999,0.35653,0.0,-0.00217,-4.9935,6e-05,10.353,4.293,-26.97,2.841,-0.8446099999999999,51
2017-11-13 00:36:00,0.0,13.917,120.07,4.523,14.188,10.197,0.0001399999999999,0.34566,-0.0001399999999999,0.0,13.917,5e-05,10.881,4.293,-26.97,2.9001,-0.91648,51
2017-11-13 00:37:00,0.0,-14.796,120.64,4.5627,14.19,10.19,0.0,0.3478299999999999,0.0,-0.00217,-14.796,0.0,9.9541,4.293,-26.97,2.9678,-0.88055,51
2017-11-13 00:38:00,0.0,2.1269,120.06,4.5267,14.189,10.186,-0.0001399999999999,0.34349,-0.0004299999999999,0.00217,2.1269,-5e-05,10.485,4.293,-26.97,2.9815,-0.8446099999999999,51
2017-11-13 00:39:00,0.0,6.0107,120.39,4.4905,14.189,10.186,0.0004299999999999,0.3608799999999999,-0.0001399999999999,0.0,6.0107,0.00016,10.273,4.293,-26.97,3.0311,-0.8625599999999999,51
2017-11-13 00:40:00,0.0,4.2765,120.24,4.5475,14.19,10.184,-0.0001399999999999,0.3630499999999999,-0.0001399999999999,0.0,4.2765,-6e-05,10.733,4.293,-26.97,3.0904,-0.82664,51
2017-11-13 00:41:00,0.0,0.60052,120.14,4.6442,14.19,10.175,0.0004299999999999,0.3587099999999999,-0.0001399999999999,0.00434,0.60052,0.00016,10.879,4.293,-26.97,3.1092,-0.7906999999999998,51
2017-11-13 00:42:00,0.0,-11.282,120.34,4.8091,14.189,10.175,0.0,0.35653,-0.0001399999999999,0.0,-11.282,0.0,11.161,4.293,-26.97,3.134,-0.75477,51
2017-11-13 00:43:00,0.0,-0.92456,120.51,5.1296,14.191,10.174,0.00029,0.3587,-0.0001399999999999,0.0,-0.92456,0.0001,11.184,4.293,-26.97,3.3183,-0.7368,51
2017-11-13 00:44:00,0.0,-5.8262,120.61,5.4323,14.191,10.167,0.00029,0.3369699999999999,0.0,-0.00434,-5.8262,0.0001,11.49,4.293,-26.97,3.4937,-0.71881,51
2017-11-13 00:45:00,0.0,-4.508,120.53,5.7103,14.19,10.164,0.00029,0.3347999999999999,-0.00029,-0.00434,-4.508,0.0001,11.275,4.393,-26.97,3.6193,-0.59303,51
2017-11-13 00:46:00,0.0,-2.5431,120.53,5.813,14.191,10.164,0.0001399999999999,0.33045,0.0,-0.00217,-2.5431,5e-05,10.735,4.593,-26.97,3.6499,-0.4492599999999999,51
2017-11-13 00:47:00,0.0,2.5661,120.56,5.8637,14.191,10.164,0.00029,0.3261,0.0,0.0,2.5661,9e-05,10.66,4.393,-26.97,3.6807,-0.53912,51
2017-11-13 00:48:00,0.0,-6.4963,120.53,5.8529,14.19,10.164,0.0001399999999999,0.32827,-0.0001399999999999,0.0,-6.4963,5e-05,10.604,4.293,-26.97,3.6506,-0.4492599999999999,51
2017-11-13 00:49:00,0.0,-2.6589,120.44,5.8366,14.191,10.161,0.00029,0.32611,-0.0001399999999999,0.0,-2.6589,9e-05,10.519,4.293,-26.97,3.6663,-0.5391099999999999,51
2017-11-13 00:50:00,0.0,-0.3004299999999999,120.45,5.8856,14.191,10.157,0.0001399999999999,0.3217599999999999,-0.0001399999999999,0.0,-0.3004299999999999,5e-05,10.334,4.6929,-26.97,3.7229,-0.5571,51
2017-11-13 00:51:00,0.0,-13.964,120.74,5.9355,14.191,10.154,0.0001399999999999,0.32394,-0.0001399999999999,-0.00651,-13.964,5e-05,10.029,4.7929,-26.97,3.7294,-0.53913,51
2017-11-13 00:52:00,0.0,-12.276,120.45,5.8496,14.191,10.153,0.0001399999999999,0.3195899999999999,0.0,0.00217,-12.276,5e-05,10.431,4.293,-26.97,3.6356,-0.6649,51
2017-11-13 00:53:00,0.0,-11.537,120.6,5.7792,14.191,10.153,-0.0001399999999999,0.3195899999999999,-0.0001399999999999,0.0,-11.537,-5e-05,9.8582,4.593,-26.97,3.5371,-0.71882,51
2017-11-13 00:54:00,0.0,-14.634,121.06,5.6864,14.191,10.153,0.0001399999999999,0.32829,0.0,-0.00217,-14.634,5e-05,9.7841,4.293,-26.97,3.444,-0.8805699999999999,51
2017-11-13 00:55:00,0.0,-14.565,120.94,5.528,14.191,10.153,0.0001399999999999,0.3347999999999999,0.0001399999999999,0.0,-14.565,5e-05,9.921,4.293,-26.97,3.34,-1.0243,51
2017-11-13 00:56:00,0.0,-9.8259,120.36,5.4057,14.191,10.153,0.0,0.34132,0.0,0.0,-9.8259,0.0,10.122,4.293,-26.97,3.2112,-1.1861,51
2017-11-13 00:57:00,0.0,-21.316,120.81,5.3267,14.191,10.154,0.0,0.33915,0.0,0.0,-21.316,0.0,9.8518,4.293,-26.97,3.1071,-1.3658,51
2017-11-13 00:58:00,0.0,-0.7862,120.42,5.2377,14.191,10.153,0.0001399999999999,0.33915,-0.0001399999999999,-0.00217,-0.7862,5e-05,10.12,4.293,-26.97,3.031,-1.4736,51
2017-11-13 00:59:00,0.0,3.3519,120.5,5.1666,14.191,10.153,-0.00029,0.3435,0.0,0.0,3.3519,-0.0001,10.02,4.293,-26.97,2.9787,-1.4556,51
2017-11-13 01:00:00,0.0,-5.6876,120.73,5.0996,14.191,10.154,0.0001399999999999,0.33914,0.00029,-0.00217,-5.6876,5e-05,10.033,4.293,-26.97,2.9225,-1.4916,51
2017-11-13 01:01:00,0.0,-10.751,120.6,5.0379,14.19,10.154,0.00029,0.33045,0.0,0.0,-10.751,0.0001,9.8948,4.293,-26.97,2.8808,-1.4916,51
2017-11-13 01:02:00,0.0,2.312,120.58,4.9905,14.191,10.153,0.00029,0.32393,0.0,-0.00434,2.312,9e-05,10.101,4.293,-26.97,2.8194,-1.4017,51
2017-11-13 01:03:00,0.0,0.90187,120.38,4.9337,14.191,10.153,0.00029,0.32177,-0.00029,0.0,0.90187,9e-05,10.214,4.293,-26.97,2.7424,-1.3119,51
2017-11-13 01:04:00,0.0,-2.6587,120.54,4.8845,14.191,10.154,0.0001399999999999,0.3195899999999999,0.0,0.0,-2.6587,5e-05,10.355,4.293,-26.97,2.6416,-1.3119,51
2017-11-13 01:05:00,0.0,-5.5946,120.63,4.8,14.191,10.159,0.00029,0.3043699999999999,-0.0001399999999999,0.00217,-5.5946,9e-05,9.9893,4.293,-26.97,2.6154,-1.4916,51
2017-11-13 01:06:00,0.0,-9.5254,120.74,4.7839,14.191,10.156,0.0001399999999999,0.29568,0.0,0.0,-9.5254,4e-05,9.9551,4.2933,-26.97,2.5785,-1.5455,51
2017-11-13 01:07:00,0.0,-7.0749,120.61,4.8009,14.19,10.157,0.0,0.28698,-0.0001399999999999,0.0,-7.0749,0.0,9.884,4.293,-26.97,2.5397,-1.5096,51
2017-11-13 01:08:00,0.0,0.90174,120.53,4.7849,14.191,10.16,0.0,0.28481,-0.0001399999999999,0.0,0.90174,0.0,10.156,4.293,-26.97,2.4962,-1.5096,51
2017-11-13 01:09:00,0.0,-0.46255,120.54,4.7642,14.19,10.159,-0.0001399999999999,0.28264,0.0,0.0,-0.46255,-4e-05,10.229,4.293,-26.97,2.4271,-1.4736,51
2017-11-13 01:10:00,0.0,-5.3408,120.58,4.749,14.191,10.162,-0.0001399999999999,0.2826299999999999,0.0,0.00217,-5.3408,-4e-05,10.121,4.293,-26.97,2.3983,-1.5095,51
2017-11-13 01:11:00,0.0,-8.7391,120.66,4.6482,14.19,10.161,0.0004299999999999,0.2782899999999999,-0.0001399999999999,-0.00217,-8.7391,0.00012,10.009,4.293,-26.97,2.3622,-1.5814,51
2017-11-13 01:12:00,0.0,-11.467,120.74,4.537,14.191,10.162,-0.0001399999999999,0.27177,-0.00029,0.0,-11.467,-4e-05,10.015,4.293,-26.97,2.3163,-1.6534,51
2017-11-13 01:13:00,0.0,0.1619599999999999,120.43,4.4847,14.191,10.155,0.0004299999999999,0.2804599999999999,-0.0004299999999999,0.0,0.1619599999999999,0.00012,10.011,4.293,-26.97,2.2663,-1.7253,51
2017-11-13 01:14:00,0.0,-23.397,121.06,4.4647,14.191,10.154,0.00029,0.26306,0.0,-0.00217,-23.397,8e-05,9.6183,4.293,-26.97,2.3184,-1.7971,51
2017-11-13 01:15:00,0.0,-1.1099,120.83,4.5551,14.191,10.153,0.0001399999999999,0.2674099999999999,-0.0001399999999999,-0.00651,-1.1099,4e-05,10.416,4.293,-26.97,2.3608,-1.7253,51
2017-11-13 01:16:00,0.0,-24.83,120.99,4.6643,14.191,10.153,-0.0001399999999999,0.25872,0.0,-0.00217,-24.83,-3e-05,10.612,4.293,-26.97,2.4184,-1.6893,51
2017-11-13 01:17:00,0.0,2.8667,120.23,4.6547,14.191,10.153,0.0,0.26089,0.0,0.0,2.8667,0.0,11.404,4.293,-26.97,2.4362,-1.5096,51
2017-11-13 01:18:00,0.0,-15.721,120.64,4.5773,14.191,10.153,-0.0001399999999999,0.26307,-0.0001399999999999,-0.00217,-15.721,-4e-05,11.439,4.293,-26.97,2.436,-1.5455,51
2017-11-13 01:19:00,0.0,-6.8431,120.58,4.5322,14.19,10.153,0.0001399999999999,0.2543699999999999,-0.00029,-0.00217,-6.8431,4e-05,10.888,4.293,-26.97,2.4265,-1.5455,51
