measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2020-11-21 00:00:00,0.0,0.23144,117.47,2.927,0.23144,0.0,0.3258499999999999,-0.00058,0.00217,0.0,14.239,1.7534,-26.97,1.2502,-1.257,51
2020-11-21 00:01:00,0.0,-11.712,117.46,2.9725,-11.712,0.0001399999999999,0.3215,-0.0004299999999999,-0.00217,5e-05,14.195,1.7534,-26.97,1.2839,-1.2929,51
2020-11-21 00:02:00,0.0,-2.3097,117.15,3.0205,-2.3097,0.0001399999999999,0.3345299999999999,0.0,-0.00868,4e-05,14.446,1.7534,-26.97,1.3046,-1.3288,51
2020-11-21 00:03:00,0.0,-31.001,117.55,3.0821,-31.001,0.0,0.3128099999999999,0.0,-0.00434,0.0,14.602,1.7534,-26.97,1.3269,-1.3109,51
2020-11-21 00:04:00,0.0,-2.056,117.32,3.1369,-2.056,0.0001399999999999,0.32801,-0.00029,-0.00217,5e-05,14.053,1.7534,-26.97,1.3877,-1.2749,51
2020-11-21 00:05:00,0.0,18.041,117.23,3.1894,18.041,0.0001399999999999,0.3128,-0.0001399999999999,0.00434,5e-05,13.975,1.7534,-26.97,1.4487,-1.2929,51
2020-11-21 00:06:00,0.0,13.051,117.59,3.247,13.051,0.00029,0.30412,0.0,0.00434,9e-05,14.843,1.7534,-26.97,1.4771,-1.1492,51
2020-11-21 00:07:00,0.0,21.067,117.26,3.3083,21.067,0.00058,0.3128,0.0,-0.00217,0.00018,14.114,1.7534,-26.97,1.5052,-1.221,51
2020-11-21 00:08:00,0.0,6.4219,117.62,3.3767,6.4219,0.0004299999999999,0.2997699999999999,-0.0001399999999999,0.0,0.0001399999999999,14.338,1.7534,-26.97,1.5118,-1.1313,51
2020-11-21 00:09:00,0.0,-27.166,117.26,3.4184,-27.166,0.0,0.30412,0.0,-0.00651,0.0,14.442,1.7534,-26.97,1.5119,-1.0953,51
2020-11-21 00:10:00,0.0,-16.655,117.86,3.4367,-16.655,0.0,0.2997699999999999,0.0,0.0,0.0,14.433,1.7534,-26.97,1.5555,-1.0953,51
2020-11-21 00:11:00,0.0,-13.306,117.51,3.4405,-13.306,0.0001399999999999,0.2954499999999999,0.0,-0.00868,4e-05,14.446,1.7534,-26.97,1.5315,-1.1133,51
2020-11-21 00:12:00,0.0,-12.289,117.45,3.4436,-12.289,0.0001399999999999,0.2976099999999999,-0.00029,-0.00434,5e-05,14.348,1.7534,-26.97,1.5592,-1.1492,51
2020-11-21 00:13:00,0.0,-9.0783,117.16,3.4319,-9.0783,0.0,0.2867399999999999,-0.0001399999999999,-0.00434,0.0,14.121,1.8604,-26.97,1.5807,-1.1492,51
2020-11-21 00:14:00,0.0,-12.22,117.64,3.4157,-12.22,0.0,0.29542,-0.00029,0.0,0.0,14.262,1.8604,-26.97,1.588,-1.1492,51
2020-11-21 00:15:00,0.0,-8.5466,117.36,3.3883,-8.5466,0.00029,0.29107,-0.00058,-0.00217,8e-05,14.227,1.8604,-26.97,1.5498,-1.1672,51
2020-11-21 00:16:00,0.0,-11.157,117.57,3.3603,-11.157,0.0001399999999999,0.28891,0.0001399999999999,0.0,4e-05,14.204,1.7534,-26.97,1.4943,-1.3288,51
2020-11-21 00:17:00,0.0,-26.195,117.83,3.3437,-26.195,0.0,0.29107,0.0,0.0,0.0,14.575,1.7534,-26.97,1.4612,-1.3108,51
2020-11-21 00:18:00,0.0,12.728,117.64,3.2918,12.728,0.0001399999999999,0.2867399999999999,0.0001399999999999,-0.00217,4e-05,14.129,1.8604,-26.97,1.4435,-1.3467,51
2020-11-21 00:19:00,0.0,-25.155,117.66,3.26,-25.155,0.0,0.2823999999999999,0.0001399999999999,-0.00434,0.0,14.826,1.7534,-26.97,1.4123,-1.4186,51
2020-11-21 00:20:00,0.0,-31.577,117.64,3.2201,-31.577,0.0,0.28022,0.0,0.0,0.0,14.875,1.7534,-26.97,1.3754,-1.3827,51
2020-11-21 00:21:00,0.0,-10.556,117.66,3.173,-10.556,0.00029,0.2737,-0.0001399999999999,0.00217,8e-05,14.153,1.7534,-26.97,1.3162,-1.4365,51
2020-11-21 00:22:00,0.0,-2.9331,117.06,3.1418,-2.9331,0.0001399999999999,0.2867299999999999,-0.00101,-0.00651,5e-05,14.181,1.7534,-26.97,1.2956,-1.5263,51
2020-11-21 00:23:00,0.0,11.781,117.45,3.0913,11.781,0.0001399999999999,0.28455,0.0,0.00217,4e-05,14.017,1.7534,-26.97,1.2489,-1.5263,51
2020-11-21 00:24:00,0.0,-10.995,117.13,3.0512,-10.995,0.0,0.2867199999999999,-0.0004299999999999,-0.00217,0.0,13.753,1.7534,-26.97,1.2539,-1.5442,51
2020-11-21 00:25:00,0.0,-27.742,117.37,2.9665,-27.742,0.00029,0.2671799999999999,-0.0001399999999999,-0.00217,8e-05,14.25,1.7534,-26.97,1.2289,-1.5083,51
2020-11-21 00:26:00,0.0,-3.4878,117.55,2.866,-3.4878,-0.0001399999999999,0.2671799999999999,-0.0001399999999999,0.0,-4e-05,13.92,1.7534,-26.97,1.2528,-1.5263,51
2020-11-21 00:27:00,0.0,-10.51,117.47,2.8212,-10.51,0.0001399999999999,0.27587,-0.0004299999999999,-0.00651,5e-05,14.13,1.7534,-26.97,1.2497,-1.5083,51
2020-11-21 00:28:00,0.0,-15.823,117.44,2.7753,-15.823,0.0,0.2736899999999999,-0.0001399999999999,-0.00434,0.0,14.563,1.7534,-26.97,1.2624,-1.5084,51
2020-11-21 00:29:00,0.0,-1.1084,117.21,2.7253,-1.1084,0.00072,0.28455,-0.00072,-0.00217,0.0002,14.581,1.7534,-26.97,1.2552,-1.4185,51
2020-11-21 00:30:00,0.0,-29.105,117.34,2.6801,-29.105,0.0,0.2606499999999999,0.0,-0.00434,0.0,14.505,1.7534,-26.97,1.2874,-1.4904,51
2020-11-21 00:31:00,0.0,-22.313,117.41,2.6388,-22.313,0.0001399999999999,0.26717,0.0,0.0,4e-05,14.569,1.7534,-26.97,1.2897,-1.4006,51
2020-11-21 00:32:00,0.0,-30.536,117.47,2.5894,-30.536,0.0001399999999999,0.26066,0.0,0.0,4e-05,14.804,1.7534,-26.97,1.2919,-1.3647,51
2020-11-21 00:33:00,0.0,-11.225,117.55,2.5409,-11.225,0.0004299999999999,0.2693499999999999,0.0,-0.00651,0.00011,15.067,1.7534,-26.97,1.2695,-1.3288,51
2020-11-21 00:34:00,0.0,13.928,117.23,2.491,13.928,0.00072,0.26283,0.0,0.00217,0.00019,14.368,1.7534,-26.97,1.2585,-1.3108,51
2020-11-21 00:35:00,0.0,16.377,117.18,2.4473,16.377,0.00029,0.26066,0.0,0.0,8e-05,14.215,1.7534,-26.97,1.263,-1.3467,51
2020-11-21 00:36:00,0.0,-8.500299999999998,117.24,2.4218,-8.500299999999998,0.00072,0.26284,-0.0001399999999999,-0.00651,0.00019,14.322,1.7534,-26.97,1.2534,-1.239,51
2020-11-21 00:37:00,0.0,-2.1248,117.82,2.395,-2.1248,0.0001399999999999,0.26066,0.0,-0.00217,4e-05,14.524,1.7534,-26.97,1.2356,-1.2031,51
2020-11-21 00:38:00,0.0,6.8372,117.39,2.371,6.8372,0.0004299999999999,0.2584799999999999,-0.00029,-0.00434,0.00012,13.828,1.7534,-26.97,1.2062,-1.2569,51
2020-11-21 00:39:00,0.0,-9.6094,117.49,2.3921,-9.6094,0.0001399999999999,0.2606499999999999,0.0,0.00217,4e-05,14.176,1.7534,-26.97,1.2113,-1.2569,51
2020-11-21 00:40:00,0.0,16.331,117.22,2.4276,16.331,0.00072,0.25849,-0.0004299999999999,-0.00434,0.00019,13.846,1.7534,-26.97,1.1735,-1.3108,51
2020-11-21 00:41:00,0.0,-15.522,117.8,2.4668,-15.522,0.0,0.2584799999999999,-0.0001399999999999,-0.00217,0.0,14.476,1.7534,-26.97,1.1423,-1.3467,51
2020-11-21 00:42:00,0.0,-5.8901,118.14,2.5317,-5.8901,0.0,0.24545,0.0,0.0,0.0,14.49,1.7534,-26.97,1.1193,-1.3647,51
2020-11-21 00:43:00,0.0,-17.555,117.69,2.6077,-17.555,0.0,0.25196,-0.00029,0.0,0.0,14.462,1.7534,-26.97,1.1382,-1.4545,51
2020-11-21 00:44:00,0.0,-11.387,117.71,2.6281,-11.387,0.00029,0.2584799999999999,0.0,0.0,7e-05,14.349,1.7534,-26.97,1.0882,-1.4904,51
2020-11-21 00:45:00,0.0,-11.664,117.7,2.6195,-11.664,0.0,0.24762,-0.0004299999999999,0.00217,0.0,14.302,1.7534,-26.97,1.0115,-1.5263,51
2020-11-21 00:46:00,0.0,2.2636,117.9,2.5462,2.2636,0.0001399999999999,0.2411099999999999,-0.00029,0.0,3e-05,14.307,1.7534,-26.97,0.98953,-1.5981,51
2020-11-21 00:47:00,0.0,-3.7421,117.52,2.4879,-3.7421,0.0004299999999999,0.2324199999999999,0.0,0.0,0.0001,14.437,1.7534,-26.97,0.95697,-1.6161,51
2020-11-21 00:48:00,0.0,-10.325,117.78,2.4584,-10.325,0.0,0.2280699999999999,-0.0001399999999999,0.0,0.0,14.425,1.7534,-26.97,0.94814,-1.652,51
2020-11-21 00:49:00,0.0,0.2539699999999999,117.51,2.4424,0.2539699999999999,0.0004299999999999,0.2345899999999999,-0.00058,-0.00651,0.00011,14.52,1.7534,-26.97,0.93364,-1.7059,51
2020-11-21 00:50:00,0.0,-8.8002,117.77,2.4709,-8.8002,0.0001399999999999,0.2324199999999999,-0.0001399999999999,-0.00651,3e-05,15.15,1.7534,-26.97,0.93163,-1.7059,51
2020-11-21 00:51:00,0.0,-2.4718,117.68,2.4786,-2.4718,0.0001399999999999,0.23024,-0.00029,-0.00217,3e-05,14.833,1.7534,-26.97,0.83377,-1.7238,51
2020-11-21 00:52:00,0.0,-2.1255,117.55,2.4483,-2.1255,0.00029,0.23024,-0.0004299999999999,-0.00434,7e-05,14.689,1.7534,-26.97,0.8221199999999999,-1.8136,51
2020-11-21 00:53:00,0.0,-10.51,117.6,2.3781,-10.51,0.0001399999999999,0.2280699999999999,-0.00072,-0.00217,4e-05,14.388,1.7534,-26.97,0.75912,-1.8315,51
2020-11-21 00:54:00,0.0,-14.114,117.75,2.325,-14.114,0.0001399999999999,0.22373,-0.0001399999999999,0.00217,3e-05,14.243,1.7534,-26.97,0.68511,-1.7956,51
2020-11-21 00:55:00,0.0,-12.542,117.61,2.2794,-12.542,0.0001399999999999,0.2172099999999999,-0.00058,-0.00217,4e-05,14.449,1.7534,-26.97,0.58833,-1.8854,51
2020-11-21 00:56:00,0.0,-30.86,117.84,2.2557,-30.86,0.0,0.20852,0.0,-0.00217,0.0,14.83,1.7534,-26.97,0.5291599999999999,-1.9752,51
2020-11-21 00:57:00,0.0,6.9066,117.67,2.2179,6.9066,0.0001399999999999,0.21722,-0.0004299999999999,0.00217,3e-05,14.264,1.7534,-26.97,0.4728399999999999,-2.047,51
2020-11-21 00:58:00,0.0,1.917,117.35,2.1811,1.917,0.00058,0.2193799999999999,-0.00029,-0.00434,0.00012,14.595,1.7534,-26.97,0.4133999999999999,-2.1188,51
