measured_on,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__773,ac_volts__778,ambient_temp__1222,ambient_temp__780,biased_3_10_leakage_na__1236,biased_3_11_leakage_na__1237,biased_3_12_leakage_na__1238,biased_3_13_leakage_na__1239,biased_3_16_leakage_na__1242,biased_3_3b_leakage_na__5161,biased_3_4b_leakage_na__5162,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,biased_module_voltage__1226,control_module_temp__1218,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__772,gh_irradiance__1217,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp_2__791,inveter_temp__784,irradiance_average__1224,irradiance_stability__1225,mod10_coulombs__1252,mod11_coulombs__1253,mod12_coulombs__1254,mod1_coulombs__1243,mod2_coulombs__1244,mod3b_coulombs__5164,mod4b_coulombs__5165,mod5b_coulombs__5166,module_temp_1__781,module_temp_2__782,module_temp_3__783,module_temp_5_1__4821,poa_irradiance__771,precipitation__4822,relative_humidity__1223,unbiased_3_1_leakage_na__1227,unbiased_3_2_leakage_na__1228,unbiased_3_5b_leakage_na__5163,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,wetness_kohms__1219,wind_direction__1221,wind_speed__1220,system_id
2011-05-22 00:16:00,0.0,4.4517,-2.791,1.6608,120.22,,13.223,,,,,,,,,,,,,,,,,,,,,,,,13.948,18.776,0.0004,0.2646,0.0,-0.0022,0.0,0.0001,0.0001,,,,,12.031,19.866,,,,,,,,,,,11.904,-26.97,10.544,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:17:00,0.0,-3.0447,-6.4123,-9.4571,120.43,,13.339,,,,,,,,,,,,,,,,,,,,,,,,13.948,18.771,-0.0005999999999999,0.2625,-0.0002999999999999,-0.0043,0.0,-0.0002,-0.0002,,,,,11.26,19.649,,,,,,,,,,,11.904,-26.97,10.59,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:18:00,0.0,3.3907,-9.8723,-6.4815,120.59,,13.517,,,,,,,,,,,,,,,,,,,,,,,,13.948,18.771,-0.0006999999999999,0.2711,0.0,-0.0086999999999999,0.0,-0.0002,-0.0002,,,,,11.606,20.432,,,,,,,,,,,12.309,-26.97,10.693,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:19:00,0.0,9.1341,4.2441,13.378,120.08,,13.664,,,,,,,,,,,,,,,,,,,,,,,,13.948,18.766,-0.0001,0.2863,0.0,0.0022,0.0,-0.0001,-0.0001,,,,,12.313,20.511,,,,,,,,,,,12.794,-26.97,10.903,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:20:00,0.0,-9.826,-3.2984,-13.125,120.33,,13.988,,,,,,,,,,,,,,,,,,,,,,,,13.947,18.758,0.0,0.2949999999999999,0.0,0.0022,0.0,0.0,0.0,,,,,10.681,19.497,,,,,,,,,,,12.875,-26.97,11.1,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:21:00,0.0,9.6647,7.265799999999999,16.93,119.96,,14.203,,,,,,,,,,,,,,,,,,,,,,,,13.947,18.758,0.0004,0.2884999999999999,-0.0001,-0.0043,0.0,0.0001,0.0001,,,,,12.475,20.264,,,,,,,,,,,12.874,-26.97,11.345,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:22:00,0.0,5.5589,-3.16,2.3989,120.41,,14.334,,,,,,,,,,,,,,,,,,,,,,,,13.949,18.753,0.0005999999999999,0.2819999999999999,0.0002999999999999,-0.0108,0.0,0.0002,0.0002,,,,,12.035,20.099,,,,,,,,,,,12.875,-26.97,11.468,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:23:00,0.0,-13.517,-7.1966,-20.713,120.54,,14.278,,,,,,,,,,,,,,,,,,,,,,,,13.948,18.746,0.0,0.2646,0.0,0.0,0.0,0.0,0.0,,,,,10.386,19.58,,,,,,,,,,,12.875,-26.97,11.585,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:24:00,0.0,-3.8981,-3.0909,-6.989,120.37,,14.391,,,,,,,,,,,,,,,,,,,,,,,,13.948,18.744,0.0001,0.2711,0.0002999999999999,-0.0064999999999999,0.0,0.0,0.0,,,,,11.226,20.066,,,,,,,,,,,12.875,-26.97,11.696,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:25:00,0.0,-2.9294,-1.9375,-4.8669,120.3,,14.42,,,,,,,,,,,,,,,,,,,,,,,,13.948,18.734,0.0,0.269,-0.0004,0.0022,0.0,0.0,0.0,,,,,11.143,19.811,,,,,,,,,,,12.875,-26.97,11.777,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:26:00,0.0,-2.3989,-0.7150999999999998,-3.1139,120.18,,14.417,,,,,,,,,,,,,,,,,,,,,,,,13.948,18.735,0.0002999999999999,0.2625,0.0,0.0043,0.0,0.0001,0.0001,,,,,11.172,20.237,,,,,,,,,,,12.875,-26.97,11.811,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:27:00,0.0,-1.5224,-0.3229,-1.8453,120.24,,14.267,,,,,,,,,,,,,,,,,,,,,,,,13.949,18.733,0.0002999999999999,0.2451,0.0001,-0.0064999999999999,0.0,0.0001,0.0001,,,,,11.419,19.721,,,,,,,,,,,12.875,-26.97,11.733,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:28:00,0.0,-4.913,-9.1803,-14.093,120.62,,14.109,,,,,,,,,,,,,,,,,,,,,,,,13.949,18.723,0.0005999999999999,0.2255999999999999,-0.0001,0.0,0.0,0.0001,0.0001,,,,,11.606,19.545,,,,,,,,,,,12.875,-26.97,11.587,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:29:00,0.0,-3.9904,-3.7136,-7.7041,120.47,,13.939,,,,,,,,,,,,,,,,,,,,,,,,13.949,18.722,0.0001,0.2298999999999999,0.0002999999999999,0.0,0.0,0.0,0.0,,,,,10.955,19.9,,,,,,,,,,,12.875,-26.97,11.488,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:30:00,0.0,-3.7599,-2.3758,-6.1357,120.37,,13.774,,,,,,,,,,,,,,,,,,,,,,,,13.949,18.724,-0.0001,0.2364,-0.0001,-0.0043,0.0,0.0,0.0,,,,,10.542,19.969,,,,,,,,,,,12.875,-26.97,11.398,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:31:00,0.0,-2.2374,-6.7583,-8.995699999999998,120.5,,13.698,,,,,,,,,,,,,,,,,,,,,,,,13.95,18.71,0.0,0.2321,0.0002999999999999,-0.0043,0.0,0.0,0.0,,,,,11.884,18.957,,,,,,,,,,,12.875,-26.97,11.373,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:32:00,0.0,-6.6891,-3.4829,-10.172,120.33,,14.045,,,,,,,,,,,,,,,,,,,,,,,,13.95,18.711,0.0002999999999999,0.2169,-0.0001,-0.0022,0.0,0.0001,0.0001,,,,,11.052,19.666,,,,,,,,,,,12.875,-26.97,11.641,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:33:00,0.0,-1.2225,-2.3527,-3.5752,120.27,,14.405,,,,,,,,,,,,,,,,,,,,,,,,13.95,18.711,0.0,0.2190999999999999,0.0,0.0022,0.0,0.0,0.0,,,,,12.025,19.198,,,,,,,,,,,12.875,-26.97,11.845,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:34:00,0.0,0.2999,-4.8208,-4.5209,120.37,,14.459,,,,,,,,,,,,,,,,,,,,,,,,13.951,18.701,0.0001,0.2321,-0.0001,-0.0086999999999999,0.0,0.0,0.0,,,,,11.006,20.477,,,,,,,,,,,12.875,-26.97,11.978,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:35:00,0.0,-3.2292,-7.8654,-11.095,120.49,,14.386,,,,,,,,,,,,,,,,,,,,,,,,13.95,18.7,0.0002999999999999,0.2321,0.0,-0.0064999999999999,0.0,0.0001,0.0001,,,,,11.052,19.549,,,,,,,,,,,12.954,-26.97,12.026,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:36:00,0.0,-4.1518,-4.0134,-8.1653,120.28,,14.32,,,,,,,,,,,,,,,,,,,,,,,,13.951,18.697,0.0,0.2255999999999999,-0.0001,-0.0022,0.0,0.0,0.0,,,,,11.032,20.151,,,,,,,,,,,12.954,-26.97,11.958,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:37:00,0.0,-3.6675,-3.2754,-6.9429,120.3,,14.314,,,,,,,,,,,,,,,,,,,,,,,,13.951,18.688,0.0004,0.2061,0.0001,-0.0022,0.0,0.0001,0.0001,,,,,11.243,19.654,,,,,,,,,,,12.875,-26.97,11.928,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:38:00,0.0,-6.7814,-4.6824,-11.464,120.48,,14.233,,,,,,,,,,,,,,,,,,,,,,,,13.951,18.689,0.0001,0.2016999999999999,-0.0002999999999999,-0.0043,0.0,0.0,0.0,,,,,11.293,19.105,,,,,,,,,,,12.875,-26.97,11.897,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:39:00,0.0,-1.7992,-3.3215,-5.1206,120.41,,14.171,,,,,,,,,,,,,,,,,,,,,,,,13.95,18.689,0.0,0.1996,0.0001,-0.0022,0.0,0.0,0.0,,,,,11.179,19.909,,,,,,,,,,,12.875,-26.97,11.873,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:40:00,0.0,-3.852,-4.8208,-8.6728,120.41,,14.083,,,,,,,,,,,,,,,,,,,,,,,,13.951,18.676,-0.0002999999999999,0.1952,-0.0001,-0.0043,0.0,-0.0001,-0.0001,,,,,10.838,19.773,,,,,,,,,,,12.875,-26.97,11.827,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:41:00,0.0,-7.6578,-6.4123,-14.07,120.42,,14.181,,,,,,,,,,,,,,,,,,,,,,,,13.951,18.677,0.0002999999999999,0.2039,0.0,-0.0022,0.0,0.0001,0.0001,,,,,10.879,19.647,,,,,,,,,,,12.875,-26.97,11.925,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:42:00,0.0,-8.211399999999998,-6.0663,-14.278,120.27,,14.223,,,,,,,,,,,,,,,,,,,,,,,,13.951,18.677,0.0004,0.2298999999999999,0.0002999999999999,0.0,0.0,0.0001,0.0001,,,,,10.625,19.62,,,,,,,,,,,12.875,-26.97,11.964,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:43:00,0.0,-10.38,-5.3051,-15.685,120.26,,14.275,,,,,,,,,,,,,,,,,,,,,,,,13.951,18.669,-0.0002999999999999,0.2126,-0.0002999999999999,-0.0022,0.0,-0.0001,-0.0001,,,,,10.734,19.333,,,,,,,,,,,12.875,-26.97,11.994,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:44:00,0.0,-8.6958,-9.5955,-18.291,120.37,,14.304,,,,,,,,,,,,,,,,,,,,,,,,13.951,18.662,0.0004,0.2061,0.0,0.0,0.0,0.0001,0.0001,,,,,10.255,19.84,,,,,,,,,,,12.875,-26.97,12.0,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:45:00,0.0,1.0149,7.934599999999999,8.9496,119.67,,14.292,,,,,,,,,,,,,,,,,,,,,,,,13.95,18.666,0.0002999999999999,0.1996,-0.0004,-0.0022,0.0,0.0001,0.0001,,,,,11.63,19.564,,,,,,,,,,,12.954,-26.97,11.91,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:46:00,0.0,-6.3662,3.5983,-2.7679,119.83,,14.25,,,,,,,,,,,,,,,,,,,,,,,,13.952,18.664,0.0,0.1865,-0.0001,0.0,0.0,0.0,0.0,,,,,10.469,19.586,,,,,,,,,,,12.875,-26.97,11.894,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:47:00,0.0,5.6973,9.2956,14.993,119.64,,14.185,,,,,,,,,,,,,,,,,,,,,,,,13.951,18.652,0.0005999999999999,0.2016999999999999,-0.0001,0.0,0.0,0.0001,0.0001,,,,,11.681,20.103,,,,,,,,,,,12.875,-26.97,11.867,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:48:00,0.0,-1.4301,4.8438,3.4137,119.81,,14.101,,,,,,,,,,,,,,,,,,,,,,,,13.952,18.655,0.0004,0.1822,-0.0004,-0.0022,0.0,0.0001,0.0001,,,,,11.51,19.23,,,,,,,,,,,12.875,-26.97,11.884,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:49:00,0.0,-2.0759,-4.6132,-6.6891,120.26,,14.021,,,,,,,,,,,,,,,,,,,,,,,,13.953,18.651,0.0001,0.1930999999999999,-0.0002999999999999,-0.0022,0.0,0.0,0.0,,,,,11.058,19.42,,,,,,,,,,,12.875,-26.97,11.794,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:50:00,0.0,-5.4897,-3.5521,-9.0419,120.15,,13.977,,,,,,,,,,,,,,,,,,,,,,,,13.953,18.64,0.0,0.2190999999999999,0.0,0.0,0.0,0.0,0.0,,,,,11.208,19.293,,,,,,,,,,,12.875,-26.97,11.721,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:51:00,0.0,-5.928,-6.1355,-12.064,120.29,,13.999,,,,,,,,,,,,,,,,,,,,,,,,13.953,18.639,0.0001,0.2602999999999999,0.0001,0.0,0.0,0.0,0.0,,,,,10.833,19.339,,,,,,,,,,,12.875,-26.97,11.651,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:52:00,0.0,-2.1913,-8.557399999999998,-10.749,120.37,,13.96,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.636,0.0006999999999999,0.2776,-0.0001,-0.0043,0.0,0.0002,0.0002,,,,,11.189,19.761,,,,,,,,,,,12.875,-26.97,11.526,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:53:00,0.0,0.6228,-6.1355,-5.5127,120.28,,13.856,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.63,0.0002999999999999,0.2776,0.0,-0.0022,0.0,0.0001,0.0001,,,,,11.606,19.851,,,,,,,,,,,12.875,-26.97,11.375,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:54:00,0.0,-6.5968,-3.4368,-10.034,120.13,,13.766,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.629,0.0,0.2797999999999999,0.0,-0.0022,0.0,0.0,0.0,,,,,10.659,19.811,,,,,,,,,,,12.875,-26.97,11.271,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:55:00,0.0,-6.2279,-5.951,-12.179,120.2,,13.676,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.629,-0.0001,0.2755,0.0001,0.0,0.0,0.0,-0.0001,,,,,10.95,19.233,,,,,,,,,,,12.875,-26.97,11.206,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:56:00,0.0,1.7761,-0.0461,1.73,120.0,,13.663,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.619,0.0002999999999999,0.2797999999999999,0.0,-0.0064999999999999,0.0,0.0001,0.0001,,,,,11.382,19.574,,,,,,,,,,,12.875,-26.97,11.156,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:57:00,0.0,-0.0461999999999999,-0.5997,-0.6459,120.01,,13.682,,,,,,,,,,,,,,,,,,,,,,,,13.953,18.619,0.0001,0.2776,-0.0001,0.0,0.0,0.0,0.0,,,,,11.179,19.696,,,,,,,,,,,12.875,-26.97,11.155,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:58:00,0.0,-0.6228,-3.852,-4.4748,120.12,,13.715,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.619,-0.0001,0.2776,0.0001,-0.0043,0.0,0.0,0.0,,,,,11.335,19.502,,,,,,,,,,,12.875,-26.97,11.185,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 00:59:00,0.0,-4.6594,-5.6049,-10.264,120.25,,13.919,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.617,0.0001,0.2190999999999999,0.0001,0.0,0.0,0.0,0.0,,,,,11.072,19.88,,,,,,,,,,,12.875,-26.97,11.289,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 01:00:00,0.0,-3.9442,-3.875,-7.8192,120.19,,14.002,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.608,0.0002999999999999,0.2495,0.0001,-0.0043,0.0,0.0001,0.0001,,,,,11.215,19.479,,,,,,,,,,,12.875,-26.97,11.321,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 01:01:00,0.0,-2.9294,-2.1912,-5.1206,120.08,,13.837,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.606,0.0001,0.2646,0.0,-0.0043,0.0,0.0,0.0,,,,,11.407,19.43,,,,,,,,,,,12.875,-26.97,11.238,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 01:02:00,0.0,-3.0908,-8.2811,-11.372,120.4,,13.68,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.606,-0.0002999999999999,0.256,0.0001,-0.0022,0.0,-0.0001,-0.0001,,,,,11.003,20.214,,,,,,,,,,,12.875,-26.97,11.176,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 01:03:00,0.0,-6.6661,-2.791,-9.4572,120.2,,13.586,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.595,0.0002999999999999,0.2364,-0.0001,-0.0022,0.0,0.0001,0.0001,,,,,11.006,19.84,,,,,,,,,,,12.875,-26.97,11.098,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 01:04:00,0.0,-4.6362,-6.5968,-11.233,120.41,,13.563,,,,,,,,,,,,,,,,,,,,,,,,13.955,18.592,0.0002999999999999,0.2213,0.0,-0.0022,0.0,0.0001,0.0001,,,,,11.173,19.74,,,,,,,,,,,12.875,-26.97,11.009,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 01:05:00,0.0,8.026899999999998,9.8493,17.876,119.73,,13.618,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.592,0.0002999999999999,0.2147,-0.0001,0.0,0.0,0.0001,0.0001,,,,,12.012,20.155,,,,,,,,,,,12.875,-26.97,10.975,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 01:06:00,0.0,2.3759,-9.78,-7.404,120.49,,13.652,,,,,,,,,,,,,,,,,,,,,,,,13.955,18.584,-0.0002999999999999,0.2538,0.0,-0.0064999999999999,0.0,-0.0001,-0.0001,,,,,11.25,19.992,,,,,,,,,,,12.875,-26.97,10.911,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 01:07:00,0.0,-7.7503,-5.536,-13.286,120.36,,13.682,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.583,0.0002999999999999,0.2711,0.0001,0.0,0.0,0.0001,0.0001,,,,,10.988,19.104,,,,,,,,,,,12.875,-26.97,10.863,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 01:08:00,0.0,-0.1150999999999999,-0.392,-0.5071,120.17,,13.687,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.583,0.0005999999999999,0.2755,0.0,-0.0022,0.0,0.0002,0.0002,,,,,11.702,19.981,,,,,,,,,,,12.875,-26.97,10.753,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 01:09:00,0.0,-11.464,-15.57,-27.034,120.8,,13.623,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.577,0.0,0.2907,0.0,0.0,0.0,0.0,0.0,,,,,10.485,19.418,,,,,,,,,,,12.875,-26.97,10.612,,-99999.0,,,,,,,,,,,,,,,51
2011-05-22 01:10:00,0.0,-14.97,-13.286,-28.256,120.66,,13.573,,,,,,,,,,,,,,,,,,,,,,,,13.955,18.571,0.0,0.2884999999999999,0.0,0.0,0.0,0.0,0.0,,,,,10.136,19.497,,,,,,,,,,,12.309,-26.97,10.592,,-99999.0,,,,,,,,,,,,,,,51
