measured_on,ac_current__379,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__375,ac_power__773,ac_voltage__378,ac_volts__778,ambient_temp__380,ambient_temp__780,das_battery_voltage__386,das_battery_voltage__790,das_temp__385,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__377,dc_pos_current__775,dc_pos_voltage__376,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__374,dc_power__772,inverter_temp_2__791,inverter_temp__384,inveter_temp__784,module_temp_1__381,module_temp_1__781,module_temp_2__382,module_temp_2__782,module_temp_3__383,module_temp_3__783,poa_irradiance__373,poa_irradiance__771,power_factor__387,system_id
2011-08-15 00:00:00,,0.0,-2.6478,-11.696,,-14.344,,120.91,,18.968,,13.758,,25.612,0.0002999999999999,0.3594,,0.0002999999999999,,0.0,0.0,0.0001,,0.0001,15.58,,24.014,,18.178,,-26.97,,16.597,,-99999.0,,51
2011-08-15 00:01:00,,0.0,6.1474,-6.1014,,0.0461,,120.74,,19.0,,13.754,,25.609,-0.0001,0.3789,,0.0001,,-0.0022,0.0,-0.0001,,-0.0001,16.034,,24.17,,18.178,,-26.97,,16.641,,-99999.0,,51
2011-08-15 00:02:00,,0.0,9.4398,-0.1150999999999999,,9.3248,,120.48,,18.998,,13.759,,25.597,0.0006999999999999,0.3680999999999999,,-0.0001,,-0.0043,0.0,0.0002999999999999,,0.0002999999999999,16.415,,24.31,,18.178,,-26.97,,16.648,,-99999.0,,51
2011-08-15 00:03:00,,0.0,7.9894,-5.5718,,2.4175,,120.72,,18.988,,13.76,,25.585,0.0,0.3486,,0.0001,,-0.0043,0.0,0.0,,0.0,16.487,,24.629,,18.178,,-26.97,,16.609,,-99999.0,,51
2011-08-15 00:04:00,,0.0,2.4866,5.0653,,7.5518,,120.33,,18.964,,13.757,,25.58,0.0001,0.3724,,-0.0005999999999999,,-0.0022,0.0,0.0001,,0.0001,15.744,,24.17,,18.178,,-26.97,,16.573,,-99999.0,,51
2011-08-15 00:05:00,,0.0,9.992400000000002,2.0261,,12.019,,120.41,,18.962,,13.759,,25.57,0.0004,0.4374,,-0.0001,,-0.0064999999999999,0.0,0.0002,,0.0002,16.654,,24.006,,18.178,,-26.97,,16.528,,-99999.0,,51
2011-08-15 00:06:00,,0.0,-2.6478,-13.838,,-16.485,,120.93,,18.999,,13.76,,25.565,-0.0004,0.4546999999999999,,0.0001,,0.0,0.0,-0.0002,,-0.0002,15.578,,23.978,,18.178,,-26.97,,16.578,,-99999.0,,51
2011-08-15 00:07:00,,0.0,-2.3715,0.7828,,-1.5887,,120.38,,19.097,,13.76,,25.554,0.0001,0.3701999999999999,,-0.0002999999999999,,0.0,0.0,0.0001,,0.0001,15.895,,23.905,,18.178,,-26.97,,16.643,,-99999.0,,51
2011-08-15 00:08:00,,0.0,1.1052,-4.2825,,-3.1773,,120.54,,19.229,,13.76,,25.542,0.0,0.3356,,-0.0002999999999999,,-0.0064999999999999,0.0,0.0,,0.0,16.035,,23.965,,18.178,,-26.97,,16.752,,-99999.0,,51
2011-08-15 00:09:00,,0.0,-7.8052,-4.3285,,-12.134,,120.54,,19.43,,13.76,,25.538,-0.0001,0.3247999999999999,,-0.0001,,0.0,0.0,-0.0001,,-0.0001,14.807,,23.323,,18.178,,-26.97,,16.899,,-99999.0,,51
2011-08-15 00:10:00,,0.0,-4.0062,-2.7399,,-6.7461,,120.5,,19.609,,13.76,,25.526,0.0002999999999999,0.3226,,0.0,,0.0,0.0,0.0001,,0.0001,15.47,,24.703,,18.178,,-26.97,,17.029,,-99999.0,,51
2011-08-15 00:11:00,,0.0,-1.1742,-3.5917,,-4.766,,120.55,,19.746,,13.761,,25.52,0.0001,0.4178999999999999,,-0.0001,,0.0,0.0,0.0001,,0.0001,14.081,,24.145,,18.178,,-26.97,,17.106,,-99999.0,,51
2011-08-15 00:12:00,,0.0,-5.8711,-4.4436,,-10.315,,120.6,,19.858,,13.761,,25.51,0.0001,0.5196,,-0.0001,,-0.0022,0.0,0.0001,,0.0001,15.075,,24.759,,18.178,,-26.97,,17.153,,-99999.0,,51
2011-08-15 00:13:00,,0.0,3.6838,2.9241,,6.6079,,120.34,,19.919,,13.761,,25.504,0.0,0.5888999999999999,,-0.0001,,0.0,0.0,0.0,,0.0,16.449,,23.981,,18.178,,-26.97,,17.188,,-99999.0,,51
2011-08-15 00:14:00,,0.0,-5.779,-0.2762999999999999,,-6.0553,,120.51,,19.921,,13.76,,25.496,0.0,0.5543,,-0.0002999999999999,,0.0,0.0,0.0,,0.0,15.42,,23.473,,18.178,,-26.97,,17.222,,-99999.0,,51
2011-08-15 00:15:00,,0.0,0.4375,-2.3717,,-1.9342,,120.43,,19.933,,13.761,,25.482,0.0,0.537,,-0.0002999999999999,,0.0,0.0,0.0,,0.0,16.075,,24.176,,18.178,,-26.97,,17.218,,-99999.0,,51
2011-08-15 00:16:00,,0.0,-1.4966,-1.8188,,-3.3153,,120.43,,19.913,,13.761,,25.477,0.0001,0.5413,,-0.0002999999999999,,0.0,0.0,0.0001,,0.0001,15.529,,23.669,,18.178,,-26.97,,17.17,,-99999.0,,51
2011-08-15 00:17:00,,0.0,-0.0459999999999999,-1.7268,,-1.7727,,120.41,,19.871,,13.761,,25.466,0.0001,0.5348,,0.0,,0.0022,0.0,0.0001,,0.0001,15.451,,23.794,,18.178,,-26.97,,17.107,,-99999.0,,51
2011-08-15 00:18:00,,0.0,-4.1674,-1.7959,,-5.9633,,120.44,,19.844,,13.761,,25.459,0.0001,0.5758999999999999,,-0.0001,,-0.0022,0.0,0.0001,,0.0001,15.49,,23.336,,18.178,,-26.97,,17.036,,-99999.0,,51
2011-08-15 00:19:00,,0.0,-7.2759,-6.1707,,-13.447,,120.57,,19.81,,13.761,,25.452,0.0,0.6084,,-0.0001,,-0.0022,0.0,0.0,,0.0,15.116,,23.404,,18.178,,-26.97,,16.982,,-99999.0,,51
2011-08-15 00:20:00,,0.0,6.7001,-4.1444,,2.5557,,120.51,,19.775,,13.763,,25.447,0.0002999999999999,0.6279,,-0.0002999999999999,,0.0,0.0,0.0002,,0.0002,16.205,,24.239,,18.178,,-26.97,,16.969,,-99999.0,,51
2011-08-15 00:21:00,,0.0,0.9441,8.887499999999998,,9.831600000000002,,120.03,,19.723,,13.763,,25.438,0.001,0.6409,,-0.0001,,0.0,0.0,0.0006999999999999,,0.0006999999999999,15.443,,23.581,,18.178,,-26.97,,16.93,,-99999.0,,51
2011-08-15 00:22:00,,0.0,-8.1049,-6.2858,,-14.391,,120.62,,19.668,,13.763,,25.429,0.0001,0.6452,,-0.0004,,-0.0022,0.0,0.0001,,0.0001,15.268,,23.408,,18.178,,-26.97,,16.89,,-99999.0,,51
2011-08-15 00:23:00,,0.0,10.476,3.7072,,14.184,,120.17,,19.641,,13.763,,25.422,0.0001,0.6366,,0.0,,0.0022,0.0,0.0001,,0.0001,16.663,,24.127,,18.178,,-26.97,,16.796,,-99999.0,,51
2011-08-15 00:24:00,,0.0,-2.0261,9.072,,7.0459,,119.97,,19.584,,13.761,,25.41,0.0001,0.6387,,-0.0004,,0.0022,0.0,0.0001,,0.0001,15.665,,23.994,,18.178,,-26.97,,16.726,,-99999.0,,51
