measured_on,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__773,ac_volts__778,ambient_temp__780,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__790,das_temp__1368,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__772,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__791,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-06-28 00:00:00,0.0,-2.5333,-1.7042,-4.2375,119.86,16.405,,,,13.785,,24.731,0.0001,0.0259999999999999,-0.0002999999999999,0.0,0.0,0.0,0.0,,,,,15.138,23.48,14.703,-26.97,12.712,-99999.0,,,,51
2011-06-28 00:01:00,0.0,-4.4217,-3.4864,-7.9082,119.86,16.399,,,,13.783,,24.722,0.0004,0.0259999999999999,-0.0002999999999999,0.0,0.0,0.0,0.0,,,,,15.39,23.979,14.703,-26.97,12.652,-99999.0,,,,51
2011-06-28 00:02:00,0.0,-3.2012,-5.0666,-8.267799999999998,119.96,16.385,,,,13.785,,24.714,0.0001,0.0259999999999999,0.0,0.0,0.0,0.0,0.0,,,,,14.846,23.504,14.703,-26.97,12.593,-99999.0,,,,51
2011-06-28 00:03:00,0.0,-5.6885,-5.5042,-11.193,119.97,16.36,,,,13.785,,24.703,0.0004,0.0259999999999999,0.0001,0.0,0.0,0.0,0.0,,,,,14.993,23.555,14.703,-26.97,12.562,-99999.0,,,,51
2011-06-28 00:04:00,0.0,-4.1914,-2.6715,-6.8629,119.81,16.314,,,,13.785,,24.695,0.0001,0.0303,-0.0001,-0.0022,0.0,0.0,0.0,,,,,15.3,23.621,14.703,-26.97,12.568,-99999.0,,,,51
2011-06-28 00:05:00,0.0,1.0594,-2.9479,-1.8885,119.85,16.268,,,,13.785,,24.685,0.0001,0.0281999999999999,-0.0001,-0.0022,0.0,0.0,0.0,,,,,16.055,24.528,14.626,-26.97,12.513,-99999.0,,,,51
2011-06-28 00:06:00,0.0,-6.0108,-5.2278,-11.239,120.0,16.206,,,,13.785,,24.675,0.0001,0.0259999999999999,-0.0004,0.0,0.0,0.0,0.0,,,,,14.79,23.195,14.012,-26.97,12.412,-99999.0,,,,51
2011-06-28 00:07:00,0.0,-9.9721,-1.8885,-11.861,119.88,16.128,,,,13.785,,24.665,-0.0001,0.0238,-0.0002999999999999,0.0,0.0,0.0,0.0,,,,,14.749,24.093,13.23,-26.97,12.293,-99999.0,,,,51
2011-06-28 00:08:00,0.0,-7.2544,-5.4581,-12.713,120.04,16.088,,,,13.785,,24.658,0.0001,0.0238,0.0001,0.0,0.0,0.0,0.0,,,,,15.165,24.271,12.836,-26.97,12.162,-99999.0,,,,51
2011-06-28 00:09:00,0.0,1.1284,2.4642,3.5926,119.7,16.006,,,,13.785,,24.646,0.0001,0.0259999999999999,-0.0005999999999999,-0.0022,0.0,0.0,0.0,,,,,15.813,23.227,12.836,-26.97,12.041,-99999.0,,,,51
