measured_on,ac_current__251,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__247,ac_power__773,ac_voltage__250,ac_volts__778,ambient_temp__252,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__249,dc_pos_current__775,dc_pos_voltage__248,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__246,dc_power__772,inverter_temp_2__791,inverter_temp__256,inveter_temp__784,module_temp_1__253,module_temp_1__781,module_temp_2__254,module_temp_2__782,module_temp_3__255,module_temp_3__783,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__771,system_id
2011-08-26 00:00:00,,0.0,-1.3117,-2.4853,,-3.797,,120.33,,23.021,13.707,27.74,0.0001,0.1363,,0.0001,,-0.0022,0.0,0.0,,0.0,15.874,,23.983,,22.715,,-26.97,,21.33,,,,,,-99999.0,51
2011-08-26 00:01:00,,0.0,-6.4664,0.7134,,-5.753,,120.25,,23.078,13.704,27.727,0.0001,0.1385,,0.0,,-0.0022,0.0,0.0,,0.0,15.796,,23.604,,22.905,,-26.97,,21.401,,,,,,-99999.0,51
2011-08-26 00:02:00,,0.0,-0.5292999999999999,-0.2992,,-0.8284,,120.19,,23.118,13.707,27.726,0.0001,0.1428,,-0.0001,,-0.0022,0.0,0.0,,0.0,15.98,,23.788,,22.905,,-26.97,,21.446,,,,,,-99999.0,51
2011-08-26 00:03:00,,0.0,-1.818,-0.1150999999999999,,-1.933,,120.21,,23.111,13.708,27.713,0.0001,0.1428,,-0.0001,,0.0022,0.0,0.0,,0.0,15.586,,23.949,,22.905,,-26.97,,21.469,,,,,,-99999.0,51
2011-08-26 00:04:00,,0.0,-0.8515,-9.1589,,-10.01,,120.61,,23.093,13.707,27.71,0.0004,0.1406999999999999,,0.0001,,-0.0043,0.0,0.0001,,0.0001,16.26,,23.837,,22.905,,-26.97,,21.496,,,,,,-99999.0,51
2011-08-26 00:05:00,,0.0,2.8305,-6.9037,,-4.0731,,120.52,,23.047,13.707,27.706,0.0001,0.1342,,0.0002999999999999,,-0.0043,0.0,0.0,,0.0,16.632,,24.117,,22.905,,-26.97,,21.501,,,,,,-99999.0,51
2011-08-26 00:06:00,,0.0,-11.437,1.5648,,-9.8723,,120.18,,23.053,13.708,27.695,0.0001,0.1472,,-0.0001,,0.0,0.0,0.0,,0.0,14.651,,23.765,,22.905,,-26.97,,21.535,,,,,,-99999.0,51
2011-08-26 00:07:00,,0.0,-17.627,-8.8596,,-26.487,,120.66,,23.065,13.707,27.698,0.0,0.1492999999999999,,-0.0001,,0.0022,0.0,0.0,,0.0,14.589,,23.81,,22.905,,-26.97,,21.593,,,,,,-99999.0,51
2011-08-26 00:08:00,,0.0,4.4643,0.7593999999999999,,5.2237,,120.24,,23.047,13.708,27.681,0.0005999999999999,0.1515,,0.0,,0.0,0.0,0.0001,,0.0001,16.647,,24.494,,22.905,,-26.97,,21.607,,,,,,-99999.0,51
2011-08-26 00:09:00,,0.0,4.6714,-5.3848,,-0.7134,,120.48,,22.981,13.707,27.679,0.0008999999999999,0.1428,,0.0,,-0.0022,0.0,0.0001,,0.0001,16.826,,24.306,,22.905,,-26.97,,21.606,,,,,,-99999.0,51
2011-08-26 00:10:00,,0.0,-9.2739,-16.362,,-25.636,,120.83,,22.912,13.708,27.677,0.0,0.1385,,0.0001,,-0.0022,0.0,0.0,,0.0,15.254,,24.136,,22.905,,-26.97,,21.585,,,,,,-99999.0,51
2011-08-26 00:11:00,,0.0,-12.703,-15.257,,-27.96,,120.72,,22.821,13.708,27.662,0.0002999999999999,0.1515,,0.0,,0.0,0.0,0.0,,0.0,15.392,,23.188,,22.905,,-26.97,,21.548,,,,,,-99999.0,51
2011-08-26 00:12:00,,0.0,11.069,6.5124,,17.581,,119.81,,22.801,13.708,27.651,0.0001,0.1492999999999999,,0.0001,,0.0,0.0,0.0,,0.0,16.823,,24.47,,22.841,,-26.97,,21.505,,,,,,-99999.0,51
2011-08-26 00:13:00,,0.0,0.8054,8.9517,,9.7572,,119.69,,22.729,13.707,27.651,0.0006999999999999,0.1472,,0.0,,0.0022,0.0,0.0001,,0.0001,15.682,,24.406,,22.778,,-26.97,,21.474,,,,,,-99999.0,51
2011-08-26 00:14:00,,0.0,-8.7447,4.2572,,-4.4874,,119.89,,22.707,13.708,27.647,0.0001,0.1298,,-0.0004,,0.0022,0.0,0.0,,0.0,15.398,,23.364,,22.272,,-26.97,,21.427,,,,,,-99999.0,51
2011-08-26 00:15:00,,0.0,3.82,10.287,,14.107,,119.68,,22.692,13.708,27.637,0.0006999999999999,0.1449999999999999,,-0.0002999999999999,,0.0,0.0,0.0001,,0.0001,16.842,,23.547,,22.146,,-26.97,,21.37,,,,,,-99999.0,51
2011-08-26 00:16:00,,0.0,-9.9872,-10.425,,-20.412,,120.51,,22.685,13.708,27.641,0.0002999999999999,0.1298,,-0.0001,,0.0022,0.0,0.0,,0.0,13.782,,24.799,,22.082,,-26.97,,21.342,,,,,,-99999.0,51
