measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2021-05-29 00:00:00,0.0,-5.1843,119.28,17.066,-5.1843,-0.0004299999999999,0.16685,0.0008599999999999,-0.0086599999999999,-9e-05,19.543,-20.69,-26.97,13.358,-2.8838,51
2021-05-29 00:01:00,0.0,-34.01,119.58,17.004,-34.01,0.00029,0.1581799999999999,0.00072,0.0043299999999999,5e-05,21.06,-20.136,-26.97,13.248,-2.9198,51
2021-05-29 00:02:00,0.0,-29.125,119.5,16.836,-29.125,0.0004299999999999,0.15601,0.00144,0.0,7e-05,20.739,-20.318,-26.97,13.111,-3.1168,51
2021-05-29 00:03:00,0.0,-1.1291,119.62,16.613,-1.1291,0.0001399999999999,0.1690099999999999,-0.0001399999999999,0.0043299999999999,0.0,19.878,-21.419,-26.97,12.916,-3.3855,51
2021-05-29 00:04:00,0.0,-16.36,119.6,16.416,-16.36,0.0,0.16685,0.00072,0.0,0.0,20.101,-21.061,-26.97,12.762,-3.6541,51
2021-05-29 00:05:00,0.0,4.8849,119.31,16.224,4.8849,0.0004299999999999,0.17768,0.00029,-0.00649,6e-05,20.297,-20.683,-26.97,12.603,-4.0304,51
2021-05-29 00:06:00,0.0,2.7651,119.06,15.968,2.7651,0.00072,0.17551,0.0012999999999999,-0.02597,0.0001,19.212,-18.917,-26.97,12.642,-4.2811,51
2021-05-29 00:07:00,0.0,-29.01,119.52,15.849,-29.01,0.0001399999999999,0.1690099999999999,0.0008599999999999,0.0043299999999999,2e-05,20.199,-19.982,-26.97,12.813,-4.102,51
2021-05-29 00:08:00,0.0,-11.775,119.23,15.83,-11.775,0.0008599999999999,0.17985,0.00101,0.0,0.0001499999999999,20.307,-21.236,-26.97,12.911,-3.6721,51
2021-05-29 00:09:00,0.0,-8.7329,119.5,15.822,-8.7329,0.00029,0.17768,0.00058,0.00649,4e-05,19.975,-22.14,-26.97,12.939,-3.2779,51
2021-05-29 00:10:00,0.0,-7.995599999999999,119.59,15.748,-7.995599999999999,0.00029,0.1950099999999999,0.00029,0.0043299999999999,5e-05,20.14,-21.047,-26.97,12.953,-3.063,51
2021-05-29 00:11:00,0.0,-14.586,119.46,15.687,-14.586,0.0,0.20368,0.00072,0.00216,0.0,20.415,-21.054,-26.97,12.918,-2.9376,51
2021-05-29 00:12:00,0.0,1.6129,119.42,15.665,1.6129,0.00058,0.21668,0.0001399999999999,0.0,0.0001,20.006,-21.783,-26.97,12.913,-2.9556,51
2021-05-29 00:13:00,0.0,-1.1521,119.92,15.636,-1.1521,0.0,0.23402,-0.0012999999999999,0.0043299999999999,0.0,20.407,-21.054,-26.97,12.973,-2.9018,51
2021-05-29 00:14:00,0.0,-15.438,120.07,15.695,-15.438,0.00029,0.25352,-0.0004299999999999,0.0086599999999999,6e-05,20.104,-20.515,-26.97,13.045,-2.8302,51
2021-05-29 00:15:00,0.0,19.816,119.64,15.722,19.816,0.0001399999999999,0.25352,-0.00058,0.01298,2e-05,20.214,-18.581,-26.97,13.003,-2.7944,51
2021-05-29 00:16:00,0.0,-22.65,119.52,15.762,-22.65,0.0001399999999999,0.2556899999999999,0.00101,0.0,3e-05,20.198,-18.917,-26.97,12.925,-2.866,51
2021-05-29 00:17:00,0.0,0.66822,119.93,15.744,0.66822,0.0,0.23402,-0.00058,0.01298,-1e-05,20.766,-20.865,-26.97,12.857,-3.0452,51
2021-05-29 00:18:00,0.0,7.1431,119.88,15.848,7.1431,-0.0001399999999999,0.21668,-0.0001399999999999,0.01082,-3e-05,19.759,-21.411,-26.97,12.902,-3.1884,51
2021-05-29 00:19:00,0.0,7.5578,119.52,16.038,7.5578,0.00029,0.20585,0.00058,-0.00649,5e-05,18.921,-21.411,-26.97,12.902,-3.3318,51
2021-05-29 00:20:00,0.0,-29.033,119.66,16.212,-29.033,0.0004299999999999,0.20802,0.00101,0.0043299999999999,9e-05,20.529,-21.229,-26.97,12.856,-3.2422,51
2021-05-29 00:21:00,0.0,-5.0231,120.13,16.341,-5.0231,0.00029,0.19935,-0.0008599999999999,0.01515,3e-05,21.053,-20.704,-26.97,12.895,-3.2064,51
2021-05-29 00:22:00,0.0,14.079,119.94,16.505,14.079,-0.0001399999999999,0.20585,-0.0012999999999999,0.0173099999999999,-6e-05,19.18,-19.092,-26.97,12.996,-3.2243,51
2021-05-29 00:23:00,0.0,-10.738,119.59,16.534,-10.738,0.00058,0.22968,0.00101,-0.0043299999999999,0.00012,20.74,-19.793,-26.97,12.864,-3.1527,51
2021-05-29 00:24:00,0.0,-31.66,119.97,16.465,-31.66,0.0,0.25785,0.0,0.0,0.0,20.334,-18.588,-26.97,12.787,-3.1169,51
2021-05-29 00:25:00,0.0,-7.6268,119.47,16.414,-7.6268,0.0001399999999999,0.25785,0.00072,-0.00649,3e-05,20.451,-19.611,-26.97,12.697,-3.0631,51
2021-05-29 00:26:00,0.0,-4.1475,120.0,16.381,-4.1475,-0.0001399999999999,0.2621899999999999,-0.00072,0.0043299999999999,-4e-05,20.109,-20.34,-26.97,12.574,-3.1169,51
2021-05-29 00:27:00,0.0,-11.014,119.77,16.358,-11.014,0.0,0.2600199999999999,0.00029,0.0043299999999999,0.0,20.565,-21.594,-26.97,12.56,-3.1527,51
2021-05-29 00:28:00,0.0,18.411,118.98,16.31,18.411,0.0004299999999999,0.2556899999999999,0.00029,-0.01298,9e-05,19.481,-19.8,-26.97,12.399,-3.099,51
2021-05-29 00:29:00,0.0,14.01,119.1,16.223,14.01,0.00058,0.25352,-0.00058,-0.00649,0.00012,19.78,-20.157,-26.97,12.3,-2.9378,51
2021-05-29 00:30:00,0.0,10.807,119.37,16.129,10.807,0.0001399999999999,0.2556899999999999,-0.00101,0.00216,2e-05,19.577,-19.275,-26.97,12.189,-3.0452,51
2021-05-29 00:31:00,0.0,-7.511599999999999,119.22,15.998,-7.511599999999999,0.0001399999999999,0.24918,0.0004299999999999,0.00216,3e-05,20.525,-18.035,-26.97,12.188,-3.3139,51
