measured_on,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__773,ac_volts__778,ambient_temp__780,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__790,das_temp__1368,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__772,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__791,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-07-07 00:00:00,0.0,-0.5067,1.7042,1.1976,120.49,17.304,,,,13.785,,24.561,0.0001,0.0822999999999999,-0.0002999999999999,0.0,0.0,0.0,0.0,,,,,14.776,23.556,16.481,-26.97,15.236,-99999.0,,,,51
2011-07-07 00:01:00,0.0,-4.4678,-3.6387,-8.1066,120.49,17.277,,,,13.783,,24.552,0.0,0.0865999999999999,0.0,-0.0043,0.0,0.0,0.0,,,,,15.006,23.608,16.481,-26.97,15.185,-99999.0,,,,51
2011-07-07 00:02:00,0.0,-3.1091,-4.9745,-8.0835,120.76,17.264,,,,13.787,,24.547,0.0001,0.0865999999999999,-0.0001,0.0,0.0,0.0,0.0,,,,,14.746,23.829,16.481,-26.97,15.185,-99999.0,,,,51
2011-07-07 00:03:00,0.0,-0.7138999999999999,-4.4908,-5.2048,120.75,17.245,,,,13.787,,24.535,0.0,0.0865999999999999,-0.0001,-0.0022,0.0,0.0,0.0,,,,,15.134,23.952,16.481,-26.97,15.181,-99999.0,,,,51
2011-07-07 00:04:00,0.0,-0.6908999999999998,-1.7042,-2.3951,120.69,17.239,,,,13.786,,24.529,0.0001,0.0865999999999999,0.0001,-0.0022,0.0,0.0,0.0,,,,,14.769,23.835,16.481,-26.97,15.152,-99999.0,,,,51
2011-07-07 00:05:00,0.0,2.6024,4.5599,7.1623,120.44,17.231,,,,13.786,,24.519,0.0004,0.0888,0.0,0.0,0.0,0.0,0.0,,,,,15.387,23.983,16.481,-26.97,15.144,-99999.0,,,,51
2011-07-07 00:06:00,0.0,-2.7867,-4.3987,-7.1854,120.8,17.21,,,,13.787,,24.512,0.0002999999999999,0.0801,0.0001,-0.0022,0.0,0.0,0.0,,,,,14.095,23.494,16.481,-26.97,15.138,-99999.0,,,,51
2011-07-07 00:07:00,0.0,0.2073,-0.5526999999999999,-0.3454999999999999,120.66,17.182,,,,13.787,,24.505,0.0001,0.0801,-0.0001,-0.0043,0.0,0.0,0.0,,,,,14.923,24.155,16.481,-26.97,15.097,-99999.0,,,,51
2011-07-07 00:08:00,0.0,-8.9357,-14.348,-23.284,121.21,17.173,,,,13.787,,24.493,0.0002999999999999,0.078,0.0,-0.0022,0.0,0.0,0.0,,,,,13.738,23.276,16.481,-26.97,15.06,-99999.0,,,,51
2011-07-07 00:09:00,0.0,0.9443,2.0036,2.9479,120.59,17.161,,,,13.788,,24.488,0.0,0.078,-0.0002999999999999,-0.0022,0.0,0.0,0.0,,,,,14.921,23.871,16.481,-26.97,15.014,-99999.0,,,,51
