measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2015-06-26 00:00:00,0.0,-4.0777,120.72,16.738,13.757,23.811,0.00029,0.3033,-0.0001399999999999,-0.00216,-4.0777,9e-05,34.514,-26.97,-26.97,15.691,-0.7740099999999999,51
2015-06-26 00:01:00,0.0,-7.3491,120.78,16.752,13.757,23.793,0.00029,0.3141399999999999,0.0,0.0,-7.3491,9e-05,34.283,-26.97,-26.97,15.719,-0.6730399999999999,51
2015-06-26 00:02:00,0.0,-7.6257,120.78,16.753,13.759,23.772,0.0,0.3249699999999999,-0.0004299999999999,0.00216,-7.6257,0.0,34.787,-26.97,-26.97,15.74,-0.60574,51
2015-06-26 00:03:00,0.0,-5.2296,120.75,16.769,13.76,23.755,0.0,0.3184699999999999,-0.0001399999999999,0.0043299999999999,-5.2296,0.0,34.997,-26.97,-26.97,15.776,-0.58891,51
2015-06-26 00:04:00,0.0,-3.5478,120.74,16.769,13.761,23.738,0.0,0.28814,0.0,-0.00216,-3.5478,0.0,33.937,-26.97,-26.97,15.794,-0.5216199999999999,51
2015-06-26 00:05:00,0.0,-9.7222,120.94,16.769,13.761,23.727,0.0,0.2578099999999999,0.0,0.0,-9.7222,0.0,34.464,-26.97,-26.97,15.794,-0.5384499999999999,51
2015-06-26 00:06:00,0.0,-2.995,120.85,16.765,13.761,23.703,0.0001399999999999,0.2296499999999999,0.0,-0.00216,-2.995,4e-05,33.839,-26.97,-26.97,15.783,-0.5721,51
2015-06-26 00:07:00,0.0,-1.0597,120.8,16.756,13.761,23.691,0.0,0.2014799999999999,-0.0001399999999999,-0.0043299999999999,-1.0597,0.0,33.814,-26.97,-26.97,15.766,-0.6057599999999999,51
2015-06-26 00:08:00,0.0,-0.41471,120.63,16.738,13.764,23.675,0.0001399999999999,0.17332,-0.0001399999999999,0.0,-0.41471,2e-05,33.888,-26.97,-26.97,15.738,-0.6394199999999999,51
2015-06-26 00:09:00,0.0,-8.040599999999998,120.74,16.731,13.763,23.663,0.0,0.16249,-0.0001399999999999,-0.00216,-8.040599999999998,0.0,33.908,-26.97,-26.97,15.689,-0.82452,51
2015-06-26 00:10:00,0.0,-23.223,121.23,16.723,13.763,23.652,0.00029,0.1559899999999999,0.0,-0.00216,-23.223,4e-05,33.284,-26.97,-26.97,15.677,-0.92551,51
2015-06-26 00:11:00,0.0,-5.0458,120.64,16.701,13.764,23.635,0.00029,0.17766,-0.0004299999999999,0.0,-5.0458,5e-05,33.728,-26.97,-26.97,15.654,-0.95916,51
2015-06-26 00:12:00,0.0,-3.5252,120.77,16.677,13.766,23.622,0.00029,0.19283,0.0,0.0,-3.5252,6e-05,33.735,-26.97,-26.97,15.636,-0.95916,51
2015-06-26 00:13:00,0.0,-11.243,120.86,16.653,13.767,23.602,0.0004299999999999,0.2015,-0.0001399999999999,0.00216,-11.243,9e-05,34.966,-26.97,-26.97,15.61,-1.0097,51
2015-06-26 00:14:00,0.0,-7.7873,121.06,16.647,13.767,23.585,-0.0001399999999999,0.19499,0.0,0.0,-7.7873,-3e-05,35.565,-26.97,-26.97,15.583,-1.0433,51
2015-06-26 00:15:00,0.0,-19.746,120.81,16.613,13.767,23.571,0.0,0.20799,0.0,0.0,-19.746,0.0,33.828,-26.97,-26.97,15.554,-1.0433,51
2015-06-26 00:16:00,0.0,-26.658,121.3,16.608,13.768,23.552,0.0,0.2079999999999999,0.0,0.0,-26.658,0.0,33.641,-26.97,-26.97,15.539,-1.0601,51
2015-06-26 00:17:00,0.0,-10.414,121.22,16.609,13.77,23.533,0.0004299999999999,0.2036699999999999,0.0,-0.01082,-10.414,9e-05,33.652,-26.97,-26.97,15.509,-1.1275,51
2015-06-26 00:18:00,0.0,2.9722,120.8,16.603,13.77,23.518,0.0001399999999999,0.2015,-0.0001399999999999,0.0,2.9722,3e-05,33.723,-26.97,-26.97,15.462,-1.1107,51
2015-06-26 00:19:00,0.0,18.087,120.35,16.606,13.77,23.5,0.0008599999999999,0.19933,0.0,0.00216,18.087,0.00018,33.897,-26.97,-26.97,15.427,-1.1948,51
2015-06-26 00:20:00,0.0,9.2161,120.57,16.598,13.77,23.479,0.0004299999999999,0.18417,0.0,-0.00216,9.2161,8e-05,33.213,-26.97,-26.97,15.393,-1.2284,51
2015-06-26 00:21:00,0.0,-19.009,120.97,16.601,13.771,23.464,0.0,0.169,0.0001399999999999,-0.00216,-19.009,0.0,32.511,-26.97,-26.97,15.377,-1.178,51
2015-06-26 00:22:00,0.0,-2.8802,120.95,16.612,13.772,23.445,0.00029,0.17984,0.0,0.00216,-2.8802,5e-05,33.348,-26.97,-26.97,15.355,-1.178,51
2015-06-26 00:23:00,0.0,-0.99068,120.76,16.592,13.773,23.425,0.00029,0.1776699999999999,0.0,0.0,-0.99068,5e-05,33.375,-26.97,-26.97,15.34,-1.1444,51
2015-06-26 00:24:00,0.0,-0.82921,120.76,16.569,13.773,23.409,0.00058,0.1711699999999999,0.0,0.0,-0.82921,0.0001,33.592,-26.97,-26.97,15.338,-1.1444,51
2015-06-26 00:25:00,0.0,-10.899,121.04,16.566,13.773,23.391,0.0004299999999999,0.16034,0.0,-0.00216,-10.899,7e-05,32.86,-26.97,-26.97,15.339,-1.178,51
2015-06-26 00:26:00,0.0,-4.4471,121.03,16.561,13.773,23.374,0.0004299999999999,0.1365099999999999,0.0001399999999999,-0.00216,-4.4471,6e-05,32.972,-26.97,-26.97,15.295,-1.1444,51
2015-06-26 00:27:00,0.0,-6.9817,121.01,16.548,13.775,23.356,0.00029,0.1321799999999999,0.0001399999999999,-0.0043299999999999,-6.9817,4e-05,32.95,-26.97,-26.97,15.251,-1.178,51
2015-06-26 00:28:00,0.0,-8.756,120.99,16.522,13.775,23.338,0.0004299999999999,0.1343399999999999,-0.0001399999999999,-0.00216,-8.756,6e-05,32.768,-26.97,-26.97,15.19,-1.279,51
2015-06-26 00:29:00,0.0,-9.6547,121.08,16.492,13.775,23.324,0.0,0.12784,0.0001399999999999,-0.00216,-9.6547,0.0,32.991,-26.97,-26.97,15.125,-1.3631,51
