measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2023-01-22 00:00:00,0.0,-13.945,115.98,-0.31244,-13.945,0.0,1.0352,0.0004299999999999,-0.00217,1e-05,10.793,-0.8359499999999999,-0.76163,-1.1626,-0.67547,51
2023-01-22 00:01:00,0.0,-10.8,116.15,-0.29815,-10.8,0.0001399999999999,1.0134,-0.00029,0.00217,0.0001399999999999,10.477,-0.8336299999999999,-0.7489,-1.1618,-0.74302,51
2023-01-22 00:02:00,0.0,-5.9202,116.02,-0.29418,-5.9202,0.00029,0.96773,0.00029,0.0,0.0002799999999999,10.677,-0.83809,-0.76377,-1.1782,-0.7599,51
2023-01-22 00:03:00,0.0,-1.3182,115.86,-0.32034,-1.3182,0.0001399999999999,0.94599,0.00029,-0.00434,0.00012,10.874,-0.8741999999999999,-0.8058199999999999,-1.2158,-0.69237,51
2023-01-22 00:04:00,0.0,-6.8683,115.83,-0.29815,-6.8683,0.00058,0.9438,0.00058,-0.00217,0.00055,10.778,-0.8378799999999998,-0.76951,-1.1595,-0.72614,51
2023-01-22 00:05:00,0.0,-20.073,116.38,-0.24067,-20.073,0.00029,0.93946,0.00029,0.0065199999999999,0.00027,10.139,-0.8202,-0.74439,-1.1566,-0.65858,51
2023-01-22 00:06:00,0.0,19.772,116.12,-0.2513,19.772,-0.00029,0.9351,-0.0004299999999999,0.00217,-0.00027,10.202,-0.83937,-0.7473699999999999,-1.1513,-0.72614,51
2023-01-22 00:07:00,0.0,-0.18515,115.76,-0.25333,-0.18515,0.0,0.9351,0.00101,-0.01303,-1e-05,10.376,-0.83481,-0.7398299999999999,-1.152,-0.6417,51
2023-01-22 00:08:00,0.0,-23.403,115.99,-0.2505399999999999,-23.403,0.0004299999999999,0.93945,0.0004299999999999,0.00434,0.0004,10.443,-0.8336799999999999,-0.73707,-1.1522,-0.69237,51
2023-01-22 00:09:00,0.0,9.0884,115.84,-0.22514,9.0884,0.00058,0.94596,0.0004299999999999,-0.0086899999999999,0.0005199999999999,10.73,-0.82289,-0.72909,-1.1511,-0.65858,51
2023-01-22 00:10:00,0.0,-25.716,116.24,-0.23646,-25.716,0.00029,0.94163,0.00058,0.0152,0.0002799999999999,10.961,-0.84369,-0.73785,-1.1741,-0.65858,51
2023-01-22 00:11:00,0.0,-11.309,116.57,-0.2589199999999999,-11.309,0.0,0.92424,-0.00058,0.0086899999999999,-1e-05,10.5,-0.85208,-0.7523499999999999,-1.1825,-0.7430299999999999,51
2023-01-22 00:12:00,0.0,17.668,116.2,-0.2720699999999999,17.668,0.0,0.92206,-0.00072,0.00434,-1e-05,10.595,-0.8368299999999999,-0.7461499999999999,-1.1583,-0.7092399999999999,51
2023-01-22 00:13:00,0.0,-1.989,116.29,-0.2446299999999999,-1.989,0.0001399999999999,0.94164,-0.00029,0.00217,0.0001299999999999,10.456,-0.83915,-0.7461999999999999,-1.177,-0.6417,51
2023-01-22 00:14:00,0.0,2.9602,115.96,-0.21622,2.9602,0.0,0.95469,0.00058,-0.0086899999999999,0.0,11.169,-0.8221199999999999,-0.7399099999999998,-1.1474,-0.72614,51
2023-01-22 00:15:00,0.0,-13.205,116.24,-0.2214,-13.205,0.0,0.9612,0.0,0.0,0.0,10.661,-0.85458,-0.77134,-1.1857,-0.65858,51
2023-01-22 00:16:00,0.0,-7.423199999999999,115.84,-0.29191,-7.423199999999999,0.0001399999999999,0.95468,0.00116,-0.0086899999999999,0.00012,11.002,-0.87492,-0.79646,-1.2027,-0.67547,51
2023-01-22 00:17:00,0.0,0.0461499999999999,116.2,-0.25766,0.0461499999999999,0.00029,0.9242,0.00029,-0.00217,0.0002599999999999,11.036,-0.85187,-0.7730799999999999,-1.1826,-0.67547,51
2023-01-22 00:18:00,0.0,-10.545,115.81,-0.0955799999999999,-10.545,0.0004299999999999,0.91991,0.0004299999999999,-0.00434,0.0004,10.376,-0.7577099999999999,-0.68473,-1.0791,-0.69237,51
2023-01-22 00:19:00,0.0,0.41624,116.16,-0.05144,0.41624,0.0001399999999999,0.90465,0.00029,-0.00217,0.00012,10.877,-0.7812099999999998,-0.69962,-1.1132,-0.6079299999999999,51
2023-01-22 00:20:00,0.0,-5.7121,116.09,-0.0666599999999999,-5.7121,-0.0004299999999999,0.89161,-0.0001399999999999,0.0,-0.0003899999999999,10.861,-0.7627399999999999,-0.68217,-1.0857,-0.6417,51
2023-01-22 00:21:00,0.0,-9.6432,115.89,-0.08762,-9.6432,0.0004299999999999,0.90683,0.0004299999999999,-0.0086899999999999,0.0003899999999999,11.114,-0.7807199999999999,-0.71384,-1.1148,-0.6248099999999999,51
2023-01-22 00:22:00,0.0,-4.1162,115.76,-0.15429,-4.1162,0.00058,0.93293,0.0012999999999999,-0.0152,0.0005199999999999,10.793,-0.7900599999999999,-0.72601,-1.1472,-0.6079299999999999,51
2023-01-22 00:23:00,0.0,-7.5849,115.77,-0.1952299999999999,-7.5849,0.00029,0.93292,0.00101,-0.01303,0.0002599999999999,10.892,-0.81369,-0.7588599999999999,-1.1703,-0.65858,51
2023-01-22 00:24:00,0.0,13.991,116.35,-0.2290399999999999,13.991,-0.0001399999999999,0.9351,-0.00087,0.0065199999999999,-0.0001399999999999,10.432,-0.84089,-0.79035,-1.2137,-0.6417,51
2023-01-22 00:25:00,0.0,-18.5,116.0,-0.28532,-18.5,-0.0001399999999999,0.92205,0.0001399999999999,0.0,-0.0001299999999999,10.765,-0.85438,-0.80798,-1.2177,-0.7092399999999999,51
2023-01-22 00:26:00,0.0,-12.418,115.75,-0.28853,-12.418,0.0,0.89595,0.00058,-0.00434,0.0,11.011,-0.85452,-0.80101,-1.1955,-0.6417,51
2023-01-22 00:27:00,0.0,-12.256,115.79,-0.27853,-12.256,0.0001399999999999,0.90898,0.00159,-0.0086899999999999,0.00012,10.799,-0.8475099999999999,-0.8014299999999999,-1.1766,-0.65858,51
2023-01-22 00:28:00,0.0,-7.423,116.5,-0.25921,-7.423,0.0,0.90682,-0.00101,0.0065199999999999,-1e-05,10.613,-0.8313099999999999,-0.78014,-1.1669,-0.65858,51
