measured_on,ac_current__251,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__247,ac_power__773,ac_voltage__250,ac_volts__778,ambient_temp__252,ambient_temp__780,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__790,das_temp__1368,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__249,dc_pos_current__775,dc_pos_voltage__248,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__246,dc_power__772,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__791,inverter_temp__256,inveter_temp__784,module_temp_1__253,module_temp_1__781,module_temp_2__254,module_temp_2__782,module_temp_3__255,module_temp_3__783,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__771,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-06-22 00:42:00,,0.0,-1.1985,5.9696,,4.7711,,119.73,,14.395,,,,13.872,,21.44,0.0,0.1213999999999999,,-0.0005999999999999,,-0.0043,0.0,0.0,,0.0,,,,,13.651,,21.767,,12.858,,-26.97,,11.631,,,,,,-99999.0,,,,51
2011-06-22 00:43:00,,0.0,-16.227,-6.085,,-22.312,,120.36,,14.199,,,,13.872,,21.425,0.0,0.1105,,-0.0002999999999999,,0.0022,0.0,0.0,,0.0,,,,,12.241,,21.721,,12.858,,-26.97,,11.577,,,,,,-99999.0,,,,51
2011-06-22 00:44:00,,0.0,1.0372,5.8084,,6.8456,,119.92,,14.155,,,,13.872,,21.411,0.0002999999999999,0.1213999999999999,,-0.0005999999999999,,0.0,0.0,0.0,,0.0,,,,,13.872,,21.844,,12.858,,-26.97,,11.595,,,,,,-99999.0,,,,51
2011-06-22 00:45:00,,0.0,3.8722,4.3562,,8.2285,,119.95,,14.081,,,,13.872,,21.398,0.0001,0.1192,,-0.0001,,-0.0043,0.0,0.0,,0.0,,,,,14.189,,22.31,,12.858,,-26.97,,11.556,,,,,,-99999.0,,,,51
2011-06-22 00:46:00,,0.0,12.009,4.2642,,16.273,,119.99,,13.981,,,,13.873,,21.383,0.0004,0.1105,,0.0,,-0.0043,0.0,0.0,,0.0,,,,,14.827,,22.43,,12.858,,-26.97,,11.501,,,,,,-99999.0,,,,51
2011-06-22 00:47:00,,0.0,2.789,-4.5639,,-1.7749,,120.28,,13.906,,,,13.872,,21.369,0.0,0.1236,,0.0001,,-0.0043,0.0,0.0,,0.0,,,,,13.695,,21.984,,12.858,,-26.97,,11.439,,,,,,-99999.0,,,,51
2011-06-22 00:48:00,,0.0,-2.4664,2.0974,,-0.3689999999999999,,120.05,,13.807,,,,13.873,,21.352,0.0,0.1257,,-0.0002999999999999,,-0.0022,0.0,0.0,,0.0,,,,,13.591,,22.05,,12.858,,-26.97,,11.326,,,,,,-99999.0,,,,51
2011-06-22 00:49:00,,0.0,-18.601,-8.0214,,-26.623,,120.47,,13.667,,,,13.873,,21.336,0.0,0.1084,,0.0,,0.0,0.0,0.0,,0.0,,,,,12.79,,21.204,,12.858,,-26.97,,11.24,,,,,,-99999.0,,,,51
2011-06-22 00:50:00,,0.0,6.3387,7.1224,,13.461,,119.93,,13.61,,,,13.874,,21.32,0.0002999999999999,0.1236,,0.0,,-0.0064999999999999,0.0,0.0,,0.0,,,,,14.625,,22.367,,12.858,,-26.97,,11.157,,,,,,-99999.0,,,,51
2011-06-22 00:51:00,,0.0,-4.0107,-6.2004,,-10.211,,120.46,,13.57,,,,13.875,,21.305,0.0002999999999999,0.1126999999999999,,0.0001,,-0.0022,0.0,0.0,,0.0,,,,,13.243,,21.961,,12.858,,-26.97,,11.103,,,,,,-99999.0,,,,51
2011-06-22 00:52:00,,0.0,3.227,8.228899999999998,,11.456,,119.86,,13.582,,,,13.875,,21.29,0.0002999999999999,0.1279,,-0.0001,,0.0,0.0,0.0,,0.0,,,,,14.388,,22.146,,12.858,,-26.97,,11.049,,,,,,-99999.0,,,,51
2011-06-22 00:53:00,,0.0,-2.0515,-8.0905,,-10.142,,120.57,,13.566,,,,13.875,,21.275,0.0001,0.1213999999999999,,0.0001,,-0.0043,0.0,0.0,,0.0,,,,,13.366,,21.63,,12.858,,-26.97,,11.037,,,,,,-99999.0,,,,51
2011-06-22 00:54:00,,0.0,0.2997,9.3584,,9.6581,,119.87,,13.609,,,,13.875,,21.261,0.0002999999999999,0.1300999999999999,,0.0,,-0.0022,0.0,0.0,,0.0,,,,,13.909,,22.181,,12.858,,-26.97,,11.049,,,,,,-99999.0,,,,51
2011-06-22 00:55:00,,0.0,-9.8195,0.1845,,-9.6349,,120.21,,13.778,,,,13.876,,21.243,0.0,0.1257,,-0.0004,,0.0,0.0,0.0,,0.0,,,,,13.097,,21.939,,12.858,,-26.97,,11.08,,,,,,-99999.0,,,,51
2011-06-22 00:56:00,,0.0,-2.8122,-9.6117,,-12.424,,120.61,,13.905,,,,13.875,,21.228,0.0,0.1236,,0.0,,0.0,0.0,0.0,,0.0,,,,,13.154,,22.146,,12.858,,-26.97,,11.12,,,,,,-99999.0,,,,51
2011-06-22 00:57:00,,0.0,-2.0745,2.1666,,0.0921,,120.12,,13.943,,,,13.877,,21.212,0.0002999999999999,0.1409,,0.0,,-0.0022,0.0,0.0,,0.0,,,,,13.26,,22.197,,12.858,,-26.97,,11.11,,,,,,-99999.0,,,,51
