measured_on,ac_current__251,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__247,ac_power__773,ac_voltage__250,ac_volts__778,ambient_temp__252,ambient_temp__780,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__790,das_temp__1368,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__249,dc_pos_current__775,dc_pos_voltage__248,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__246,dc_power__772,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__791,inverter_temp__256,inveter_temp__784,module_temp_1__253,module_temp_1__781,module_temp_2__254,module_temp_2__782,module_temp_3__255,module_temp_3__783,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__771,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-08-12 00:00:00,,0.0,-12.263,1.9327,,-10.331,,120.41,,23.17,,,,13.693,,28.225,0.0,0.4456999999999999,,-0.0006999999999999,,0.0,0.0,0.0,,0.0,,,,,15.726,,23.921,,22.077,,-26.97,,20.278,,,,,,-99999.0,,,,51
2011-08-12 00:01:00,,0.0,-4.5096,-0.7822,,-5.2918,,120.52,,23.135,,,,13.691,,28.212,0.0001,0.4521999999999999,,-0.0004,,0.0022,0.0,0.0001,,0.0001,,,,,15.909,,24.464,,22.013,,-26.97,,20.249,,,,,,-99999.0,,,,51
2011-08-12 00:02:00,,0.0,-0.9894,-1.7716,,-2.761,,120.47,,23.178,,,,13.694,,28.202,0.0,0.4391999999999999,,0.0,,0.0,0.0,0.0,,0.0,,,,,16.337,,24.52,,21.82,,-26.97,,20.253,,,,,,-99999.0,,,,51
2011-08-12 00:03:00,,0.0,-1.9097,-3.1982,,-5.1079,,120.51,,23.202,,,,13.695,,28.19,0.0002999999999999,0.45,,-0.0001,,0.0022,0.0,0.0001,,0.0001,,,,,15.885,,25.35,,21.692,,-26.97,,20.226,,,,,,-99999.0,,,,51
2011-08-12 00:04:00,,0.0,-3.3131,-8.2369,,-11.55,,120.75,,23.214,,,,13.694,,28.179,0.0,0.4479,,-0.0001,,0.0,0.0,0.0,,0.0,,,,,16.982,,24.034,,21.499,,-26.97,,20.139,,,,,,-99999.0,,,,51
2011-08-12 00:05:00,,0.0,-1.1967,-0.5292999999999999,,-1.726,,120.47,,23.193,,,,13.694,,28.169,0.0,0.4370999999999999,,-0.0001,,-0.0022,0.0,0.0,,0.0,,,,,15.468,,25.484,,21.435,,-26.97,,20.105,,,,,,-99999.0,,,,51
2011-08-12 00:06:00,,0.0,-4.9699,-3.9346,,-8.9047,,120.62,,23.203,,,,13.695,,28.156,0.0,0.4456999999999999,,-0.0004,,0.0022,0.0,0.0,,0.0,,,,,16.678,,23.974,,21.437,,-26.97,,20.123,,,,,,-99999.0,,,,51
2011-08-12 00:07:00,,0.0,-2.8302,-2.5308,,-5.361,,120.6,,23.197,,,,13.695,,28.148,0.0,0.4479,,0.0001,,0.0,0.0,0.0,,0.0,,,,,16.389,,24.452,,21.564,,-26.97,,20.121,,,,,,-99999.0,,,,51
2011-08-12 00:08:00,,0.0,-5.3379,-5.2,,-10.538,,120.73,,23.174,,,,13.695,,28.133,0.0001,0.4391999999999999,,-0.0002999999999999,,0.0,0.0,0.0001,,0.0001,,,,,16.522,,24.353,,21.949,,-26.97,,20.125,,,,,,-99999.0,,,,51
2011-08-12 00:09:00,,0.0,-3.0602,-3.3822,,-6.4424,,120.45,,23.198,,,,13.695,,28.123,0.0001,0.4391999999999999,,-0.0002999999999999,,0.0,0.0,0.0001,,0.0001,,,,,16.534,,24.378,,22.013,,-26.97,,20.139,,,,,,-99999.0,,,,51
2011-08-12 00:10:00,,0.0,0.2069999999999999,-1.1504,,-0.9434,,120.27,,23.26,,,,13.696,,28.114,0.0,0.4326999999999999,,-0.0004,,0.0,0.0,0.0,,0.0,,,,,16.926,,24.605,,22.143,,-26.97,,20.16,,,,,,-99999.0,,,,51
2011-08-12 00:11:00,,0.0,-4.1648,-3.7273,,-7.8922,,120.37,,23.305,,,,13.696,,28.102,0.0004,0.4349,,0.0001,,0.0,0.0,0.0002,,0.0002,,,,,16.124,,24.563,,22.142,,-26.97,,20.18,,,,,,-99999.0,,,,51
2011-08-12 00:12:00,,0.0,-3.4285,-6.0515,,-9.4801,,120.49,,23.324,,,,13.698,,28.089,0.0001,0.4328,,0.0001,,-0.0022,0.0,0.0001,,0.0001,,,,,16.671,,24.261,,22.144,,-26.97,,20.194,,,,,,-99999.0,,,,51
2011-08-12 00:13:00,,0.0,-0.7133,8.927799999999998,,8.2145,,119.8,,23.32,,,,13.698,,28.078,0.0,0.4328,,-0.0005999999999999,,-0.0022,0.0,0.0,,0.0,,,,,16.355,,24.82,,22.144,,-26.97,,20.217,,,,,,-99999.0,,,,51
2011-08-12 00:14:00,,0.0,-16.682,-6.3736,,-23.056,,120.46,,23.298,,,,13.698,,28.069,0.0,0.4198,,-0.0004,,0.0,0.0,0.0,,0.0,,,,,15.297,,23.704,,22.208,,-26.97,,20.238,,,,,,-99999.0,,,,51
2011-08-12 00:15:00,,0.0,6.6041,4.602,,11.206,,119.98,,23.291,,,,13.699,,28.056,0.0004,0.4219,,-0.0001,,-0.0022,0.0,0.0002,,0.0002,,,,,17.133,,24.756,,22.016,,-26.97,,20.224,,,,,,-99999.0,,,,51
2011-08-12 00:16:00,,0.0,-0.253,-5.7755,,-6.0285,,120.46,,23.246,,,,13.698,,28.046,0.0,0.4263,,-0.0001,,0.0,0.0,0.0,,0.0,,,,,16.658,,24.685,,22.081,,-26.97,,20.213,,,,,,-99999.0,,,,51
2011-08-12 00:17:00,,0.0,-2.9455,4.5329,,1.5874,,120.13,,23.198,,,,13.698,,28.038,0.0001,0.4370999999999999,,-0.0006999999999999,,0.0022,0.0,0.0001,,0.0001,,,,,15.779,,25.175,,21.568,,-26.97,,20.175,,,,,,-99999.0,,,,51
2011-08-12 00:18:00,,0.0,7.018,-0.9665,,6.0516,,120.25,,23.196,,,,13.699,,28.023,0.0006999999999999,0.4240999999999999,,0.0001,,-0.0022,0.0,0.0002999999999999,,0.0002999999999999,,,,,17.549,,24.36,,21.566,,-26.97,,20.156,,,,,,-99999.0,,,,51
2011-08-12 00:19:00,,0.0,4.3949,-6.7651,,-2.3701,,120.47,,23.276,,,,13.698,,28.015,0.0,0.4284999999999999,,0.0001,,-0.0022,0.0,0.0,,0.0,,,,,16.871,,25.412,,21.889,,-26.97,,20.199,,,,,,-99999.0,,,,51
2011-08-12 00:20:00,,0.0,-17.741,-14.013,,-31.755,,120.78,,23.329,,,,13.699,,28.006,-0.0001,0.4284999999999999,,0.0,,0.0,0.0,-0.0001,,-0.0001,,,,,15.615,,23.757,,22.145,,-26.97,,20.248,,,,,,-99999.0,,,,51
2011-08-12 00:21:00,,0.0,-18.984,-12.196,,-31.179,,120.72,,23.377,,,,13.7,,27.992,0.0,0.4219999999999999,,0.0,,0.0,0.0,0.0,,0.0,,,,,14.729,,24.31,,22.146,,-26.97,,20.283,,,,,,-99999.0,,,,51
2011-08-12 00:22:00,,0.0,-8.6521,-5.4305,,-14.083,,120.51,,23.403,,,,13.7,,27.987,0.0002999999999999,0.4176,,-0.0001,,0.0,0.0,0.0001,,0.0001,,,,,17.14,,22.865,,22.841,,-26.97,,20.32,,,,,,-99999.0,,,,51
2011-08-12 00:23:00,,0.0,-0.8972999999999999,2.3472,,1.4499,,120.22,,23.402,,,,13.7,,27.976,0.0004,0.4198,,-0.0005999999999999,,0.0022,0.0,0.0002,,0.0002,,,,,15.906,,25.112,,22.778,,-26.97,,20.326,,,,,,-99999.0,,,,51
2011-08-12 00:24:00,,0.0,-6.627,-11.045,,-17.672,,120.73,,23.446,,,,13.701,,27.96,0.0,0.4089999999999999,,0.0004,,-0.0022,0.0,0.0,,0.0,,,,,16.351,,24.37,,22.715,,-26.97,,20.396,,,,,,-99999.0,,,,51
2011-08-12 00:25:00,,0.0,2.7154,8.928499999999998,,11.644,,119.93,,23.478,,,,13.701,,27.955,0.0,0.4198,,-0.0004,,0.0,0.0,0.0,,0.0,,,,,16.806,,24.197,,22.905,,-26.97,,20.429,,,,,,-99999.0,,,,51
2011-08-12 00:26:00,,0.0,5.5922,-1.5418,,4.0504,,120.31,,23.432,,,,13.702,,27.945,0.0,0.4154999999999999,,0.0001,,-0.0022,0.0,0.0,,0.0,,,,,16.857,,25.001,,22.905,,-26.97,,20.39,,,,,,-99999.0,,,,51
2011-08-12 00:27:00,,0.0,-14.958,-5.6608,,-20.619,,120.52,,23.374,,,,13.702,,27.93,0.0,0.4176,,-0.0002999999999999,,0.0,0.0,0.0,,0.0,,,,,15.415,,23.834,,22.905,,-26.97,,20.425,,,,,,-99999.0,,,,51
2011-08-12 00:28:00,,0.0,-0.8515,-3.7509,,-4.6023,,120.44,,23.492,,,,13.701,,27.927,0.0001,0.4198,,0.0001,,0.0,0.0,0.0001,,0.0001,,,,,16.398,,24.47,,22.905,,-26.97,,20.522,,,,,,-99999.0,,,,51
2011-08-12 00:29:00,,0.0,-3.4748,-9.343,,-12.818,,120.64,,23.526,,,,13.702,,27.914,0.0,0.4067999999999999,,0.0,,0.0,0.0,0.0,,0.0,,,,,16.478,,24.349,,22.905,,-26.97,,20.604,,,,,,-99999.0,,,,51
2011-08-12 00:30:00,,0.0,-16.315,-14.658,,-30.974,,120.87,,23.522,,,,13.701,,27.9,0.0001,0.4133,,0.0,,0.0,0.0,0.0001,,0.0001,,,,,15.182,,24.238,,22.905,,-26.97,,20.567,,,,,,-99999.0,,,,51
2011-08-12 00:31:00,,0.0,-7.4099,-12.817,,-20.227,,120.75,,23.488,,,,13.702,,27.893,-0.0001,0.4112,,0.0001,,0.0,0.0,-0.0001,,-0.0001,,,,,16.222,,24.25,,22.905,,-26.97,,20.53,,,,,,-99999.0,,,,51
2011-08-12 00:32:00,,0.0,-10.931,-8.2382,,-19.169,,120.57,,23.49,,,,13.702,,27.88,0.0,0.4067999999999999,,-0.0001,,0.0022,0.0,0.0,,0.0,,,,,15.394,,24.32,,22.905,,-26.97,,20.537,,,,,,-99999.0,,,,51
2011-08-12 00:33:00,,0.0,7.1798,9.1126,,16.293,,119.92,,23.558,,,,13.702,,27.867,0.0008999999999999,0.4112,,-0.0002999999999999,,0.0,0.0,0.0004,,0.0004,,,,,16.959,,24.578,,22.905,,-26.97,,20.566,,,,,,-99999.0,,,,51
2011-08-12 00:34:00,,0.0,-7.3638,-7.639999999999999,,-15.004,,120.61,,23.583,,,,13.704,,27.862,0.0,0.4133,,0.0,,0.0,0.0,0.0,,0.0,,,,,15.92,,23.978,,22.905,,-26.97,,20.614,,,,,,-99999.0,,,,51
2011-08-12 00:35:00,,0.0,-4.8555,-0.9435,,-5.7991,,120.38,,23.625,,,,13.703,,27.851,0.0001,0.4047,,-0.0002999999999999,,0.0,0.0,0.0001,,0.0001,,,,,16.32,,24.105,,22.905,,-26.97,,20.643,,,,,,-99999.0,,,,51
2011-08-12 00:36:00,,0.0,-10.586,-15.832,,-26.418,,120.91,,23.629,,,,13.703,,27.838,0.0001,0.4025,,0.0002999999999999,,0.0,0.0,0.0001,,0.0001,,,,,16.072,,23.834,,22.905,,-26.97,,20.613,,,,,,-99999.0,,,,51
2011-08-12 00:37:00,,0.0,-9.55,0.4602,,-9.0899,,120.34,,23.605,,,,13.704,,27.836,0.0004,0.3982,,-0.0002999999999999,,0.0,0.0,0.0002,,0.0002,,,,,15.618,,24.136,,22.905,,-26.97,,20.632,,,,,,-99999.0,,,,51
2011-08-12 00:38:00,,0.0,-3.751,-5.8221,,-9.573,,120.63,,23.552,,,,13.705,,27.821,0.0005999999999999,0.4112,,0.0001,,0.0,0.0,0.0002,,0.0002,,,,,16.356,,24.229,,22.905,,-26.97,,20.6,,,,,,-99999.0,,,,51
2011-08-12 00:39:00,,0.0,-1.4728,-2.0021,,-3.4748,,120.39,,23.479,,,,13.704,,27.815,0.0005999999999999,0.4089999999999999,,0.0001,,0.0,0.0,0.0002,,0.0002,,,,,16.273,,24.535,,22.905,,-26.97,,20.532,,,,,,-99999.0,,,,51
2011-08-12 00:40:00,,0.0,-5.8681,-7.939199999999999,,-13.807,,119.79,,23.275,,,,13.704,,27.804,0.0004,0.4025,,0.0001,,-0.0022,0.0,0.0002,,0.0002,,,,,16.145,,24.191,,22.525,,-26.97,,20.378,,,,,,-99999.0,,,,51
2011-08-12 00:41:00,,0.0,-7.6631,-6.0522,,-13.715,,119.74,,22.897,,,,13.705,,27.798,0.0001,0.4002999999999999,,-0.0001,,0.0,0.0,0.0001,,0.0001,,,,,14.692,,25.789,,21.632,,-26.97,,20.223,,,,,,-99999.0,,,,51
2011-08-12 00:42:00,,0.0,1.0816,3.1067,,4.1882,,119.44,,22.66,,,,13.705,,27.79,0.0004,0.3916999999999999,,-0.0004,,0.0,0.0,0.0002,,0.0002,,,,,15.909,,25.277,,16.528,,-26.97,,20.077,,,,,,-99999.0,,,,51
2011-08-12 00:43:00,,0.0,-0.3682,-3.2677,,-3.6359,,119.71,,22.465,,,,13.706,,27.775,0.0005999999999999,0.3895,,0.0001,,0.0,0.0,0.0002,,0.0002,,,,,16.487,,24.09,,21.376,,-26.97,,19.926,,,,,,-99999.0,,,,51
2011-08-12 00:44:00,,0.0,-5.73,-3.1067,,-8.8366,,119.76,,22.303,,,,13.706,,27.766,0.0002999999999999,0.3874,,-0.0001,,0.0,0.0,0.0001,,0.0001,,,,,16.047,,23.704,,21.376,,-26.97,,19.768,,,,,,-99999.0,,,,51
2011-08-12 00:45:00,,0.0,-1.1506,-2.2092,,-3.3597,,119.79,,22.158,,,,13.706,,27.759,0.0002999999999999,0.3895,,0.0,,-0.0022,0.0,0.0001,,0.0001,,,,,16.631,,24.493,,21.376,,-26.97,,19.56,,,,,,-99999.0,,,,51
2011-08-12 00:46:00,,0.0,-3.4058,-7.2489,,-10.655,,120.06,,21.967,,,,13.708,,27.749,0.0004,0.3851999999999999,,0.0,,0.0,0.0,0.0002,,0.0002,,,,,16.762,,24.172,,11.515,,-26.97,,19.349,,,,,,-99999.0,,,,51
2011-08-12 00:47:00,,0.0,-8.6066,-7.502,,-16.109,,120.12,,21.849,,,,13.707,,27.741,0.0001,0.3721999999999999,,-0.0002999999999999,,0.0,0.0,0.0001,,0.0001,,,,,15.915,,24.048,,17.848,,-26.97,,19.217,,,,,,-99999.0,,,,51
2011-08-12 00:48:00,,0.0,-1.887,2.7845,,0.8974999999999999,,119.7,,21.812,,,,13.706,,27.73,0.0004,0.3851999999999999,,-0.0002999999999999,,0.0,0.0,0.0002,,0.0002,,,,,16.153,,24.744,,21.05,,-26.97,,19.089,,,,,,-99999.0,,,,51
2011-08-12 00:49:00,,0.0,1.3117,-8.5835,,-7.271899999999999,,120.1,,21.932,,,,13.708,,27.718,0.0,0.3916999999999999,,0.0002999999999999,,0.0,0.0,0.0,,0.0,,,,,17.094,,24.615,,21.049,,-26.97,,19.171,,,,,,-99999.0,,,,51
2011-08-12 00:50:00,,0.0,-5.638,0.5523,,-5.0857,,119.73,,22.326,,,,13.708,,27.708,0.0,0.3765,,-0.0005999999999999,,0.0022,0.0,0.0,,0.0,,,,,15.929,,24.425,,21.376,,-26.97,,19.357,,,,,,-99999.0,,,,51
2011-08-12 00:51:00,,0.0,-15.579,-8.652599999999998,,-24.232,,120.08,,22.432,,,,13.708,,27.696,0.0001,0.3786999999999999,,0.0,,-0.0022,0.0,0.0001,,0.0001,,,,,15.53,,24.175,,21.376,,-26.97,,19.345,,,,,,-99999.0,,,,51
2011-08-12 00:52:00,,0.0,-18.41,-10.931,,-29.341,,120.21,,22.439,,,,13.708,,27.686,0.0,0.3635999999999999,,0.0,,0.0,0.0,0.0,,0.0,,,,,15.101,,24.087,,21.376,,-26.97,,19.346,,,,,,-99999.0,,,,51
2011-08-12 00:53:00,,0.0,9.6421,2.8535,,12.496,,119.71,,22.543,,,,13.708,,27.68,0.0004,0.3679,,0.0,,0.0,0.0,0.0002,,0.0002,,,,,17.573,,24.632,,21.376,,-26.97,,19.369,,,,,,-99999.0,,,,51
2011-08-12 00:54:00,,0.0,-3.7049,-1.3577,,-5.0627,,119.87,,22.416,,,,13.709,,27.658,0.0,0.37,,0.0001,,-0.0022,0.0,0.0,,0.0,,,,,16.075,,24.536,,21.376,,-26.97,,19.276,,,,,,-99999.0,,,,51
2011-08-12 00:55:00,,0.0,6.3513,5.5919,,11.943,,119.6,,22.075,,,,13.709,,27.648,0.0002999999999999,0.3721999999999999,,-0.0002999999999999,,0.0,0.0,0.0001,,0.0001,,,,,17.385,,24.655,,18.161,,-26.97,,19.086,,,,,,-99999.0,,,,51
2011-08-12 00:56:00,,0.0,-5.0627,-11.23,,-16.293,,120.21,,21.829,,,,13.71,,27.633,0.0001,0.3721999999999999,,-0.0002999999999999,,0.0,0.0,0.0001,,0.0001,,,,,16.335,,25.089,,4.0778,,-26.97,,18.947,,,,,,-99999.0,,,,51
