measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2002-06-07 00:15:00,-0.00249,0.0,0.0,18.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.639,-26.97,-26.97,16.057,0.0,51
2002-06-07 00:30:00,-0.00234,0.0,0.0,19.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.444,-26.97,-26.97,16.527,0.0,51
2002-06-07 00:45:00,-0.0029399999999999,0.0,0.0,18.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.238,-26.97,-26.97,15.542,0.0,51
2002-06-07 01:00:00,-0.0032799999999999,0.0,0.0,19.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.071,-26.97,-26.97,15.807,0.0,51
2002-06-07 01:15:00,-0.0030899999999999,0.0,0.0,19.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.037,-26.97,-26.97,16.783,0.0,51
2002-06-07 01:30:00,-0.0034299999999999,0.0,0.0,19.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.967,-26.97,-26.97,16.887,0.0,51
2002-06-07 01:45:00,-0.0035,0.0,0.0,18.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,-26.97,-26.97,15.595,0.0,51
2002-06-07 02:00:00,-0.0042599999999999,0.0,0.0,19.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.704,-26.97,-26.97,16.257,0.0,51
2002-06-07 02:15:00,-0.0047099999999999,0.0,0.0,19.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.61,-26.97,-26.97,16.689,0.0,51
2002-06-07 02:30:00,-0.0051999999999999,0.0,0.0,19.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.55,-26.97,-26.97,16.903,0.0,51
2002-06-07 02:45:00,-0.00384,0.0,0.0,19.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.493,-26.97,-26.97,16.95,0.0,51
2002-06-07 03:00:00,-0.0039199999999999,0.0,0.0,19.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.477,-26.97,-26.97,17.715,0.0,51
2002-06-07 03:15:00,-0.00381,0.0,0.0,18.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.436,-26.97,-26.97,17.231,0.0,51
2002-06-07 03:30:00,-0.00384,0.0,0.0,19.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.325,-26.97,-26.97,16.911,0.0,51
2002-06-07 03:45:00,-0.0039899999999999,0.0,0.0,18.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.245,-26.97,-26.97,16.911,0.0,51
2002-06-07 04:00:00,-0.0046699999999999,0.0,0.0,18.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.11,-26.97,-26.97,16.122,0.0,51
2002-06-07 04:15:00,-0.0048599999999999,0.0,0.0,19.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.07,-26.97,-26.97,16.502,0.0,51
2002-06-07 04:30:00,-0.0044099999999999,0.0,0.0,19.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.117,-26.97,-26.97,17.678,0.0,51
2002-06-07 04:45:00,-0.0050099999999999,0.0,0.0,19.482,0.0,0.0,0.0,-178.4,0.0,175.45,0.0,0.0,0.0,20.192,-26.97,-26.97,17.775,3.791,51
2002-06-07 05:00:00,-0.0048999999999999,0.0,0.0,19.359,0.0,0.0,0.0,-239.99,0.0,238.02,0.0,0.0,-0.00217,20.284,-26.97,-26.97,17.287,12.452,51
2002-06-07 05:15:00,-0.0053899999999999,0.0,0.0,19.657,0.0,0.0,0.0,-251.24,0.0,250.08,0.0,0.0,0.0,20.473,-26.97,-26.97,16.906,21.683,51
2002-06-07 05:30:00,-0.0058799999999999,0.0,0.0,19.767,0.0,0.0,0.0,-257.12,0.0,256.41,0.0,0.0,0.0,20.854,-26.97,-26.97,16.906,36.999,51
2002-06-07 05:45:00,-0.00595,0.0,0.0,20.503,0.0,0.0,0.0,-264.74,0.0,265.46,0.0,0.0,0.0,21.588,-26.97,-26.97,17.816,87.593,51
2002-06-07 06:00:00,-0.0050899999999999,0.0,0.0,20.243,0.0,0.0,2e-05,-271.66,0.0,272.47,0.0,-0.01,-0.00515,22.623,-26.97,-26.97,19.283,134.8,51
2002-06-07 06:15:00,-0.0048999999999999,0.0,0.0,21.741,0.0,0.0,4e-05,-275.45,-2e-05,276.18,-0.01,-0.01,-0.01558,23.896,-26.97,-26.97,21.86,190.01,51
2002-06-07 06:30:00,-0.0047099999999999,0.0,0.0,22.166,0.0,0.0,-6e-05,-277.4,0.0,278.02,0.0,0.02,0.01304,25.006,-26.97,-26.97,24.442,244.54,51
2002-06-07 06:45:00,-0.00365,0.0,-6e-05,23.048,0.0,0.0,8e-05,-277.5,0.0,277.85,0.0,-0.02,-0.02348,26.146,-26.97,-26.97,27.518,302.36,51
2002-06-07 07:00:00,-0.00283,0.0,0.0,24.326,0.0,0.0,-3e-05,-275.65,0.0,275.8,0.0,0.01,0.00772,27.459,-24.99,-26.97,31.141,361.44,51
2002-06-07 07:15:00,-0.0020699999999999,0.0,0.0,24.395,0.0,0.0,-3e-05,-277.74,0.0,277.78,0.0,0.01,0.00781,28.349,-26.97,-26.97,32.55,426.31,51
2002-06-07 07:30:00,-0.00158,0.0,0.0,25.203,0.0,0.0,0.0,-276.86,0.0,276.75,0.0,0.0,0.0,29.011,-15.433,-26.97,33.623,483.02,51
2002-06-07 07:45:00,-0.0010499999999999,0.0,0.0,27.527,0.0,0.0,0.0,-270.61,0.0,270.51,0.0,0.0,0.0,30.195,-26.97,-26.97,40.425,531.79,51
2002-06-07 08:00:00,-0.0004499999999999,0.0,0.0,27.905,0.0,0.0,-3e-05,-270.92,0.0,271.13,0.0,0.01,0.00766,31.071,-26.97,-26.97,42.821,589.61,51
2002-06-07 08:15:00,-0.00019,0.0,0.0,27.128,0.0,0.0,-0.00011,-272.47,0.0,272.61,0.0,0.0299999999999999,0.03072,31.803,-26.97,-26.97,42.271,644.94,51
2002-06-07 08:30:00,-0.00011,0.0,0.0,27.675,0.0,0.0,-4e-05,-271.61,0.0,271.76,0.0,0.01,0.01021,33.337,-14.209,-26.97,44.363,697.29,51
2002-06-07 08:45:00,0.0,0.0,0.0,28.87,0.0,0.0,-5e-05,-270.54,0.0,270.71,0.0,0.01,0.0126999999999999,34.774,-26.97,-26.97,46.045,747.19,51
2002-06-07 09:00:00,0.0,0.0,0.0,29.323,0.0,0.0,0.0,-268.78,0.0,268.7,0.0,0.0,0.0,34.523,-26.97,-26.97,47.737,789.86,51
2002-06-07 09:15:00,0.0,0.0,0.0,29.834,0.0,0.0,0.0,-266.61,0.0,266.65,0.0,0.0,0.0,34.264,-26.97,-26.97,50.486,833.5299999999999,51
2002-06-07 09:30:00,0.0,0.0,0.0,30.339,0.0,0.0,0.0,-263.72,4e-05,263.21,0.01,0.0,0.00987,34.049,-26.97,-26.97,51.755,751.4,51
2002-06-07 09:45:00,0.0,0.0,0.0,29.487,0.0,0.0,0.0,-261.95,0.0002,261.93,0.05,0.0,0.05281,33.555,-26.97,-26.97,41.757,278.07,51
2002-06-07 10:00:00,0.0,0.0,0.0,30.446,0.0,0.0,0.0,-271.74,0.00019,271.68,0.05,0.0,0.0515899999999999,33.045,-25.39,-26.97,40.499,792.4199999999998,51
2002-06-07 10:15:00,0.0,0.0,0.0,31.892,0.0,0.0,0.0,-255.35,0.0001399999999999,255.14,0.04,0.0,0.03633,33.208,-26.97,-26.97,51.02,391.69,51
2002-06-07 10:30:00,0.0,0.0,0.0,30.354,0.0,0.0,0.0,-268.98,7e-05,269.13,0.02,0.0,0.01787,33.058,-26.97,-26.97,40.285,659.62,51
2002-06-07 10:45:00,0.0,0.0,0.0,31.216,0.0,0.0,0.0,-267.52,0.00011,267.67,0.0299999999999999,0.0,0.03006,33.244,-26.97,-26.97,50.343,977.41,51
2002-06-07 11:00:00,0.0,0.0,0.0,28.653,0.0,0.0,0.0,-264.4,2e-05,264.92,0.01,0.0,0.0047999999999999,33.248,-26.97,-26.97,45.581,393.92,51
2002-06-07 11:15:00,0.0,0.0,0.0,27.114,0.0,0.0,0.0,-273.13,0.0,273.51,0.0,0.0,0.0,32.725,-26.97,-26.97,32.116,323.95,51
2002-06-07 11:30:00,0.0,0.0,0.0,28.181,0.0,0.0,0.0,-270.2,6e-05,270.97,0.02,0.0,0.01566,32.36,-26.97,-26.97,36.625,322.75,51
2002-06-07 11:45:00,0.0,0.0,0.0,28.668,0.0,0.0,0.0,-269.39,0.0,270.21,0.0,0.0,0.0,32.136,-26.97,-26.97,35.369,245.33,51
2002-06-07 12:00:00,0.0,0.0,0.0,28.38,0.0,0.0,0.0,-270.85,0.0,271.75,0.0,0.0,0.0,31.905,-26.97,-26.97,34.811,248.48,51
2002-06-07 12:15:00,0.0,0.0,0.0,28.656,0.0,0.0,0.0,-270.73,0.0,271.54,0.0,0.0,0.0,31.686,-26.97,-26.97,33.754,234.83,51
2002-06-07 12:30:00,0.0,0.0,0.0,30.028,0.0,0.0,0.0,-271.81,0.0,273.14,0.0,0.0,0.0,31.603,-11.88,-26.97,40.929,647.1,51
2002-06-07 12:45:00,0.0,0.0,0.0,31.602,0.0,0.0,0.0,-265.06,2e-05,266.31,0.01,0.0,0.00495,31.718,-19.094,-26.97,47.907,580.35,51
2002-06-07 13:00:00,0.0,0.0,0.0,31.5,0.0,0.0,0.0,-263.93,0.0,264.83,0.0,0.0,0.0,31.776,-0.8193,-26.97,43.912,347.48,51
2002-06-07 13:15:00,0.0,0.0,0.0,30.834,0.0,0.0,0.0,-264.79,0.0,265.42,0.0,0.0,0.0,31.753,-26.97,-26.97,37.164,194.52,51
2002-06-07 13:30:00,0.0,0.0,0.0,30.595,0.0,0.0,0.0,-267.35,0.0,267.87,0.0,0.0,0.0,31.697,-26.97,-26.97,34.843,209.05,51
2002-06-07 13:45:00,0.0,0.0,0.0,30.332,0.0,0.0,0.0,-264.72,0.0,265.43,0.0,0.0,0.0,31.621,-26.97,-26.97,34.353,159.69,51
2002-06-07 14:00:00,0.0,0.0,0.0,29.701,0.0,0.0,0.0,-272.09,0.0,272.34,0.0,0.0,0.0,31.499,-26.97,-26.97,31.187,246.89,51
2002-06-07 14:15:00,0.0,0.0,0.0,30.345,0.0,0.0,0.0,-267.48,0.0,267.58,0.0,0.0,0.0,31.363,-25.538,-26.97,37.009,315.27,51
2002-06-07 14:30:00,0.0,0.0,0.0,30.431,0.0,0.0,0.0,-268.59,0.0,268.5,0.0,0.0,0.0,31.255,-26.97,-26.97,35.423,246.3,51
2002-06-07 14:45:00,0.0,0.0,0.0,30.088,0.0,0.0,0.0,-265.54,0.0,265.41,0.0,0.0,0.0,31.182,-26.97,-26.97,32.585,146.88,51
2002-06-07 15:00:00,0.0,0.0,0.0,30.042,0.0,0.0,0.0,-272.83,0.0,272.45,0.0,0.0,0.0,31.108,-26.97,-26.97,32.959,306.88,51
2002-06-07 15:15:00,0.0,0.0,0.0,29.515,0.0,0.0,0.0,-265.65,0.0,265.41,0.0,0.0,0.0,30.973,-26.97,-26.97,31.733,142.79,51
2002-06-07 15:30:00,-4e-05,0.0,0.0,29.952,0.0,0.0,0.0,-269.65,7e-05,269.69,0.02,0.0,0.01796,30.869,-26.97,-26.97,34.837,305.7,51
2002-06-07 15:45:00,0.0,0.0,0.0,30.267,0.0,0.0,0.0,-268.78,0.0,268.37,0.0,0.0,0.0,30.854,-26.97,-26.97,36.873,304.58,51
2002-06-07 16:00:00,0.0,0.0,0.0,31.92,0.0,0.0,0.0,-268.45,0.0,268.23,0.0,0.0,0.0,30.899,-21.992,-26.97,41.42,444.54,51
2002-06-07 16:15:00,0.0,0.0,0.0,33.326,0.0,0.0,0.0,-260.03,0.0,258.37,0.0,0.0,0.0,30.966,-26.97,-26.97,42.741,217.85,51
2002-06-07 16:30:00,0.0,0.0,0.0,31.868,0.0,0.0,0.0,-262.34,0.0,260.93,0.0,0.0,0.0,30.999,-26.97,-26.97,38.012,170.64,51
2002-06-07 16:45:00,0.0,0.0,0.0,29.822,0.0,0.0,0.0,-262.83,0.0,262.21,0.0,0.0,0.0,30.983,-26.97,-26.97,33.743,123.82,51
2002-06-07 17:00:00,0.0,0.0,0.0,29.304,0.0,0.0,0.0,-264.56,0.0,263.92,0.0,0.0,0.0,30.897,-26.97,-26.97,31.696,159.8,51
2002-06-07 17:15:00,0.0,0.0,0.0,29.914,0.0,0.0,0.0,-257.85,0.0,256.84,0.0,0.0,0.0,30.831,-26.97,-26.97,30.97,92.777,51
2002-06-07 17:30:00,0.0,0.0,0.0,29.898,0.0,0.0,0.0,-256.69,0.0,255.45,0.0,0.0,0.0,30.777,-26.97,-26.97,30.75,71.217,51
2002-06-07 17:45:00,0.0,0.0,0.0,30.171,0.0,0.0,0.0,-265.15,0.0,264.18,0.0,0.0,0.0,30.735,-26.97,-26.97,30.273,117.76,51
