measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
2022-09-02 00:00:00,0.0,15.866,118.84,23.83,15.866,0.0004299999999999,0.0,0.0001399999999999,-0.01298,0.0,30.717,21.501,21.607,21.109,-2.6741,51
2022-09-02 00:01:00,0.0,-31.917,119.19,23.822,-31.917,0.00029,0.0,0.00101,0.0086499999999999,0.0,29.084,21.538,21.621,21.122,-2.5732,51
2022-09-02 00:02:00,0.0,-15.083,119.19,23.848,-15.083,0.00029,0.0,0.0008599999999999,0.01081,0.0,29.765,21.56,21.673,21.139,-2.6404,51
2022-09-02 00:03:00,0.0,-10.662,119.14,23.849,-10.662,0.00058,0.00217,0.0004299999999999,0.0043299999999999,0.0,30.12,21.571,21.718,21.154,-2.6741,51
2022-09-02 00:04:00,0.0,4.5134,118.93,23.838,4.5134,0.00058,0.00217,0.00058,-0.0043299999999999,0.0,29.061,21.555,21.715,21.146,-2.7245,51
2022-09-02 00:05:00,0.0,-23.995,118.95,23.835,-23.995,0.0001399999999999,0.0043299999999999,0.00115,-0.00216,0.0,29.996,21.542,21.718,21.146,-2.7919,51
2022-09-02 00:06:00,0.0,18.699,118.94,23.81,18.699,0.0001399999999999,0.0,-0.00058,-0.01298,0.0,29.168,21.586,21.754,21.17,-2.7751,51
2022-09-02 00:07:00,0.0,-13.932,119.46,23.877,-13.932,0.0,0.0,-0.0001399999999999,0.0086499999999999,-1e-05,29.466,21.621,21.778,21.156,-2.7919,51
2022-09-02 00:08:00,0.0,20.38,119.03,23.863,20.38,0.0004299999999999,0.0,-0.00029,-0.0086499999999999,0.0,28.312,21.605,21.765,21.125,-2.8088,51
2022-09-02 00:09:00,0.0,14.324,118.67,23.832,14.324,0.00101,0.0,0.00029,-0.02595,0.0,28.963,21.592,21.759,21.161,-2.8423,51
2022-09-02 00:10:00,0.0,7.506999999999999,118.73,23.809,7.506999999999999,0.0008599999999999,0.0,0.0008599999999999,-0.0172999999999999,-2e-05,29.164,21.568,21.727,21.143,-2.876,51
2022-09-02 00:11:00,0.0,5.4807,119.44,23.839,5.4807,-0.0001399999999999,0.0,-0.00101,0.01081,-2e-05,29.694,21.578,21.733,21.192,-2.8256,51
2022-09-02 00:12:00,0.0,-8.151899999999998,119.32,23.849,-8.151899999999998,0.00029,0.0,0.00029,0.00649,0.0,30.015,21.578,21.728,21.199,-2.8592,51
2022-09-02 00:13:00,0.0,6.9544,118.87,23.842,6.9544,0.00029,0.0086599999999999,0.0,-0.01298,0.0,29.289,21.649,21.761,21.229,-2.7583,51
2022-09-02 00:14:00,0.0,4.4674,119.03,23.893,4.4674,0.00058,0.0,0.0004299999999999,-0.0086499999999999,-2e-05,29.652,21.654,21.78,21.228,-2.7583,51
2022-09-02 00:15:00,0.0,-24.157,118.96,23.907,-24.157,0.00029,0.0086599999999999,0.00144,-0.00216,0.0,29.782,21.657,21.767,21.253,-2.7079,51
2022-09-02 00:16:00,0.0,-2.6942,119.38,23.918,-2.6942,0.0,0.0043299999999999,-0.00029,0.00649,-3e-05,29.653,21.686,21.796,21.261,-2.7079,51
2022-09-02 00:17:00,0.0,-33.598,119.3,23.961,-33.598,0.00029,0.0,0.00173,0.0086499999999999,1e-05,29.807,21.725,21.819,21.305,-2.8088,51
2022-09-02 00:18:00,0.0,-28.187,119.65,24.034,-28.187,0.00029,0.0,0.00058,0.01514,0.0,30.017,21.787,21.879,21.387,-2.7752,51
2022-09-02 00:19:00,0.0,-24.272,119.02,24.09,-24.272,0.0004299999999999,0.00217,0.00115,-0.00649,-1e-05,30.127,21.772,21.897,21.365,-2.7752,51
2022-09-02 00:20:00,0.0,-2.464,118.88,23.999,-2.464,0.00058,0.0064999999999999,0.00101,-0.0086499999999999,0.0,29.579,21.706,21.82,21.331,-2.7584,51
2022-09-02 00:21:00,0.0,-11.169,119.6,23.931,-11.169,-0.0004299999999999,-0.0043299999999999,-0.0004299999999999,0.0172999999999999,-1e-05,29.961,21.731,21.841,21.351,-2.7584,51
2022-09-02 00:22:00,0.0,5.3655,119.56,23.874,5.3655,0.0,-0.0043299999999999,-0.0012999999999999,0.01298,-2e-05,30.177,21.695,21.815,21.294,-2.708,51
2022-09-02 00:23:00,0.0,3.247,119.65,23.888,3.247,0.0,0.0,-0.00115,0.0172999999999999,-3e-05,29.864,21.679,21.801,21.282,-2.8257,51
2022-09-02 00:24:00,0.0,-30.397,119.5,23.919,-30.397,0.0,0.0,0.00072,0.0,0.0,30.126,21.659,21.796,21.266,-2.8089,51
2022-09-02 00:25:00,0.0,-31.963,119.31,23.925,-31.963,0.0001399999999999,0.0,0.00101,0.00216,0.0,30.15,21.689,21.809,21.303,-2.8426,51
2022-09-02 00:26:00,0.0,-21.002,119.08,23.99,-21.002,0.0,0.00217,0.0012999999999999,-0.0043299999999999,0.0,29.362,21.722,21.842,21.317,-2.8594,51
2022-09-02 00:27:00,0.0,-12.389,118.96,24.014,-12.389,0.00029,0.00217,0.00173,-0.01081,-1e-05,29.768,21.765,21.876,21.371,-2.8593,51
2022-09-02 00:28:00,0.0,-10.547,119.14,24.069,-10.547,0.0004299999999999,0.0043299999999999,0.00072,-0.00216,0.0,30.026,21.816,21.909,21.434,-2.8425,51
2022-09-02 00:29:00,0.0,-0.8751499999999999,119.78,24.115,-0.8751499999999999,0.0,-0.00217,-0.0012999999999999,0.01946,-3e-05,29.661,21.889,21.972,21.474,-2.7248,51
2022-09-02 00:30:00,0.0,-33.898,119.46,24.172,-33.898,0.0004299999999999,0.0,0.00144,0.00649,1e-05,31.061,21.903,22.011,21.478,-2.6576,51
2022-09-02 00:31:00,0.0,-5.7343,119.32,24.203,-5.7343,0.0,0.00217,0.00029,-0.00216,-1e-05,27.65,21.956,22.079,21.554,-2.7248,51
