measured_on,ac_current__779,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1042,ac_power_1__788,ac_power_2__789,ac_power__1137,ac_power__773,ac_power_metered_kw__1040,ac_volts__778,ambient_temp__1053,ambient_temp__780,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__1136,dc_power__772,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inv1_ac_power_kw__1043,inv1_dc_current__1045,inv1_dc_power__1134,inv1_dc_voltage__1044,inv1_temp__1046,inv2_ac_power_kw__1047,inv2_dc_current__1049,inv2_dc_power__1135,inv2_dc_voltage__1048,inv2_temp__1050,inverter_temp_2__791,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,module_temp_5_1__4821,module_temp__1056,poa_irradiance__1055,poa_irradiance__771,poa_irradiance_refcell__1054,refcell_temp__1052,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,wind_speed__1051,system_id
2011-06-18 00:12:00,0.0,,,6.9154,0.9219,,7.837399999999999,,120.24,,11.653,,,,,,,,,,,,,,,13.882,21.041,0.0004,0.3987999999999999,0.0,-0.0064999999999999,0.0,0.0002,,0.0002,,,,,,,,,,,,,,14.365,21.27,8.8069,-26.97,8.308099999999998,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:13:00,0.0,,,-5.6474,0.5762,,-5.0713,,120.25,,11.664,,,,,,,,,,,,,,,13.882,21.03,0.0001,0.4053999999999999,-0.0001,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,13.602,21.378,8.8069,-26.97,8.283699999999998,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:14:00,0.0,,,-8.390399999999998,-6.7998,,-15.19,,120.6,,11.694,,,,,,,,,,,,,,,13.883,21.017,0.0001,0.4097,0.0002999999999999,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,,,,12.689,21.617,8.8069,-26.97,8.210499999999998,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:15:00,0.0,,,-8.6674,-14.407,,-23.075,,120.9,,11.694,,,,,,,,,,,,,,,13.884,21.006,0.0,0.4183999999999999,0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,12.706,21.53,0.1903,-26.97,8.179,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:16:00,0.0,,,-5.0484,-3.4577,,-8.5062,,120.48,,11.709,,,,,,,,,,,,,,,13.884,20.996,0.0,0.4118999999999999,-0.0004,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,12.926,21.511,6.0367,-26.97,8.2522,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:17:00,0.0,,,-14.062,-15.583,,-29.645,,120.97,,11.715,,,,,,,,,,,,,,,13.883,20.986,0.0,0.4118999999999999,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,12.028,21.076,8.8069,-26.97,8.244099999999998,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:18:00,0.0,,,-4.1725,-4.3798,,-8.5523,,120.56,,11.706,,,,,,,,,,,,,,,13.884,20.974,-0.0001,0.401,-0.0001,-0.0022,0.0,-0.0001,,-0.0001,,,,,,,,,,,,,,13.085,21.96,8.8069,-26.97,8.2728,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:19:00,0.0,,,-6.7082,-1.5675,,-8.2756,,120.46,,11.679,,,,,,,,,,,,,,,13.883,20.961,0.0002999999999999,0.3901999999999999,0.0,-0.0064999999999999,0.0,0.0001,,0.0001,,,,,,,,,,,,,,12.935,21.66,8.8069,-26.97,8.2804,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:20:00,0.0,,,12.079,6.3392,,18.419,,120.12,,11.699,,,,,,,,,,,,,,,13.884,20.951,0.0,0.3642,0.0,-0.0064999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,14.577,22.6,8.8069,-26.97,8.2783,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:21:00,0.0,,,11.365,7.998999999999999,,19.364,,120.05,,11.757,,,,,,,,,,,,,,,13.884,20.94,0.0004,0.3642,0.0,-0.0022,0.0,0.0002,,0.0002,,,,,,,,,,,,,,14.479,21.939,8.8069,-26.97,8.2966,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:22:00,0.0,,,6.3393,-4.3799,,1.9594,,120.53,,11.779,,,,,,,,,,,,,,,13.885,20.931,0.0001,0.3468,0.0002999999999999,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,14.025,22.166,8.8069,-26.97,8.2742,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:23:00,0.0,,,-16.206,-6.0627,,-22.268,,120.62,,11.773,,,,,,,,,,,,,,,13.884,20.92,0.0,0.3554999999999999,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,12.113,21.558,8.8069,-26.97,8.2225,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:24:00,0.0,,,10.627,4.5643,,15.191,,120.2,,11.766,,,,,,,,,,,,,,,13.885,20.912,0.0002999999999999,0.3554999999999999,-0.0001,-0.0108,0.0,0.0001,,0.0001,,,,,,,,,,,,,,14.507,22.087,8.8069,-26.97,8.1757,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:25:00,0.0,,,10.858,0.1613999999999999,,11.019,,120.4,,11.724,,,,,,,,,,,,,,,13.886,20.899,0.0,0.3533,0.0,-0.0129999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,14.178,22.32,8.8069,-26.97,8.124399999999998,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:26:00,0.0,,,-8.0913,-5.1867,,-13.278,,120.63,,11.676,,,,,,,,,,,,,,,13.886,20.888,0.0,0.3619999999999999,-0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,12.969,21.186,8.8069,-26.97,8.1254,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:27:00,0.0,,,-2.2591,-7.6071,,-9.8663,,120.7,,11.635,,,,,,,,,,,,,,,13.887,20.879,0.0002999999999999,0.3554999999999999,0.0002999999999999,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,13.215,21.906,8.8069,-26.97,8.036799999999998,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:28:00,0.0,,,4.1724,-4.2185,,-0.0461,,120.55,,11.59,,,,,,,,,,,,,,,13.888,20.87,0.0002999999999999,0.3684999999999999,-0.0001,-0.0064999999999999,0.0,0.0001,,0.0001,,,,,,,,,,,,,,13.415,22.97,8.8069,-26.97,8.0174,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:29:00,0.0,,,-5.2328,-7.5149,,-12.748,,120.77,,11.545,,,,,,,,,,,,,,,13.887,20.861,0.0,0.3729,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,12.814,22.844,8.8069,-26.97,7.9774,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:30:00,0.0,,,-7.8376,-7.0769,,-14.915,,120.71,,11.484,,,,,,,,,,,,,,,13.887,20.845,0.0,0.3729,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,12.756,21.635,8.8069,-26.97,7.9532,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:31:00,0.0,,,-13.624,-4.5643,,-18.188,,120.56,,11.438,,,,,,,,,,,,,,,13.887,20.837,0.0,0.3859,-0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,12.529,21.374,8.8069,-26.97,7.942999999999999,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:32:00,0.0,,,-1.9133,-3.4578,,-5.3711,,120.54,,11.401,,,,,,,,,,,,,,,13.888,20.83,0.0005999999999999,0.3815,0.0,-0.0022,0.0,0.0002,,0.0002,,,,,,,,,,,,,,13.168,21.578,8.8069,-26.97,7.913299999999999,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:33:00,0.0,,,0.1844,-5.6938,,-5.5094,,120.68,,11.352,,,,,,,,,,,,,,,13.889,20.819,0.0,0.3619999999999999,0.0001,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,13.275,21.556,8.8069,-26.97,7.8718,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:34:00,0.0,,,-2.8354,4.9331,,2.0977,,120.3,,11.318,,,,,,,,,,,,,,,13.889,20.809,0.0,0.3619999999999999,-0.0002999999999999,0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,13.298,21.3,8.8069,-26.97,7.8554,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:35:00,0.0,,,2.9737,-7.1923,,-4.2185,,120.79,,11.332,,,,,,,,,,,,,,,13.89,20.802,0.0002999999999999,0.3533,0.0001,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,13.455,22.169,8.8069,-26.97,7.8846,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:36:00,0.0,,,-10.189,-0.876,,-11.065,,120.54,,11.32,,,,,,,,,,,,,,,13.889,20.791,0.0,0.3512,-0.0002999999999999,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,12.656,21.039,8.8069,-26.97,7.9006,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:37:00,0.0,,,-7.376699999999999,-9.9355,,-17.312,,120.91,,11.332,,,,,,,,,,,,,,,13.891,20.778,0.0004,0.3295,0.0,0.0,0.0,0.0002,,0.0002,,,,,,,,,,,,,,12.525,21.372,8.8069,-26.97,7.8944,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:38:00,0.0,,,-2.5588,-2.7434,,-5.3021,,120.58,,11.34,,,,,,,,,,,,,,,13.89,20.766,0.0002999999999999,0.336,-0.0001,-0.0043,0.0,0.0001,,0.0001,,,,,,,,,,,,,,13.009,21.769,8.8069,-26.97,7.894599999999999,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:39:00,0.0,,,-1.8672,-1.2218,,-3.089,,120.53,,11.324,,,,,,,,,,,,,,,13.89,20.757,0.0,0.3316999999999999,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,13.036,21.346,8.8069,-26.97,7.8933,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:40:00,0.0,,,-2.6971,-2.9048,,-5.6019,,120.54,,11.328,,,,,,,,,,,,,,,13.891,20.745,0.0002999999999999,0.3295,-0.0001,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,13.018,21.95,8.4411,-26.97,7.8837,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:41:00,0.0,,,-8.852399999999998,-5.5096,,-14.362,,120.71,,11.365,,,,,,,,,,,,,,,13.891,20.735,0.0001,0.3468,0.0,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,12.8,21.435,0.7922,-26.97,7.9006,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:42:00,0.0,,,-5.8094,-2.8125,,-8.6219,,120.56,,11.37,,,,,,,,,,,,,,,13.891,20.724,0.0001,0.3512,0.0001,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,,,,12.529,21.123,0.4835999999999999,-26.97,7.915,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:43:00,0.0,,,-2.2361,0.2538,,-1.9823,,120.49,,11.364,,,,,,,,,,,,,,,13.891,20.713,0.0001,0.3599,-0.0002999999999999,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,,,,13.318,21.632,-0.4262,-26.97,7.888499999999999,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:44:00,0.0,,,-1.3833,-3.3888,,-4.7721,,120.65,,11.394,,,,,,,,,,,,,,,13.892,20.701,0.0004,0.3771999999999999,0.0002999999999999,-0.0022,0.0,0.0002,,0.0002,,,,,,,,,,,,,,12.677,21.709,-0.7622999999999999,-26.97,7.8945,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:45:00,0.0,,,1.8214,-0.4379,,1.3835,,120.5,,11.397,,,,,,,,,,,,,,,13.893,20.688,0.0004,0.3815,-0.0001,0.0,0.0,0.0002,,0.0002,,,,,,,,,,,,,,12.992,22.523,-0.877,-26.97,7.8799,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:46:00,0.0,,,-4.8181,-2.2361,,-7.0542,,120.63,,11.397,,,,,,,,,,,,,,,13.893,20.678,0.0002999999999999,0.3924,-0.0002999999999999,0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,12.976,21.269,-1.2508,-26.97,7.8418,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:47:00,0.0,,,-5.8093,-4.5644,,-10.374,,120.66,,11.364,,,,,,,,,,,,,,,13.893,20.666,0.0001,0.3815,0.0001,-0.0064999999999999,0.0,0.0001,,0.0001,,,,,,,,,,,,,,13.178,21.159,5.8417,-26.97,7.8253,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:48:00,0.0,,,0.8991,-1.0143,,-0.1152,,120.54,,11.33,,,,,,,,,,,,,,,13.894,20.656,0.0004,0.375,-0.0001,-0.0043,0.0,0.0002,,0.0002,,,,,,,,,,,,,,13.413,21.614,8.8069,-26.97,7.787899999999999,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:49:00,0.0,,,-6.893,-5.256,,-12.149,,120.7,,11.29,,,,,,,,,,,,,,,13.894,20.644,0.0001,0.3706999999999999,-0.0001,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,,,,12.61,21.238,8.8069,-26.97,7.755899999999999,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:50:00,0.0,,,0.1615,-0.0693,,0.0922,,120.5,,11.257,,,,,,,,,,,,,,,13.894,20.637,0.0002999999999999,0.3794,-0.0001,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,,,,13.392,21.721,8.8069,-26.97,7.7324,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:51:00,0.0,,,-5.971,-8.3916,,-14.363,,120.84,,11.213,,,,,,,,,,,,,,,13.894,20.615,0.0002999999999999,0.3619999999999999,0.0,-0.0043,0.0,0.0001,,0.0001,,,,,,,,,,,,,,12.38,21.061,8.8069,-26.97,7.7034,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:52:00,0.0,,,1.1296,-2.3977,,-1.2681,,120.58,,11.186,,,,,,,,,,,,,,,13.894,20.605,0.0002999999999999,0.3729,0.0,-0.0086999999999999,0.0,0.0001,,0.0001,,,,,,,,,,,,,,13.748,21.593,8.8069,-26.97,7.6971,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:53:00,0.0,,,-16.991,-9.06,,-26.051,,120.86,,11.174,,,,,,,,,,,,,,,13.895,20.593,0.0,0.3664,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,11.672,20.763,8.807299999999998,-26.97,7.7019,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:54:00,0.0,,,5.3484,6.3398,,11.688,,120.24,,11.169,,,,,,,,,,,,,,,13.894,20.584,0.0008999999999999,0.3924,-0.0004,-0.0022,0.0,0.0002999999999999,,0.0002999999999999,,,,,,,,,,,,,,13.569,21.717,8.807299999999998,-26.97,7.6858,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:55:00,0.0,,,-11.757,-13.441,,-25.198,,121.0,,11.138,,,,,,,,,,,,,,,13.895,20.571,0.0001,0.3967,0.0,-0.0043,0.0,0.0001,,0.0001,,,,,,,,,,,,,,12.599,21.229,8.7162,-26.97,7.6528,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:56:00,0.0,,,-1.4063,0.1844,,-1.2219,,120.46,,11.132,,,,,,,,,,,,,,,13.896,20.56,0.0001,0.4270999999999999,0.0,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,,,,13.188,21.896,-13.935,-26.97,7.6477,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:57:00,0.0,,,-2.6743,-4.703,,-7.3773,,120.67,,11.113,,,,,,,,,,,,,,,13.896,20.549,0.0002999999999999,0.4400999999999999,0.0,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,,,,13.066,21.553,-18.208,-26.97,7.6314,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:58:00,0.0,,,6.6164,-2.3285,,4.288,,120.53,,11.098,,,,,,,,,,,,,,,13.896,20.538,0.0001,0.4444,0.0002999999999999,-0.0086999999999999,0.0,0.0001,,0.0001,,,,,,,,,,,,,,13.446,21.942,-18.565,-26.97,7.6272,,,,-99999.0,,,,,,,,,,51
2011-06-18 00:59:00,0.0,,,-2.0518,-3.2967,,-5.3485,,120.64,,11.064,,,,,,,,,,,,,,,13.896,20.529,0.0004,0.4444,0.0,-0.0022,0.0,0.0002,,0.0002,,,,,,,,,,,,,,13.152,21.483,-18.74,-26.97,7.6124,,,,-99999.0,,,,,,,,,,51
2011-06-18 01:00:00,0.0,,,-3.0431,-2.3285,,-5.3716,,120.58,,11.087,,,,,,,,,,,,,,,13.897,20.516,0.0001,0.4509,0.0001,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,12.822,21.812,-19.433,-26.97,7.652199999999999,,,,-99999.0,,,,,,,,,,51
2011-06-18 01:01:00,0.0,,,-0.1153,-5.994,,-6.1093,,120.76,,11.142,,,,,,,,,,,,,,,13.897,20.505,0.0004,0.4358,0.0,0.0043,0.0,0.0002,,0.0002,,,,,,,,,,,,,,13.389,20.292,-20.133,-26.97,7.651799999999999,,,,-99999.0,,,,,,,,,,51
2011-06-18 01:02:00,0.0,,,-5.5329,-7.0776,,-12.611,,120.79,,11.132,,,,,,,,,,,,,,,13.896,20.494,0.0002999999999999,0.4314,-0.0001,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,13.122,21.352,-19.623,-26.97,7.6247,,,,-99999.0,,,,,,,,,,51
2011-06-18 01:03:00,0.0,,,-4.9105,-1.8443,,-6.7548,,120.61,,11.136,,,,,,,,,,,,,,,13.897,20.483,0.0004,0.4335999999999999,-0.0001,0.0022,0.0,0.0002,,0.0002,,,,,,,,,,,,,,12.82,21.227,-20.33,-26.97,7.654899999999999,,,,-99999.0,,,,,,,,,,51
2011-06-18 01:04:00,0.0,,,1.2219,-2.6973,,-1.4755,,120.61,,11.152,,,,,,,,,,,,,,,13.897,20.473,0.0005999999999999,0.4314,-0.0001,-0.0022,0.0,0.0002999999999999,,0.0002999999999999,,,,,,,,,,,,,,13.372,21.448,-20.68,-26.97,7.649899999999999,,,,-99999.0,,,,,,,,,,51
2011-06-18 01:05:00,0.0,,,-4.0805,-3.5272,,-7.6078,,120.6,,11.176,,,,,,,,,,,,,,,13.897,20.46,-0.0001,0.4444,-0.0001,-0.0022,0.0,-0.0001,,-0.0001,,,,,,,,,,,,,,12.787,21.365,-21.044,-26.97,7.6718,,,,-99999.0,,,,,,,,,,51
2011-06-18 01:06:00,0.0,,,-4.6108,-4.2419,,-8.8527,,120.65,,11.225,,,,,,,,,,,,,,,13.898,20.45,0.0,0.4379,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,12.575,21.248,-20.33,-26.97,7.649899999999999,,,,-99999.0,,,,,,,,,,51
2011-06-18 01:07:00,0.0,,,-1.9365,-5.6482,,-7.5847,,120.7,,11.224,,,,,,,,,,,,,,,13.899,20.439,0.0002999999999999,0.4552999999999999,0.0,-0.0043,0.0,0.0001,,0.0001,,,,,,,,,,,,,,13.14,21.63,-20.154,-26.97,7.6554,,,,-99999.0,,,,,,,,,,51
2011-06-18 01:08:00,0.0,,,-6.9393,-5.6482,,-12.588,,120.7,,11.217,,,,,,,,,,,,,,,13.899,20.431,0.0002999999999999,0.4423,-0.0001,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,12.592,20.93,-19.797,-26.97,7.7004,,,,-99999.0,,,,,,,,,,51
2011-06-18 01:09:00,0.0,,,1.1527,-5.118,,-3.9653,,120.7,,11.322,,,,,,,,,,,,,,,13.899,20.418,0.0004,0.4400999999999999,-0.0002999999999999,-0.0086999999999999,0.0,0.0002,,0.0002,,,,,,,,,,,,,,13.231,21.101,-20.147,-26.97,7.8387,,,,-99999.0,,,,,,,,,,51
2011-06-18 01:10:00,0.0,,,-17.729,-11.573,,-29.302,,120.9,,11.381,,,,,,,,,,,,,,,13.899,20.408,0.0,0.4314,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,11.517,20.705,-20.337,-26.97,7.8948,,,,-99999.0,,,,,,,,,,51
2011-06-18 01:11:00,0.0,,,-1.2449,-11.804,,-13.049,,120.93,,11.482,,,,,,,,,,,,,,,13.899,20.396,0.0,0.4358,0.0,-0.0043,0.0,0.0,,0.0,,,,,,,,,,,,,,12.622,21.51,-21.591,-26.97,7.9631,,,,-99999.0,,,,,,,,,,51
2011-06-18 01:12:00,0.0,,,4.4494,2.1901,,6.6395,,120.38,,11.58,,,,,,,,,,,,,,,13.899,20.384,0.0004,0.4293,0.0,-0.0022,0.0,0.0002,,0.0002,,,,,,,,,,,,,,13.794,21.772,-21.956,-26.97,8.019,,,,-99999.0,,,,,,,,,,51
2011-06-18 01:13:00,0.0,,,8.068799999999998,9.9133,,17.982,,120.08,,11.667,,,,,,,,,,,,,,,13.899,20.376,0.0006999999999999,0.4466,0.0,-0.0022,0.0,0.0002999999999999,,0.0002999999999999,,,,,,,,,,,,,,13.882,21.514,-22.32,-26.97,8.0867,,,,-99999.0,,,,,,,,,,51
2011-06-18 01:14:00,0.0,,,-10.997,1.9365,,-9.0603,,120.34,,11.734,,,,,,,,,,,,,,,13.899,20.367,0.0,0.4314,-0.0006999999999999,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,12.12,20.408,-22.32,-26.97,8.1052,,,,-99999.0,,,,,,,,,,51
