measured_on,ac_current__779,ac_power__773,ac_volts__778,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__772,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,system_id
1996-07-25 00:15:00,5.5403,-20.981,120.98,16.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.701,14.265,14.24,14.265,0.0,51
1996-07-25 00:30:00,5.542,-20.984,120.9,16.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.381,14.267,13.794,14.267,0.0,51
1996-07-25 00:45:00,5.5501,-20.26,120.95,15.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.036,14.122,13.322,13.552,0.0,51
1996-07-25 01:00:00,5.5614,-20.132,121.1,15.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.661,13.155,12.424,13.05,0.0,51
1996-07-25 01:15:00,5.5658,-20.183,121.09,15.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.345,12.415,12.415,12.415,0.0,51
1996-07-25 01:30:00,5.5755,-20.172,121.18,15.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.15,12.893,12.417,12.417,0.0,51
1996-07-25 01:45:00,5.5821,-20.252,121.24,15.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.877,12.548,12.417,12.417,0.0,51
1996-07-25 02:00:00,5.5907,-20.028,121.37,14.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.526,12.418,12.149,12.418,0.0,51
1996-07-25 02:15:00,5.5906,-19.919,121.36,14.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.232,12.394,11.488,12.41,0.0,51
1996-07-25 02:30:00,5.5976,-19.829,121.46,14.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.077,12.422,12.379,12.422,0.0,51
1996-07-25 02:45:00,5.5994,-19.593,121.42,15.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.875,12.422,12.422,12.422,0.0,51
1996-07-25 03:00:00,5.6034,-19.904,121.4,14.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.663,12.422,11.752,12.16,0.0,51
1996-07-25 03:15:00,5.5924,-20.497,121.15,14.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.566,12.42,11.867,12.141,0.0,51
1996-07-25 03:30:00,5.5934,-20.173,121.06,15.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.397,12.426,12.42,12.426,0.0,51
1996-07-25 03:45:00,5.5909,-19.873,121.08,14.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.272,12.426,12.399,12.426,0.0,51
1996-07-25 04:00:00,5.5841,-19.65,120.97,14.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.165,12.42,12.292,12.415,0.0,51
1996-07-25 04:15:00,5.5933,-20.799,121.16,13.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.924,11.525,10.926,11.498,0.0,51
1996-07-25 04:30:00,5.5896,-19.609,121.23,14.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.89,11.477,11.384,11.585,0.0,51
1996-07-25 04:45:00,5.5826,-20.525,120.92,14.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.814,11.469,11.464,11.555,0.0,51
1996-07-25 05:00:00,5.7077,-44.242,120.93,14.72,0.0,0.0,-0.00011,-94.068,0.00191,92.577,0.1799999999999999,0.01,0.42131,18.84,11.642,11.465,11.819,1.4444,51
1996-07-25 05:15:00,6.1116,-113.84,120.04,14.82,0.0,0.0,-0.05206,-230.68,0.06166,227.16,14.01,12.01,26.416,19.903,12.124,11.786,11.963,12.024,51
1996-07-25 05:30:00,6.3618,82.003,120.31,15.298,0.0,0.0,-0.55718,-217.11,0.55986,213.31,119.42,120.97,235.87,22.201,13.088,12.686,12.853,39.426,51
1996-07-25 05:45:00,6.9442,276.1,120.75,15.813,0.0,0.0,-1.0041,-228.34,1.0169,224.15,227.94,229.28,456.91,24.715,14.929,14.362,14.728,82.605,51
1996-07-25 06:00:00,7.1417,331.82,120.67,16.595,0.0,0.0,-1.1313,-221.24,1.1503,217.14,249.78,250.29,500.36,27.369,16.985,16.172,16.872,92.85400000000001,51
1996-07-25 06:15:00,7.3011,362.51,120.62,16.806,0.0,0.0,-1.2035,-226.77,1.2125,222.58,269.88,272.92,539.99,29.071,17.761,17.436,17.752,86.132,51
1996-07-25 06:30:00,7.2123,351.24,120.19,17.055,0.0,0.0,-1.1739,-220.06,1.1867,215.99,256.32,258.33,517.68,30.155,18.535,18.467,18.522,78.476,51
1996-07-25 06:45:00,6.5918,211.13,120.22,17.006,0.0,0.0,-0.85353,-213.76,0.85255,209.87,178.92,182.45,362.03,30.824,17.794,17.812,17.813,54.999,51
1996-07-25 07:00:00,6.9703,300.03,120.23,17.16,0.0,0.0,-1.0483,-230.19,1.0745,226.04,242.88,241.31,484.1,31.512,18.053,18.057,18.044,73.24599999999998,51
1996-07-25 07:15:00,8.5148,598.77,119.72,17.276,0.0,0.0,-1.7295,-227.87,1.741,223.63,389.34,394.1,782.22,32.33,19.198,19.229,19.175,116.43,51
1996-07-25 07:30:00,11.291,1029.5,120.14,16.99,0.0,0.0,-2.6555,-236.83,2.6868,232.26,624.04,628.9,1244.3,33.251,19.957,20.451,20.27,185.1,51
1996-07-25 07:45:00,13.671,1370.0,120.14,17.207,0.0,0.0,-3.3571,-238.73,3.4038,234.08,796.76,801.44,1601.8,34.639,22.705,23.441,23.121,237.57,51
